Questions,Answer
What is phenazopyridine? Phenazopyridine,"''Phenazopyridine is a pain reliever that affects the lower part of your urinary tract (bladder and urethra).''Phenazopyridine is used to treat urinary symptoms such as pain or burning, increased urination, and increased urge to urinate. These symptoms can be caused by infection, injury, surgery, catheter, or other conditions that irritate the bladder.''Phenazopyridine will treat urinary symptoms, but this medication will not treat a urinary tract infection.. Take any antibiotic that your doctor prescribes to treat an infection.''Phenazopyridine may also be used for purposes not listed in this medication guide.''''"
Important Information Phenazopyridine,''You should not use phenazopyridine if you have kidney disease.''''
Before taking this medicine Phenazopyridine,"''You should not use phenazopyridine if you are allergic to it, or if you have kidney disease.''To make sure phenazopyridine is safe for you, tell your doctor if you have:''liver disease;diabetes; ora genetic enzyme deficiency called glucose-6-phosphate dehydrogenase (G6PD) deficiency.''FDA pregnancy category B. Phenazopyridine is not expected to harm an unborn baby. Do not use  phenazopyridine without a doctor's advice if you are pregnant.''It is not known whether phenazopyridine passes into breast milk or if it could harm a nursing baby. Do not use this medicine without a doctor's advice if you are breast-feeding a baby.''''"
How should I take phenazopyridine? Phenazopyridine,"''Use exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Take phenazopyridine after meals.''Drink plenty of liquids while you are taking phenazopyridine.''Phenazopyridine will most likely darken the color of your urine to an orange or red color. This is a normal effect and is not harmful. Darkened urine may also cause stains to your underwear that may be permanent.''Phenazopyridine can also permanently stain soft contact lenses, and you should not wear them while taking this medicine.''Do not use phenazopyridine for longer than 2 days unless your doctor has told you to.''This medication can cause unusual results with urine tests. Tell any doctor who treats you that you are using phenazopyridine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Phenazopyridine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking phenazopyridine? Phenazopyridine,''Do not use this medication while wearing soft contact lenses. Phenazopyridine can permanently discolor soft contact lenses.''''
Phenazopyridine side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using phenazopyridine and call your doctor at once if you have:''little or no urinating;swelling, rapid weight gain;confusion, loss of appetite, pain in your side or lower back;fever, pale or yellowed skin, stomach pain, nausea and vomiting; orblue or purple appearance of your skin.''Common side effects may include:''headache;dizziness; orupset stomach.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Phenazopyridine dosing information,"''Usual Adult Dose for Dysuria:190 to 200 mg orally 3 times a day Comments:-Take this drug after a meal.-Take this drug with a full glass of water.-This drug should not be used longer than 2 days concomitantly with an antibacterial, because of the lack of evidence that the combined administration of this drug and an antibacterial provides greater benefit than the antibacterial alone after 2 days.Use: For the symptomatic relief of pain, burning, urgency, frequency, and other discomfort arising from irritation of the lower urinary tract mucosa caused by infection, trauma, surgery, endoscopic procedures, or the passage of sounds or cathetersUsual Pediatric Dose for Dysuria:12 years and older:190 to 195 mg orally 3 times a dayComments:-Take this drug after a meal.-Take this drug with a full glass of water.-This drug should not be used longer than 2 days concomitantly with an antibacterial, because of the lack of evidence that the combined administration of this drug and an antibacterial provides greater benefit than the antibacterial alone after 2 days.Use: For the symptomatic relief of pain, burning, urgency, frequency, and other discomfort arising from irritation of the lower urinary tract mucosa caused by infection, trauma, surgery, endoscopic procedures, or the passage of sounds or catheters''"
What other drugs will affect phenazopyridine? Phenazopyridine,"''Other drugs may interact with phenazopyridine, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is Phenergan?,"''Phenergan (promethazine) belongs to a group of drugs called phenothiazines. It works by changing the actions of chemicals in your brain. Promethazine also acts as an antihistamine. It blocks the effects of the naturally occurring chemical histamine in your body.''Phenergan is used to treat allergy symptoms such as itching, runny nose, sneezing, itchy or watery eyes, hives, and itchy skin rashes.''Phenergan also prevents motion sickness, and treats nausea and vomiting or pain after surgery. It is also used as a sedative or sleep aid.''Phenergan is not for use in treating symptoms of asthma, pneumonia, or other lower respiratory tract infections.''"
Important information Phenergan,"''Stop using Phenergan and call your doctor at once if you have twitching or uncontrollable movements of your eyes, lips, tongue, face, arms, or legs. These could be early signs of dangerous side effects. Phenergan should not be given to a child younger than 2 years old. Phenergan can cause severe breathing problems or death in very young children. Carefully follow your doctor's instructions when giving this medicine to a child of any age.''Phenergan can cause side effects that may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be awake and alert. Avoid drinking alcohol, which can increase some of the side effects of Phenergan. There are many other medicines that can interact with promethazine. Tell your doctor about all the prescription and over-the-counter medications you use. This includes vitamins, minerals, herbal products, and drugs prescribed by other doctors. Do not start using a new medication without telling your doctor. Keep a list with you of all the medicines you use and show this list to any doctor or other healthcare provider who treats you.''"
Before taking this medicine Phenergan,"''Phenergan should not be given to a child younger than 2 years old. Phenergan can cause severe breathing problems or death in very young children. Carefully follow your doctor's instructions when giving this medicine to a child of any age.''You should not take Phenergan if you are allergic to promethazine or to similar medicines such as chlorpromazine, fluphenazine, mesoridazine, perphenazine, prochlorperazine, thioridazine, or trifluperazine.''You should not take Phenergan if you have asthma or another lower respiratory tract disorder.''To make sure Phenergan is safe for you, tell your doctor if you have:''asthma, chronic obstructive pulmonary disease (COPD), sleep apnea, or other breathing disorder;a sulfite allergy;a history of seizures;a weak immune system (bone marrow depression);glaucoma;enlarged prostate or problems with urination;stomach ulcer or obstruction;heart disease or high blood pressure;liver disease;adrenal gland tumor (pheochromocytoma);low levels of calcium in your blood (hypocalcemia); orif you have ever had a serious side effect while using promethazine or any other phenothiazine.''It is not known whether Phenergan will affect an unborn baby. Animal studies have not shown any effects. Tell your doctor if you are pregnant or plan to become pregnant while using this medicine.''It is not known whether promethazine passes into breast milk or if it could affect a nursing baby. Tell your doctor if you are nursing prior to using Phenergan.''"
How should I take Phenergan?,"''Take Phenergan exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Phenergan is often taken at bedtime or before meals. For motion sickness, Phenergan is usually started within 1 hour before traveling. When used for surgery, Phenergan is usually taken the night before the surgery.''How often you take Phenergan and the timing of your dose will depend on the condition being treated.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''If a child is using this medicine, tell your doctor if the child has any changes in weight. Phenergan doses are based on weight in children, and any changes may affect your child's dose.''Call your doctor if your symptoms do not improve, or if they get worse while using Phenergan.''This medicine can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using Phenergan.''Store Phenergan at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Phenergan,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include overactive reflexes, loss of coordination, severe drowsiness or weakness, fainting, dilated pupils, weak or shallow breathing, or seizure (convulsions).''"
What should I avoid while taking Phenergan?,"''This medicine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''Drinking alcohol can increase certain side effects of Phenergan. Do not drink alcohol while taking this medication.''Avoid exposure to sunlight or tanning beds. Phenergan can make you sunburn more easily. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''"
Phenergan side effects,"''Get emergency medical help if you have any signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Phenergan and call your doctor at once if you have:''severe drowsiness, weak or shallow breathing;a light-headed feeling, like you might pass out;confusion, agitation, hallucinations, nightmares;seizure (convulsions);fast or slow heartbeats;jaundice (yellowing of the skin or eyes);uncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking or eye movement);easy bruising or bleeding (nosebleeds, bleeding gums);sudden weakness or ill feeling, fever, chills, sore throat, mouth sores, red or swollen gums, trouble swallowing; orvery stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, feeling like you might pass out.''Side effects such as confusion and severe drowsiness may be more likely in older adults.''Common Phenergan side effects may include:''drowsiness, dizziness;ringing in your ears;double vision;feeling nervous;dry mouth; ortired feeling, sleep problems (insomnia).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Phenergan?,"''Cold or allergy medicine, sedatives, narcotic pain medicine, sleeping pills, muscle relaxers, and medicine for seizures, depression or anxiety can interact with Phenergan and cause medical problems or increase side effects. Tell your doctor if you regularly use any of these medicines.''Also tell your doctor if you are using any of the following medicines:''lithium (Eskalith, Lithobid);atropine (Atreza, Sal-Tropine), belladonna (Donnatal, and others), benztropine (Cogentin), dimenhydrinate (Dramamine), methscopolamine (Pamine), or scopolamine (Transderm-Scop);blood pressure medication such as guanadrel (Hylorel), guanethidine (Ismelin), propranolol (Inderal), and others;a blood thinner such as warfarin (Coumadin);bronchodilators such as ipratropium (Atrovent) or tiotropium (Spiriva);bladder or urinary medications such as oxybutynin (Ditropan, Oxytrol), solifenacin (Vesicare), and others;a MAO inhibitor such as isocarboxazid (Marplan), tranylcypromine (Parnate), phenelzine (Nardil), or selegiline (Eldepryl, Emsam) or methylene blue injection; ormedicines to treat Parkinson's disease, restless leg syndrome, or pituitary gland tumor (prolactinoma); ormedicine to treat stomach ulcer or irritable bowel syndrome, such as dicyclomine (Bentyl), glycopyrrolate (Robinul), hyoscyamine (Anaspaz, Cystospaz, Levsin, and others), mepenzolate (Cantil), or propantheline (Pro-Banthine).''This list is not complete and there are many other medicines that can interact with Phenergan. Tell your doctor about all your prescription and over-the-counter medications, vitamins, minerals, herbal products, and drugs prescribed by other doctors. Do not start a new medication without telling your doctor. Keep a list with you of all the medicines you use and show this list to any doctor or other healthcare provider who treats you.''''"
What is phenobarbital? Phenobarbital,''Phenobarbital is a barbiturate (bar-BIT-chur-ate). Phenobarbital slows the activity of your brain and nervous system.''Phenobarbital is used to treat or prevent seizures. Phenobarbital is also used short-term as a sedative to help you relax.''Phenobarbital may also be used for purposes not listed in this medication guide.''''
Important Information Phenobarbital,"''You should not use phenobarbital if you have severe liver disease, severe asthma or COPD, a personal or family history of porphyria, or a history of addiction to drugs similar to phenobarbital.''''"
Before taking this medicine Phenobarbital,"''You should not take  phenobarbital if you are allergic to phenobarbital or other barbiturates (Nembutal, Seconal, and others), or if you have:''severe asthma, chronic obstructive pulmonary disorder (COPD), or other breathing disorder;a personal or family history of porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system);severe liver disease; ora history of addiction to phenobarbital or similar medicines (Valium, Xanax, Ativan, and others).''To make sure phenobarbital is safe for you, tell your doctor if you have:''liver disease;temporary or chronic pain;a pituitary gland disorder;pheochromocytoma (tumor of the adrenal gland);kidney disease;a food or drug allergy;a condition for which you take a blood thinner (warfarin, Coumadin, Jantoven).''Follow your doctor's instructions about taking seizure medication if you are pregnant. Seizure control is very important during pregnancy, and having a seizure could harm both mother and baby. Do not start or stop taking this medicine without your doctor's advice, and tell your doctor right away if you become pregnant.''Phenobarbital can make birth control pills less effective. Ask your doctor about using a non-hormonal birth control (condom, diaphragm with spermicide) to prevent pregnancy.''It is not known whether phenobarbital passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''''"
How should I take phenobarbital? Phenobarbital,"''Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Phenobarbital may be habit-forming. Never share phenobarbital with another person, especially someone with a history of drug abuse or addiction. Keep the medication in a place where others cannot get to it. Selling or giving away this medicine is against the law.''Do not change your phenobarbital dose without your doctor's advice. Tell your doctor if the medicine does not seem to work as well in treating your condition.''If you are taking phenobarbital to treat seizures, keep taking the medicine even if you feel fine.''Do not stop using suddenly after long-term use, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using phenobarbital.''Store at room temperature away from moisture, heat, and light.''Keep track of the amount of medicine used from each new bottle. Phenobarbital is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Phenobarbital,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of phenobarbital can be fatal.''Overdose symptoms may include slow or shallow breathing, weak pulse, cold or clammy skin, little or no urination, pinpoint pupils, feeling cold, or fainting.''''"
What should I avoid while taking phenobarbital? Phenobarbital,''Drinking alcohol with  phenobarbital can cause side effects.''This medication may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''''
Phenobarbital side effects,"''Phenobarbital may cause a severe allergic reaction. Stop taking phenobarbital and get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, eyes, lips, tongue, or throat.''Call your doctor at once if you have:''weak or shallow breathing;unusual pain anywhere in your body (especially in the neck, shoulder, or arms);a red blood cell disorder--pale skin, muscle weakness, diarrhea, weight loss, rapid heart rate, tongue swelling, numbness or tingling in your hands or feet, feeling short of breath; orsevere skin reaction--fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Side effects such as confusion, depression, or excitement may be more likely in older adults and those who are ill or debilitated.''Common side effects may include:''drowsiness, lack of energy;dizziness or spinning sensation;depressed mood;feeling restless or excited (especially in children or older adults);drunk feeling; or""hangover"" effect (drowsiness the day after taking phenobarbital).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is phentermine? Phentermine,"''Phentermine is similar to an amphetamine. It stimulates the central nervous system (nerves and brain), which increases your heart rate and blood pressure and decreases your appetite.''Phentermine is used together with diet and exercise to treat obesity, especially in people with risk factors such as high blood pressure, high cholesterol, or diabetes.''Phentermine may also be used for purposes not listed in this medication guide.''"
Important Information Phentermine,"''Do not use phentermine if you are pregnant or breast-feeding a baby.''You should not use phentermine if you have glaucoma, overactive thyroid, severe heart problems, uncontrolled high blood pressure, advanced coronary artery disease, extreme agitation, or a history of drug abuse.''Do not use this medicine if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. A dangerous drug interaction could occur.''"
Before taking this medicine Phentermine,"''You should not use phentermine if you are allergic to it, or if you have:''a history of heart disease (coronary artery disease, heart rhythm problems, congestive heart failure, stroke);severe or uncontrolled high blood pressure;overactive thyroid;glaucoma;extreme agitation or nervousness;a history of drug abuse; orif you take other diet pills.''Do not use phentermine if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''Weight loss during pregnancy can harm an unborn baby, even if you are overweight. Do not use phentermine if you are pregnant. Tell your doctor right away if you become pregnant during treatment.''You should not breast-feed while using this medicine.''To make sure this medicine is safe for you, tell your doctor if you have:''heart disease or coronary artery disease;a heart valve disorder;high blood pressure;diabetes (your diabetes medication dose may need to be adjusted); orkidney disease.''Phentermine is not approved for use by anyone younger than 16 years old.''"
How should I take phentermine? Phentermine,"''Take phentermine exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Doses are normally taken before breakfast, or 1 to 2 hours after breakfast. Follow your doctor's dosing instructions very carefully.''Never use phentermine in larger amounts, or for longer than prescribed. Taking more of this medication will not make it more effective and can cause serious, life-threatening side effects.''This medicine is for short-term use only. The effects of appetite suppression may wear off after a few weeks.''Phentermine may be habit-forming. Misuse can cause addiction, overdose, or death. Selling or giving away this medicine is against the law.''Call your doctor at once if you think this medicine is not working as well, or if you have not lost at least 4 pounds within 4 weeks.''Do not stop using this medicine suddenly, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''"
Phentermine dosing information,"''Usual Adult Dose for Obesity:''8 mg orally 3 times a day 30 minutes before meals, OR15 to 37.5 mg orally once a day before breakfast or 1 to 2 hours after breakfast.Use: Short-term (a few weeks) adjunct in a regimen of weight reduction based on exercise, behavioral modification, and caloric restriction in the management of exogenous obesity in patients with an initial body mass index (BMI) of 30 kg/m2 or greater, or BMI of 27 kg/m2 or greater in the presence of other risk factors (e.g., controlled hypertension, diabetes, hyperlipidemia).''Usual Pediatric Dose for Obesity:''Age 17 Years and Older:8 mg orally 3 times a day 30 minutes before meals, OR15 to 37.5 mg orally once a day before breakfast or 1 to 2 hours after breakfast.Use: Short-term (a few weeks) adjunct in a regimen of weight reduction based on exercise, behavioral modification, and caloric restriction in the management of exogenous obesity in patients with an initial body mass index (BMI) of 30 kg/m2 or greater, or BMI of 27 kg/m2 or greater in the presence of other risk factors (e.g., controlled hypertension, diabetes, hyperlipidemia).''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is late in the day. Do not take two doses at one time.''"
What happens if I overdose? Phentermine,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of phentermine can be fatal.''Overdose symptoms may include confusion, panic, hallucinations, extreme restlessness, nausea, vomiting, diarrhea, stomach cramps, feeling tired or depressed, irregular heartbeats, weak pulse, seizure, or slow breathing (breathing may stop).''"
What should I avoid while taking phentermine? Phentermine,''Avoid driving or hazardous activity until you know how phentermine will affect you. Your reactions could be impaired.''Drinking alcohol with this medicine can cause side effects.''
Phentermine side effects,"''Get emergency medical help if you have signs of an allergic reaction to phentermine: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''feeling short of breath, even with mild exertion;chest pain, feeling like you might pass out;swelling in your ankles or feet;pounding heartbeats or fluttering in your chest;tremors, feeling restless, trouble sleeping;unusual changes in mood or behavior; orincreased blood pressure - severe headache, blurred vision, pounding in your neck or ears, anxiety, nosebleed.''Common phentermine side effects may include:''itching;dizziness, headache;dry mouth, unpleasant taste;diarrhea, constipation, stomach pain; orincreased or decreased interest in sex.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect phentermine? Phentermine,"''Taking phentermine together with other diet medications such as fenfluramine (Phen-Fen) or dexfenfluramine (Redux) can cause a rare fatal lung disorder called pulmonary hypertension. Do not take phentermine with any other diet medications without your doctor's advice.''Many drugs can interact with phentermine. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is phenytoin? Phenytoin,"''Phenytoin is an anti-epileptic drug, also called an anticonvulsant. Phenytoin works by slowing down impulses in the brain that cause seizures.''Phenytoin is used to control seizures. It does not treat all types of seizures, and your doctor will determine if it is the right medicine for you.''"
Important Information Phenytoin,"''You should not use phenytoin if you also take delavirdine (Rescriptor), or if you are allergic to ethotoin (Peganone), fosphenytoin (Cerebyx), or mephenytoin (Mesantoin). If you are pregnant, DO NOT START TAKING this medicine unless your doctor tells you to. Phenytoin may cause harm to an unborn baby, but having a seizure during pregnancy could harm both the mother and the baby. If you become pregnant while taking this medicine, DO NOT STOP TAKING the medicine without your doctor's advice. Seizure control is very important during pregnancy and the benefits of preventing seizures may outweigh any risks posed by using phenytoin.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, or if you feel agitated, hostile, restless, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''"
Before taking this medicine Phenytoin,"''You should not use phenytoin if you are allergic to it, or if you have ever had:''liver problems caused by phenytoin;an allergy to similar medicines such as ethotoin, fosphenytoin, or mephenytoin; orif you currently take delavirdine (Rescriptor).''To make sure phenytoin is safe for you, tell your doctor if you have ever had:''heart problems;liver disease;diabetes;depression;suicidal thoughts or actions;a vitamin D deficiency or any other condition that causes thinning of the bones;porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system); orif you are of Asian ancestry (you may need a special blood test to determine your risk for having a skin reaction to this medicine).''Some people have thoughts about suicide while taking this medicine. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Seizure control is very important during pregnancy. Do not start or stop taking phenytoin without your doctor's advice if you are pregnant. Phenytoin may harm an unborn baby, but having a seizure during pregnancy could harm both mother and baby. Tell your doctor right away if you become pregnant while taking this medicine.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of phenytoin on the baby.''If you have taken this medicine during pregnancy, be sure to tell the doctor who delivers your baby about your phenytoin use. Both you and the baby may need to receive medications to prevent excessive bleeding during delivery and just after birth.''Phenytoin can make birth control pills less effective. Ask your doctor about using a non-hormonal birth control (condom, diaphragm with spermicide) to prevent pregnancy.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''"
How should I take phenytoin? Phenytoin,"''Take phenytoin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Swallow an extended-release capsule whole and do not crush, chew, break, or open it.''Phenytoin chewable tablets are not for once-per-day dosing. You must take them 2 or 3 times per day. Follow your doctor's dosing instructions very carefully.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''You may need frequent blood tests. You may also need a blood test when switching from one form to another. Visit your doctor regularly.''Tell your doctor if phenytoin does not seem to work as well in controlling your seizures. Do not stop using this medicine suddenly, even if you feel fine. Stopping suddenly may cause increased seizures. Follow your doctor's instructions about tapering your dose.''In case of emergency, wear or carry medical identification to let others know you have seizures.''Phenytoin can cause swelling in your gums. Brush and floss your teeth and visit your dentist regularly to help prevent this problem.''Store at room temperature away from moisture, light, and heat.''"
Phenytoin dosing information,"''Usual Adult Dose for Seizures:''Oral (except suspension) Loading dose: Only when indicated for inpatients.1 g orally divided in 3 doses (400 mg, 300 mg, 300 mg) given at 2 hour intervals. Then normal maintenance dosage started 24 hours after loading dose.Initial dose: 100 mg extended release orally 3 times a day.Maintenance dose: 100 mg orally 3 to 4 times a day. If seizure control is established with divided doses of three 100 mg capsules daily, once-a-day dosage with 300 mg of extended release phenytoin sodium may be considered. Alternatively, the dosage may need to be increased up to 200 mg orally 3 times a day, if necessary.Suspension: Patients who have received no previous treatment may be started on 125 mg (one teaspoonful) of the suspension three times daily, and the dose is then adjusted to suit individual requirements. An increase to five teaspoonfuls daily may be made, if necessary.IV: Do not exceed the infusion rate of 50 mg/min.Loading dose: 10 to 15 mg/kg IV slowly.Maintenance dose: 100 mg IV every 6 to 8 hours.IM: Avoid the IM route due to erratic absorption.''Usual Adult Dose for Arrhythmias:''Loading Dose:1.25 mg/kg IV every 5 minutes. May repeat up to a loading dose of 15 mg/kg, or250 mg orally 4 times a day for 1 day, then 250 mg twice daily for 2 daysMaintenance Dose:300 to 400 mg/day orally in divided doses 1 to 4 times a day''Usual Adult Dose for Status Epilepticus:''IV:Loading dose: Manufacturer recommends 10 to 15 mg/kg by slow IV administration (at a rate not exceeding 50 mg/minute). Alternatively, generally accepted guidelines suggest 15 to 20 mg/kg by slow IV administration (at a rate not exceeding 50 mg/minute).Maintenance rate: 100 mg orally or IV every 6 to 8 hoursMaximum rate: 50 mg/minuteMaintenance dose: IV or Oral: 100 mg every 6 to 8 hours''Usual Adult Dose for Neurosurgery:''Neurosurgery (prophylactic): 100 to 200 mg IM at about 4 hour intervals during surgery and the immediate postoperative period. (Note: While the manufacturer recommends IM administration, this route may cause severe local tissue destruction and necrosis. Some clinicians recommend the use of fosphenytoin if IM administration is necessary.) If IM administration is not necessary, accepted protocol has been 100 to 200 mg IV at about 4 hour intervals during surgery and the immediate postoperative period.''Usual Pediatric Dose for Seizures:''Status Epilepticus: Loading Dose:Infants, Children: 15 to 20 mg/kg IV in a single or divided dosesAnticonvulsant: Loading Dose:All ages: 15 to 20 mg/kg orally (based on phenytoin serum concentrations and recent dosing history). The oral loading dose should be given in 3 divided doses administered every 2 to 4 hours.Anticonvulsant: Maintenance Dose:(IV or oral) (Note: May initially divided daily dose into 3 doses/day, then adjust to suit individual requirements.)Less than or equal to 4 weeks: Initial: 5 mg/kg/day in 2 divided dosesUsual: 5 to 8 mg/kg/day IV in 2 divided doses (may require dosing every 8 hours).Greater than or equal to 4 weeks: Initial: 5 mg/kg/day in 2 to 3 divided dosesUsual: (may require up to every 8 hour dosing)6 months to 3 years: 8 to 10 mg/kg/day4 to 6 years: 7.5 to 9 mg/kg/day7 to 9 years: 7 to 8 mg/kg/day10 to 16 years: 6 to 7 mg/kg/day''Usual Pediatric Dose for Arrhythmias:''Greater than 1 year:Loading Dose: 1.25 mg/kg IV every 5 minutes. May repeat up to a loading dose of 15 mg/kg.Maintenance Dose: 5 to 10 mg/kg/day orally or IV in 2 to 3 divided doses''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Phenytoin,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of phenytoin can be fatal. Overdose symptoms may include twitching eye movements, slurred speech, loss of balance, tremor, muscle stiffness or weakness, nausea, vomiting, feeling light-headed, fainting, and slow or shallow breathing.''"
What should I avoid while taking phenytoin? Phenytoin,"''Avoid drinking alcohol while you are taking phenytoin. Alcohol use can increase your blood levels of phenytoin and may increase side effects. Daily alcohol use can decrease your blood levels of phenytoin, which can increase your risk of seizures.''Ask a doctor or pharmacist before using over-the-counter medicines such as cimetidine, omeprazole, St. John's wort, or vitamins and mineral supplements that contain folic acid.''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''Avoid taking antacids at the same time you take phenytoin. Antacids can make it harder for your body to absorb the medication.''"
Phenytoin side effects,"''Get emergency medical help if you have signs of an allergic reaction to phenytoin (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, or yellowing of your skin or eyes.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''slow or uneven heartbeats, chest pain, fluttering in your chest, and dizziness (like you might pass out);any skin rash, no matter how mild;fever, chills, sore throat, swollen glands;red or swollen gums, mouth sores;easy bruising, unusual bleeding, purple or red spots under your skin; orliver problems - loss of appetite, upper stomach pain, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common phenytoin side effects may include:''drowsiness, confusion;slurred speech;abnormal eye movement; orproblems with balance or muscle movement.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is pioglitazone? Pioglitazone,''Pioglitazone is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus. Pioglitazone is not for treating type 1 diabetes.''Pioglitazone may also be used for purposes not listed in this medication guide.''''
Important Information Pioglitazone,"''Pioglitazone can cause or worsen congestive heart failure. You should not use  pioglitazone if you have severe or uncontrolled heart failure.''Stop using this medicine and call your doctor at once if you have shortness of breath (especially when lying down), unusual tiredness, swelling, or rapid weight gain.''''"
