Questions,Answer
How should I take mesalamine? Mesalamine,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take Asacol HD on an empty stomach, at least 1 hour before or 2 hours after a meal.''Lialda should be taken with a meal.''Other brands of mesalamine can be taken with or without food. Follow your doctor's instructions or the directions on your medicine label.''Swallow the capsule or tablet whole and do not crush, chew, or break it. Tell your doctor if you have trouble swallowing the pill.''If you cannot swallow a Pentasa capsule whole, open it and sprinkle the medicine into a spoonful of yogurt or applesauce. Swallow the mixture right away without chewing. Do not save it for later use.''Tell your doctor if you find undissolved mesalamine tablets in your stool.''Call your doctor if your ulcerative colitis symptoms do not improve, or if they get worse.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using mesalamine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Mesalamine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking mesalamine? Mesalamine,"''Mesalamine could make you sunburn more easily. Avoid sunlight or tanning beds. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''Ask your doctor before using an antacid, and use only the type your doctor recommends. Some antacids can make it harder for your body to absorb mesalamine.''''"
Mesalamine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Stop using mesalamine and call your doctor at once if you have:''severe stomach pain, stomach cramping, bloody diarrhea;fever, headache, skin rash;bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;kidney problems--little or no urination, painful or difficult urination, swelling in your feet or ankles, feeling tired or short of breath; orliver problems--loss of appetite, upper stomach pain, tiredness, easy bruising or bleeding, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common side effects may include:''nausea, vomiting, stomach pain, diarrhea, indigestion, gas;headache;rash; orabnormal liver function tests.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Metamucil?,''Metamucil is a bulk-forming fiber laxative that is used to treat occasional constipation or bowel irregularity.''Metamucil may also help lower cholesterol when used together with a diet low in cholesterol and saturated fat.''Metamucil may also be used for purposes not listed in this medication guide.''''
Important Information Metamucil,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Metamucil,"''You should not take Metamucil if you have ever had an allergic reaction to it.''Ask a doctor or pharmacist if  Metamucil is safe to use if you have ever had:''stomach pain, nausea, or vomiting;trouble swallowing; ora sudden change in bowel habits lasting longer than 2 weeks.''This medicine may contain sugar, sodium, or phenylalanine. Check the medication label if you have diabetes, high blood pressure, phenylketonuria (PKU), or if you are on a low-salt diet.''Ask a doctor before using this medicine if you are pregnant or breastfeeding. Your dose needs may be different during pregnancy or while you are nursing.''Do not give Metamucil to a child younger than 6 years old without medical advice.''''"
How should I take  Metamucil?,"''Use exactly as directed on the label, or as prescribed by your doctor.''Metamucil can swell in your throat and cause choking if you don't take it with enough liquid. Drink plenty of fluids each day to help improve bowel regularity.''Take Metamucil with a full glass (at least 8 ounces) of water or other liquid.''Swallow Metamucil capsules one at a time.''Metamucil powder must be mixed with liquid before you take it. Do not swallow the dry powder. Mix with at least 8 ounces of liquid such as water or fruit juice. Stir and drink this mixture right away. Add a little more water to the glass, swirl gently and drink right away.''Metamucil usually produces a bowel movement within 12 to 72 hours.''Call your doctor if your symptoms do not improve, or if they get worse.''Metamucil may be only part of a complete program of treatment that also includes diet, exercise, and weight control. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat. Keep the container tightly closed when not in use.''''What happens if I miss a dose?''Since  Metamucil is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose? Metamucil,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Metamucil?,"''Avoid breathing in the dust from Metamucil powder when mixing. Inhaling this medicine dust may cause an allergic reaction.''If you take Metamucil as part of a cholesterol-lowering treatment plan, avoid eating foods high in fat or cholesterol or your overall treatment will not be as effective.''''"
 Metamucil side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Metamucil and call your doctor at once if you have:''constipation that lasts longer than 7 days;rectal bleeding; orsevere stomach pain.''Common side effects may include:''bloating; orminor change in your bowel habits.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Metamucil?,"''Metamucil can make it harder for your body to absorb other medicines you take by mouth, possibly making them less effective. If you take any oral medicines, take them 2 hours before or 2 hours after you take this medicine.''Other drugs may affect Metamucil, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is metformin? Metformin,"''Metformin is an oral diabetes medicine that helps control blood sugar levels.''Metformin is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.''Metformin is sometimes used together with insulin or other medications, but it is not for treating type 1 diabetes.''"
Important Information Metformin,"''You should not use metformin if you have severe kidney disease, metabolic acidosis, or diabetic ketoacidosis (call your doctor for treatment).''If you need to have any type of x-ray or CT scan using a dye that is injected into your veins, you may need to temporarily stop taking metformin.''Though extremely rare, you may develop lactic acidosis, a dangerous build-up of lactic acid in your blood. Call your doctor or get emergency medical help if you have unusual muscle pain, trouble breathing, stomach pain, dizziness, feeling cold, or feeling very weak or tired.''"
Before taking this medicine Metformin,"''You should not use metformin if you are allergic to it, or if you have:''severe kidney disease; ormetabolic acidosis or diabetic ketoacidosis (call your doctor for treatment).''If you need to have surgery or any type of x-ray or CT scan using a dye that is injected into your veins, you may need to temporarily stop taking metformin. Be sure your caregivers know ahead of time that you are using this medication.''Tell your doctor if you have ever had:''kidney disease (your kidney function may need to be checked before you take this medicine);high ketone levels in your blood or urine;heart disease, congestive heart failure;liver disease; orif you also use insulin, or other oral diabetes medications.''You may develop lactic acidosis, a dangerous build-up of lactic acid in your blood. This may be more likely if you have other medical conditions, a severe infection, chronic alcoholism, or if you are 65 or older. Ask your doctor about your risk.''Follow your doctor's instructions about using metformin if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby. Tell your doctor if you become pregnant while taking metformin.''Metformin may stimulate ovulation in a premenopausal woman and may increase the risk of unintended pregnancy. Talk to your doctor about your risk.''You should not breastfeed while using this medicine.''Metformin should not be given to a child younger than 10 years old. Some forms of metformin are not approved for use by anyone younger than 18 years old.''"
How should I take metformin? Metformin,"''Take metformin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Take metformin with a meal, unless your doctor tells you otherwise. Some forms of metformin are taken only once daily with the evening meal. Follow your doctor's instructions.''Do not crush, chew, or break an extended-release tablet. Swallow it whole.''Measure liquid medicine carefully. Shake the oral suspension before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Some tablets are made with a shell that is not absorbed or melted in the body. Part of this shell may appear in your stool. This is normal and will not make the medicine less effective.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Metformin is only part of a complete treatment program that may also include diet, exercise, weight control, regular blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture, heat, and light.''Your doctor may have you take extra vitamin B12 while you are taking this medicine. Take only the amount of vitamin B12 that your doctor has prescribed.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Metformin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose can cause severe hypoglycemia or lactic acidosis.''
What should I avoid while taking metformin? Metformin,''Avoid drinking alcohol. It lowers blood sugar and may increase your risk of lactic acidosis.''
Metformin side effects,"''Get emergency medical help if you have signs of an allergic reaction to metformin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Some people using this medicine develop lactic acidosis, which can be fatal. Get emergency medical help if you have even mild symptoms such as:''unusual muscle pain;feeling cold;trouble breathing;feeling dizzy, light-headed, tired, or very weak;stomach pain, vomiting; orslow or irregular heart rate.''Common metformin side effects may include:''low blood sugar;nausea, upset stomach; ordiarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect metformin? Metformin,"''Many drugs can interact with metformin, making it less effective or increasing your risk of lactic acidosis. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is methadone? Methadone,"''Methadone is an opioid medication. An opioid is sometimes called a narcotic.''Methadone reduces withdrawal symptoms in people addicted to heroin or other narcotic drugs without causing the ""high"" associated with the drug addiction.''Methadone is used as a pain reliever and as part of drug addiction detoxification and maintenance programs. It is available only from a certified pharmacy.''"
Important Information Methadone,"''You should not use methadone if you have severe asthma or breathing problems, or a blockage in your stomach or intestines.''MISUSE OF METHADONE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH, especially in a child or other person using the medicine without a prescription. Keep the medication in a place where others cannot get to it.''Taking opioid medicine during pregnancy may cause life-threatening withdrawal symptoms in the newborn.''Fatal side effects can occur if you use opioid medicine with alcohol, or with other drugs that cause drowsiness or slow your breathing.''Methadone may cause a life-threatening heart rhythm disorder. Call your doctor at once if you have a headache with chest pain and severe dizziness, and fast or pounding heartbeats. Your heart function may need to be checked during treatment.''"
Before taking this medicine Methadone,"''You should not use methadone if you are allergic to it, or if you have:''severe asthma or breathing problems; ora blockage in your stomach or intestines.''To make sure this medicine is safe for you, tell your doctor if you have ever had:''heart problems, long QT syndrome (in you or a family member);breathing problems, sleep apnea;a head injury, brain tumor, or seizures;drug or alcohol addiction, or mental illness;liver or kidney disease;urination problems; orproblems with your gallbladder, pancreas, or thyroid.''If you use opioid medicine while you are pregnant, your baby could become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on opioids may need medical treatment for several weeks.''Do not breast-feed. Methadone can pass into breast milk and cause drowsiness, breathing problems, or death in a nursing baby.''How should I use methadone?''Follow the directions on your prescription label and read all medication guides. Never use methadone in larger amounts, or for longer than prescribed. Tell your doctor if you feel an increased urge to take more of methadone.''Never share opioid medicine with another person, especially someone with a history of drug abuse or addiction. MISUSE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it. Selling or giving away opioid medicine is against the law.''Methadone oral is taken by mouth. Methadone injection is injected into a muscle or under the skin, or given as an infusion into a vein. A healthcare provider may teach you how to properly use an injection by yourself.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Dissolve the dispersible tablet in water, orange juice, or other citrus-flavored non-alcoholic beverage.''Never use methadone tablets or liquid to make a mixture for injecting the drug into your vein. This practice has resulted in death with the misuse of prescription drugs.''When methadone is used as part of a treatment program for drug addiction or detoxification, your doctor may recommend that your dose be given to you by a family member or other caregiver.''You should not stop using this medicine suddenly. Follow your doctor's instructions about tapering your dose.''Store at room temperature away from moisture, heat, and light. Keep track of your medicine. Methadone is a drug of abuse and you should be aware if anyone is using it improperly.''Do not keep leftover opioid medication. Just one dose can cause death in someone using this medicine accidentally or improperly. Ask your pharmacist where to locate a drug take-back disposal program. If there is no take-back program, flush the unused medicine down the toilet.''''What happens if I miss a dose?''If you take methadone for pain: Take the missed dose as soon as you remember, then take your next dose 8 to 12 hours later.''If you take methadone for drug addiction: Take your missed dose the next day at the regular time. If you miss your doses for longer than 3 days in a row, call your doctor for instructions. You may need to restart at a lower dose.''Do not take two doses at one time.''"
What happens if I overdose? Methadone,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose can be fatal, especially in a child or other person using methadone without a prescription.''Overdose symptoms may include slow heart rate, severe drowsiness, muscle weakness, cold and clammy skin, pinpoint pupils, very slow breathing, or coma.''"
What should I avoid while using methadone? Methadone,"''Do not drink alcohol. Dangerous side effects or death could occur.''Avoid driving or operating machinery until you know how this medicine will affect you. Dizziness or severe drowsiness can cause falls, accidents, or severe injuries.''Grapefruit may interact with methadone and lead to unwanted side effects. Avoid the use of grapefruit products.''"
Methadone side effects,"''Get emergency medical help if you have signs of an allergic reaction to methadone: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Opioid medicine can slow or stop your breathing, and death may occur. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Call your doctor at once if you have:''weak or shallow breathing, breathing that stops during sleep;severe constipation;a light-headed feeling, like you might pass out;fast or pounding heartbeats, fluttering in your chest, shortness of breath; ornausea, vomiting, loss of appetite, dizziness, worsening tiredness or weakness.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Serious side effects may be more likely in older adults and those who are malnourished or debilitated.''Long-term use of opioid medication may affect fertility (ability to have children) in men or women. It is not known whether opioid effects on fertility are permanent.''Common methadone side effects may include:''dizziness, drowsiness;nausea, vomiting;increased sweating, or/p>pain, redness, or swelling where the medicine was injected.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect methadone? Methadone,"''You may have breathing problems or withdrawal symptoms if you start or stop taking certain other medicines. Tell your doctor if you also use an antibiotic, antifungal medication, heart or blood pressure medication, seizure medication, or medicine to treat HIV or hepatitis C.''Opioid medication can interact with many other drugs and cause dangerous side effects or death. Be sure your doctor knows if you also use:''other narcotic medications - opioid pain medicine or prescription cough medicine;a sedative like Valium - diazepam, alprazolam, lorazepam, Ativan, Klonopin, Restoril, Tranxene, Versed, Xanax, and others;drugs that make you sleepy or slow your breathing - a sleeping pill, muscle relaxer, tranquilizer, antidepressant, or antipsychotic medicine; ordrugs that affect serotonin levels in your body - a stimulant, or medicine for depression, Parkinson's disease, migraine headaches, serious infections, or prevention of nausea and vomiting.''This list is not complete. Other drugs may interact with methadone, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here.''''"
What is methimazole? Methimazole,''Methimazole prevents the thyroid gland from producing too much thyroid hormone.''Methimazole is used to treat hyperthyroidism (overactive thyroid). It is also used before thyroid surgery or radioactive iodine treatment.''Methimazole may also be used for purposes not listed in this medication guide.''''
Important Information Methimazole,''You should not breast-feed while using  methimazole.''''
Before taking this medicine Methimazole,"''You should not use methimazole if you are allergic to it, or:''if you are pregnant or breast-feeding.''To make sure methimazole is safe for you, tell your doctor if you have:''liver disease;a blood cell disorder; ora weak immune system.''Using methimazole during pregnancy could harm the unborn baby. Tell your doctor if you are pregnant or if you become pregnant while using this medicine.''Methimazole can pass into breast milk and may harm a nursing baby. You should not breast-feed while using this medicine.''Do not give this medicine to a child without medical advice.''''"
How should I take methimazole? Methimazole,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use  methimazole in larger or smaller amounts or for longer than recommended.''Methimazole is usually taken every 8 hours. Take your doses at regular intervals to keep a steady amount of the drug in your body at all times.''If a child is using this medicine, tell your doctor if the child has any changes in weight. Methimazole doses are based on weight in children, and any changes may affect your child's dose.''Methimazole can lower blood cells that help your body fight infections and help your blood to clot. This can make it easier for you to bleed from an injury or get sick from being around others who are ill. Your blood may need to be tested often.''Use methimazole regularly to get the most benefit, even if you feel fine or have no symptoms of hyperthyroidism. Get your prescription refilled before you run out of medicine completely.''If you need surgery, tell the surgeon ahead of time that you are using methimazole.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Methimazole,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, vomiting, upset stomach, headache, joint pain, fever, itching, swelling, or pale skin and easy bruising or bleeding.''''"
What should I avoid while taking methimazole? Methimazole,''Avoid being near people who are sick or have infections. Tell your doctor at once if you develop signs of infection.''''
Methimazole side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Serious and sometimes fatal infections may occur during treatment with methimazole. Stop using  methimazole and call your doctor right away if you have signs of infection such as:''sudden weakness or ill feeling, fever, chills, sore throat, cold or flu symptoms;painful mouth sores, pain when swallowing, red or swollen gums; orpale skin, easy bruising, unusual bleeding.''Call your doctor at once if you have:''swollen glands in your neck or jaw; orliver problems--nausea, upper stomach pain, itching, tiredness, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common side effects may include:''nausea, vomiting, upset stomach;headache, dizziness, drowsiness;numbness or tingly feeling;rash, itching, skin discoloration;muscle or joint pain;hair loss; ordecreased sense of taste.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Methimazole dosing information,''Usual Adult Dose for Hyperthyroidism:Initial dose: Mild hyperthyroidism: 15 mg orally per dayModerately severe hyperthyroidism: 30 to 40 mg orally per daySevere hyperthyroidism: 60 mg orally per day Maintenance dose:5 to 15 mg orally per day Comments: Daily doses are usually given in 3 divided doses at approximately 8 hour intervalsUses: -For the treatment of Graves' disease with hyperthyroidism or toxic multinodular goiter in whom surgery or radioactive iodine therapy is not an appropriate treatment option.-To ameliorate symptoms of hyperthyroidism in preparation for thyroidectomy or radioactive iodine therapy.Usual Pediatric Dose for Hyperthyroidism:Initial dose: 0.4 mg/kg orally per dayMaintenance dose: 0.2 mg/kg orally per day (approximately half the initial dose) Comments: Daily doses are usually given in 3 divided doses at approximately 8 hour intervals''
What is methocarbamol? Methocarbamol,"''Methocarbamol is a muscle relaxer. It works by blocking nerve impulses (or pain sensations) that are sent to your brain.''Methocarbamol is used together with rest and physical therapy to treat skeletal muscle conditions such as pain or injury.''Methocarbamol injection is sometimes used in the treatment of tetanus, (lockjaw) which causes painful tightening of the muscles.''"
Important Information Methocarbamol,"''You should not use this medication if you are allergic to methocarbamol.''Before using methocarbamol, tell your doctor if you have myasthenia gravis.''You may need to reduce your dose after the first 2 or 3 days of treatment. Follow your doctor's instructions regarding the number of tablets you take each day.''Methocarbamol may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Drinking alcohol can increase certain side effects of this medicine.''"
Before taking this medicine Methocarbamol,"''You should not use methocarbamol if you are allergic to it.''To make sure this medicine is safe for you, tell your doctor if you have:''kidney disease;a seizure; ormyasthenia gravis.''Methocarbamol may harm an unborn baby. Use effective birth control to prevent pregnancy, and tell your doctor if you become pregnant.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Methocarbamol is not approved for use by anyone younger than 16 years old unless to treat tetanus.''How should I use methocarbamol?''Take methocarbamol exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Methocarbamol is only part of a complete treatment program that may also include rest, physical therapy, or other pain relief measures.''Methocarbamol oral is taken by mouth. You may need to reduce your dose after the first 2 or 3 days of treatment. Carefully follow your doctor's dosing instructions.''Methocarbamol injection is injected into a muscle or given as an infusion into a vein. A healthcare provider will give you this injection.''The injection is usually given as a single dose before you start taking the oral form.''Tell your caregivers if you feel any burning, pain, or swelling around the IV needle when methocarbamol is injected.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using this medicine.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''"
Methocarbamol dosing information,"''Usual Adult Dose for Muscle Spasm:''ORAL:Initial Dose: 1500 mg orally 4 times a day-Doses of 6000 mg per day are generally used for the first 48 to 72 hours-In severe cases, doses up to 8000 mg per day may be usedMaintenance dose:500 mg tablets: 1000 mg orally 4 times a day750 mg Tablets: 750 mg orally every 4 hours OR 1500 mg orally 3 times a dayPARENTERAL:-For the relief of moderate symptoms: 1 g IV or IM once, then switch to oral-For relief of severe symptoms or postoperative conditions: 1 g IV or IM every 8 hoursMaximum Dose: 3 g in 24-hoursMaximum Duration: 3 consecutive days; may repeat after a drug-free interval of 48 hoursComments:-Higher doses are recommended in the first 48 to 72 hours of treatment, then doses can usually be reduced to approximately 4000 mg per day.-Oral tablets should be administered whenever feasible; IV/IM therapy should not be administered for more than 3 consecutive days without a drug-free interval of 48 hours.Use: As an adjunct to rest and physical therapy for the relief of discomfort associated with acute, painful musculoskeletal conditions.''Usual Adult Dose for Tetanus:''Initial dose: 1 to 2 g IV followed by an additional 1 to 2 g via IV infusionMaximal Initial Dose: 3 gRepeat initial IV dose every 6 hours until NG tube or oral therapy is possibleOnce NG tube is in place, may crush tablets, suspend in water or saline and administer through tube-Total oral doses of up to 24 g may be needed based on patient responseComments:-There is clinical evidence to suggest this drug may have a beneficial effect in the control of the neuromuscular manifestations of tetanus.-This drug should not replace the usual procedure of debridement, tetanus antitoxin, penicillin, tracheotomy, attention to fluid balance, and supportive care; if used, this drug should be added to the regimen as soon as possible.Use: To control the neuromuscular manifestations of tetanus.''Usual Pediatric Dose for Tetanus:''Initial dose: 15 mg/kg or 500 mg/m2 IV; repeat initial dose every 6 hours as neededMaximum dose: 1.8 g/m2/day IV for 3 consecutive daysMaintenance dose: May be given by injection into tubing or by IV infusion with an appropriate quantity of fluidComments:-There is clinical evidence to suggest this drug may have a beneficial effect in the control of the neuromuscular manifestations of tetanus.-This drug should not replace the usual procedure of debridement, tetanus antitoxin, penicillin, tracheotomy, attention to fluid balance, and supportive care; if used, this drug should be added to the regimen as soon as possible.Use: To control the neuromuscular manifestations of tetanus.'What happens if I miss a dose?'Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Methocarbamol,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, extreme drowsiness, fainting, seizure, or coma.''"
What should I avoid while taking methocarbamol? Methocarbamol,"''Avoid driving or hazardous activity until you know how methocarbamol will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Drinking alcohol with this medicine can cause side effects.''"
Methocarbamol side effects,"''Get emergency medical help if you have signs of an allergic reaction to methocarbamol: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using methocarbamol and call your doctor at once if you have:''a light-headed feeling, like you might pass out;slow heartbeats;a seizure;jaundice (yellowing of your skin or eyes); orpain, bruising, swelling, or skin changes where the injection was given.''Common methocarbamol side effects may include:''headache, dizziness, drowsiness;fever;confusion, problems with memory;nausea, vomiting, upset stomach;blurred vision, double vision;flushing (warmth, redness, or tingly feeling);sleep problems (insomnia); orlack of coordination.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect methocarbamol? Methocarbamol,"''Using methocarbamol with other drugs that make you sleepy or slow your breathing can cause dangerous side effects or death. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety or seizures.''Other drugs may interact with methocarbamol, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is methotrexate? Methotrexate,"''Methotrexate interferes with the growth of certain cells of the body, especially cells that reproduce quickly, such as cancer cells, bone marrow cells, and skin cells.''Methotrexate is used to treat leukemia and certain types of cancer of the breast, skin, head and neck, lung, or uterus.''Methotrexate is also used to treat severe psoriasis and rheumatoid arthritis in adults. It is also used to treat active polyarticular-course juvenile rheumatoid arthritis in children.''Methotrexate is sometimes given when other medicines have not been effective.''"
Important Information Methotrexate,"''Methotrexate may cause injury or death to an unborn baby and should not be used during pregnancy to treat arthritis or psoriasis. Methotrexate is sometimes used to treat cancer during pregnancy. Tell your doctor if you are pregnant or plan to become pregnant.''Do not use this medicine to treat psoriasis or rheumatoid arthritis if you have low blood cell counts, a weak immune system, alcoholism or chronic liver disease, or if you are breastfeeding.''YOU MAY NOT NEED TO TAKE METHOTREXATE EVERY DAY. Some people have died after incorrectly taking methotrexate every day. You must use the correct dose for your condition.''Methotrexate can cause serious or fatal side effects. Tell your doctor if you have diarrhea, mouth sores, cough, shortness of breath, upper stomach pain, dark urine, numbness or tingling, muscle weakness, confusion, seizure, or skin rash that spreads and causes blistering and peeling.''"
Before taking this medicine Methotrexate,"''You should not use methotrexate if you are allergic to it. You may not be able to take this medicine if you have:''alcoholism, cirrhosis, or chronic liver disease;low blood cell counts;a weak immune system or bone marrow disorder; orif you are pregnant or breastfeeding.''Methotrexate is sometimes used to treat cancer in people who have a condition listed above. Your doctor will decide if this treatment is right for you.''To make sure this medicine is safe for you, tell your doctor if you have ever had:''liver problems, especially fluid in your stomach (ascites);kidney disease;lung problems, especially fluid in the lungs (pleural effusion);radiation treatments; ora stomach ulcer or ulcerative colitis.''Tell your doctor if you are pregnant or plan to become pregnant. Methotrexate may cause injury or death to an unborn baby and should not be used during pregnancy to treat arthritis or psoriasis. However, methotrexate is sometimes used to treat cancer during pregnancy.''Methotrexate can harm an unborn baby if the mother or the father is using this medicine.''If you are a woman, you may need to have a negative pregnancy test before starting this treatment. Use effective birth control to prevent pregnancy while you are using methotrexate and for at least 6 months after your last dose.If you are a man, use effective birth control if your sex partner is able to get pregnant. Keep using birth control for at least 3 months after your last dose.Tell your doctor right away if a pregnancy occurs while either the mother or the father is using methotrexate.''This medicine may affect fertility (ability to have children) in both men and women. However, it is important to use birth control to prevent pregnancy because methotrexate may harm the baby if a pregnancy does occur.''Do not breastfeed while using this medicine, and for at least 1 week after your last dose.''Do not give this medicine to a child without the advice of a doctor.''"
How should I take methotrexate? Methotrexate,"''YOU MAY NOT NEED TO TAKE METHOTREXATE EVERY DAY. This medicine is sometimes taken only once per week, or 2 to 4 times per week. Some conditions are treated daily for just a few days followed by a rest period of 1 week or longer before taking the medicine again.''You must use the correct dose. Some people have died after incorrectly taking methotrexate every day.''Take methotrexate exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Methotrexate can be toxic to your organs, and may lower your blood cell counts. You will need frequent medical tests, and you may need an occasional liver biopsy or chest X-ray. Your cancer treatments may be delayed based on the results.''If you need to be sedated for dental work, tell your dentist you currently use methotrexate.''Store methotrexate at room temperature away from moisture, heat, and light.''You may store Xatmep in a refrigerator or at room temperature. Avoid freezing or high heat. Throw away any unused Xatmep after 60 days if kept at room temperature.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose of methotrexate.''"
What happens if I overdose? Methotrexate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of methotrexate can be fatal.''Overdose symptoms may include bruising or unusual bleeding, mouth sores, vomiting, little or no urination, bloody or tarry stools, or coughing up blood or vomit that looks like coffee grounds.''"
What should I avoid while taking methotrexate? Methotrexate,"''Avoid drinking alcohol. It may increase your risk of liver damage.''Do not receive a ""live"" vaccine while using methotrexate, or you could develop a serious infection. Live vaccines include measles, mumps, rubella (MMR), rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''Methotrexate could make you sunburn more easily. Avoid sunlight or tanning beds. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''"
