Questions,Answer
What other drugs will affect Nasonex?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Tell your doctor about all your other medicines, especially:''an antibiotic;antifungal medicine;an antidepressant; orantiviral medicine to treat HIV/AIDS.''This list is not complete. Other drugs may interact with mometasone nasal, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is nateglinide? Nateglinide,''Nateglinide is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.  nateglinide is not for treating type 1 diabetes.''Other diabetes medicines are sometimes used in combination with nateglinide if needed.''Nateglinide may also be used for purposes not listed in this medication guide.''''
Important Information Nateglinide,''You should not use nateglinide if you have diabetic ketoacidosis (call your doctor for treatment).''''
Before taking this medicine Nateglinide,"''You should not use nateglinide if you are allergic to it, or if you have:''diabetic ketoacidosis (call your doctor for treatment).''Tell your doctor if you have ever had:''liver disease; orgout.''Follow your doctor's instructions about using  nateglinide if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''You should not breastfeed while using this medicine.''Nateglinide is not approved for use by anyone younger than 18 years old.''''"
How should I take nateglinide? Nateglinide,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Nateglinide is usually taken 3 times daily, within 1 to 30 minutes before a meal. If you skip a meal, do not take your dose of nateglinide. Wait until your next meal.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Nateglinide is only part of a treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take your dose as soon as you can, but only if you are getting ready to eat a meal. If you skip a meal, skip the missed dose and wait until your next meal. Do not take two doses at one time.''''"
What happens if I overdose? Nateglinide,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. You may have signs of low blood sugar, such as extreme weakness, blurred vision, sweating, trouble speaking, tremors, stomach pain, confusion, and seizure (convulsions).''''"
What should I avoid while taking nateglinide? Nateglinide,''Avoid drinking alcohol. It lowers blood sugar and may interfere with your diabetes treatment.''''
Nateglinide side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''seizure (convulsions); orjaundice (yellowing of the skin or eyes).''Common side effects may include:''runny or stuffy nose, sneezing, cough, cold or flu symptoms;diarrhea;back pain;dizziness; orjoint pain or stiffness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Nateglinide dosing information,"''Usual Adult Dose for Diabetes Type 2:Initial dose: 60 to 120 mg orally 3 times a day before mealsMaintenance dose: 60 to 120 mg orally 3 times a day before mealsComments:-For patients who are near HbA1c goal when therapy is initiated, initial dose should be 60 mg orally 3 times.-Patients should take this drug 1 to 30 minutes before a meal; if a meal is skipped, the dose scheduled to be given with that meal should be skipped to avoid hypoglycemia.  -This drug should not be used in patients with type 1 diabetes mellitus or for the treatment of diabetic ketoacidosis.  Use: As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus.''"
What is nebivolol? Nebivolol,''Nebivolol is a beta-blocker that is used to treat hypertension (high blood pressure). Lowering blood pressure may lower your risk of a stroke or heart attack.''Nebivolol may also be used for purposes not listed in this medication guide.''''
Important Information Nebivolol,''Do not skip doses or stop taking nebivolol without first talking to your doctor.''''
Before taking this medicine Nebivolol,"''You should not take nebivolol if you are allergic to it, or if you have:''a serious heart condition such as heart failure, ""AV block"" (2nd or 3rd degree), or sick sinus syndrome (unless you have a pacemaker);very slow heartbeats;severe liver disease; orif your heart cannot pump blood properly.''Tell your doctor if you have ever had:''asthma, bronchitis, emphysema;a heart attack;problems with circulation (especially in your feet and legs);diabetes (taking nebivolol can make it harder for you to tell when you have low blood sugar);a thyroid disorder;liver or kidney disease;allergies; orpheochromocytoma (tumor of the adrenal gland).''Tell your doctor if you are pregnant or plan to become pregnant. It is not known whether nebivolol will harm an unborn baby. However, having high blood pressure during pregnancy may cause complications such as diabetes or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of treating hypertension may outweigh any risks to the baby.''You should not breastfeed while using nebivolol.''''"
How should I take nebivolol? Nebivolol,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''You may take nebivolol with or without food.''Your blood pressure will need to be checked often.''If you need surgery, tell the surgeon ahead of time that you are using nebivolol.''You should not skip doses or stop using nebivolol suddenly. Stopping suddenly may make your condition worse or cause serious heart problems, including heart attack. Follow your doctor's instructions about tapering your dose.''Keep using  nebivolol as directed, even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Nebivolol,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include slow heart rate, dizziness, vomiting, trouble breathing, or feeling like you might pass out.''''"
What should I avoid while taking nebivolol? Nebivolol,''Avoid driving or hazardous activity until you know how  nebivolol will affect you. Your reactions could be impaired.''''
Nebivolol side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;rapid weight gain;shortness of breath;slow or uneven heartbeats; ornumbness or cold feeling in your hands and feet.''Common side effects may include:''dizziness;swelling in your legs;slow heartbeats;tiredness; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Nebivolol dosing information,"''Usual Adult Dose for Hypertension:Initial dose: 5 mg orally once a dayDose adjustment: Titrate dose at 2-week intervals up to 40 mg once a day as needed.Maximum dose: 40 mg per dayComments:-Titrating doses more frequently than every 2 weeks is unlikely to be beneficial.-The dose should be individualized to patient requirements.   Use: For the management of hypertension, alone or with another antihypertensive agent.''"
What is neomycin? Neomycin,''Neomycin is an antibiotic that fights bacteria in the body.''Neomycin is used to reduce the risk of infection during surgery of your intestines. Neomycin is also used to reduce the symptoms of hepatic coma.''Neomycin may also be used for purposes not listed in this medication guide.''''
Important Information Neomycin,"''You should not take  neomycin if you are allergic to neomycin or similar antibiotics such as amikacin (Amikin), gentamicin (Garamycin), kanamycin (Kantrex), paromomycin (Humatin, Paromycin), streptomycin, or tobramycin (Nebcin, Tobi).''You should not take neomycin if you have ulcerative colitis, Crohn's disease, a blockage in your intestines, or other inflammatory bowel disease.''Do not use neomycin if you are pregnant. It could harm the unborn baby.''Before you take neomycin, tell your doctor if you have kidney disease, myasthenia gravis, or Parkinson's disease.''Never take neomycin in larger amounts than recommended, or for longer than 2 weeks. High doses or long-term use of neomycin can cause serious kidney problems, or hearing loss that may not be reversible. The longer you take neomycin, the more likely you are to develop these serious side effects.''To be sure this medication is not causing harmful effects, your kidney function, and your nerve and muscle function will need to be tested often. You may also need hearing tests. Neomycin can have long lasting effects on your body. Do not miss any follow up visits to your doctor for blood or urine tests.''Neomycin can harm your kidneys, and this effect is increased when you also use certain other medicines harmful to the kidneys. Before using neomycin, tell your doctor about all other medicines you use. Many other drugs (including some over-the-counter medicines) can be harmful to the kidneys.''If you are being treated for hepatic coma, avoid eating foods that are high in protein. Follow your doctor's instructions about any other restrictions on food, beverages, or activity.''''"
Before taking this medicine Neomycin,"''You should not take this medicine if you are allergic to neomycin or similar antibiotics such as amikacin (Amikin), gentamicin (Garamycin), kanamycin (Kantrex), paromomycin (Humatin, Paromycin), streptomycin, or tobramycin (Nebcin, Tobi).''You should not take neomycin if you have ulcerative colitis, Crohn's disease, a blockage in your intestines, or other inflammatory bowel disease.''To make sure you can safely take neomycin, tell your doctor if you have any of these other conditions:''kidney disease;myasthenia gravis; orParkinson's disease.''FDA pregnancy category D. Do not use neomycin if you are pregnant. It could harm the unborn baby. Use effective birth control, and tell your doctor if you become pregnant during treatment.''It is not known whether neomycin passes into breast milk or if it could harm a nursing baby. You should not breast-feed while you are using neomycin.''''"
How should I take neomycin? Neomycin,"''Never take neomycin in larger amounts than recommended, or for longer than 2 weeks. High doses or long-term use of neomycin can cause serious kidney problems, or hearing loss that may not be reversible. The longer you take neomycin, the more likely you are to develop these serious side effects. Follow the directions on your prescription label.''Measure liquid medicine with a special dose-measuring spoon or medicine cup, not with a regular table spoon. If you do not have a dose-measuring device, ask your pharmacist for one.''Take  neomycin for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may also increase your risk of further infection that is resistant to antibiotics. Neomycin will not treat a viral infection such as the common cold or flu.''To be sure this medication is not causing harmful effects, your kidney function, and your nerve and muscle function will need to be tested often. You may also need hearing tests. Neomycin can have long lasting effects on your body. Do not miss any follow up visits to your doctor for blood or urine tests.''If you are taking neomycin for hepatic coma, your treatment may also include a special diet. It is very important to follow the diet plan created for you by your doctor. You should become very familiar with the list of foods you should avoid to help control your condition.''If you need surgery, tell the surgeon ahead of time that you are using neomycin. Neomycin can interact with certain medicines that may be given during surgery.''Store at room temperature away from moisture and heat. Do not allow the liquid form of this medicine to freeze.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Neomycin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include severe forms of some of the side effects listed in this medication guide.''''
What should I avoid while taking neomycin? Neomycin,"''If you are being treated for hepatic coma, avoid eating foods that are high in protein. Follow your doctor's instructions about any other restrictions on food, beverages, or activity.''''"
Neomycin side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have a serious side effect such as:''hearing problems, ringing in your ears, or a feeling of fullness in the ears;spinning sensation, nausea, feeling like you might pass out;loss of balance or coordination, trouble walking;numbness or tingly feeling under your skin;muscle twitching, seizure (convulsions);urinating less than usual or not at all;drowsiness, confusion, mood changes, increased thirst, loss of appetite, nausea and vomiting;swelling, weight gain, feeling short of breath;weak or shallow breathing; orsevere stomach cramps, diarrhea that is watery or bloody.''Less serious side effects may include:''mild nausea, vomiting; ormild diarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect neomycin? Neomycin,"''Neomycin can harm your kidneys, and this effect is increased when you also use certain other medicines harmful to the kidneys. Before using neomycin, tell your doctor about all other medicines you use. Many other drugs (including some over-the-counter medicines) can be harmful to the kidneys.''Before you take neomycin, tell your doctor if you are using any other antibiotics, such as''amikacin (Amikin)amphotericin-B (Amphotec);bacitracin (Baci IM);colistimethate (Coly Mycin M);gentamicin (Garamycin);kanamycin (Kantrex);paromomycin (Humatin, Paromycin);polymyxin B sulfate;penicillin V (PC Pen VK);streptomycin;tobramycin (Nebcin, Tobi); orvancomycin (Vancocin, Vancoled).''Tell your doctor about all other medicines you use, especially:''cisplatin (Platinol);digoxin (digitalis, Lanoxin, Lanoxicaps);methotrexate (Rheumatrex, Trexall);vitamin B-12;antiviral medicines such as adefovir (Hepsera), cidofovir (Vistide), or tenofovir (Viread);a blood thinner such as warfarin (Coumadin, Jantoven);a botulism toxin medication (Botox, Dysport, Myobloc, Xeomin, and others); ora diuretic (water pill) such as bumetanide (Bumex), ethacrynic acid (Edecrin), furosemide (Lasix), or torsemide (Demadex).''This list is not complete and other drugs may interact with neomycin. Tell your doctor about all medications you use. This includes prescription, over-the-counter, vitamin, and herbal products. Do not start a new medication without telling your doctor.''''"
What is Neurontin?,"''Neurontin (gabapentin) is an anti-epileptic drug, also called an anticonvulsant. It affects chemicals and nerves in the body that are involved in the cause of seizures and some types of pain.''Neurontin is used in adults to treat neuropathic pain (nerve pain) caused by herpes virus or shingles (herpes zoster).''Neurontin is also used to treat seizures in adults and children who are at least 3 years old.''Use only the brand and form of gabapentin your doctor has prescribed. Check your medicine each time you get a refill to make sure you receive the correct form.''"
Important Information Neurontin,"''Do not stop using Neurontin suddenly, even if you feel fine.''Gabapentin can cause life-threatening breathing problems, especially in older adults or people with COPD. Seek emergency medical attention if you have very slow breathing.''Some people have thoughts about suicide or behavior changes while taking Neurontin. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Avoid driving or hazardous activity until you know how this medicine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''"
Before taking this medicine Neurontin,"''You should not use Neurontin if you are allergic to gabapentin.''To make sure Neurontin is safe for you, tell your doctor if you have ever had:''lung disease, such as chronic obstructive pulmonary disease (COPD);kidney disease (or if you are on dialysis);diabetes;depression, a mood disorder, or suicidal thoughts or actions;a drug addiction;a seizure (unless you take Neurontin to treat seizures);liver disease;heart disease; or(for patients with RLS) if you are a day sleeper or work a night shift.''Some people have thoughts about suicide while taking this medicine. Children taking Neurontin may have behavior changes. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''Seizure control is very important during pregnancy, and having a seizure could harm both mother and baby. Do not start or stop taking Neurontin for seizures without your doctor's advice, and tell your doctor right away if you become pregnant.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''"
How should I take Neurontin?,"''Take Neurontin exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''If your doctor changes your brand, strength, or type of gabapentin, your dosage needs may change. Ask your pharmacist if you have any questions about the new kind of gabapentin you receive at the pharmacy.''Neurontin can be taken with or without food.''If you break a tablet and take only half of it, take the other half at your next dose. Any tablet that has been broken should be used as soon as possible or within a few days.''Swallow the capsule or tablet whole and do not crush, chew, break, or open it.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Do not stop using Neurontin suddenly, even if you feel fine. Stopping suddenly may cause increased seizures. Follow your doctor's instructions about tapering your dose.''In case of emergency, wear or carry medical identification to let others know you have seizures.''This medicine can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using Neurontin.''Store Neurontin tablets and capsules at room temperature away from light and moisture.''Store the liquid medicine in the refrigerator. Do not freeze.''"
Neurontin dosing information,"''Usual Adult Dose for Epilepsy:''Initial dose: 300 mg orally on day one, 300 mg orally 2 times day on day two, then 300 mg orally 3 times a day on day threeMaintenance dose: 300 to 600 mg orally 3 times a dayMaximum dose: 3600 mg orally daily (in 3 divided doses)-Maximum time between doses in the 3 times a day schedule should not exceed 12 hoursComment:-May be taken with or without food.-Half-tablets not used within 28 days of breaking the scored tablet should be discarded.Use: Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization''Usual Adult Dose for Postherpetic Neuralgia:''-Initial dose: 300 mg orally on day one, 300 mg orally 2 times day on day two, then 300 mg orally 3 times a day on day three-Titrate up as needed for pain relief-Maximum dose: 1800 mg per day (600 mg orally 3 times a day)COMMENT:-May be taken with or without food.-Half-tablets not used within 28 days of breaking the scored tablet should be discarded.''Usual Pediatric Dose for Epilepsy:''Less than 3 years: Not recommendedGreater than or equal to 3 and less than 12 years:Starting Dose: Ranges from 10 to 15 mg/kg/day in 3 divided dosesEffective Dose: Reached by upward titration over a period of approximately 3 days; the effective dose in patients 5 years of age and older is 25 to 35 mg/kg/day in divided doses (3 times a day). The effective dose in pediatric patients ages 3 and 4 years is 40 mg/kg/day and given in divided doses (3 times a day). Gabapentin may be administered as capsule, or tablet, or using combinations of these formulations. Dosages up to 50 mg/kg/day have been well tolerated in a long term clinical study. The maximum time interval between doses should not exceed 12 hours.Greater than 12 years:-Initial dose: 300 mg orally on day one, 300 mg orally 2 times a day on day two, then 300 mg orally 3 times a day on day three-Maintenance dose: 900 to 1800 mg orally in 3 divided doses; the dose may be increased up to 1800 mg/day. Dosages up to 2400 mg/day have been well tolerated in long term clinical studies. Doses of 3600 mg/day have also been administered to a small number of patients for a relatively short duration, and have been well tolerated. The maximum time between doses in the three times a day schedule should not exceed 12 hours.Use: Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization in patients 3 years of age and older''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Neurontin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Neurontin?,"''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Avoid taking an antacid within 2 hours before or after you take Neurontin. Antacids can make it harder for your body to absorb gabapentin.''Avoid drinking alcohol while taking Neurontin.''"
Neurontin side effects,"''Get emergency medical help if you have signs of an allergic reaction to Neurontin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, upper stomach pain, or yellowing of your skin or eyes.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''weak or shallow breathing;blue-colored skin, lips, fingers, and toes;confusion, extreme drowsiness or weakness;problems with balance or muscle movement;unusual or involuntary eye movements; orincreased seizures.''Gabapentin can cause life-threatening breathing problems. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up. Breathing problems may be more likely in older adults or in people with COPD.''Some side effects are more likely in children taking Neurontin. Contact your doctor if the child taking this medicine has any of the following side effects:''changes in behavior;memory problems;trouble concentrating; oracting restless, hostile, or aggressive.''Common Neurontin side effects may include:''headache;dizziness, drowsiness, tiredness;problems with balance or eye movements; or(in children) fever, nausea, vomiting.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Neurontin?,"''Using Neurontin with other drugs that slow your breathing can cause dangerous side effects or death. Ask your doctor before using opioid medication, a sleeping pill, cold or allergy medicine, a muscle relaxer, or medicine for anxiety or seizures.''other drugs may interact with gabapentin, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Nexium?,"''Nexium (esomeprazole magnesium) is a proton pump inhibitor that decreases the amount of acid produced in the stomach.''Nexium is used to treat symptoms of gastroesophageal reflux disease (GERD) and other conditions involving excessive stomach acid such as Zollinger-Ellison syndrome. It is also used to promote healing of erosive esophagitis (damage to your esophagus caused by stomach acid).''Nexium may also be given to prevent gastric ulcer caused by infection with Helicobacter pylori (H. pylori), or by the use of nonsteroidal anti-inflammatory drugs (NSAIDs).''Nexium is not for immediate relief of heartburn symptoms.''"
Important Information Nexium,"''Nexium can cause kidney problems. Tell your doctor if you are urinating less than usual, or if you have blood in your urine.''Diarrhea may be a sign of a new infection. Call your doctor if you have diarrhea that is watery or has blood in it.''Esomeprazole may cause new or worsening symptoms of lupus. Tell your doctor if you have joint pain and a skin rash on your cheeks or arms that worsens in sunlight.''You may be more likely to have a broken bone while taking this medicine long term or more than once per day.''"
Before taking this medicine Nexium,"''You should not use Nexium if you are allergic to esomeprazole or to similar medicines such as lansoprazole (Prevacid), omeprazole (Prilosec, Zegerid), pantoprazole (Protonix), or rabeprazole (AcipHex).''Heartburn can mimic early symptoms of a heart attack. Get emergency medical help if you have chest pain that spreads to your jaw or shoulder and you feel anxious or light-headed.''Tell your doctor if you have ever had:''severe liver disease;lupus;osteoporosis or low bone mineral density (osteopenia); orlow levels of magnesium in your blood.''You may be more likely to have a broken bone in your hip, wrist, or spine while taking a proton pump inhibitor long-term or more than once per day. Talk with your doctor about ways to keep your bones healthy.''Ask a doctor before using this medicine if you are pregnant or breast-feeding.''"
How should I take Nexium?,"''Use Nexium exactly as directed on the label, or as prescribed by your doctor.''Take each dose with a full glass (8 ounces) of water.''Nexium should be taken at least one hour before a meal.''Do not crush or chew a delayed-release capsule. However to make swallowing easier, you may open the capsule and sprinkle the medicine into a spoonful of pudding or applesauce. Swallow right away without chewing. Do not save the mixture for later use.''The capsule can be given through a nasogastric (NG) feeding tube. Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Esomeprazole is usually given for 4 to 8 weeks only. Your doctor may recommend a second course of treatment if you need additional healing time.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve.''Call your doctor if your symptoms do not improve or if they get worse while you are taking this medicine.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using esomeprazole.''Some conditions are treated with a combination of esomeprazole and antibiotics. Use all medications as directed.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time.''"
What happens if I overdose? Nexium,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Nexium?,"''This medicine can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, call your doctor before using anti-diarrhea medicine.''"
Nexium side effects,"''Get emergency medical help if you have signs of an allergic reaction ro Nexium: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe stomach pain, diarrhea that is watery or bloody;seizure (convulsions);kidney problems - urinating more or less than usual, blood in your urine, swelling, rapid weight gain;low magnesium - dizziness, fast or irregular heart rate, tremors (shaking) or jerking muscle movements, feeling jittery, muscle cramps, muscle spasms in your hands and feet, cough or choking feeling; ornew or worsening symptoms of lupus - joint pain, and a skin rash on your cheeks or arms that worsens in sunlight.''Taking esomeprazole long-term may cause you to develop stomach growths called fundic gland polyps. Talk with your doctor about this risk.''If you use esomeprazole for longer than 3 years, you could develop a vitamin B-12 deficiency. Talk to your doctor about how to manage this condition if you develop it.''Common Nexium side effects may include:''headache, drowsiness;mild diarrhea;nausea, stomach pain, gas, constipation; ordry mouth.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Nexium?,"''Tell your doctor about all your current medicines. Many drugs can affect esomeprazole, especially:''cilostazol;clopidogrel;diazepam;digoxin;erlotinib;iron-containing medicines (ferrous fumarate, ferrous gluconate, ferrous sulfate, and others);methotrexate;mycophenolate mofetil;rifampin;St. John's wort;tacrolimus;warfarin (Coumadin, Jantoven);antifungal medication - ketoconazole, voriconazole; orHIV/AIDS medication - atazanavir, nelfinavir, saquinavir.''This list is not complete and many other drugs may interact with esomeprazole. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Nexplanon?,"''Nexplanon (etonogestrel) is a hormone implant that prevents ovulation (the release of an egg from an ovary). This medication also causes changes in your cervical mucus and uterine lining, making it harder for sperm to reach the uterus and harder for a fertilized egg to attach to the uterus.''Nexplanon is radiopaque implant used as contraception to prevent pregnancy. Etonogestrel is contained in a small plastic rod that is implanted into the skin of your upper arm. The medicine is released slowly into the body.''The Nexplanon rod can remain in place and provide continuous contraception for up to 3 years.''Nexplanon implants contain a small amount of barium sulfate so that the implant can be seen by X-ray.''"
Important information Nexplanon,"''Do not use Nexplanon if you are pregnant or if you have recently had a baby.''You should not use a Nexplanon implant if you have: undiagnosed vaginal bleeding, liver disease or liver cancer, if you will be having major surgery, or if you have ever had a heart attack, a stroke, a blood clot, or cancer of the breast, uterus/cervix, or vagina.''Using a Nexplanon implant can increase your risk of blood clots, stroke, or heart attack.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. You should not smoke while using a Nexplanon implant.''"
Before taking this medicine Nexplanon,"''Using a Nexplanon implant can increase your risk of blood clots, stroke, or heart attack. You are even more at risk if you have high blood pressure, diabetes, high cholesterol, or if you are overweight. Your risk of stroke or blood clot is highest during your first year of using this medicine.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. Your risk increases the older you are and the more you smoke.''Do not use if you are pregnant. If you become pregnant, the Nexplanon implant should be removed if you plan to continue the pregnancy.''You may need to have a negative pregnancy test before receiving the implant.''You should not use hormonal birth control if you have:''a history of heart attack, stroke, or blood clot;a history of hormone-related cancer, or cancer of the breast, uterus/cervix, or vagina;unusual vaginal bleeding that has not been checked by a doctor; orliver disease or liver cancer.''To make sure Nexplanon is safe for you, tell your doctor if you have ever had:''diabetes;high cholesterol or triglycerides;high blood pressure;headaches;gallbladder disease;kidney disease;depression; oran allergy to numbing medicines.''Nexplanon may not be as effective in women who are overweight.''The Nexplanon implant should not be used in girls younger than 18 years old.''Etonogestrel can pass into breast milk, but effects on the nursing baby are not known. Tell your doctor if you are breast-feeding.''How is the Nexplanon implant used?''Nexplanon is inserted through a needle (under local anesthesia) into the skin of your upper arm, just inside and above the elbow. After the implant is inserted, your arm will be covered with 2 bandages. Remove the top bandage after 24 hours, but leave the smaller bandage on for 3 to 5 days. Keep the area clean and dry.''The timing of when you receive the Nexplanon implant depends on whether you were using birth control before, and what type it was.''You should be able to feel the implant under your skin. Tell your doctor if you cannot feel the implant at any time while it is in place.''The Nexplanon implant can remain in place for up to 3 years. If the implant is placed correctly, you will not need to use back-up birth control. Follow your doctor's instructions.''You may have irregular and unpredictable periods while using Nexplanon. Tell your doctor if your periods are very heavy or long-lasting, or if you miss a period (you may be pregnant).''If you need major surgery or will be on long-term bed rest, or if you need medical tests, may need to have your Nexplanon implant removed for a short time. Any doctor or surgeon who treats you should know that you have a Nexplanon implant.''Have regular physical exams and mammograms, and self-examine your breasts for lumps on a monthly basis while using this medicine.''The Nexplanon implant must be removed by the end of the third year after it was inserted and may be replaced at that time with a new implant. After the implant is removed, your ability to get pregnant will return quickly. If the implant is not replaced with a new one, start using another form of birth control right away if you wish to prevent pregnancy.''Call your doctor at once if it feels like the Nexplanon implant may be bent or broken while it is in your arm.''''What happens if I miss a dose?''Since Nexplanon is given as an implant by a healthcare professional, you will not be on a frequent dosing schedule. Be sure to see your doctor for removal of the implant by the end of the third year.''"
What happens if I overdose? Nexplanon,"''If the implant is correctly inserted, an overdose of etonogestrel is highly unlikely.''"
What should I avoid while taking Nexplanon?,''You should not smoke while using a Nexplanon implant.''Nexplanon will not protect you from sexually transmitted diseases--including HIV and AIDS. Using a condom is the only way to protect yourself from these diseases.''
