Questions,Answer
What happens if I overdose? Lasix,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include feeling very thirsty or hot, heavy sweating, hot and dry skin, extreme weakness, or fainting.''"
What should I avoid while taking Lasix?,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''Avoid becoming dehydrated. Follow your doctor's instructions about the type and amount of liquids you should drink while you are taking Lasix.''Drinking alcohol with this medicine can cause side effects.''"
Lasix side effects,"''Get emergency medical help if you have signs of an allergic reaction to Lasix: (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Call your doctor at once if you have:''ringing in your ears, hearing loss;easy bruising, unusual bleeding;sudden weakness or ill feeling, fever, chills;painful or difficult urination;numbness, tingling, or burning pain;a light-headed feeling, like you might pass out;high blood sugar - increased thirst, increased urination, dry mouth, fruity breath odor;signs of liver or pancreas problems - loss of appetite, upper stomach pain (that may spread to your back), nausea or vomiting, dark urine, jaundice (yellowing of the skin or eyes);kidney problems - little or no urination, swelling in your feet or ankles, feeling tired or short of breath; orsigns of an electrolyte imbalance - dry mouth, increased thirst, mood changes, weakness, drowsiness, lack of energy, muscle pain, fast heartbeats, feeling restless, nausea, vomiting.''Common Lasix side effects may include:''diarrhea, constipation;numbness or tingling;headache, dizziness; orblurred vision.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Lasix?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''If you also take sucralfate, take your furosemide dose 2 hours before or 2 hours after you take sucralfate.''Tell your doctor about all your current medicines and any you start or stop using, especially:''chloral hydrate;lithium;phenytoin;cancer medicine, such as cisplatin;heart or blood pressure medicine; oranother diuretic, especially ethacrynic acid.''This list is not complete. Other drugs may interact with furosemide, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Latuda?,''Latuda (lurasidone) is an antipsychotic medicine. It works by changing the effects of chemicals in the brain.''Latuda is used to treat schizophrenia in adults and teenagers who are at least 13 years old.''Latuda is also used to treat episodes of depression associated with bipolar disorder (bipolar depression) in adults and children who are at least 10 years old.''
Important Information Latuda,"''Latuda is not approved for use in psychotic conditions related to dementia. Lurasidone may increase the risk of death in older adults with dementia-related psychosis.''Some young people have thoughts about suicide when taking Latuda. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Before you take Latuda, tell your doctor if you have liver disease, kidney disease, heart disease, high blood pressure, heart rhythm problems, a history of heart attack or stroke, high cholesterol or triglycerides, low white blood cell (WBC) counts, seizures, diabetes, Parkinson's disease, trouble swallowing, or a history of breast cancer or suicidal thoughts.''Some medicines can interact with lurasidone and should not be used at the same time. Tell each of your healthcare providers about all medicines you use now, and any medicine you start or stop using.''While you are taking Latuda, you may be more sensitive to temperature extremes such as very hot or cold conditions. Avoid getting too cold, or becoming overheated or dehydrated. Drink plenty of fluids, especially in hot weather and during exercise. It is easier to become dangerously overheated and dehydrated while you are taking this medicine.''Latuda may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''Drinking alcohol can increase certain side effects of lurasidone. Stop using this medicine and call your doctor at once if you have very stiff (rigid) muscles, high fever, sweating, confusion, fast or pounding heartbeats, feeling like you might pass out, tremors, or twitching or uncontrollable movements of your eyes, lips, tongue, face, arms, or legs.''"
Before taking this medicine Latuda,"''You should not use Latuda if you are allergic to lurasidone.''Many drugs can interact and cause dangerous effects. Some drugs should not be used together with lurasidone. Your doctor may change your treatment plan if you also use:''antifungal medicine such as ketoconazole or voriconazole;an antibiotic such as clarithromycin or rifampin;an antiviral such as ritonavir;St. John's wort; orseizure medicine such as carbamazepine or phenytoin.''Latuda is not approved for use in psychotic conditions related to dementia. Lurasidone may increase the risk of death in older adults with dementia-related conditions.''Tell your doctor if you have ever had:''heart disease or a stroke;high or low blood pressure;high cholesterol or triglycerides (a type of fat in the blood);diabetes or high blood sugar (in you or your family);a seizure;liver or kidney disease;low white blood cell (WBC) counts;abnormal hormone function tests (thyroid, pituitary gland);breast cancer; orsuicidal thoughts or actions.''Some people have thoughts about suicide while taking lurasidone. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Taking antipsychotic medicine in the last 3 months of pregnancy may cause breathing problems, feeding problems, or withdrawal symptoms in the newborn. If you get pregnant, tell your doctor right away. Do not stop taking lurasidone without your doctor's advice.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of lurasidone on the baby.''It may not be safe to breastfeed a baby while you are using this medicine. Ask your doctor about any risks.''Latuda is not approved for schizophrenia in anyone younger than 13 years old. Latuda is not approved for depression in anyone younger than 10 years old.''"
How should I take Latuda?,"''Take Latuda exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Latuda should be taken with food (at least 350 calories).''You may need frequent blood tests.''It may take several weeks before your symptoms improve. Keep using the medication as directed. Call your doctor if your symptoms do not improve, or if they get worse while using Latuda.''You should not stop using this medicine suddenly. Stopping suddenly may cause other problems.''It is easier to become dangerously overheated and dehydrated while you are taking Latuda. Drink plenty of fluids, especially in hot weather and during exercise. You may also be more sensitive to temperature extremes (hot or cold).''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Latuda,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Latuda?,"''Avoid drinking alcohol. Dangerous side effects could occur.''Avoid driving or operating machinery until you know how this medicine will affect you. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Grapefruit and grapefruit juice may interact with lurasidone and lead to unwanted side effects. Avoid the use of grapefruit products while taking Latuda.''"
Latuda side effects,"''Get emergency medical help if you have signs of an allergic reaction to Latuda: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''High doses or long-term use of Latuda can cause a serious movement disorder that may not be reversible. Symptoms of this disorder include uncontrollable muscle movements of your lips, tongue, eyes, face, arms, or legs. The longer you use lurasidone, the more likely you are to develop this disorder, especially if you are a woman or an older adult.''Call your doctor at once if you have:''any new or unusual muscle movements you cannot control;a light-headed feeling, like you might pass out;a seizure (convulsions);(in women) irregular menstrual periods, breast or vaginal changes, nipple discharge;(in men) breast swelling, impotence;trouble swallowing;manic episodes - racing thoughts, increased energy, decreased need for sleep, risk-taking behavior, being agitated or talkative;low white blood cell counts - fever, chills, mouth sores, skin sores, sore throat, cough, trouble breathing;high blood sugar - increased thirst, increased urination, hunger, dry mouth, fruity breath odor; orsevere nervous system reaction - very stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, feeling like you might pass out.''Common Latuda side effects may include:''drowsiness;weight gain;tremors, muscle stiffness, slow muscle movement;feeling restless or being unable to sit still;nausea, vomiting;runny nose; orsleep problems (insomnia).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Latuda?,"''Using Latuda with other drugs that slow your breathing can cause dangerous side effects or death. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety or seizures.''Tell your doctor about all your current medicines. Many drugs can interact with lurasidone, especially:''depression or psychotic episodes;sleep problems (insomnia);high blood pressure or a heart rhythm disorder;swelling or inflammation;seizures; orParkinson's disease.''This list is not complete and many other drugs may interact with lurasidone. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is leflunomide? Leflunomide,''Leflunomide affects the immune system and reduces swelling and inflammation in the body.''Leflunomide is used to treat the symptoms of rheumatoid arthritis.''Leflunomide may also be used for purposes not listed in this medication guide.''''
Important Information Leflunomide,"''Do not use leflunomide if you are pregnant, and stop taking  leflunomide if you think you might be pregnant. Use birth control to prevent pregnancy while you are taking leflunomide, and until you complete a ""drug elimination"" procedure.''Leflunomide can cause severe or fatal liver damage. Tell your doctor if you have a history of liver disease or if you also use other medicines such as: pain or arthritis medicine (including aspirin, Tylenol, and Advil/Motrin), medicines to treat tuberculosis or other infections, seizure medication, hormonal birth control or hormone replacement therapy, chemotherapy, cholesterol-lowering medicine, heart medication, or blood pressure medicine.''Your liver function will need to be tested often, and you may need to stop taking leflunomide based on the results of these tests.''''"
Before taking this medicine Leflunomide,"''You should not use this medicine if you are allergic to leflunomide or teriflunomide, or if:''you are pregnant (you will need to have a negative pregnancy test before starting this treatment);you have severe liver disease; oryou are also using teriflunomide.''Do not use leflunomide if you are pregnant or may become pregnant. Avoid getting pregnant until after you stop taking leflunomide and undergo a ""drug elimination"" procedure to help rid your body of this medicine. Stop taking leflunomide and call your doctor right away if you miss a period or think you might be pregnant.''To make sure leflunomide is safe for you, tell your doctor if you have:''a history of liver disease or hepatitis (leflunomide can cause severe liver problems);a severe or uncontrolled infection;kidney disease;nerve problems, such as neuropathy caused by diabetes;a history of tuberculosis;a weak immune system or bone marrow disorder; orif you are using any drugs that weaken your immune system (such as cancer medicine or steroids).''Use birth control to prevent pregnancy while you are taking this medicine. After you stop taking leflunomide, continue using birth control until you have received blood tests to make sure the drug has been eliminated from your body.''Ask your doctor if you should use a barrier form of birth control (condom or diaphragm with spermicide). Using hormonal contraception (birth control pills, injections, implants, skin patches, and vaginal rings) may increase your risk of liver damage while taking leflunomide.''It is not known whether leflunomide passes into breast milk or if it could harm a nursing baby. You should not breast-feed while using this medicine.''''"
How should I take leflunomide? Leflunomide,"''Before you start treatment with leflunomide, your doctor may perform tests to make sure you do not have tuberculosis or other infections.''Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use  leflunomide in larger or smaller amounts or for longer than recommended.''Your blood pressure will need to be checked often.''Leflunomide can lower blood cells that help your body fight infections and help your blood to clot. Your blood will need to be tested often. Your leflunomide treatment may be stopped for a short time based on the results of these tests.''Your liver function will also need to be tested often, and you may need to stop taking leflunomide based on the results of these tests.''After you stop taking leflunomide, you may need to be treated with other medicines to help your body eliminate leflunomide quickly. If you do not undergo this drug elimination procedure, leflunomide could stay in your body for up to 2 years. Follow your doctor's instructions.''You will also need to go through this drug elimination procedure if you plan to become pregnant after you stop taking leflunomide.''Arthritis is often treated with a combination of drugs. Use all medications as directed by your doctor. Read the medication guide or patient instructions provided with each medication. Do not change your doses or medication schedule without your doctor's advice.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Leflunomide,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include diarrhea, stomach pain, pale skin, easy bruising or bleeding, dark urine, or jaundice (yellowing of the skin or eyes).''''"
What should I avoid while taking leflunomide? Leflunomide,"''Avoid being near people who have colds, the flu, or other contagious illnesses. Contact your doctor at once if you develop signs of infection.''Do not receive a ""live"" vaccine while using leflunomide, or you could develop a serious infection. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''''"
Leflunomide side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''signs of infection--sudden weakness or ill feeling, fever, chills, sore throat, mouth sores, red or swollen gums, trouble swallowing;sudden chest pain or discomfort, wheezing, dry cough, feeling short of breath;easy bruising, unusual bleeding (nose, mouth, vagina, or rectum), purple or red pinpoint spots under your skin;numbness, tingling, or burning pain in your hands or feet;liver problems--nausea, upper stomach pain, itching, tiredness, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes); orsevere skin reaction--fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain, followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common side effects may include:''nausea, diarrhea, stomach pain;headache;abnormal liver function tests;thinning hair;back pain;weakness;rash; orhigh blood pressure.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Leflunomide dosing information,"''Usual Adult Dose for Rheumatoid Arthritis:Loading dose: 100 mg orally once a day for 3 daysMaintenance: 20 mg orally once a day (If not well tolerated, the dose may be decreased to 10 mg orally once a day)Comment: -Hematology parameters and liver enzymes should be monitored.Use: For the treatment of active rheumatoid arthritis (RA):-To reduce signs and symptoms -To inhibit structural damage as evidenced by X-ray erosions and joint space narrowing-To improve physical function''"
What other drugs will affect leflunomide? Leflunomide,"''Leflunomide can cause severe or fatal liver damage. This effect is increased when you also use certain other medicines, including:''acetaminophen (Tylenol), aspirin, gout or arthritis medication (including gold injections); an NSAID (non-steroidal anti-inflammatory drug)--ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others;an antibiotic, antifungal medicine, or sulfa drug; tuberculosis medicine; antiviral or HIV/AIDS medication; medicine to treat mental illness; seizure medication--carbamazepine, phenytoin, valproic acid, and others;birth control pills or hormone replacement therapy; anabolic steroids--methyltestosterone, ""performance-enhancing drugs""; cancer medication; orcholesterol-lowering medication--Crestor, Lipitor, Vytorin, Zocor, and others; heart or blood pressure medication.''This list is not complete and many other drugs can interact with leflunomide. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you. Not all possible interactions are listed in this medication guide.''''"
What is letrozole? Letrozole,"''Letrozole lowers estrogen levels in postmenopausal women, which may slow the growth of certain types of breast tumors that need estrogen to grow in the body.''Letrozole is used to treat breast cancer in postmenopausal women. It is often given to women who have been taking tamoxifen (Nolvadex, Soltamox) for 5 years.''Letrozole may also be used for purposes not listed in this medication guide.''''"
Important Information Letrozole,''You should not use letrozole if you are pregnant.''''
Before taking this medicine Letrozole,"''You should not use letrozole if you are allergic to it.''letrozole is for use only in women who can no longer get pregnant. Letrozole can harm an unborn baby. Do not use if you are pregnant. Use effective birth control if you are not past menopause. Keep using birth control for at least 3 weeks after your last dose of letrozole. Tell your doctor if you think you may be pregnant.''Tell your doctor if you have ever had:''liver disease (especially cirrhosis);osteoporosis, osteopenia (low bone mineral density);high cholesterol; orif you also take tamoxifen.''You should not breastfeed while you are using letrozole and for at least 3 weeks after your last dose.''''"
How should I take letrozole? Letrozole,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''You may take letrozole with or without food.''You will need frequent medical tests, and your bone mineral density may also need to be checked.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Letrozole,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking letrozole? Letrozole,''Avoid driving or hazardous activity until you know how  letrozole will affect you. Your reactions could be impaired.''''
Letrozole side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include:''hot flashes, warmth or redness in your face or chest;headache, dizziness, weakness;bone pain, muscle or joint pain;swelling, weight gain;increased sweating; orincreased cholesterol in your blood.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Letrozole dosing information,''Usual Adult Dose for Breast Cancer:2.5 mg orally once a dayDuration of therapy:-Adjuvant and extended adjuvant settings: Optimal duration is unknown; discontinue therapy at relapse.-Advanced disease: Until tumor progression is evident.Uses: -Adjuvant treatment of postmenopausal women with hormone receptor positive early breast cancer-Extended adjuvant treatment of early breast cancer in postmenopausal women who have received 5 years of adjuvant tamoxifen therapy-First-line treatment of advanced breast cancer in postmenopausal women with hormone receptor positive or unknown locally advanced or metastatic breast cancer; second-line treatment of advanced breast cancer in postmenopausal women with disease progression following antiestrogen therapyUsual Adult Dose for Breast Cancer -- Adjuvant:2.5 mg orally once a dayDuration of therapy:-Adjuvant and extended adjuvant settings: Optimal duration is unknown; discontinue therapy at relapse.-Advanced disease: Until tumor progression is evident.Uses: -Adjuvant treatment of postmenopausal women with hormone receptor positive early breast cancer-Extended adjuvant treatment of early breast cancer in postmenopausal women who have received 5 years of adjuvant tamoxifen therapy-First-line treatment of advanced breast cancer in postmenopausal women with hormone receptor positive or unknown locally advanced or metastatic breast cancer; second-line treatment of advanced breast cancer in postmenopausal women with disease progression following antiestrogen therapy''
What other drugs will affect letrozole? Letrozole,"''Other drugs may affect letrozole, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Levaquin?,''Levaquin (levofloxacin) is a fluoroquinolone (flor-o-KWIN-o-lone) antibiotic that fights bacteria in the body.''Levaquin is used to treat different types of bacterial infections. Levofloxacin is also used to treat people who have been exposed to anthrax or certain types of plague.''Fluoroquinolone antibiotics can cause serious or disabling side effects.''Levaquin should be used only for infections that cannot be treated with a safer antibiotic.''
Important Information Levaquin,"''Levaquin can cause serious side effects, including tendon problems, nerve damage, serious mood or behavior changes, or low blood sugar.''Stop using this medicine and call your doctor at once if you have symptoms such as: headache, hunger, irritability, numbness, tingling, burning pain, confusion, agitation, paranoia, problems with memory or concentration, thoughts of suicide, or sudden pain or movement problems in any of your joints.''In rare cases, levofloxacin may cause damage to your aorta, which could lead to dangerous bleeding or death. Get emergency medical help if you have severe and constant pain in your chest, stomach, or back.''Levaquin may cause swelling or tearing of a tendon. Stop taking levofloxacin and call your doctor at once if you have sudden pain, swelling, bruising, tenderness, stiffness, or movement problems in any of your joints.''"
Before taking this medicine Levaquin,"''You should not use Levaquin if you are allergic to levofloxacin or other fluoroquinolones (ciprofloxacin, gemifloxacin, moxifloxacin, norfloxacin, ofloxacin, and others).''Levaquin may cause swelling or tearing of a tendon (the fiber that connects bones to muscles in the body), especially in the Achilles' tendon of the heel. This can happen during treatment or up to several months after you stop taking levofloxacin. Tendon problems may be more likely in certain people (children and older adults, or people who use steroid medicine or have had an organ transplant).''Tell your doctor if you have ever had:''tendon problems, bone problems, arthritis or other joint problems (especially in children);blood circulation problems, aneurysm, narrowing or hardening of the arteries;heart problems, high blood pressure;a genetic disease such as Marfan syndrome or Ehler's-Danlos syndrome;diabetes;a muscle or nerve disorder, such as myasthenia gravis;kidney disease;seizures or epilepsy;a head injury or brain tumor;long QT syndrome (in you or a family member); orlow levels of potassium in your blood (hypokalemia).''Do not give this medicine to a child without medical advice.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant.''You should not breast-feed while using this medicine.''"
How should I take Levaquin?,"''Take Levaquin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Take this medicine with water, at the same time each day. Drink extra fluids to keep your kidneys working properly while taking this medicine.''You may take Levaquin tablets with or without food.''Take levofloxacin oral solution (liquid) on an empty stomach, at least 1 hour before or 2 hours after a meal.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Skipping doses can increase your risk of infection that is resistant to medication. Levaquin will not treat a viral infection such as the flu or a common cold.''Do not share Levaquin with another person.''This medicine may affect a drug-screening urine test and you may have false results. Tell the laboratory staff that you use levofloxacin.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Levaquin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Levaquin?,"''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''Antibiotic medicines can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, call your doctor before using anti-diarrhea medicine.''Levofloxacin could make you sunburn more easily. Avoid sunlight or tanning beds. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors. Tell your doctor if you have severe burning, redness, itching, rash, or swelling after being in the sun.''"
Levaquin side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Levaquin can cause serious side effects, including tendon problems, side effects on your nerves (which may cause permanent nerve damage), serious mood or behavior changes (after just one dose), or low blood sugar (which can lead to coma).''Stop taking this medicine and call your doctor at once if you have:''low blood sugar - headache, hunger, sweating, irritability, dizziness, nausea, fast heart rate, or feeling anxious or shaky;nerve symptoms in your hands, arms, legs, or feet - numbness, weakness, tingling, burning pain;serious mood or behavior changes - nervousness, confusion, agitation, paranoia, hallucinations, memory problems, trouble concentrating, thoughts of suicide; orsigns of tendon rupture - sudden pain, swelling, bruising, tenderness, stiffness, movement problems, or a snapping or popping sound in any of your joints (rest the joint until you receive medical care or instructions).''In rare cases, levofloxacin may cause damage to your aorta, the main blood artery of the body. This could lead to dangerous bleeding or death. Get emergency medical help if you have severe and constant pain in your chest, stomach, or back.''Stop taking Levaquin and call your doctor at once if you have:''severe stomach pain, diarrhea that is watery or bloody;fast or pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out);the first sign of any skin rash, no matter how mild;muscle weakness, breathing problems;seizure (convulsions);increased pressure inside the skull - severe headaches, ringing in your ears, dizziness, nausea, vision problems, pain behind your eyes; orliver problems - upper stomach pain, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common side effects may include:''nausea, constipation, diarrhea;headache, dizziness; ortrouble sleeping.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Levaquin?,"''Some medicines can make levofloxacin much less effective when taken at the same time. If you take any of the following medicines, take your Levaquin dose 2 hours before or 2 hours after you take the other medicine.''antacids that contain magnesium or aluminum (such as Maalox, Mylanta, or Rolaids), or the ulcer medicine sucralfate (Carafate);didanosine (Videx) powder or chewable tablets; orvitamin or mineral supplements that contain aluminum, iron, magnesium, or zinc.''To make sure Levaquin is safe for you, tell your doctor if you have ever had:''theophylline;a diuretic or ""water pill"";heart rhythm medication;insulin or oral diabetes medicine;medicine to treat depression or mental illness;steroid medicine (such as prednisone);a blood thinner - warfarin, Coumadin, Jantoven; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may interact with levofloxacin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Levemir?,"''Levemir (insulin detemir) is a man-made form of insulin, a hormone that is produced in the body. Insulin works by lowering levels of glucose (sugar) in the blood.''Levemir is a long-acting insulin that starts to work several hours after injection and keeps working evenly for up to 24 hours.''Levemir is used to improve blood sugar control in people with diabetes mellitus. This medicine is for use in adults and children at least 2 years old.''"
Important Information Levemir,"''You should not use Levemir if you are allergic to insulin detemir, or if you are in a state of diabetic ketoacidosis (call your doctor for treatment with a short-acting insulin).''Never share a Levemir injection pen or syringe with another person, even if the needle has been changed.''Many other drugs can potentially interfere with the effects of Levemir. It is extremely important that you tell your doctor about all the prescription and over-the-counter medications you use. This includes prescription, over-the-counter, vitamin, and herbal products. Do not start a new medication without telling your doctor.''Low blood sugar (hypoglycemia) can occur if you skip a meal, exercise too long, drink alcohol, or are under stress. An insulin overdose can cause life-threatening hypoglycemia. Know the signs of low blood sugar (hypoglycemia) and how to recognize them: headache, hunger, weakness, sweating, tremors, irritability, or trouble concentrating. Be sure your family and close friends know how to help you in an emergency.''"
Before taking this medicine Levemir,"''You should not use Levemir if you are allergic to iinsulin detemir. Do not use during an episode of hypoglycemia (low blood sugar) or diabetic ketoacidosis (call your doctor for treatment).''To make sure Levemir is safe for you, tell your doctor if you have ever had:''low levels of potassium in your blood (hypokalemia); orliver or kidney disease.''Tell your doctor if you also take pioglitazone or rosiglitazone (sometimes contained in combinations with glimepiride or metformin). Taking certain oral diabetes medicines while you are using Levemir may increase your risk of serious heart problems.''Tell your doctor if you are pregnant or breastfeeding.''Follow your doctor's instructions about using Levemirif you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''How should I use Levemir?''Use Levemir exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Levemir is injected under the skin. A healthcare provider may teach you how to properly use the medication by yourself.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you don't understand all instructions.''Prepare an injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''Your healthcare provider will show you where on your body to inject Levemir. Use a different place each time you give an injection. Do not inject into the same place two times in a row.''Do not inject this medicine into skin that is damaged, tender, bruised, pitted, thickened, scaly, or has a scar or hard lump.''If you use this medicine once daily, use the injection at your evening meal or at bedtime. If you use the medicine twice daily, use your evening dose at least 12 hours after your morning dose.''Your doctor may want you to also use a short-acting insulin. Always inject your insulins separately. Levemir must not be given with an insulin pump, or mixed with other insulins. Do not inject into a vein or a muscle.''If you use an injection pen, use only the injection pen that comes with Levemir. Attach a new needle before each use. Do not transfer the insulin from the pen into a syringe.''Never share a Levemir injection pen or syringe with another person, even if the needle has been changed. Sharing these devices can allow infections or disease to pass from one person to another.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Levemir is only part of a complete treatment program that may also include diet, exercise, weight control, regular blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Keep this medicine in its original container protected from heat and light. Do not draw insulin from a vial into a syringe until you are ready to give an injection. Do not freeze insulin or store it near the cooling element in a refrigerator. Throw away any insulin that has been frozen.''Storing unopened (not in use) Levemir:''Refrigerate and use until expiration date; orStore at room temperature and use within 42 days.''Storing opened (in use) Levemir:''Store the vial in a refrigerator or at room temperature and use within 42 days.Store the injection pen at room temperature (do not refrigerate) and use within 42 days. Do not store the injection pen with a needle attached.''In case of emergency, wear or carry medical identification to let others know you have diabetes.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose. Keep insulin on hand at all times. Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Levemir,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Insulin overdose can cause life-threatening hypoglycemia. Symptoms include drowsiness, confusion, blurred vision, numbness or tingling in your mouth, trouble speaking, muscle weakness, clumsy or jerky movements, seizure (convulsions), or loss of consciousness.''"
