Questions,Answer
What is  Janumet XR?,''Janumet XR are oral diabetes medicines that help control blood sugar levels.''Metformin works by decreasing glucose (sugar) production in the liver and decreasing absorption of glucose by the intestines. Sitagliptin works by regulating the levels of insulin your body produces after eating.''Janumet XR is a combination medicine that is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.  Janumet XR is not for treating type 1 diabetes.''Janumet XR may also be used for purposes not listed in this medication guide.''''
Important Information,"''You should not use this medicine if you have severe kidney disease or diabetic ketoacidosis (call your doctor for treatment).''You may develop lactic acidosis, a dangerous build-up of lactic acid in your blood. Call your doctor or get emergency medical help if you have unusual muscle pain, trouble breathing, stomach pain, dizziness, feeling cold, or feeling very weak or tired.''''"
Before taking this medicine,"''You should not use  Janumet XR if you are allergic to metformin or sitagliptin (Januvia), or if you have severe kidney disease or diabetic ketoacidosis (call your doctor for treatment with insulin).''Tell your doctor if you have ever had:''kidney disease (your kidney function may need to be checked before you take this medicine);liver disease;heart disease;pancreatitis;high triglycerides (a type of fat in the blood);gallstones; oralcoholism.''You may develop lactic acidosis, a dangerous build-up of lactic acid in your blood. This may be more likely if you have other medical conditions, a severe infection, chronic alcoholism, or if you are 65 or older. Ask your doctor about your risk.''If you need to have surgery or any type of x-ray or CT scan using a dye that is injected into your veins, you may need to temporarily stop taking Janumet XR. Be sure your caregivers know ahead of time that you are using this medication.''Follow your doctor's instructions about using this medicine if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''Metformin may stimulate ovulation in a premenopausal woman and may increase the risk of unintended pregnancy. Talk to your doctor about your risk.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''This medicine is not approved for use by anyone younger than 18 years old.''''"
How should I take  Janumet XR?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take Janumet XR with meals.''Swallow the tablet whole and do not crush, chew, or break it.''Some tablets are made with a shell that is not absorbed or melted in the body. Part of this shell may appear in your stool. This is normal and will not make the medicine less effective.''Call your doctor if you see a tablet in your stool several times.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Janumet XR is only part of a complete treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine (with food) as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. You may have severely low blood sugar (extreme weakness, nausea, tremors, sweating, confusion, trouble speaking, fast heartbeats, or seizure).''''"
What should I avoid while taking  Janumet XR?,''Avoid drinking alcohol. It lowers blood sugar and may increase your risk of lactic acidosis.''''
 Janumet XR side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Stop taking  Janumet XR and call your doctor right away if you have symptoms of pancreatitis: severe pain in your upper stomach spreading to your back, nausea and vomiting, loss of appetite, or fast heartbeats.''Some people using metformin develop lactic acidosis, which can be fatal. Get emergency medical help if you have even mild symptoms such as:''unusual muscle pain;feeling cold;trouble breathing;feeling dizzy, light-headed, tired, or very weak;stomach pain, vomiting; orirregular heart rate.''Call your doctor at once if you have any of these serious side effects:''severe autoimmune reaction--itching, blisters, breakdown of the outer layer of skin;severe or ongoing pain in your joints;little or no urinating; orsymptoms of heart failure--shortness of breath (even while lying down), swelling in your legs or feet, rapid weight gain.''Common side effects may include:''low blood sugar (if you also use insulin or another oral diabetes medication);upset stomach, gas, diarrhea, nausea, vomiting;headache, weakness; orcold symptoms such as runny or stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Januvia?,''Januvia (sitagliptin) is an oral diabetes medicine that helps control blood sugar levels. It works by regulating the levels of insulin your body produces after eating.''Januvia is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.''Januvia is not for treating type 1 diabetes.''
Important Information Januvia,"''You should not use Januvia if you are in a state of diabetic ketoacidosis (call your doctor for treatment with insulin).''Call your doctor if you have symptoms of heart failure--shortness of breath (even while lying down), swelling in your legs or feet, rapid weight gain.''Stop taking Januvia and call your doctor if you have symptoms of pancreatitis: severe pain in your upper stomach spreading to your back, with or without vomiting.''"
Before taking this medicine Januvia,"''You should not use Januvia if you are allergic to sitagliptin, or if you have diabetic ketoacidosis (call your doctor for treatment with insulin).''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);heart problems;pancreatitis;high triglycerides (a type of fat in the blood);gallstones; oralcoholism.''Follow your doctor's instructions about using Januvia if you are pregnant or you become pregnant. Blood sugar control is very important during pregnancy, and your dose needs may be different during each trimester. Having high blood sugar may cause complications in both the mother and the baby.''Your name may need to be listed on a Januvia pregnancy registry when you start using this medicine.''It may not be safe to breast-feed a baby while you are using this medicine. Ask your doctor about any risks.''Januvia is not approved for use by anyone younger than 18 years old.''"
How should I take Januvia?,"''Take Januvia exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''You may take Januvia with or without food. Follow your doctor's instructions.''Your blood sugar may need to be checked often, and you may need other blood tests at your doctor's office.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination, blurred vision, headache, and tiredness.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Januvia is only part of a complete treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture, heat, and light.''"
Januvia dosing information,"''Usual Adult Dose for Diabetes Type 2:''Usual dose: 100 mg orally once a dayComments: When used in combination with an insulin secretagogue (e.g. sulfonylurea) or insulin, a lower dose of the insulin secretagogue or insulin may be required to reduce the risk of hypoglycemia.Use: As an adjunct to diet and exercise to improve glycemic control in patients with type 2 diabetes mellitus.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Januvia,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. You may have signs of low blood sugar, such as extreme weakness, blurred vision, sweating, trouble speaking, tremors, stomach pain, confusion, and seizure (convulsions).''"
What should I avoid while taking Januvia?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Januvia side effects,"''Get emergency medical help if you have signs of an allergic reaction to Januvia (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Stop taking Januvia and call your doctor right away if you have symptoms of pancreatitis: severe pain in your upper stomach spreading to your back, with or without vomiting.''Call your doctor at once if you have:''severe autoimmune reactionitching, blisters, breakdown of the outer layer of skin;severe or ongoing pain in your joints;little or no urination; orsymptoms of heart failureshortness of breath (even while lying down), swelling in your legs or feet, rapid weight gain.''Common Januvia side effects may include:''low blood sugar;headache; orrunny or stuffy nose, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Januvia?,"''Januvia may not work as well when you use other medicines at the same time. Many other drugs can also affect blood sugar control.''You may be more likely to have low blood sugar if you also use insulin.''Other drugs may affect sitagliptin, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.'This includes prescription and over-the-counter medicines, 'vitamins', and 'herbal products'. Not all possible interactions are listed here. Tell your doctor about all medicines you start or stop using.'''"
What is Jardiance?,"''Jardiance (empagliflozin) is an oral diabetes medicine that helps control blood sugar levels. Empagliflozin works by helping the kidneys get rid of glucose from your bloodstream.''Jardiance is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.''Jardiance is also used to lower the risk of death from heart attack, stroke, or heart failure in adults with type 2 diabetes who also have heart disease.''Jardiance is not for treating type 1 diabetes.''"
Important Information Jardiance,"''You should not use Jardiance if you have severe kidney disease or if you are on dialysis, or if you have diabetic ketoacidosis.''Taking Jardiance can make you dehydrated, which could cause you to feel weak or dizzy (especially when you stand up).''Jardiance can cause serious infections in the penis or vagina. Get medical help right away if you have burning, itching, odor, discharge, pain, tenderness, redness or swelling of the genital or rectal area, fever, or if you don't feel well.''"
Before taking this medicine Jardiance,"''You should not use Jardiance if you are allergic to empagliflozin, or if you have:''severe kidney disease (or if you are on dialysis).''To make sure Jardiance is safe for you, tell your doctor if you have ever had:''liver or kidney disease;bladder infections or other urination problems;low blood pressure;heart problems;problems with your pancreas, including surgery;if you drink alcohol often; orif you are on a low salt diet.''Follow your doctor's instructions about using Jardiance if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''You should not use Jardiance during the second or third trimester of pregnancy.''You should not breastfeed while using this medicine.''Jardiance is not approved for use by anyone younger than 18 years old.''"
How should I take Jardiance?,"''Jardiance is usually taken once per day in the morning. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''You may take Jardiance with or without food.''Call your doctor if you are sick with vomiting or diarrhea, if you consume less food or fluid than usual, or if you are sweating more than usual.''Your blood sugar will need to be checked often, and you may also need to test the level of ketones in your urine. Empagliflozin can cause life-threatening ketoacidosis (too much acid in the blood). Even if your blood sugar is normal, contact your doctor if a urine test shows that you have ketones in the urine.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using empagliflozin.''Jardiance is only part of a treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Jardiance,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Jardiance?,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''"
Jardiance side effects,"''Get emergency medical help if you have signs of an allergic reaction to Jardiance: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Seek medical attention right away if you have signs of a genital infection (penis or vagina): burning, itching, odor, discharge, pain, tenderness, redness or swelling of the genital or rectal area, fever, not feeling well. These symptoms may get worse quickly.''Call your doctor at once if you have:''little or no urination;dehydration symptoms - dizziness, weakness, feeling light-headed (like you might pass out);ketoacidosis (too much acid in the blood) - nausea, vomiting, stomach pain, confusion, unusual drowsiness, or trouble breathing; orsigns of a bladder infection - pain or burning when you urinate, increased urination, blood in your urine, fever, pain in your pelvis or back.''Older adults may be more likely to have side effects from this medicine.''Common Jardiance side effects may include:''bladder infection; orvaginal yeast infection.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Jardiance?,"''Tell your doctor about all your other medicines, especially:''insulin or other oral diabetes medications; ora diuretic or ""water pill.""''This list is not complete. Other drugs may interact with empagliflozin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is  Jasmiel?,"''Jasmiel is a combination birth control pill containing female hormones that prevent ovulation (the release of an egg from an ovary).  Jasmiel also causes changes in your cervical mucus and uterine lining, making it harder for sperm to reach the uterus and harder for a fertilized egg to attach to the uterus.''Jasmiel is used as contraception to prevent pregnancy. This medicine is also used to treat moderate acne in women who are at least 14 years old and have started having menstrual periods, and who wish to use birth control pills.''Yaz is also used to treat the symptoms of premenstrual dysphoric disorder (PMDD), such as anxiety, depression, irritability, trouble concentrating, lack of energy, sleep or appetite changes, breast tenderness, joint or muscle pain, headache, and weight gain.''Jasmiel may also be used for purposes not listed in this medication guide.''''"
Important Information,"''Do not use if you are pregnant or if you recently had a baby.''You should not take this medicine if you have: an adrenal gland disorder, kidney disease, uncontrolled high blood pressure, heart disease, coronary artery disease, circulation problems (especially with diabetes), undiagnosed vaginal bleeding, liver disease or liver cancer, severe migraine headaches, if you also take certain hepatitis C medication, if you will have major surgery, if you smoke and are over 35, or if you have ever had a heart attack, a stroke, a blood clot, jaundice caused by pregnancy or birth control pills, or cancer of the breast, uterus/cervix, or vagina.''Taking this medicine can increase your risk of blood clots, stroke, or heart attack.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. You should not take this medicine if you smoke and are over 35 years old.''''"
Before taking this medicine,"''Taking  Jasmiel can increase your risk of blood clots, stroke, or heart attack. You are even more at risk if you have high blood pressure, diabetes, high cholesterol, or if you are overweight. Your risk of stroke or blood clot is highest during your first year of taking birth control pills. Your risk is also high when you restart birth control pills after not taking them for 4 weeks or longer.''Smoking can greatly increase your risk of blood clots, stroke, or heart attack. Your risk increases the older you are and the more you smoke. You should not take this medicine if you smoke and are over 35 years old.''Do not use if you are pregnant. Stop using this medicine and tell your doctor right away if you become pregnant, or if you miss 2 menstrual periods in a row. If you have recently had a baby, wait at least 4 weeks before taking this medicine.''You should not take this medicine if you have:''an adrenal gland disorder;kidney disease;untreated or uncontrolled high blood pressure;heart disease (coronary artery disease, history of heart attack, stroke, or blood clot);an increased risk of having blood clots due to a heart problem or a hereditary blood disorder;circulation problems (especially if caused by diabetes);a history of hormone-related cancer, or cancer of the breast, uterus/cervix, or vagina;unusual vaginal bleeding that has not been checked by a doctor;liver disease or liver cancer;severe migraine headaches (with aura, numbness, weakness, or vision changes), especially if you are older than 35;a history of jaundice caused by pregnancy or birth control pills;if you smoke and are over 35 years old; orif you take any hepatitis C medication containing ombitasvir/paritaprevir/ritonavir (Technivie).''Tell your doctor if you have ever had:''heart problems, high blood pressure, or if you are prone to having blood clots;high levels of potassium in your blood;high cholesterol or triglycerides, or if you are overweight;depression;liver or kidney disease;underactive thyroid, diabetes, gallbladder disease; ora migraine headache.''The hormones in this medicine can pass into breast milk and may harm a nursing baby. This medicine may also slow breast milk production. Do not use if you are breast feeding.''''"
How should I take  Jasmiel?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take your first pill on the first day of your period or on the first Sunday after your period begins. You may need to use back-up birth control, such as condoms with spermicide, when you first start using this medication.''Take one pill every day, no more than 24 hours apart. When the pills run out, start a new pack the following day. You could get pregnant if you do not take one pill daily.''You may have breakthrough bleeding, especially during the first 3 months. Tell your doctor if this bleeding continues or is very heavy.''If you need major surgery or will be on long-term bed rest, you may need to stop using this medicine for a short time. Any doctor or surgeon who treats you should know that you are using this medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Follow the patient instructions provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions. Missing a pill increases your risk of becoming pregnant.''If you miss 1 active pill, take 2 pills on the day that you remember. Then take 1 pill per day for the rest of the pack.''If you miss 2 active pills in a row in Week 1 or 2, take 2 pills per day for 2 days in a row. Then take 1 pill per day for the rest of the pack. Use back-up birth control for at least 7 days following the missed pills.''If you miss 2 active pills in a row in Week 3, throw out the rest of the pack and start a new pack the same day if you are a Day 1 starter. If you are a Sunday starter, keep taking a pill every day until Sunday. On Sunday, throw out the rest of the pack and start a new pack that day.''If you miss 3 active pills in a row in Week 1, 2, or 3, throw out the rest of the pack and start a new pack on the same day if you are a Day 1 starter. If you are a Sunday starter, keep taking a pill every day until Sunday. On Sunday, throw out the rest of the pack and start a new pack that day.''If you miss 2 or more pills, you may not have a period during the month. If you miss a period for 2 months in a row, call your doctor because you might be pregnant.''If you miss a reminder pill, throw it away and keep taking 1 reminder pill per day until the pack is empty.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Overdose may cause nausea or vaginal bleeding.''''
What should I avoid while taking  Jasmiel?,"''Do not smoke while taking  Jasmiel, especially if you are older than 35 years of age.''This medicine will not protect you from sexually transmitted diseases, including HIV and AIDS. Using a condom is the only way to protect yourself from these diseases.''''"
 Jasmiel side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using birth control pills and call your doctor at once if you have:''signs of a stroke--sudden numbness or weakness (especially on one side of the body), sudden severe headache, slurred speech, problems with vision or balance;signs of a blood clot--sudden vision loss, stabbing chest pain, feeling short of breath, coughing up blood, pain or warmth in one or both legs;heart attack symptoms--chest pain or pressure, pain spreading to your jaw or shoulder, nausea, sweating;liver problems--loss of appetite, upper stomach pain, tiredness, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);increased blood pressure--severe headache, blurred vision, pounding in your neck or ears;swelling in your hands, ankles, or feet;a change in the pattern or severity of migraine headaches; orsymptoms of depression--sleep problems, weakness, tired feeling, mood changes.''Common side effects may include:''nausea, vomiting;breast tenderness;headache, mood changes, feeling tired or irritable;weight gain; orchanges in your menstrual periods, decreased sex drive.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is testosterone? Jatenzo,''Testosterone is a naturally occurring sex hormone produced in a man's testicles. Small amounts of testosterone are also produced in a woman's ovaries and adrenal system.''Testosterone is used as a hormone replacement therapy in adult men with certain medical conditions that cause low or no testosterone levels.''Testosterone will not enhance athletic performance and should not be used for that purpose.''Testosterone may also be used for purposes not listed in this medication guide.''''
Important Information Jatenzo,"''You should not be treated with testosterone if you have prostate cancer, male breast cancer, or low testosterone due to getting older.''Testosterone can increase your blood pressure, which can increase your risk of heart attack, stroke, or death. You may need to stop using testosterone or start taking blood pressure medication.''Testosterone should not be used to enhance athletic performance.''''"
Before taking this medicine Jatenzo,"''You should not use testosterone if you are allergic to it, or if you have:''male breast cancer;prostate cancer; orlow testosterone due to getting older.''Although  Jatenzo is for use only in men, testosterone can harm an unborn baby and should not be used by a pregnant woman.''Tell your doctor if you have ever had:''heart problems;high blood pressure;sleep apnea (breathing stops during sleep);an enlarged prostate and urination problems;liver or kidney disease;depression, anxiety, a mood disorder, suicidal thoughts or actions; orincreased hematocrit or hemoglobin levels on a blood test.''Using testosterone may increase your risk of developing prostate cancer. Ask your doctor about this risk.''Testosterone can lower your sperm count, which may affect fertility (your ability to have children).''''"
How should I take testosterone? Jatenzo,"''Your doctor will perform a blood test to make sure testosterone is the right treatment for your condition.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Testosterone is usually taken 1 time in the morning and 1 time in the evening. Follow your doctor's dosing instructions very carefully.''Always take this medicine with food.''You will need frequent blood tests and your blood pressure will need to be checked often. Your next dose may be delayed based on the results.''Misuse of testosterone can cause dangerous or irreversible effects, such as enlarged breasts, small testicles, infertility, high blood pressure, heart attack, stroke, liver disease, bone growth problems, addiction, and mental effects such as aggression and violence. Stealing, selling, or giving away this medicine is against the law.''Store at room temperature away from moisture and heat. Keep track of your medicine. You should be aware if anyone is using it improperly or without a prescription.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Jatenzo,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking testosterone? Jatenzo,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Testosterone side effects Jatenzo,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Testosterone can increase your blood pressure, which can increase your risk of heart attack, stroke, or death. You may need to stop using testosterone or start taking blood pressure medication.''Call your doctor at once if you have:''swelling in your feet, ankles or legs;pain or swelling in your breasts;breathing problems during sleep (breathing may stop);unusual changes in mood or behavior, new or worsening depression, thoughts about hurting yourself;liver problems--nausea, vomiting, stomach pain (upper right side), dark urine, jaundice (yellowing of the skin or eyes);signs of a blood clot in the lung--chest pain, sudden cough, wheezing, rapid breathing, coughing up blood;signs of a blood clot deep in the body--pain, swelling, warmth, or redness in your leg; orworsening symptoms of an enlarged prostate--increased urination, a weak stream of urine, an urgent need to urinate, or loss of bladder control.''Common side effects may include:''increased red blood cell counts;an enlarged prostate;erections that are more frequent or that last longer than usual;increased blood pressure;nausea, heartburn, burping;diarrhea;headache; orswelling in your lower legs.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect testosterone? Jatenzo,"''Tell your doctor about all your other medicines, especially:''insulin;blood pressure medications;medicine to treat pain, cough, or cold symptoms;a blood thinner--warfarin, Coumadin, Jantoven; orsteroid medicine--prednisone, dexamethasone, and others.''This list is not complete. Other drugs may affect testosterone, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Jentadueto?,''Jentadueto contains a combination of linagliptin and metformin. Linagliptin and metformin are oral diabetes medicines that help control blood sugar levels. Metformin works by decreasing glucose (sugar) production in the liver and decreasing absorption of glucose by the intestines. Linagliptin works by regulating the levels of insulin your body produces after eating.''Jentadueto is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.''Jentadueto is not for treating type 1 diabetes.''
Important Information Jentadueto,"''You should not use Jentadueto if you have severe kidney disease or diabetic ketoacidosis (call your doctor for treatment).''There may be an increased risk of developing lactic acidosis, a dangerous build-up of lactic acid in your blood. Call your doctor or get emergency medical help if you have unusual muscle pain, trouble breathing, stomach pain, dizziness, feeling cold, or feeling very weak or tired.''Before you take Jentadueto, tell your doctor if you have liver disease, a serious infection, heart disease, a history of pancreatitis, if you have recently had a heart attack, or if you are over 65 years old and have not recently had your kidney function checked.''If you need to have surgery or any type of x-ray or CT scan using a dye that is injected into your veins, you may need to temporarily stop taking Jentadueto.''You may develop lactic acidosis. Get emergency medical help if you have unusual muscle pain, trouble breathing, irregular heartbeats, dizziness, vomiting, or if you feel cold, tired, or very weak.''"
Before taking this medicine Jentadueto,"''You should not use Jentadueto if you are allergic to linagliptin (Tradjenta) or metformin, or if you have severe kidney disease or diabetic ketoacidosis (call your doctor for treatment with insulin).''To make sure Jentadueto is safe for you, tell your doctor if you have ever had:''kidney disease;heart disease;liver disease;pancreatitis;gallstones;alcoholism; orhigh triglycerides (a type of fat in the blood).''You may develop lactic acidosis. This may be more likely if you have other medical conditions, a severe infection, chronic alcoholism, or if you are 65 or older. Ask your doctor about your risk.''If you need to have surgery or any type of x-ray or CT scan using a dye that is injected into your veins, you may need to temporarily stop taking Jentadueto. Be sure your caregivers know ahead of time that you are using this medication.''Tell your doctor if you are pregnant or breastfeeding.''Follow your doctor's instructions about using Jentadueto if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''Jentadueto may stimulate ovulation in a premenopausal woman and may increase the risk of unintended pregnancy. Talk to your doctor about your risk.''Jentadueto is not approved for use by anyone younger than 18 years old.''"
How should I take Jentadueto?,"''Take Jentadueto exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Take Jentadueto with a meal, unless your doctor tells you otherwise.''Swallow the tablet whole and do not crush, chew, or break it.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Jentadueto is only part of a complete treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat.''"
Jentadueto dosing information,"''Usual Adult Dose for Diabetes Type 2:''Linagliptin-metformin immediate release tablets:-Initial dose for patients currently not receiving metformin: linagliptin 2.5 mg/metformin 500 mg orally twice a day-Initial dose for patients currently receiving metformin: linagliptin 2.5 mg in combination with one-half of current metformin dose orally twice a day-Initial dose for patients currently receiving linagliptin and metformin as individual components: switch to combination product containing the same doses of each component orally twice a dayMaintenance dose: Individualize dose based on safety and efficacyMaximum dose: linagliptin 5 mg/day; metformin 2000 mg/dayLinagliptin-metformin extended-release tablets:-Initial dose for patients currently not receiving metformin: linagliptin 5 mg/metformin extended-release 1000 mg orally once a day-Initial dose for patients currently receiving metformin: linagliptin 5 mg in combination with a similar total daily dose of metformin orally once a day-Initial dose for patients currently receiving linagliptin and metformin as individual components: switch to combination product containing similar doses of each component orally once a dayMaintenance dose: Individualize dose based on safety and efficacyMaximum dose: linagliptin 5 mg/day; metformin 2000 mg/dayComments:-Patients taking two linagliptin 2.5 mg/metformin 1000 mg extended-release tablets should take the 2 tablets together once a day.-When used in combination with insulin or an insulin secretagogue, a lower dose of insulin or the insulin secretagogue may be necessary to reduce the risk of hypoglycemia.Use: To improve glycemic control in adults with type 2 diabetes mellitus as an adjunct to diet and exercise when treatment with both linagliptin and metformin are appropriate.''''What happens if I miss a dose?''Take the medicine (with food) as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Jentadueto,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. You may have severely low blood sugar (extreme weakness, nausea, tremors, sweating, confusion, trouble speaking, fast heartbeats, or seizure).''"
What should I avoid while taking Jentadueto?,''Avoid drinking alcohol. It lowers blood sugar and may increase your risk of lactic acidosis.''
Jentadueto side effects,"''Get emergency medical help if you have signs of an allergic reaction to Jentadueto: (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Stop taking this medicine and call your doctor right away if you have symptoms of pancreatitis: severe pain in your upper stomach spreading to your back, nausea and vomiting, loss of appetite, or fast heartbeats.''Mild symptoms of lactic acidosis may worsen over time, and this condition can be fatal. Get emergency medical help if you have: unusual muscle pain, trouble breathing, stomach pain, vomiting, fast/slow or irregular heartbeats, dizziness, feeling cold, or feeling very weak or tired.''Call your doctor at once if you have:''a severe autoimmune reaction - itching, blisters, breakdown of the outer layer of skin;severe or ongoing pain in your joints; orsymptoms of heart failure - shortness of breath (even while lying down), swelling in your legs or feet, rapid weight gain.''Common Jentadueto side effects include:''sore throat;sinus pain, stuffy nose; ordiarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
