Questions,Answer
What happens if I overdose? Herceptin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while receiving Herceptin?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Herceptin side effects,"''Get emergency medical help if you have signs of an allergic reaction to Herceptin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Some side effects may occur during the injection, or in the days afterward. Tell your caregiver right away if you feel dizzy, nauseated, itchy, light-headed, weak, short of breath, or if you have a headache, fever, chills, or chest pain.''Call your doctor at once if you have:''new or worsening cough, wheezing, chest tightness, or trouble breathing;fever with shortness of breath or rapid breathing;pounding heartbeats or fluttering in your chest;a light-headed feeling, like you might pass out;severe headache, blurred vision, pounding in your neck or ears;blisters or ulcers in your mouth, red or swollen gums, trouble swallowing;heart problems - swelling, rapid weight gain, feeling short of breath;low blood cell counts - fever, chills, tiredness, skin sores, easy bruising, unusual bleeding, pale skin, cold hands and feet, feeling light-headed; orsigns of tumor cell breakdown - confusion, weakness, muscle cramps, nausea, vomiting, fast or slow heart rate, decreased urination, tingling in your hands and feet or around your mouth.''Your cancer treatments may be delayed or permanently discontinued if you have certain side effects.''Common Herceptin side effects may include:''heart problems;nausea, diarrhea, weight loss;headache;trouble sleeping, feeling tired;low blood cell counts;rash;fever, chills, cough, or other signs of infection;blisters or ulcers in your mouth, red or swollen gums, trouble swallowing;altered sense of taste; orcold symptoms such as stuffy nose, sinus pain, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Herceptin?,"''Other drugs may interact with trastuzumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''Trastuzumab can have long lasting effects on your heart, especially if you receive other cancer medicines. For at least 7 months after your last dose of Herceptin, tell any doctor who treats you that you have used this medicine.''''"
What is  Hiprex?,''Hiprex is an antibiotic that is used to prevent recurring bladder infections from coming back. This medicine is used in adults and children at least 6 years old.''Hiprex is usually given after other antibiotics have been given to treat the initial infection.''Hiprex may also be used for purposes not listed in this medication guide.''''
Important Information,"''You should not use Hiprex if you have kidney disease, severe liver disease, if you also take a sulfa drug, or if you are dehydrated.''''"
Before taking this medicine,"''You should not use Hiprex if you are allergic to it, or if you have:''kidney disease;severe liver disease;if you also take a sulfa drug; orif you are dehydrated.''Tell your doctor if you have ever had:''liver disease;asthma;an allergy to aspirin; oran allergy to yellow food dye.''Hiprex may harm an unborn baby when taken during early pregnancy. It is not known whether  Hiprex will harm an unborn baby when taken during the last 3 months of pregnancy. Tell your doctor if you are pregnant or plan to become pregnant.''Tell your doctor if you are breastfeeding.''''"
How should I take  Hiprex?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Taking more Hiprex than prescribed will not make it more effective, and may cause unwanted side effects (such as bladder irritation, pain, increased urination, and blood in the urine).''You may need to break a tablet in half when giving this medicine to a child.''Drink plenty of liquids while you are taking Hiprex. To make your urine more acidic, your doctor may recommend you drink certain types of liquid (such as cranberry juice) or taking other medicines. Your doctor may also recommend increasing protein in your diet, but avoiding milk or other dairy products. Follow your doctor's instructions very closely.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Skipping doses can increase your risk of infection that is resistant to medication. Hiprex will not treat a viral infection such as the flu or a common cold.''You may need frequent urine tests to determine that an infection has cleared. You may also need blood tests to check your liver function.''Hiprex can affect the results of certain medical tests, especially if you are pregnant while taking this medicine. Tell any doctor who treats you that you are using this medicine.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''Do not share this medicine with another person, even if they have the same symptoms you have.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Hiprex?,''You may need to follow a special diet while using Hiprex. Follow all instructions of your doctor or dietitian. Learn about the foods to eat or avoid to help control your condition.''''
 Hiprex side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''painful urination;increased urination;blood in the urine; orany new or worsening symptom.''Common side effects may include:''painful or difficult urination;upset stomach, nausea; orrash.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Hizentra?,"''Hizentra (immune globulin) is a sterilized solution made from human plasma. It contains the antibodies to help your body protect itself against infection from various diseases.''Hizentra subcutaneous injection(for injection under the skin) is used to treat primary immunodeficiency diseases. This includes, but is not limited to, the humoral immune defect in congenital agammaglobulinemia, common variable immunodeficiency, X-linked agammaglobulinemia, Wiskott-Aldrich syndrome, and severe combined immunodeficiencies.''Hizentra is also used to treat chronic inflammatory demyelinating polyneuropathy (an autoimmune disorder in which the immune system attacks the nerves, causing muscle weakness and numbness).''"
Important Information Hizentra,"''Hizentra can cause severe allergic reactions, kidney failure, liver problems, or blood clots. The risk of blood clots is highest in older adults or in people who have had blood clots, heart problems, or blood circulation problems. Blood clots are also more likely during long-term bedrest, while using birth control pills or hormone replacement therapy, or while having a central intravenous (IV) catheter in place.''Call your doctor at once if you have chest pain, trouble breathing, fast heartbeats, numbness or weakness, or swelling and warmth or discoloration in an arm or leg.''This medicine can also harm your kidneys, especially if you have kidney disease or if you also use certain medicines. Tell your doctor right away if you have signs of kidney problems, such as swelling, rapid weight gain, and little or no urination.''Drink plenty of liquids while you are using Hizentra to help improve your blood flow and keep your kidneys working properly.''You should not use Hizentra if you have a condition called hyperprolinemia (high level of a certain amino acid in the blood).''Before using this medicine''You should not use Hizentra if:''you have had an allergic reaction to an immune globulin or blood product; oryou have immune globulin A (IgA) deficiency with antibody to IgA.''You may not be able to use Hizentra if you have ever had an allergic reaction to polysorbate 80, or if you have a condition called hyperprolinemia (high level of a certain amino acid in the blood).''This medicine can cause blood clots or kidney problems, especially in older adults or in people with certain conditions. To make sure Hizentra injection is safe for you, tell your doctor if you have ever had:''heart problems, blood circulation problems, or ""thick blood"";a stroke or blood clot;kidney disease;diabetes;an infection called sepsis;if you use estrogens (birth control pills or hormone replacement therapy);if you have been on long-term bedrest; orif you have a central intravenous (IV) catheter in place.''You may need a dose adjustment if you are exposed to measles, or if you''Do not give this medicine to a child without medical advice.''Hizentra is made from donated human plasma and may contain viruses or other infectious agents. Donated plasma is tested and treated to reduce the risk of contamination, but there is still a small possibility it could transmit disease. Ask your doctor about any possible risk.''How is Hizentra given?''Hizentra is injected under the skin using an infusion pump. The medicine enters the body through a catheter placed under your skin. A healthcare provider may teach you how to properly use the medication by yourself.''Hizentra is sometimes given daily, and sometimes once every 1 to 2 weeks. Use this medicine at regular intervals to keep a steady amount of the drug in your body at all times. If you use this medication at home, keep a diary of the days and times you gave the injection and where you injected it on your body.''Hizentra must be given slowly, and you may need to use up to 8 different catheters to infuse this medicine into different body areas at the same time. Your healthcare provider will show you where to on your body to inject Hizentra. Use a different place each time you give an injection. Do not inject into the same place two times in a row.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you don't understand all instructions.''Prepare an injection only when you are ready to give it. Do not use if the medicine has is cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''Do not shake the medication bottle or you may ruin the medicine.''Do not inject Hizentra into a vein.''You will need frequent blood tests. This medicine can affect the results of certain other medical tests you may need. Tell any doctor who treats you that you are using Hizentra.''Store Hizentra in the original carton at room temperature. Protect from heat and light.''You may also store this medicine in its original carton in the refrigerator. Do not freeze Hizentra, and throw the medicine away if it has frozen.''You will need to use your medicine within a certain number months. This will depend on the how you store the medicine (at room temperature, or in a refrigerator). Carefully follow the storage instructions provided with your medicine. Ask your pharmacist if you have questions.''Throw away any unused medication after the expiration date on the label has passed.''Each vial (bottle) is for one use only. Throw it away after one use, even if there is still medicine left inside.''Use disposable injection items (needle, catheter, tubing) only once only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose.''"
What happens if I overdose? Hizentra,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Hizentra?,"''Do not receive a ""live"" vaccine while using Hizentra. The vaccine may not work as well and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''"
Hizentra side effects,"''Stop using this medicine and get emergency medical help if you have signs of an allergic reaction to Hizentra: hives; wheezing, chest tightness, difficult breathing; dizziness, feeling like you might pass out; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a blood cell disorder - pale or yellowed skin, dark colored urine, fever, confusion or weakness;kidney problems - little or no urination, swelling, rapid weight gain, feeling short of breath;lung problems - chest pain, trouble breathing, blue colored lips, fingers, or toes;signs of a new infection - fever with a severe headache, neck stiffness, eye pain, and increased sensitivity to light; orsigns of a blood clot - shortness of breath, chest pain with deep breathing, rapid heart rate, numbness or weakness on one side of the body, swelling and warmth or discoloration in an arm or leg.''Common Hizentra side effects may include:''wheezing, trouble breathing;pain, redness, bruising, itching, swelling, or a hard lump where the medicine was injected;fever, tiredness, dizziness;nausea, vomiting, diarrhea, bloating, stomach pain;itching, rash, or other skin problems;cold or flu symptoms such as stuffy nose, sneezing, sore throat, cough;headache, migraine; orpain anywhere in your body.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Horizant?,''Horizant (gabapentin enacarbil) is a prescription medicine used to treat adults with restless legs syndrome and pain from damaged nerves. It affects chemicals and nerves in the body that are involved in the cause of some types of pain.''Horizant is used in adults to treat nerve pain (postherpetic neuralgia) caused by herpes virus or shingles (herpes zoster).''Horizant is also used to treat restless legs syndrome (RLS).''Use only the brand and form of gabapentin your doctor has prescribed. Check your medicine each time you get a refill to make sure you receive the correct form.''
Important information Horizant,"''Some people have thoughts about suicide while taking this medicine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Do not stop using Horizant suddenly, even if you feel fine.''"
Before taking this medicine Horizant,"''You should not use Horizant if you are allergic to gabapentin.''To make sure Horizant is safe for you, tell your doctor if you have ever had:''lung disease, such as chronic obstructive pulmonary disease (COPD);kidney disease (or if you are on dialysis);diabetes;depression, a mood disorder, or suicidal thoughts or actions;a seizure (unless you take gabapentin to treat seizures);liver disease;heart disease; or(for patients with RLS) if you are a day sleeper or work a night shift.''Some people have thoughts about suicide while taking this medicine. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''Gabapentin enacarbil can pass into breast milk, but effects on the nursing baby are not known. Ask your doctor about any risk.''"
How should I take Horizant?,"''Take Horizant exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Do not cut, crush, chew, or break an extended-release Horizant tablet. Swallow the tablet whole.''If your doctor changes your brand, strength, or type of gabapentin, your dosage needs may change. Ask your pharmacist if you have any questions about the new kind of gabapentin you receive at the pharmacy.''Do not stop using Horizant suddenly, even if you feel fine. Follow your doctor's instructions about tapering your dose.''This medicine can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using gabapentin enacarbil.''Store Horizant extended-release tablets at room temperature away from light and moisture.''"
Horizant dosing information,"''Usual Adult Dose of Horizant for Postherpetic Neuralgia:''The recommended dosage is 600 mg orally 2 times a day. Therapy should be initiated at a dose of 600 mg orally in the morning for 3 days of therapy, then increased to 600 mg 2 times a day (1200 mg/day) on day four.Gabapentin enacarbil extended release tablets available under the trade name Horizant and gabapentin are not interchangeable.Use: Postherpetic neuralgia''Usual Adult Dose of Horizant for Restless Legs Syndrome:''600 mg orally once daily with food at about 5 PM. A dose of 1,200 mg once daily provided no additional benefit compared with the 600-mg dose, but caused an increase in adverse reactions.Use: For the treatment of moderate-to-severe primary Restless Legs Syndrome (RLS) in adults''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Be sure to take the medicine with food. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Horizant,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Horizant?,''Avoid driving or hazardous activity until you know how gabapentin enacarbil will affect you. Your reactions could be impaired.''Drinking alcohol with this medicine can cause side effects.''
Horizant side effects,"''Get emergency medical help if you have signs of an allergic reaction to Horizant: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, upper stomach pain, or yellowing of your skin or eyes. This reaction may occur several weeks after you began using Horizant.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''weak or shallow breathing;blue-colored skin, lips, fingers, and toes;confusion, extreme drowsiness or weakness;problems with balance or muscle movement;unusual or involuntary eye movements; orincreased seizures.''Gabapentin can cause life-threatening breathing problems. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up. Breathing problems may be more likely in older adults or in people with COPD.''Some side effects are more likely in children taking gabapentin. Contact your doctor if the child taking this medicine has any of the following side effects:''changes in behavior;memory problems;trouble concentrating; oracting restless, hostile, or aggressive.''Common Horizant side effects may include:''headache;dizziness, drowsiness, tiredness;problems with balance or eye movements; or(in children) fever, nausea, vomiting.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Humalog?,"''Humalog (insulin lispro) is a fast-acting insulin that starts to work about 15 minutes after injection, peaks in about 1 hour, and keeps working for 2 to 4 hours. Insulin is a hormone that works by lowering levels of glucose (sugar) in the blood.''Humalog is used to improve blood sugar control in adults and children with diabetes mellitus.''Humalog is used to treat type 2 diabetes in adults.''Humalog is also used to treat type 1 diabetes in adults and children who are at least 3 years old.''"
Important information Humalog,"''Humalog is a fast-acting insulin that begins to work very quickly. If you use this medication with meal, use it within 15 minutes before or just after you eat.''Never share an injection pen, cartridge, or syringe with another person, even if the needle has been changed.''You should not use Humalog if you are having an episode of hypoglycemia (low blood sugar).''Humalog is only part of a complete program of treatment that may also include diet, exercise, weight control, foot care, eye care, dental care, and testing your blood sugar. Follow your diet, medication, and exercise routines very closely. Changing any of these factors can affect your blood sugar levels.''"
Humalog side effects,"''Get emergency medical help if you have signs of insulin allergy to Humalog: redness or swelling where an injection was given, itchy skin rash over the entire body, trouble breathing, fast heartbeats, feeling like you might pass out, or swelling in your tongue or throat.''Call your doctor at once if you have:''weight gain, swelling in your hands or feet, feeling short of breath;low blood sugar - headache, hunger, sweating, irritability, dizziness, fast heart rate, and feeling anxious or shaky; orlow potassium - leg cramps, constipation, irregular heartbeats, fluttering in your chest, increased thirst or urination, numbness or tingling, muscle weakness or limp feeling.''Common Humalog side effects may include:''low blood sugar;weight gain;swelling in your hands or feet;itching; orthickening or hollowing of the skin where you injected the medicine.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Before taking this medicine Humalog,"''You should not use Humalog if you are allergic to insulin, or if you are having an episode of hypoglycemia (low blood sugar).''Humalog should not be given to a child younger than 3 years old. Humalog should not be used to treat type 2 diabetes in a child of any age.''To make sure Humalog is safe for you, tell your doctor if you have ever had:''liver or kidney disease;heart problems; orlow levels of potassium in your blood (hypokalemia).''Tell your doctor if you also take pioglitazone or rosiglitazone (sometimes contained in combinations with glimepiride or metformin). Taking certain oral diabetes medicines while you are using insulin may increase your risk of serious heart problems.''Tell your doctor if you are pregnant or breastfeeding.''Follow your doctor's instructions about using Humalog if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''How should I use Humalog?''Use Humalog exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Humalog is injected under the skin using a syringe and needle, an injection pen, or with an infusion pump. A healthcare provider will teach you how to properly use this medicine by yourself.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Prepare your injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed colors or has particles in it. Call your pharmacist for new medicine.''Humalog is to be used within 15 minutes before a meal, or right after eating.''Your healthcare provider will show you where on your body to inject insulin lispro. Use a different place each time you give an injection. Do not inject into the same place two times in a row. Do not inject into skin that is damaged, tender, bruised, pitted, thickened, scaly, or has a scar or hard lump.''Concentrated Humalog (200 units) must not be given with an insulin pump, or mixed with other insulins. Do not transfer insulin lispro from an injection pen to a syringe or a severe overdose could occur.''Never share an injection pen, cartridge, or syringe with another person, even if the needle has been changed. Sharing these devices can allow infections or disease to pass from one person to another.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Keep this medicine in its original container protected from heat and light. Do not freeze insulin or store it near the cooling element in a refrigerator. Throw away any insulin that has been frozen.''Storing unopened (not in use) insulin lispro:''Refrigerate and use until expiration date; orStore at room temperature and use within 28 days.''Storing opened (in use) Humalog:''Store the vial in a refrigerator or at room temperature and use within 28 days.Store the cartridge or injection pen (without a needle attached) at room temperature and use within 28 days.''Use a needle and syringe only once and place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''''What happens if I miss a dose?''Since Humalog is used before meals, you may not be on a timed dosing schedule. Whenever you use Humalog, be sure to eat a meal within 15 minutes. Do not use two doses at one time.''Keep insulin on hand at all times. Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Humalog,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Insulin overdose can cause life-threatening hypoglycemia. Symptoms include drowsiness, confusion, blurred vision, numbness or tingling in your mouth, trouble speaking, muscle weakness, clumsy or jerky movements, seizure (convulsions), or loss of consciousness.''"
What should I avoid while using Humalog?,''Insulin can cause low blood sugar. Avoid driving or operating machinery until you know how this medicine will affect you.''Avoid medication errors by always checking the medicine label before injecting your insulin.''Avoid drinking alcohol. It can cause low blood sugar and may interfere with your diabetes treatment.''
What other drugs will affect Humalog?,"''Many other medicines can affect your blood sugar, and some medicines can increase or decrease the effects of insulin. Some drugs can also cause you to have fewer symptoms of hypoglycemia, making it harder to tell when your blood sugar is low. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using. This includes prescription and over-the-counter medicines, vitamins, and herbal products.''''"
What is Humira?,"''Humira (adalimumab) is a tumor necrosis factor (TNF) blocker that reduces the effects of a substance in the body that can cause inflammation.''Humira is used to treat many inflammatory conditions in adults, such as ulcerative colitis, rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, plaque psoriasis, and a skin condition called hidradenitis suppurativa.''Humira is also used in adults and children to treat Crohn's disease, juvenile idiopathic arthritis or uveitis.''"
Important Information Humira,"''Humira affects your immune system. Adalimumab can lower the ability of your immune system to fight infections and you may get infections more easily. Serious infections caused by viruses, fungi or bacteria have happened in people taking this medicine. Some people have died from these infections.''Serious infections include tuberculosis (TB). Your doctor should test you for TB before starting and during treatment with Humira.''Before or during treatment with Humira, tell your doctor if you have signs of infection such as fever, chills, aches, tiredness, cough, skin sores, diarrhea, or burning when you urinate.'.'"
Before taking this medicine Humira,"''You should not use Humira if you are allergic to adalimumab.''Before you start using this medicine , tell your doctor if you have signs of infection--fever, chills, sweats, muscle aches, tiredness, cough, bloody mucus, skin sores, diarrhea, burning when you urinate, or feeling constantly tired.''Humira should not be given to a child younger than 2 years old (or 6 years old if treating Crohn's disease). Children using this medicine should be current on all childhood immunizations before starting treatment.''Tell your doctor if you have ever had:''tuberculosis (or if anyone in your household has tuberculosis);a chronic infection;cancer;hepatitis B (adalimumab can cause hepatitis B to come back or get worse);diabetes;heart failure;any numbness or tingling, or a nerve-muscle disorder such as multiple sclerosis or Guillain-Barre syndrome;an allergy to latex rubber;if you are scheduled to have major surgery; orif you have recently received or are scheduled to receive any vaccine.''Tell your doctor where you live and if you have recently traveled or plan to travel. You may be exposed to infections that are common to certain areas of the world.''Humira may cause a rare type of lymphoma (cancer) of the liver, spleen, and bone marrow that can be fatal. This has occurred mainly in teenagers and young men with Crohn's disease or ulcerative colitis. However, anyone with an inflammatory autoimmune disorder may have a higher risk of lymphoma. Talk with your doctor about your own risk.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant. Make sure any doctor caring for your newborn baby knows if you used adalimumab while you were pregnant.''It may not be safe to breastfeed a baby while you are using this medicine. Ask your doctor about any risks.''How should I use Humira?''Use Humira exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Humira is injected under the skin. A healthcare provider will teach you how to properly use this medicine by yourself.''Do not start using this medicine if you have any signs of an infection. Call your doctor for instructions.''Read and carefully follow any instruction sheet provided with your medicine. Do not use Humira if you do not understand the instructions for proper use. Ask your doctor or pharmacist if you have any questions.''The dose schedule for Humira is highly variable and depends on the condition you are treating. Follow your doctor's dosing instructions very carefully.''Prepare your injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed color, or has particles in it. Call your pharmacist for new medicine.''Humira affects your immune system. You may get infections more easily, even serious or fatal infections. Your doctor will need to examine you on a regular basis.''Store this medicine in its original carton in a refrigerator. Do not freeze. If you are traveling, carefully follow all patient instructions for storing your medicine during travel. Avoid extreme heat or cold.''Throw away any Humira that has become frozen.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''Usual Adult Dose for Rheumatoid Arthritis:''40 mg subcutaneously every other weekIn some patients not taking concomitant methotrexate, the dosing interval may be increased to 40 mg every week.Methotrexate, glucocorticoids, salicylates, nonsteroidal anti-inflammatory drugs, analgesics, or other disease modifying agents may be given concomitantly.''"
Humira dosing information,"''Usual Adult Dose of Humira for Psoriatic Arthritis:''40 mg subcutaneously every other weekIn some patients not taking concomitant methotrexate, the dosing interval may be increased to 40 mg every week.Methotrexate, glucocorticoids, salicylates, nonsteroidal anti-inflammatory drugs, analgesics, or other disease modifying agents may be given concomitantly.''Usual Adult Dose for Crohn's Disease -- Acute:''Initial dose: 160 mg subcutaneously on Day 1.The initial dose may be given as 4 injections on Day 1, or as 2 injections per day for 2 consecutive days (Days 1 and 2).Week 2: 80 mg subcutaneously on Day 15.Maintenance dose: Beginning week 4 (Day 29), 40 mg every other week.Aminosalicylates, corticosteroids, and/or immunomodulatory agents may be continued during treatment with adalimumab.The use of adalimumab for Crohn's disease beyond one year had not been evaluated in controlled clinical studies.''Usual Adult Dose of Humira for Crohn's Disease -- Maintenance:''Initial dose: 160 mg subcutaneously on Day 1.The initial dose may be given as 4 injections on Day 1, or as 2 injections per day for 2 consecutive days (Days 1 and 2).Week 2: 80 mg subcutaneously on Day 15.Maintenance dose: Beginning week 4 (Day 29), 40 mg every other week.Aminosalicylates, corticosteroids, and/or immunomodulatory agents may be continued during treatment with Humira.The use of adalimumab for Crohn's disease beyond one year had not been evaluated in controlled clinical studies.''Usual Adult Dose for Ulcerative Colitis:''Initial dose: 160 mg subcutaneously on Day 1.The initial dose may be given as 4 injections on Day 1, or as 2 injections per day for 2 consecutive days (Days 1 and 2).Week 2: 80 mg subcutaneously on Day 15.Maintenance dose: Beginning week 4 (Day 29), 40 mg every other week.Aminosalicylates, corticosteroids, and/or immunomodulatory agents may be continued during treatment with Humira.The use of adalimumab for Crohn's disease beyond one year had not been evaluated in controlled clinical studies.''Usual Adult Dose for Plaque Psoriasis:''Initial dose: 80 mg subcutaneously.Maintenance dose: 40 mg subcutaneously every other week, starting one week after initial dose.''Usual Pediatric Dose for Juvenile Idiopathic Arthritis:''4 to 17 years:Limited data are available for Humira treatment in pediatric patients with a weight below 15 kg.15 kg (33 lbs) to less than 30 kg (66 lbs): 20 mg every other weekGreater than or equal to 30 kg (66 lbs): 40 mg every other weekMethotrexate, glucocorticoids, salicylates, NSAIDs, or analgesics may be continued during treatment with Humira.''''What happens if I miss a dose?''Use the medicine as soon as you remember, and then go back to your regular injection schedule. Do not use extra medicine to make up the missed dose.''"
What happens if I overdose? Humira,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Humira?,"''Do not inject Humira into skin that is bruised, red, tender, or hard.''Avoid being near people who are sick or have infections. Tell your doctor at once if you develop signs of infection.''Do not receive a ""live"" vaccine while using adalimumab. The vaccine may not work as well during this time, and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), or zoster (shingles).''"
Humira side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to Humira: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Stop using this medicine and call your doctor right away if you have any symptoms of lymphoma:''fever, swollen glands, night sweats, general feeling of illness;joint and muscle pain, skin rash, easy bruising or bleeding;pale skin, feeling light-headed or short of breath, cold hands and feet;pain in your upper stomach that may spread to your shoulder; orloss of appetite, feeling full after eating only a small amount, weight loss.''Also call your doctor at once if you have:''new or worsening psoriasis (raised, silvery flaking of the skin);a sore or bump on your skin that does not heal;liver problems - fever, body aches, tiredness, stomach pain, right-sided upper stomach pain, vomiting, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);lupus-like syndrome - joint pain or swelling, chest pain, shortness of breath, patchy skin color that worsens in sunlight;nerve problems - numbness, tingling, dizziness, vision problems, weakness in your arms or legs; orsigns of tuberculosis - fever with ongoing cough, weight loss (fat or muscle).''Older adults may be more likely to develop infections or cancer while using adalimumab.''Common Humira side effects may include:''headache;cold symptoms such as stuffy nose, sinus pain, sneezing, sore throat;rash; orredness, bruising, itching, or swelling where the injection was given.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Humira?,"''Some drugs should not be used together with adalimumab. Tell your doctor about all medicines you use, and those you start or stop using during your treatment with Humira, especially:''abatacept, etanercept;anakinra;azathioprine, mercaptopurine; orcertolizumab, golimumab, infliximab, rituximab.''This list is not complete. Other drugs may interact with adalimumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Humulin 70/30?,"''Humulin 70/30 contains a combination of insulin isophane and insulin regular. Insulin is a hormone that works by lowering levels of glucose (sugar) in the blood. Insulin isophane is a intermediate-acting insulin. Insulin regular is an short-acting insulin. This combination insulin starts to work within 10 to 20 minutes after injection, peaks in 2 hours, and keeps working for up to 24 hours.''Humulin 70/30 is used to improve blood sugar control in adults with diabetes mellitus.''Humulin 70/30 may also be used for purposes not listed in this medication guide.''"
