Questions,Answer
Cefdinir dosing information,''Usual Adult Dose for Pneumonia:Community acquired: 300 mg orally every 12 hours for 10 to 14 daysUsual Adult Dose for Bronchitis:Acute exacerbations of chronic bronchitis: 300 mg orally every 12 hours for 5 to 10 days or 600 mg orally every 24 hours for 10 daysUsual Adult Dose for Sinusitis:Acute maxillary sinusitis: 300 mg orally every 12 hours or 600 mg orally every 24 hours for 10 daysUsual Adult Dose for Skin or Soft Tissue Infection:Uncomplicated: 300 mg orally every 12 hours for 10 daysUsual Adult Dose for Tonsillitis/Pharyngitis:300 mg orally every 12 hours for 5 to 10 days or 600 mg orally every 24 hours for 10 daysUsual Pediatric Dose for Pneumonia:Community acquired:13 years or older: 300 mg orally every 12 hours for 10 to 14 daysUsual Pediatric Dose for Bronchitis:Acute exacerbations of chronic bronchitis:13 years or older: 300 mg orally every 12 hours for 5 to 10 days or 600 mg orally every 24 hours for 10 daysUsual Pediatric Dose for Otitis Media:Acute bacterial otitis media:6 months through 12 years: 7 mg/kg orally every 12 hours for 5 to 10 days or 14 mg/kg orally every 24 hours for 10 daysMaximum dose: 600 mg/dayUsual Pediatric Dose for Tonsillitis/Pharyngitis:6 months through 12 years: 7 mg/kg orally every 12 hours for 5 to 10 days or 14 mg/kg orally every 24 hours for 10 daysMaximum dose: 600 mg/day13 years or older: 300 mg orally every 12 hours for 5 to 10 days or 600 mg orally every 24 hours for 10 daysUsual Pediatric Dose for Sinusitis:Acute maxillary sinusitis:6 months through 12 years: 7 mg/kg orally every 12 hours or 14 mg/kg orally every 24 hours for 10 daysMaximum dose: 600 mg/day13 years or older: 300 mg orally every 12 hours or 600 mg orally every 24 hours for 10 daysUsual Pediatric Dose for Skin and Structure Infection:Uncomplicated:6 months through 12 years: 7 mg/kg orally every 12 hours for 10 daysMaximum dose: 600 mg/day13 years or older: 300 mg orally every 12 hours for 10 days''
What other drugs will affect cefdinir? Cefdinir,"''Tell your doctor about all your other medicines, especially:''probenecid; orvitamin or mineral supplements that contain iron.''This list is not complete. Other drugs may affect cefdinir, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Celebrex?,"''Celebrex (celecoxib) is a nonsteroidal anti-inflammatory drug (NSAID). It works by reducing hormones that cause inflammation and pain in the body.''Celebrex is used to treat pain or inflammation caused by many conditions such as arthritis, ankylosing spondylitis, and menstrual pain.''Celebrex is used to treat juvenile rheumatoid arthritis in children who are at least 2 years old. It is also used in the treatment of hereditary polyps in the colon.''"
Important Information Celebrex,"''Celebrex may cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using this medicine, especially in older adults. You should not take this medicine if you already have bleeding in your stomach or intestines.''Celecoxib can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use Celebrex just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''"
Before taking this medicine Celebrex,"''You should not use Celebrex if you are allergic to celecoxib, or if you have:''an allergy to sulfa drugs; ora history of asthma attack or severe allergic reaction after taking aspirin or an NSAID.''To make sure this medicine is safe for you, tell your doctor if you have ever had:''a stomach ulcer, bleeding in your stomach or intestines;heart disease, high blood pressure;asthma;bleeding problems;liver or kidney disease; orif you smoke or drink alcohol.''If you are pregnant, you should not take Celebrex unless your doctor tells you to. Taking a NSAID during the last 20 weeks of pregnancy can cause serious heart or kidney problems in the unborn baby and possible complications with your pregnancy.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''"
How should I take Celebrex?,"''Take Celebrex exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides. Use the lowest dose that is effective in treating your condition.''You may take Celebrex with or without food.''If you cannot swallow a capsule whole, open it and sprinkle the medicine into a spoonful of applesauce. Swallow the mixture with water. You may save this applesauce mixture for later use in a refrigerator for up to 6 hours.''Store at room temperature away from moisture and heat.''"
Celebrex dosing information,"''Usual Adult Dose for Pain:''Acute pain: 400 mg initially, followed by 200 mg if needed on the first day. Then, 200 mg twice daily as needed.''Usual Adult Dose for Dysmenorrhea:''400 mg initially, followed by 200 mg if needed on the first day. Then, 200 mg twice daily as needed.''Usual Adult Dose for Osteoarthritis:''200 mg orally once daily or 100 mg orally twice daily.''Usual Adult Dose for Rheumatoid Arthritis:''100 to 200 mg orally twice daily.''Usual Adult Dose for Familial Adenomatous Polyposis:''400 mg orally twice daily with food.''Usual Adult Dose for Ankylosing Spondylitis:''200 mg orally once daily or 100 mg orally twice daily. If after 6 weeks of therapy no results are observed, a trial dose of 400 mg orally daily may be worthwhile. If no response is seen after 6 weeks, consideration should be given to alternate treatment options.''Usual Pediatric Dose for Juvenile Rheumatoid Arthritis:''2 years or older:10 to less than or equal to 25 kg: 50 mg orally twice dailyGreater than 25 kg: 100 mg orally twice daily''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Celebrex,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Celebrex?,"''Avoid taking aspirin or other NSAIDs while you are taking Celebrex, unless your doctor tells you to.''Avoid drinking alcohol. It may increase your risk of stomach bleeding.''Ask a doctor or pharmacist before using other medicines for pain, fever, swelling, or cold/flu symptoms. They may contain ingredients similar to celecoxib (such as aspirin, ibuprofen, ketoprofen, or naproxen).''"
Celebrex side effects,"''Get emergency medical help if you have signs of an allergic reaction to Celebrex (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, leg swelling, feeling short of breath.''Stop using Celebrex and call your doctor at once if you have:''the first sign of any skin rash, no matter how mild;heart problems - swelling, rapid weight gain, feeling short of breath;signs of stomach bleeding - bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;liver problems - nausea, stomach pain (upper right side), itching, tiredness, dark urine, jaundice (yellowing of the skin or eyes);kidney problems - little or no urination, swelling in your feet or ankles, feeling tired or short of breath; orlow red blood cells (anemia) - pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet.''Common Celebrex side effects may include:''stomach pain, heartburn, gas, diarrhea, constipation, nausea, vomiting;swelling in your hands or feet;dizziness; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Celebrex?,"''Ask your doctor before using Celebrex if you take an antidepressant, steroid medicine, or medicine to treat or prevent blood clots. Taking certain medicines with an NSAID may increase your risk of a stomach ulcer or bleeding.''Many drugs can interact with celecoxib. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is celecoxib? Celecoxib,"''Celecoxib is a nonsteroidal anti-inflammatory drug (NSAID). It works by reducing hormones that cause inflammation and pain in the body.''Celecoxib is used to treat pain or inflammation caused by many conditions such as arthritis, ankylosing spondylitis, and menstrual pain.''Celecoxib is used to treat juvenile rheumatoid arthritis in children who are at least 2 years old. It is also used in the treatment of hereditary polyps in the colon.''"
Important Information Celecoxib,"''Celecoxib can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use this medicine just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Celecoxib may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using this medicine, especially in older adults. You should not take this medicine if you already have bleeding in your stomach or intestines.''"
Before taking this medicine Celecoxib,"''You should not use celecoxib if you are allergic to it, or if you have:''an allergy to sulfa drugs; ora history of asthma attack or severe allergic reaction after taking aspirin or an NSAID.''To make sure celecoxib is safe for you, tell your doctor if you have ever had:''a stomach ulcer, bleeding in your stomach or intestines;heart disease, high blood pressure;asthma;bleeding problems;liver or kidney disease; orif you smoke or drink alcohol.''If you are pregnant, you should not take celecoxib unless your doctor tells you to. Taking a NSAID during the last 20 weeks of pregnancy can cause serious heart or kidney problems in the unborn baby and possible complications with your pregnancy.''This medicine may affect fertility (ability to have children) in women. Ask your doctor about this risk.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''"
How should I take celecoxib? Celecoxib,"''Take celecoxib exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides. Use the lowest dose that is effective in treating your condition.''You may take celecoxib with or without food.''If you cannot swallow a capsule whole, open it and sprinkle the medicine into a spoonful of applesauce. Swallow the mixture with water. You may save this applesauce mixture for later use in a refrigerator for up to 6 hours.''Store at room temperature away from moisture and heat.''"
Celecoxib dosing information,"''Usual Adult Dose for Pain:''Acute pain: 400 mg initially, followed by 200 mg if needed on the first day. Then, 200 mg twice daily as needed.''Usual Adult Dose for Dysmenorrhea:''400 mg initially, followed by 200 mg if needed on the first day. Then, 200 mg twice daily as needed.''Usual Adult Dose for Osteoarthritis:''200 mg orally once daily or 100 mg orally twice daily.''Usual Adult Dose for Rheumatoid Arthritis:''100 to 200 mg orally twice daily.''Usual Adult Dose for Familial Adenomatous Polyposis:''400 mg orally twice daily with food.''Usual Adult Dose for Ankylosing Spondylitis:''200 mg orally once daily or 100 mg orally twice daily. If after 6 weeks of therapy no results are observed, a trial dose of 400 mg orally daily may be worthwhile. If no response is seen after 6 weeks, consideration should be given to alternate treatment options.''Usual Pediatric Dose for Juvenile Rheumatoid Arthritis:''2 years or older:10 to less than or equal to 25 kg: 50 mg orally twice dailyGreater than 25 kg: 100 mg orally twice daily''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Celecoxib,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking celecoxib? Celecoxib,"''Avoid taking aspirin or other NSAIDs while you are taking celecoxib, unless your doctor tells you to.''Avoid drinking alcohol. It may increase your risk of stomach bleeding.''Ask a doctor or pharmacist before using other medicines for pain, fever, swelling, or cold/flu symptoms. They may contain ingredients similar to celecoxib (such as aspirin, ibuprofen, ketoprofen, or naproxen).''"
Celecoxib side effects,"''Get emergency medical help if you have signs of an allergic reaction to celecoxib (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, leg swelling, feeling short of breath.''Stop using this medicine and call your doctor at once if you have:''the first sign of any skin rash, no matter how mild;heart problems - swelling, rapid weight gain, feeling short of breath;signs of stomach bleeding - bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;liver problems - nausea, stomach pain (upper right side), itching, tiredness, dark urine, jaundice (yellowing of the skin or eyes);kidney problems - little or no urination, swelling in your feet or ankles, feeling tired or short of breath; orlow red blood cells (anemia) - pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet.''Common celecoxib side effects may include:''stomach pain, heartburn, gas, diarrhea, constipation, nausea, vomiting;swelling in your hands or feet;dizziness; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Celexa?,''Celexa (citalopram) is an antidepressant in a group of drugs called selective serotonin reuptake inhibitors (SSRIs).''Celexa is used to treat depression.''Celexa may also be used for purposes not listed in this medication guide.''
Important information Celexa,"''You should not use Celexa if you also take pimozide, as the combination can cause problems with your heart rhythm.''Do not use Celexa if you have used a MAO inhibitor in the past 14 days (such as isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, or tranylcypromine) or have received a methylene blue injection. A fatal reaction may occur.''Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Do not give Celexa to anyone younger than 18 years old without the advice of a doctor. Citalopram is not approved for use in children.''"
Before taking this medicine Celexa,"''You should not use Celexa if you are allergic to citalopram or escitalopram (Lexapro), or if you also take pimozide.''Do not use Celexa if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, tranylcypromine, or methylene blue injection.''To make sure Celexa is safe for you, tell your doctor if you have:''a bleeding or blood clotting disorder;liver or kidney disease;narrow-angle glaucoma;seizures or epilepsy;heart disease, heart failure, a heart rhythm disorder, slow heartbeats, or recent history of heart attack;personal or family history of Long QT syndrome;an electrolyte imbalance (such as low levels of sodium, potassium or magnesium in your blood);bipolar disorder (manic depression); ora history of drug abuse or suicidal thoughts.''Some young people have thoughts about suicide when first taking an antidepressant. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Taking an SSRI antidepressant during pregnancy may cause serious lung problems or other complications in the baby. However, you may have a relapse of depression if you stop taking your antidepressant. Tell your doctor right away if you become pregnant. Do not start or stop taking this medicine during pregnancy without your doctor's advice.''Citalopram can pass into breast milk and may harm a nursing baby. You should not breast-feed while you are using Celexa.''Do not give Celexa to anyone under 18 years old without medical advice. Citalopram is not approved for use in children.''"
How should I take Celexa?,"''Take Celexa exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use this medicine in larger or smaller amounts or for longer than recommended.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''It may take up to 4 weeks before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve.''Do not stop using Celexa suddenly, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Celexa,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Celexa?,"''Ask your doctor before taking a nonsteroidal anti-inflammatory drug (NSAID) for pain, arthritis, fever, or swelling. This includes aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib (Celebrex), diclofenac, indomethacin, meloxicam, and others. Using an NSAID with Celexa may cause you to bruise or bleed easily.''Drinking alcohol can increase certain side effects of Celexa.''Citalopram may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''"
Celexa side effects,"''Get emergency medical help if you have signs of an allergic reaction to Celexa: skin rash or hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;blurred vision, tunnel vision, eye pain or swelling, or seeing halos around lights;headache with chest pain and severe dizziness, fainting, fast or pounding heartbeats;severe nervous system reaction - very stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, feeling like you might pass out;high levels of serotonin in the body - agitation, hallucinations, fever, fast heart rate, overactive reflexes, nausea, vomiting, diarrhea, loss of coordination, fainting; orlow levels of sodium in the body - headache, confusion, slurred speech, severe weakness, vomiting, feeling unsteady.''Common Celexa side effects may include:''problems with memory or concentration;headache, drowsiness;dry mouth, increased sweating;numbness or tingling;increased appetite, nausea, diarrhea, gas;fast heartbeats, feeling shaky;sleep problems (insomnia), feeling tired;cold symptoms such as stuffy nose, sneezing, sore throat;changes in weight; ordifficulty having an orgasm.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Celexa?,"''Taking Celexa with other drugs that make you sleepy or slow your breathing can cause dangerous side effects or death. Ask your doctor before taking a sleeping pill, narcotic pain medicine, prescription cough medicine, a muscle relaxer, or medicine for anxiety, depression, or seizures.''Many drugs can interact with citalopram. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any you start or stop using, especially:''cimetidine;lithium;St. John's wort;tryptophan (sometimes called L-tryptophan);a blood thinner (warfarin, Coumadin, Jantoven);any other antidepressant;heart medication;medicine to treat a psychiatric disorder; or""triptan"" migraine headache medicine.''This list is not complete and many other drugs can interact with citalopram. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is cephalexin? Cephalexin,"''Cephalexin is a cephalosporin (SEF a low spor in) antibiotic. It works by fighting bacteria in your body.''Cephalexin is used to treat infections caused by bacteria, including upper respiratory infections, ear infections, skin infections, urinary tract infections and bone infections.''Cephalexin may also be used for purposes not listed in this medication guide.''"
Important information Cephalexin,"''You should not use this medicine if you are allergic to cephalexin or to similar antibiotics, such as Ceftin, Cefzil, Omnicef, and others. Tell your doctor if you are allergic to any drugs, especially penicillins or other antibiotics, or if you have kidney or liver disease, a stomach or intestinal disorder such as colitis, diabetes, or if you are malnourished.''Take cephalexin for the entire length of time prescribed by your doctor. Your symptoms may get better before the infection is completely treated. Cephalexin will not treat a viral infection such as the common cold or flu.''"
Before taking this medicine Cephalexin,"''Do not use this medicine if you are allergic to cephalexin or to other cephalosporin antibiotics, such as:''cefaclor (Ceclor, Raniclor);cefadroxil (Duricef);cefazolin (Ancef, Kefzol);cefdinir (Omnicef);cefditoren (Spectracef);cefpodoxime (Vantin);cefprozil (Cefzil);ceftibuten (Cedax);cefuroxime (Ceftin); and others''To make sure cephalexin is safe for you, tell your doctor if you have:''an allergy to any drugs (especially penicillins);kidney disease; ora history of intestinal problems, such as colitis; ora medical condition that requires blood-thinners''The liquid form of cephalexin may contain sugar. This may affect you if you have diabetes.''Cephalexin is not expected to be harmful to an unborn baby. Tell your doctor if you are pregnant.''Cephalexin can pass into breast milk. Tell your doctor if you are breast-feeding a baby.''"
How should I take cephalexin? Cephalexin,"''Take cephalexin exactly as it was prescribed for you. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Do not use cephalexin to treat any condition that has not been checked by your doctor.''Shake the oral suspension (liquid) well just before you measure a dose. Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Use this medicine for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may also increase your risk of further infection that is resistant to antibiotics. Cephalexin will not treat a viral infection such as the flu or a common cold.''Do not share cephalexin with another person, even if they have the same symptoms you have.''This medication can cause you to have unusual results with certain medical tests. Tell any doctor who treats you that you are using cephalexin.''Store the tablets and capsules at room temperature away from moisture, heat, and light.''Store the liquid medicine in the refrigerator. Throw away any unused liquid after 14 days.''''What happens if I miss a dose?''Take cephalexin exactly as it was prescribed for you. Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Cephalexin,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, vomiting, stomach pain, diarrhea, and blood in your urine.''"
What should I avoid while taking cephalexin? Cephalexin,"''Antibiotic medicines can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, call your doctor. Do not use anti-diarrhea medicine unless your doctor tells you to.''"
Cephalexin side effects,"''Get emergency medical help if you have signs of an allergic reaction to cephalexin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe stomach pain, diarrhea that is watery or bloody;jaundice (yellowing of the skin or eyes);easy bruising, unusual bleeding (nose, mouth, vagina, or rectum), purple or red pinpoint spots under your skin;little or no urination;agitation, confusion, hallucinations; orsevere skin reaction--fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common cephalexin side effects may include:''diarrhea;dizziness, feeling tired;headache, joint pain; orvaginal itching or discharge.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect cephalexin? Cephalexin,"''Metformin, probenecid, and blood-thinners may all interact with cephalexin. Other drugs may also interact with cephalexin, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is cetirizine? Cetirizine,"''Cetirizine is an antihistamine that reduces the natural chemical histamine in the body. Histamine can produce symptoms of sneezing, itching, watery eyes, and runny nose. It is used to treat cold or allergy symptoms such as sneezing, itching, watery eyes, or runny nose.''Cetirizine is also used to treat itching and swelling caused by hives.''Cetirizine may also be used for other purposes not listed in this medication guide.''"
Important information Cetirizine,"'Cetirizine can cause side effects that may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be awake and alert. Avoid drinking alcohol. It can increase some of the side effects of cetirizine. Tell your doctor if you regularly use other medicines that make you sleepy (such as other cold or allergy medicine, narcotic pain medicine, sleeping pills, muscle relaxers, and medicine for seizures, depression, or anxiety). They can add to sleepiness caused by cetirizine. Call your doctor if your symptoms do not improve, if they get worse, or if you also have a fever.'"
Before taking this medicine Cetirizine,"'You should not use this medication if you are allergic to cetirizine.'Before taking cetirizine, tell your doctor about all of your medical conditions.'FDA pregnancy category B. This medication is not expected to be harmful to an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant during treatment. Cetirizine can pass into breast milk and may harm a nursing baby. Do not use cetirizine without telling your doctor if you are breast-feeding a baby.'Older adults may need to take a lower than normal dose. Follow your doctor's instructions.''"
How should I take cetirizine? Cetirizine,"''Take cetirizine exactly as directed on the label, or as prescribed by your doctor. Do not use it in larger amounts or for longer than recommended.''You may take cetirizine with or without food.''The chewable tablet must be chewed before you swallow it.''Measure liquid medicine with a special dose-measuring spoon or cup, not a regular table spoon. If you do not have a dose-measuring device, ask your pharmacist for one.'Call your doctor if your symptoms do not improve, if they get worse, or if you also have a fever. Store cetirizine at room temperature away from moisture and heat.'''What happens if I miss a dose?''Take the missed dose as soon as you remember. If it is almost time for your next dose, wait until then to take the medicine and skip the missed dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Cetirizine,"'Seek emergency medical attention if you think you have used too much of this medicine.'Overdose symptoms may include feeling restless or nervous, and then feeling drowsy.''"
What should I avoid? Cetirizine,"'Tell your doctor if you regularly use other medicines that make you sleepy (such as other cold or allergy medicine, narcotic pain medicine, sleeping pills, muscle relaxers, and medicine for seizures, depression, or anxiety). They can add to sleepiness caused by cetirizine. Cetirizine can cause side effects that may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be awake and alert. Avoid drinking alcohol. It can increase some of the side effects of cetirizine.'"
Cetirizine side effects,"'Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat. Stop using cetirizine and call your doctor at once if you have any of these serious side effects:'fast, pounding, or uneven heartbeat;weakness, tremors (uncontrolled shaking), or sleep problems (insomnia);severe restless feeling, hyperactivity;confusion;problems with vision; orurinating less than usual or not at all.''Less serious side effects may include:''dizziness, drowsiness;tired feeling;dry mouth;sore throat, cough;nausea, constipation; orheadache.''This is not a complete list of side effects and others may occur. Tell your doctor about any unusual or bothersome side effect.''''"
What other drugs will affect cetirizine? Cetirizine,"''There may be other drugs that can interact with cetirizine. Tell your doctor about all your prescription and over-the-counter medications, vitamins, minerals, herbal products, and drugs prescribed by other doctors. Do not start a new medication without telling your doctor.''''"
What is chlorthalidone? Chlorthalidone,"''Chlorthalidone is a thiazide diuretic (water pill) that helps prevent your body from absorbing too much salt, which can cause fluid retention.''Chlorthalidone treats fluid retention (edema) in people with congestive heart failure, cirrhosis of the liver, or kidney disorders, or edema caused by taking steroids or estrogen.''Chlorthalidone is also used to treat high blood pressure (hypertension).''Chlorthalidone may also be used for purposes not listed in this medication guide.''''"
Important Information Chlorthalidone,"''You should not use chlorthalidone if you are unable to urinate, or if you are allergic to sulfa drugs.''''"
Before taking this medicine Chlorthalidone,"''You should not use chlorthalidone if you are allergic to it, or if:''you are unable to urinate; oryou are allergic to sulfa drugs.''Tell your doctor if you have ever had:''kidney disease;heart failure;gout;high cholesterol or triglycerides;diabetes; orif you are on a low-salt diet.''Tell your doctor if you are pregnant or plan to become pregnant. Taking chlorthalidone during pregnancy may cause side effects in the newborn baby, such as jaundice (yellowing of the skin or eyes), bruising or bleeding, low blood sugar, or an electrolyte imbalance.''Do not start or stop taking chlorthalidone during pregnancy without your doctor's advice. Although chlorthalidone may cause side effects in a newborn, having high blood pressure during pregnancy can cause complications such as diabetes or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of treating hypertension may outweigh any risks to the baby.''You should not breastfeed while using chlorthalidone.''''"
How should I take chlorthalidone? Chlorthalidone,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Call your doctor if you are sick with vomiting or diarrhea, or if you are sweating more than usual. You can easily become dehydrated while taking chlorthalidone. This can lead to very low blood pressure, a serious electrolyte imbalance, or kidney failure.''Your blood pressure will need to be checked often. Your blood and urine may both be tested if you have been vomiting or are dehydrated.''chlorthalidone can affect the results of certain medical tests. Tell any doctor who treats you that you are using chlorthalidone.''If you need surgery, tell your surgeon you currently use this medicine.''If you have high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store this medicine at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Chlorthalidone,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, weakness, dizziness, drowsiness, extreme thirst, muscle pain, or rapid heartbeats.''''"
What should I avoid while taking chlorthalidone? Chlorthalidone,"''Drinking alcohol with  chlorthalidone can cause side effects.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid becoming overheated or dehydrated during exercise, in hot weather, or by not drinking enough fluids. Follow your doctor's instructions about the type and amount of liquids you should drink. In some cases, drinking too much liquid can be as unsafe as not drinking enough.''''"
Chlorthalidone side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;low sodium--headache, confusion, slurred speech, severe weakness, vomiting, loss of coordination, feeling unsteady;low potassium--leg cramps, constipation, irregular heartbeats, fluttering in your chest, increased thirst or urination, numbness or tingling, muscle weakness or limp feeling;low magnesium--dizziness, irregular heartbeats, feeling jittery, muscle cramps, muscle spasms, cough or choking feeling; orkidney problems--little or no urination, swelling in your feet or ankles, feeling tired or short of breath.''Common side effects may include:''low blood pressure (feeling light-headed);kidney problems;dizziness; oran electrolyte imbalance (such as low levels of potassium, sodium, or magnesium in your blood).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
