Questions,Answer
Relafen dosing information,"''Usual Adult Dose for Osteoarthritis:''Initial: 1000 mg orally once a day at bedtime.Maintenance: 1500 to 2000 mg orally in 1 to 2 divided doses, to a maximum daily dose of 2000 mg.''Usual Adult Dose for Rheumatoid Arthritis:''Initial: 1000 mg orally once a day at bedtime.Maintenance: 1500 to 2000 mg orally in 1 to 2 divided doses, to a maximum daily dose of 2000 mg.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Relafen,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Relafen?,"''Avoid drinking alcohol and smoking. It may increase your risk of stomach bleeding.''Avoid taking aspirin while you are taking Relafen.''Ask a doctor or pharmacist before using any cold, allergy, or pain medication. Many medicines available over the counter contain aspirin or other medicines similar to Relafen. Taking certain products together can cause you to get too much of this type of medication. Check the label to see if a medicine contains aspirin, ibuprofen, ketoprofen, or naproxen.''Avoid exposure to sunlight or tanning beds. Relafen can make you sunburn more easily. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''"
Relafen side effects,"''Get emergency medical help if you have signs of an allergic reaction to Relafen: (hives, sneezing, runny or stuffy nose, wheezing, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, feeling short of breath.''Stop using Relafen and call your doctor at once if you have:''shortness of breath (even with mild exertion);swelling or rapid weight gain;the first sign of any skin rash, no matter how mild;signs of stomach bleeding - bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;liver problems - nausea, upper stomach pain, itching, tired feeling, flu-like symptoms, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);kidney problems - little or no urinating, painful or difficult urination, swelling in your feet or ankles, feeling tired or short of breath; orlow red blood cells (anemia) - pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet.''Common Relafen side effects may include:''stomach pain, indigestion, nausea;diarrhea, constipation, gas;swelling in your hands and feet;headache, dizziness;itching, skin rash; orringing in your ears.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is remdesivir?,''Remdesivir is used to treat people with coronavirus disease 2019 (COVID-19) who are in a hospital.''Remdesivir is for use in adults and children at least 12 years old and weighing at least 88 pounds (40 kilograms).''Remdesivir may also be used for purposes not listed in this medication guide.''''
Important Information,''Remdesivir is for use only in people with COVID-19 who are in a hospital. You must remain under the care of a doctor while receiving  remdesivir.''''
Before taking this medicine,"''You should not be treated with remdesivir if you are allergic to it.''Tell your doctor if you have ever had:''liver disease; orkidney disease.''Tell your doctor if you are pregnant or plan to become pregnant, or if you are breastfeeding.''''How is remdesivir given?''Your doctor will perform blood tests to make sure you do not have conditions that would prevent you from safely using remdesivir.''Remdesivir is given as an infusion into a vein. A healthcare provider will give you this injection.''remdesivir must be given slowly, and the infusion can take 30 to 120 minutes to complete.''Remdesivir is usually given once per day for 5 to 10 days.''You will need frequent blood tests to check your liver function.''You must remain under the care of a doctor while you are being treated with remdesivir for COVID-19.''''What happens if I miss a dose?''Because you will receive remdesivir in a clinical setting, you are not likely to miss a dose.''''"
What happens if I overdose?,"''Since  remdesivir is given by a healthcare professional in a medical setting, you will be treated quickly if an overdose occurs.''''"
What should I avoid while receiving remdesivir?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Remdesivir side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Some side effects may occur during or after the injection. Tell your caregiver right away if you have:''severe headache, pounding in your neck or ears;fast, slow, or pounding heartbeats;wheezing, trouble breathing;swelling in your face;nausea;fever, chills, or shivering;itching, sweating; ora light-headed feeling, like you might pass out;''Common side effects may include:''nausea; orabnormal liver function tests.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect remdesivir?,"''Tell your doctor if you also take chloroquine or hydroxychloroquine. Either of these other medicines could make remdesivir less effective.''Other drugs may affect remdesivir, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Remeron?,''Remeron (mirtazapine) is an antidepressant. The way mirtazapine works is still not fully understood. It is thought to positively affect communication between nerve cells in the central nervous system and/or restore chemical balance in the brain.''Remeron is prescription medicine used to treat a certain type of depression called Major Depressive Disorder (MDD) in adults.''It is not known if Remeron is safe and effective for use in treating MDD in children.''
Important Information Remeron,"''You should not take Remeron if you are also taking tryptophan (sometimes called L-tryptophan).''Do not use this medicine if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''Some people have thoughts about suicide when first taking an antidepressant. Your doctor will need to check your progress at regular visits while you are using Remeron. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Do not give this medicine to anyone younger than 18 years old without the advice of a doctor. Mirtazapine is not approved for use in children.''It may take up to several weeks before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve after 4 weeks of treatment.''Drinking alcohol can increase certain side effects of mirtazapine.''Remeron may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Do not stop taking mirtazapine abruptly. Talk to your doctor before stopping mirtazapine.''"
Before taking this medicine Remeron,"''You should not take Remeron if you are allergic to mirtazapine or any of the ingredients in Remeron or Remeron SolTab.''Do not use Remeron if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''To make sure Remeron is safe for you, tell your doctor if you have ever had:''low white blood cell counts;glaucoma;liver or kidney disease;low sodium levels in your blood;a seizure;depression, suicidal thoughts or actions;bipolar disorder (manic depression) in you or a family member;heart problems or stroke;high cholesterol or triglycerides;long QT syndrome (in you or a family member); orlow blood pressure.''Be sure your doctor knows if you also take stimulant medicine, opioid medicine, herbal products, or medicine for depression, mental illness, Parkinson's disease, migraine headaches, serious infections, or prevention of nausea and vomiting. These medicines may interact with mirtazapine and cause a serious condition called serotonin syndrome.''Some young people have thoughts about suicide when first taking an antidepressant. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Tell your doctor if you are pregnant or breastfeeding.''The orally disintegrating tablet may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''Remeron is not approved for use by anyone younger than 18 years old.''"
How should I take Remeron?,"''Take Remeron exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Take the medicine at the same time each day, usually at bedtime.''Take the regular Remeron tablet with water.''You may take this medicine with or without food.''Remove a Remeron SolTab orally disintegrating tablet from the package only when you are ready to take the medicine. Place the tablet on your tongue and allow it to dissolve, without chewing. Swallow several times as the tablet dissolves.''It may take a few weeks for your symptoms to improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve after 4 weeks of treatment.''Do not stop using Remeron suddenly, or you could have unpleasant symptoms (such as dizziness, vomiting, agitation, sweating, confusion, numbness, tingling, or electric shock feelings). Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture, heat, and light.''"
Remeron dosing information,"''Usual Adult Dose for Depression:''Initial dose: 15 mg orally once a day at bedtimeMaintenance dose: 15 to 45 mg orally once a dayMaximum dose: 45 mg/dayComments:-May increase the dose every 1 to 2 weeks to a maximum 45 mg/day according to patient response.-Patients should be periodically reassessed to determine the need for continued use of this drug.Use: Treatment of major depressive disorder''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Remeron,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include confusion, memory problems, drowsiness, and fast heart rate.''"
What should I avoid while taking Remeron?,''Drinking alcohol with this medicine can cause side effects.''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''
Remeron side effects,"''Get emergency medical help if you have signs of an allergic reaction to Remeron (hives, joint pain, fever, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''racing thoughts, decreased need for sleep, unusual risk-taking behavior, feelings of extreme happiness or sadness, being more talkative than usual;blurred vision, tunnel vision, eye pain or swelling, or seeing halos around lights;a light-headed feeling, like you might pass out;severe rash, blisters, or swelling on the palms of your hands or the soles of your feet;a seizure;low white blood cell counts - fever, chills, sore throat, cough, sores in your mouth or nose, flu-like symptoms, trouble breathing; orlow sodium level - headache, confusion, slurred speech, severe weakness, vomiting, loss of coordination, feeling unsteady.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Common Remeron side effects include:''drowsiness, dizziness;increased appetite; orweight gain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Remicade?,"''Remicade (infliximab) reduces the effects of a substance in the body that can cause inflammation.''Remicade is used to treat rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis and severe or disabling plaque psoriasis in adults.''Remicade is also used to treat ulcerative colitis and Crohn's disease in adults and children at least 6 years old.''Infliximab is often used when other medicines have not been effective.''"
Important Information Remicade,"''You should not use Remicade if you are allergic to infliximab, or if you are also being treated with anakinra (Kineret) or abatacept (Orencia).''Using Remicade may increase your risk of developing certain types of cancer, including a rare fast-growing type of lymphoma that can be fatal. Ask your doctor about your specific risk.''Remicade affects your immune system. You may get infections more easily, even serious or fatal infections. Before you start using Remicade, your doctor may perform tests to make sure you do not have certain infections. Call your doctor if you have a fever, tiredness, flu symptoms, cough, or skin pain.''"
Before taking this medicine Remicade,"''Tell your doctor if you have ever had tuberculosis (TB), or anyone in your household has tuberculosis. Also tell your doctor if you have recently traveled. Tuberculosis and some fungal infections are more common in certain parts of the world, and you may have been exposed during travel.''To make sure Remicade is safe for you, tell your doctor if you have ever had:''heart failure or other heart problems;an active infection (fever, cough, flu symptoms, open sores or skin wounds);diabetes;liver failure, hepatitis B, or other liver problems;chronic obstructive pulmonary disease (COPD);heart problems;cancer;a weak immune system;seizures;numbness or tingling anywhere in your body;a nerve-muscle disorder, such as multiple sclerosis or Guillain-Barré syndrome;phototherapy for psoriasis;vaccination with BCG (Bacille Calmette-Guérin); orif you are scheduled to receive any vaccines.''Make sure your child is current on all vaccines before he or she starts treatment with Remicade.''Remicade may cause a rare type of lymphoma (cancer) of the liver, spleen, and bone marrow that can be fatal. This has occurred mainly in teenagers and young men with Crohn's disease or ulcerative colitis. However, anyone with an inflammatory autoimmune disorder may have a higher risk of lymphoma. Talk with your doctor about your own risk.''Remicade may cause other types of cancer, such as skin cancer or cancer of the cervix. Ask your doctor about this risk.''If you use infliximab while you are pregnant, make sure any doctor caring for your new baby knows that you used the medicine during pregnancy. Being exposed to infliximab in the womb could affect your baby's vaccination schedule during the first 6 months of life.''You should not breastfeed while you are receiving infliximab.''Remicade is not for use in children younger than 6 years old.''How is Remicade given?''Before you start treatment with Remicade, your doctor may perform tests to make sure you do not have tuberculosis or other infections.''Remicade is given as an infusion into a vein. A healthcare provider will give you this injection.''This medicine must be given slowly, and the infusion can take at least 2 hours to complete.''You may be watched closely after receiving infliximab, to make sure the medicine has not caused any serious side effects.''Infliximab affects your immune system. You may get infections more easily, even serious or fatal infections. Your doctor will need to examine you on a regular basis, and you may need frequent TB tests.''Serious infections may be more likely in older adults.''If you need surgery, tell the surgeon ahead of time that you are using Remicade.''If you've ever had hepatitis B, using infliximab can cause this virus to become active or get worse. You may need frequent liver function tests while using this medicine and for several months after you stop.''''What happens if I miss a dose?''Call your doctor for instructions if you miss an appointment for your Remicade injection.''"
What happens if I overdose? Remicade,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while receiving Remicade?,"''Avoid activities that may increase your risk of bleeding injury.''Do not receive a ""live"" vaccine while using infliximab, or you could develop a serious infection. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), and zoster (shingles).''"
Remicade side effects,"''Some side effects may occur during the injection. Tell your caregiver if you feel dizzy, nauseated, light-headed, itchy or tingly, short of breath, or have a headache, fever, chills, muscle or joint pain, pain or tightness in your throat, chest pain, or trouble swallowing during the injection. Infusion reactions may also occur within 1 or 2 hours after injection.''Get emergency medical help if you have signs of an allergic reaction to Remicade: hives; chest pain, difficult breathing; fever, chills, severe dizziness; swelling of your face, lips, tongue, or throat.''Serious and sometimes fatal infections may occur during treatment with Remicade. Call your doctor right away if you have signs of infection such as: fever, extreme tiredness, flu symptoms, cough, or skin symptoms (pain, warmth, or redness).''Also call your doctor if you have:''skin changes, new growths on the skin;pale skin, easy bruising or bleeding;delayed allergic reaction (up to 12 days after receiving Remicade) - fever, sore throat, trouble swallowing, headache, joint or muscle pain, skin rash, or swelling in your face or hands;liver problems - right-sided upper stomach pain, loss of appetite, yellowing of your skin or eyes (jaundice), and not feeling well;lupus-like syndrome - joint pain or swelling, chest discomfort, feeling short of breath, skin rash on your cheeks or arms (worsens in sunlight);nerve problems - numbness or tingling, problems with vision, weakness in your arms or legs, seizure;new or worsening psoriasis - skin redness or scaly patches, raised bumps filled with pus;signs of heart failure - shortness of breath with swelling of your ankles or feet, rapid weight gain;signs of a stroke - sudden numbness or weakness, trouble speaking or understanding what is said to you, problems with vision or balance, severe headache;signs of lymphoma - fever, night sweats, weight loss, stomach pain or swelling, chest pain, cough, trouble breathing, swollen glands (in your neck, armpits, or groin); orsigns of tuberculosis - fever, cough, night sweats, loss of appetite, weight loss, feeling constantly tired.''Serious infections may be more likely in adults who are 65 years or older.''Common Remicade side effects may include:''stuffy nose, sinus pain;fever, chills, sore throat;cough, chest pain, shortness of breath;high or low blood pressure;headache, feeling light-headed;rash, itching; orstomach pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Remicade?,"''Tell your doctor about all your other medicines, especially:''abatacept;anakinra;tocilizumab;any ""biologic"" medications to treat your condition - adalimumab, certolizumab, etanercept, golimumab, natalizumab, rituximab, and others; orany other medicines to treat Crohn's disease, ulcerative colitis, rheumatoid arthritis, ankylosing spondylitis, psoriatic arthritis, or psoriasis.''This list is not complete. Other drugs may interact with infliximab, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Renvela?,''Renvela (sevelamer) is a phosphate binder. Sevelamer helps prevent hypocalcemia (low levels of calcium in the body) caused by elevated phosphorus.''Renvela is used to control phosphorus levels in people with chronic kidney disease who are on dialysis.''Renvela may also be used for purposes not listed in this medication guide.''
Important information Renvela,"''You should not take Renvela if you have a bowel obstruction.''Before taking Renvela, tell your doctor if you have severe constipation, a blockage in your intestines, a stomach or intestinal disorder, trouble swallowing, or if you have recently had stomach or intestinal surgery.''Avoid taking any other medicines within 1 hour before or 3 hours after you take Renvela. Sevelamer can bind to other medications and make them less effective.''Before taking this medicine, tell your doctor if you are taking ciprofloxacin (Cipro), a heart rhythm medication, or a seizure medication.''Do not take calcium or other mineral supplements without your doctor's advice. Use only the specific type of calcium or mineral supplement your doctor recommends.''"
Before taking this medicine Renvela,"''You should not take Renvela if you are allergic to sevelamer, or if you have a bowel obstruction.''To make sure Renvela is safe for you, tell your doctor if you have:''trouble swallowing;severe constipation;a blockage in your intestines;slow digestion;a stomach or intestinal disorder; orif you have recently had stomach or intestinal surgery.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant. Your dose needs may be different during pregnancy.''Taking Renvela while you are pregnant can lower your blood levels of certain vitamins or folic acid. Follow your doctor's instructions about taking vitamins or mineral supplements during pregnancy.''Because sevelamer is not absorbed into the bloodstream, it is not expected to be harmful to a nursing baby.''Renvela is not approved for use by anyone younger than 6 years old.''"
How should I take Renvela?,"''Take Renvela exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use this medicine in larger or smaller amounts or for longer than recommended.''Take Renvela with meals.''Renvela powder must be dissolved in water before you take it. The 0.8-gram packet should be mixed with at least 1 ounce (2 tablespoons) of water. The 2.4-gram packet should be mixed with at least 2 ounces (4 tablespoons) of water.''Stir the powder in water until it is completely dissolved. Stir and drink this mixture right away. To get the entire dose, add a little more water to the same glass, swirl gently and drink right away.''While using sevelamer, you may need frequent blood tests.''Call your doctor if you have have trouble swallowing the tablet, or if it feels like it gets stuck in your esophagus after you swallow it.''Renvela may be only part of a complete program of treatment that also includes a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you must eat or avoid to help control your condition.''Store at room temperature away from moisture and heat.''"
Renvela dosing information,"''Usual Adult Dose for Hyperphosphatemia of Renal Failure:''Initial Dosing for patients not on a phosphate binder: 800 mg to 1600 mg orally 3 times a day with meals.Based on serum phosphorus level:-Phosphorus greater than 5.5 to less than 7.5 mg/dL: 800 mg 3 times a day with meals-Phosphorus greater than or equal to 7.5 to less than 9 mg/dL: 1200 to 1600 mg 3 times a day with meals-Phosphorus greater than or equal to 9 mg/dL: 1600 mg 3 times a day with meals-Titrate in increments of 800 mg 3 times a day at 2-week intervals with the goal of controlling serum phosphorus within target range.Average prescribed dose: 7.2 g/day (2.4 g with each meal)Maximum studied dose: 14 g per day (carbonate); 13 g per day (hydrochloride)Switching from the hydrochloride salt to carbonate: Use the same dose, however further titration may be necessary to achieve desired phosphorus levels.Switching from calcium acetate: Substitute approximately mg for mgComment: Treatment of hyperphosphatemia includes reduction in dietary intake of phosphate, inhibition of intestinal phosphate absorption with phosphate binders, and removal of phosphate with dialysis.Use: To control serum phosphorus levels in patients with chronic kidney disease on dialysis.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Be sure to take the missed dose with food. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Renvela,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Renvela?,"''You may be taking other medicines that should not be taken at the same time. Taking Renvela can make it harder for your body to absorb certain drugs, making them less effective:''ciprofloxacin (Cipro) should be taken at least 2 hours before or 6 hours after you take Renvela;mycophenolate mofetil (CellCept) should be taken at least 2 hours before you take Renvela.''"
Renvela side effects,"''Get emergency medical help if you have signs of an allergic reaction to Renvela: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Renvela and call your doctor at once if you have:''choking, or trouble swallowing;black, bloody, or tarry stools;severe constipation with stomach pain; orconstipation that gets worse or does not clear up.''Common Renvela side effects may include:''nausea, vomiting, stomach pain, loss of appetite;upset stomach, gas, bloating;diarrhea, constipation;tired feeling;itching; orjoint pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is repaglinide? Repaglinide,''Repaglinide is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.  repaglinide is not for treating type 1 diabetes.''Repaglinide may also be used for purposes not listed in this medication guide.''''
Important Information Repaglinide,"''You should not use repaglinide if you have type 1 diabetes, severe liver disease, or diabetic ketoacidosis.''You should not use repaglinide together with gemfibrozil or NPH insulin (such as isophane insulin).''''"
Before taking this medicine Repaglinide,"''You should not use repaglinide if you are allergic to it, or if you have:''severe liver disease; ordiabetic ketoacidosis (call your doctor for treatment).''Many drugs can interact with repaglinide and some drugs should not be used at the same time. Your doctor may change your treatment plan if you also use:''clopidogrel;cyclosporine;gemfibrozil; orNPH insulin (such as isophane insulin).''Tell your doctor if you have ever had:''liver disease; orif you also take metformin or other diabetes medicines.''Follow your doctor's instructions about using  repaglinide if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''You should not breastfeed while using repaglinide.''Repaglinide is not approved for use by anyone younger than 18 years old.''''"
How should I take repaglinide? Repaglinide,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Repaglinide is usually taken 2 to 4 times daily, within 30 minutes before eating a meal. Follow your doctor's instructions. If you skip a meal, do not take your dose of repaglinide. Wait until your next meal.''Your blood sugar will need to be checked often, and you may need other blood tests at your doctor's office.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''Repaglinide is only part of a treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store repaglinide at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take your dose as soon as you can, but only if you are getting ready to eat a meal. If you skip a meal, skip the missed dose and wait until your next meal.''''"
What happens if I overdose? Repaglinide,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. A repaglinide overdose can cause life-threatening hypoglycemia.''Symptoms of severe hypoglycemia include extreme weakness, blurred vision, sweating, trouble speaking, tremors, stomach pain, confusion, and seizure (convulsions).''''"
What should I avoid while taking repaglinide? Repaglinide,''Avoid drinking alcohol. It lowers blood sugar and may interfere with your diabetes treatment.''''
Repaglinide side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Call your doctor at once if you have:''pale or yellowed skin, dark colored urine, fever, confusion or weakness; orpancreatitis--severe pain in your upper stomach spreading to your back, nausea and vomiting.''Common side effects may include:''low blood sugar;nausea, diarrhea;headache, back pain;joint pain; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Repaglinide dosing information,"''Usual Adult Dose for Diabetes Type 2:Individualize therapy: Dose preprandially 2, 3, or 4 times a day-For patients not previously treated with antidiabetic agents or whose glycosylated hemoglobin (HbA1c) is less than 8%:Initial dose: 0.5 mg orally with each meal -For patients previously treated with antidiabetic agents or whose HbA1c is 8% or higher:Initial dose: 1 or 2 mg orally with each meal Dose Adjustments: Based upon blood glucose response, double the preprandial dose up to a maximum meal time dose of 4 mg until satisfactory glycemic response is achieved; allow at least 1 week to assess response after each dose adjustment.  Recommended Dose Range: 0.5 to 4 mg orally with each mealMaximum Daily Dose: 16 mg per day Comments:-Fasting blood glucose concentrations are generally used to adjust doses, however, postprandial glucose levels may be used in patients whose pre-meal blood glucose levels are satisfactory but whose overall glycemic control (HbA1c) is inadequate.  -When hypoglycemia occurs in patients taking this drug in combination with a thiazolidinedione or metformin, the dose of this drug should be reduced.  Use: As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus.''"
What is Repatha?,"''Repatha (evolocumab) is a human monoclonal antibody. It works by helping the liver reduce levels of ""bad"" cholesterol (low-density lipoprotein, or LDL) circulating in your blood.''Repatha is used together with a low-fat diet and other cholesterol-lowering medications in people with homozygous or heterozygous familial hypercholesterolemia (inherited types of high cholesterol). These conditions can cause high blood levels of LDL cholesterol, and can also cause plaque to build up inside your arteries.''Repatha is also used to help lower the risk of stroke, heart attack, or other heart complications in people with heart or blood vessel problems caused by plaque build-up or hardening in the arteries (also called atherosclerosis, or arteriosclerosis).''"
Important information Repatha,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''"
Before taking this medicine Repatha,"''You should not use Repatha if you are allergic to evolocumab.''To make sure Repatha is safe for you, tell your doctor if you have ever had:''liver or kidney disease; ora latex allergy.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of evolocumab on the baby.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''Do not give Repatha to a child without medical advice. Evolocumab is not approved for use by anyone younger than 13 years old. For certain conditions, Repatha should not be given to a child of any age.''How is Repatha given?''Use Repatha exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Repatha is injected under the skin. You may be shown how to use injections at home. Do not give yourself this medicine if you do not understand how to use the injection and properly dispose of used needles and syringes.''Repatha is usually given once a month, or once every 2 weeks. Depending on your dose amount, you may need to use up to 3 separate injections at one time. Follow your doctor's dosing instructions very carefully.''Repatha is available in a prefilled syringe, a SureClick prefilled autoinjector, or a Pushtronex on-body infusor with prefilled cartridge. Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions about your injection device, or call the manufacturer at 1-844-737-2842.''It may take up to 15 seconds to inject this medicine using a prefilled syringe or a SureClick autoinjector. If you use more than one injection at a time, be sure to finish all injections within 30 minutes.''The Pushtronex on-body infusor is a special hands-free device placed on the skin that delivers your evolocumab dose slowly. Read and carefully follow all instructions for using this product. You will need to wear the device for about 9 minutes to get the full dose. While wearing the on-body infusor, you may perform moderate activities such as walking, bending, or reaching.''Your care provider will show you the best places on your body to inject Repatha or place the on-body infusor. Use a different place each time you give an injection. Do not inject into the same place two times in a row.''Each single-use prefilled syringe, cartridge, or injection device is for one use only. Throw away after one use, even if there is still some medicine left inside. Follow any state or local laws about throwing away used needles and syringes. Use a puncture-proof ""sharps"" container (ask your pharmacist where to get one and how to throw it away). Keep this container out of the reach of children and pets.''Store Repatha in the refrigerator in its original carton and protect from light and heat. Do not freeze. Throw away any medicine that has been frozen.''Take the medicine out of the refrigerator and allow it to reach room temperature for 30 to 45 minutes before injecting your dose. Do not heat a syringe or injection device.''You may also store Repatha in the original carton at cool room temperature, away from light and heat. Use the medicine within 30 days if it is kept at room temperature.''Handle this medicine carefully. Dropping an injection device can cause it to break. Do not use an injection device that has been dropped onto a hard surface, even if you cannot see a break in it. Call your pharmacist for new medicine.''Do not shake this medicine. Do not use if the medicine has changed colors or has particles in it. Call your pharmacist for new medicine.''You should not stop using Repatha without your doctor's advice, or your LDL cholesterol levels may increase.''Repatha is only part of a complete treatment program that also includes diet, statin medication, and regular blood testing. Follow your doctor's instructions very closely.''"
