Questions,Answer
What other drugs will affect Zestril?,"''Tell your doctor about all your current medicines and any you start or stop using, especially:''a diuretic or ""water pill"";lithium;gold injections to treat arthritis;insulin or oral diabetes medicine;a potassium supplement;medicine to prevent organ transplant rejection - everolimus, sirolimus, tacrolimus, temsirolimus; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may interact with lisinopril, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Zetia?,''Zetia (ezetimibe) reduces the amount of cholesterol absorbed by the body.''Zetia is used to treat high cholesterol.''Zetia is sometimes given with other cholesterol-lowering medications.''
Important information Zetia,"''Zetia is only part of a complete program of treatment that also includes diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely.''Some cholesterol medications should not be taken at the same time. If you take Zetia with another cholesterol medicine, follow your doctor's dosing instructions very carefully.''You should not use Zetia if you have moderate to severe liver disease. You should not use ezetimibe with a ""statin"" cholesterol medicine if you have active liver disease, or if you are pregnant or breast-feeding a baby.''Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, and dark colored urine.''"
Before taking this medicine Zetia,"''You should not use Zetia if you are allergic to ezetimibe, or if you have:''moderate to severe liver disease.''You should not use ezetimibe with a ""statin"" cholesterol medicine (Zocor, Lipitor, Crestor, and others) if:''you have active liver disease;you are pregnant; oryou are breast-feeding a baby.''To make sure Zetia is safe for you, tell your doctor if you have:''kidney disease; ora thyroid disorder.''Before you start taking Zetia, tell your doctor if you already take a statin cholesterol medicine.''Some cholesterol medications can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. This condition may be more likely to occur in older adults and in people who have kidney disease or poorly controlled hypothyroidism (underactive thyroid).''You should not take ezetimibe with a statin medication if you are pregnant or breast-feeding.''It is not known whether Zetia alone will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant. Use effective birth control to prevent pregnancy while you are using ezetimibe with a statin medication.''It is not known whether ezetimibe alone passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby. You should not breast-feed if you take Zetia with a statin medication.''"
How should I take Zetia?,"''Take Zetia exactly as it was prescribed for you. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Zetia is usually taken once daily. Take the medicine at the same time each day.''You may take this medicine with or without food.''Zetia may be taken at the same time with fenofibrate, or with a statin medication such as atorvastatin, lovastatin, simvastatin, pravastatin, or fluvastatin.''Some cholesterol medications should not be taken at the same time.''If you also take cholestyramine, colestipol, or colesevelam: Wait at least 4 hours after taking any of these medicines before you take ezetimibe. You may also take ezetimibe 2 hours before taking any of these other medicines.You should not take ezetimibe with gemfibrozil.''You may need frequent blood tests to check your liver function if you take ezetimibe with a statin medicine.''It may take up to 2 weeks before your cholesterol levels improve. Keep using your medication as directed. You will need frequent blood tests to measure your cholesterol levels.''Zetia is only part of a complete program of treatment that also includes diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Zetia,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Zetia?,''Avoid eating foods that are high in fat or cholesterol. Zetia will not be as effective in lowering your cholesterol if you do not follow a cholesterol-lowering diet plan.''
Zetia side effects,"''Get emergency medical help if you have signs of an allergic reaction to Zetia: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Some cholesterol medications can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, and dark colored urine.''Side effects may be more likely in older adults.''Common Zetia side effects may include:''muscle or joint pain;stuffy nose, sinus pain, sore throat;diarrhea; orpain in an arm or leg.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Zetia dosing information,''Usual Adult Dose for Hyperlipidemia:''10 mg once a day with or without food.''Usual Adult Dose for Sitosterolemia:''10 mg once a day with or without food.''
What other drugs will affect Zetia?,"''Tell your doctor about all your current medicines and any you start or stop using, especially:''cyclosporine; ora blood thinner (warfarin, Coumadin, Jantoven).''This list is not complete. Other drugs may interact with Zetia, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Ziac?,"''Ziac contains a combination of hydrochlorothiazide and bisoprolol. Hydrochlorothiazide is a thiazide diuretic (water pill) that helps prevent your body from absorbing too much salt, which can cause fluid retention.''Bisoprolol is a beta-blocker. Beta-blockers affect the heart and circulation (blood flow through arteries and veins).''Ziac is used to treat high blood pressure (hypertension).''Ziac may also be used for purposes not listed in this medication guide.''"
Important information Ziac,"''You should not use Ziac if you are unable to urinate. You should not use this medicine if you have a serious heart condition such as ""sick sinus syndrome"" or ""AV block,"" severe heart failure, or slow heartbeats that have caused you to faint.''Before using Ziac, tell your doctor if you have congestive heart failure, circulation problems, kidney or liver disease, cirrhosis, glaucoma, asthma, bronchospastic lung disease, a thyroid disorder, lupus, gout, diabetes, or a penicillin allergy.''If you are diabetic, check your blood sugar carefully. Using bisoprolol can make it harder for you to tell when you have low blood sugar. Your insulin or diabetic medication needs may change while you are taking Ziac. Talk with your doctor before changing any doses.''Avoid becoming overheated or dehydrated during exercise and in hot weather. Follow your doctor's instructions about the type and amount of liquids you should drink. In some cases, drinking too much liquid can be as unsafe as not drinking enough.''Keep using Ziac even if you feel fine. High blood pressure often has no symptoms.''"
Before taking this medicine Ziac,"''You should not use Ziac if you are allergic to hydrochlorothiazide or bisoprolol, or if you have:''severe or uncontrolled heart failure;slow heartbeats that have caused you to faint;a serious heart condition called ""sick sinus syndrome"" or ""AV block"" (2nd or 3rd degree); orif you are unable to urinate.''To make sure Ziac is safe for you, tell your doctor if you have:''congestive heart failure;asthma or other breathing disorder;diabetes;a thyroid disorder;glaucoma;peripheral vascular disease such as Raynaud's syndrome;kidney disease;liver disease (or cirrhosis);lupus;gout; oran allergy to sulfa drugs or penicillin.''It is not known whether Ziac will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''Hydrochlorothiazide and bisoprolol can pass into breast milk and may harm a nursing baby. You should not breast-feed while using this medicine.''Ziac is not approved for use by anyone younger than 18 years old.''"
How should I take Ziac?,"''Take Ziac exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use Ziac in larger or smaller amounts or for longer than recommended.''You may have very low blood pressure while taking Ziac. Call your doctor if you are sick with vomiting or diarrhea, or if you are sweating more than usual. Prolonged illness can lead to a serious electrolyte imbalance, making it dangerous for you to use Ziac.''Your blood pressure will need to be checked often. Your blood and urine may both be tested if you have been vomiting or are dehydrated.''If you are diabetic, check your blood sugar carefully. Taking bisoprolol may make it harder for you to tell when you have low blood sugar. Your insulin or diabetes medication needs may change while you are taking Ziac. Do not change your medication dose or schedule without your doctor's advice.''If you need surgery or medical tests, tell the doctor ahead of time that you are taking medication that contains hydrochlorothiazide. You may need to stop using the medicine for a short time.''Do not skip doses or stop using Ziac suddenly. Stopping suddenly may make your condition worse. Follow your doctor's instructions about tapering your dose.''Keep using Ziac as directed, even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store at room temperature, away from heat and moisture. Keep the bottle tightly closed when not in use.''"
Ziac dosing information,"''Usual Adult Dose for Hypertension:''Initial dose: Bisoprolol 2.5 mg-Hydrochlorothiazide 6.25 mg orally once a dayMaximum dose: Bisoprolol 20 mg-Hydrochlorothiazide 12.5 mg orally once a dayComments:-Increase the dose every 14 days if optimal response not achieved.-This drug may be substituted for titrated individual components (e.g., inadequate control on bisoprolol 2.5 to 20 mg or adequate control on hydrochlorothiazide 50 mg but with significant potassium loss).-Abrupt discontinuation should be avoided; taper therapy gradually over approximately 2 weeks.-If withdrawal symptoms occur, therapy may be temporarily reinstituted.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Ziac,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include confusion, leg cramps, numbness and tingling, slow heartbeats or fainting.''"
What should I avoid while taking Ziac?,"''Avoid drinking alcohol. It may increase your blood levels of bisoprolol.''Ask your doctor before using an antacid, and use only the type your doctor recommends. Some antacids can make it harder for your body to absorb Ziac.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''"
Ziac side effects,"''Get emergency medical help if you have signs of an allergic reaction to Ziac: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''chest pain;fast, slow, or uneven heartbeats;a light-headed feeling, like you might pass out;blurred vision, tunnel vision, eye pain, or seeing halos around lights;shortness of breath (even with mild exertion), swelling, rapid weight gain;low potassium - leg cramps, constipation, irregular heartbeats, fluttering in your chest, extreme thirst, increased urination, numbness or tingling, muscle weakness or limp feeling;liver problems - nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);low blood sugar - headache, hunger, weakness, sweating, confusion, irritability, dizziness, fast heart rate, or feeling jittery; orsevere skin reaction - fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain, followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common Ziac side effects may include:''dizziness, spinning sensation;feeling weak or tired;diarrhea, nausea, upset stomach;headache;cough, runny nose; orsleep problems (insomnia).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Zinc?,''Zinc is a naturally occurring mineral. Zinc is important for growth and for the development and health of body tissues.''Zinc is used to treat and to prevent zinc deficiency.''Zinc may also be used for purposes not listed in this medication guide.''''
Important Information Zinc,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Zinc,"''Before using Zinc, talk to your doctor, pharmacist, or other healthcare provider. You may not be able to use this medicine if you have certain medical conditions.''FDA pregnancy category C. It is not known whether Zinc will harm an unborn baby. Do not use  Zinc without a doctor's advice if you are pregnant.''It is not known whether zinc sulfate passes into breast milk or if it could harm a nursing baby. Do not use this medicine without a doctor's advice if you are breast-feeding a baby.''''"
How should I take  Zinc?,"''Use exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Take Zinc with a full glass of water.''Take Zinc with food if it upsets your stomach.''Your healthcare provider may occasionally change your dose to make sure you get the best result. The recommended dietary allowance of zinc sulfate changes with age. Follow your healthcare provider's instructions. You may also consult the Office of Dietary Supplements of the National Institutes of Health, or the U.S. Department of Agriculture (USDA) Nutrient Database (formerly ""Recommended Daily Allowances"") listings for more information.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''''"
What happens if I overdose? Zinc,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, severe vomiting, dehydration, and restlessness.''''"
What should I avoid while taking  Zinc?,"''Avoid taking this medication with foods that are high in calcium or phosphorus, which can make it harder for your body to absorb Zinc. Foods high in calcium or phosphorus include milk, cheese, yogurt, ice cream, dried beans or peas, lentils, nuts, peanut butter, beer, cola soft drinks, and hot cocoa.''''"
 Zinc side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious side effects may include:''nausea; orupset stomach.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Zinc?,"''Other drugs may interact with zinc sulfate, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is zinc gluconate?,''Zinc is a naturally occurring mineral. Zinc is important for growth and for the development and health of body tissues.''Zinc gluconate is used to treat and to prevent zinc deficiency.''Zinc gluconate may also be used for other purposes not listed in this medication guide.''''
Important Information,"''Before using zinc gluconate, talk to your doctor, pharmacist, herbalist, or other healthcare provider. You may not be able to use zinc gluconate if you have certain medical conditions.''Avoid taking this medication with foods that are high in calcium or phosphorus, which can make it harder for your body to absorb zinc gluconate. Foods high in calcium or phosphorus include milk, cheese, yogurt, ice cream, dried beans or peas, lentils, nuts, peanut butter, beer, cola soft drinks, and hot cocoa.''Zinc gluconate can make certain antibiotics less effective. Tell your doctor about all other medications you are using before you start taking zinc gluconate.''''"
Before taking this medicine,"''Before using zinc gluconate, talk to your doctor, pharmacist, herbalist, or other healthcare provider. You may not be able to use zinc gluconate if you have certain medical conditions.''It is not known whether zinc gluconate will harm an unborn baby. Do not take zinc gluconate without telling your doctor if you are pregnant or could become pregnant during treatment.''It is not known whether zinc gluconate passes into breast milk or if it could harm a nursing baby. Do not use this medication without telling your doctor if you are breast-feeding a baby.''''"
How should I take zinc gluconate?,"''Use exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Take zinc gluconate with a full glass of water.''Take zinc gluconate with food if it upsets your stomach.''Your healthcare provider may occasionally change your dose to make sure you get the best results from zinc gluconate. The recommended dietary allowance of zinc gluconate increases with age. Follow your healthcare provider's instructions. You may also consult the National Academy of Sciences ""Dietary Reference Intake"" or the U.S. Department of Agriculture's ""Dietary Reference Intake"" (formerly ""Recommended Daily Allowances"" or RDA) listings for more information.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, severe vomiting, dehydration, and restlessness.''''"
What should I avoid while taking zinc gluconate?,"''Avoid taking this medication with foods that are high in calcium or phosphorus, which can make it harder for your body to absorb zinc gluconate. Foods high in calcium or phosphorus include milk, cheese, yogurt, ice cream, dried beans or peas, lentils, nuts, peanut butter, beer, cola soft drinks, and hot cocoa.''''"
Zinc gluconate side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious side effects may include:''nausea; orupset stomach.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Zinc gluconate dosing information,''Usual Adult Dose for Dietary Supplement:Dosage:  105 mg to 350 mg daily.''
What is zinc oxide topical?,"''Zinc oxide is a mineral.''Zinc oxide topical (for the skin) is used to treat diaper rash, minor burns, severely chapped skin, or other minor skin irritations.''Zinc oxide rectal suppositories are used to treat itching, burning, irritation, and other rectal discomfort caused by hemorrhoids or painful bowel movements.''There are many brands and forms of zinc oxide available. Not all brands are listed on this leaflet.''Zinc oxide topical may also be used for purposes not listed in this medication guide.''''"
Important Information,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine,"''You should not use  zinc oxide topical if you are allergic to zinc, dimethicone, lanolin, cod liver oil, petroleum jelly, parabens, mineral oil, or wax.''Zinc oxide topical will not treat a bacterial or fungal infection. Call your doctor if you have any signs of infection such as redness and warmth or oozing skin lesions.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''''How should I use zinc oxide topical?''Use exactly as directed on the label, or as prescribed by your doctor.''Do not take by mouth. Topical medicine is for use only on the skin. A rectal suppository is for use only in your rectum.''Apply enough of this medicine to cover the entire area to be treated. Zinc oxide often leaves a thin white residue that may not be entirely rubbed in.''To treat chapped skin, minor burn wounds, or other skin irritations, use the medication as often as needed. Apply a thin layer to the affected area and rub in gently.''To treat diaper rash, use zinc oxide topical each time the diaper is changed. Also apply the medicine at bedtime or whenever there will be a long period of time between diaper changes. Change wet diapers as soon as possible. Keep the diaper area clean and dry.''When using the zinc oxide topical powder, pour the powder slowly to avoid a large puff into the air. Do not allow a baby to handle a powder bottle during use. Always close the lid after using the powder.''Wash your hands before and after inserting the rectal suppository.''Remove the wrapper before inserting the suppository. Avoid handling the suppository too long or it will melt. Lie on your back with your knees up toward your chest. Gently insert the suppository into your rectum about 1 inch, pointed tip first.''Stay lying down for a few minutes while the suppository melts. You should feel little or no discomfort. Avoid using the bathroom for at least an hour.''Call your doctor if your symptoms do not improve after 7 days of treatment.''Store at room temperature away from moisture and heat. Keep the tube cap tightly closed when not in use.''You may store zinc oxide rectal suppositories in a refrigerator to prevent melting.''''What happens if I miss a dose?''Since  zinc oxide topical is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose?,''An overdose of zinc oxide is not expected to be dangerous. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if anyone has accidentally swallowed the medication.''''
What should I avoid while using zinc oxide topical?,''Do not use zinc oxide topical on deep skin wounds or severe burns.''Avoid using other medications on the areas you treat with zinc oxide unless your doctor tells you to.''Rinse with water if  zinc oxide topical gets in your eyes.''''
Zinc oxide topical side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using zinc oxide rectal suppositories and call your doctor if you have rectal bleeding or continued pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Zinc oxide topical dosing information,"''Usual Adult Dose for Dermatologic Lesion:Zinc oxide dressing: Apply as needed, wrap affected area without tensionComments:-The manufacturer product information should be consulted for complete application directions.Usual Adult Dose for Diaper Rash:Zinc oxide 10%, 11.3%, 13%, 16%, 20%, 22%, 30.6% and 40% cream, 16% and 20% ointment, 12.8% and 40% paste, 15% powder, and 25% spray: Apply liberally as often as needed with each diaper change, especially at bedtime or any time exposure to soiled diapers may be prolongedComments:-For external use only-Change wet/soiled diapers promptly, cleanse diaper area and allow to dry.Usual Adult Dose for Hemorrhoids:10% Zinc oxide suppositories: 1 suppository rectally up to 6 times daily or after each bowel movementComments:-For rectal use only; gently cleanse and dry affected area prior to application.Usual Pediatric Dose for Diaper Rash:Zinc oxide 10%, 11.3%, 13%, 16%, 20%, 22%, 30.6% and 40% cream, 16% and 20% ointment, 12.8% and 40% paste, 15% powder, and 25% spray: Apply liberally as often as needed with each diaper change, especially at bedtime or any time exposure to soiled diapers may be prolongedComments:-For external use only-Change wet/soiled diapers promptly, cleanse diaper area and allow to dry.''"
What is zinc sulfate? Zinc sulfate,''Zinc is a naturally occurring mineral. Zinc is important for growth and for the development and health of body tissues.''Zinc sulfate is used to treat and to prevent zinc deficiency.''Zinc sulfate may also be used for purposes not listed in this medication guide.''''
Important Information Zinc sulfate,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Zinc sulfate,"''Before using zinc sulfate, talk to your doctor, pharmacist, or other healthcare provider. You may not be able to use zinc sulfate if you have certain medical conditions.''FDA pregnancy category C. It is not known whether zinc sulfate will harm an unborn baby. Do not use  zinc sulfate without a doctor's advice if you are pregnant.''It is not known whether zinc sulfate passes into breast milk or if it could harm a nursing baby. Do not use this medicine without a doctor's advice if you are breast-feeding a baby.''''"
How should I take zinc sulfate? Zinc sulfate,"''Use exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Take zinc sulfate with a full glass of water.''Take zinc sulfate with food if it upsets your stomach.''Your healthcare provider may occasionally change your dose to make sure you get the best result. The recommended dietary allowance of zinc sulfate changes with age. Follow your healthcare provider's instructions. You may also consult the Office of Dietary Supplements of the National Institutes of Health, or the U.S. Department of Agriculture (USDA) Nutrient Database (formerly ""Recommended Daily Allowances"") listings for more information.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''''"
What happens if I overdose? Zinc sulfate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, severe vomiting, dehydration, and restlessness.''''"
What should I avoid while taking zinc sulfate? Zinc sulfate,"''Avoid taking this medication with foods that are high in calcium or phosphorus, which can make it harder for your body to absorb zinc sulfate. Foods high in calcium or phosphorus include milk, cheese, yogurt, ice cream, dried beans or peas, lentils, nuts, peanut butter, beer, cola soft drinks, and hot cocoa.''''"
Zinc sulfate side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious side effects may include:''nausea; orupset stomach.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Zinc sulfate dosing information,"''Usual Adult Dose for Dietary Supplement:Recommended Dietary Allowance (RDA)-expressed as elemental zinc:19 years and older:Male: 11 mg (Upper intake limit: 34 mg)Female: 9 mg (Upper intake limit: 34 mg)Pregnancy: 11 mg (Upper intake limit: 40 mg)Lactation: 12 mg (Upper intake limit: 40 mg)Zinc sulfate injection: IV:Metabolically stable adults receiving TPN: 2.5 to 4 mg zinc/dayAcute catabolic states on TPN: Additional 2 mg zinc per day is recommended.Stable adult with fluid loss from the small bowel: Additional 12.2 mg zinc/liter of small bowel fluid lost, or an additional 17.1 mg zinc/kg of stool or ileostomy output is recommended.Usual Pediatric Dose for Dietary Supplement:Recommended Dietary Allowance (RDA)-expressed as elemental zinc:0 to 6 months: Male: 2 mg (Upper intake limit: 4 mg)Female: 2 mg (Upper intake limit: 4 mg)7 to 12 months:Male: 3 mg (Upper intake limit: 5 mg)Female: 3 mg (Upper intake limit: 5 mg) 1 to 3 years:Male: 3 mg (Upper intake limit: 7 mg)Female: 3 mg (Upper intake limit: 7 mg)4 to 8 years:Male: 5 mg (Upper intake limit: 12 mg)Female: 5 mg (Upper intake limit: 12 mg)9 to 13 years:Male: 8 mg (Upper intake limit: 23 mg)Female: 8 mg (Upper intake limit: 23 mg)14 to 18 years:Male: 11 mg (Upper intake limit: 34 mg)Female: 9 mg (Upper intake limit: 34 mg)Pregnancy: 12 mg (Upper intake limit: 40 mg)Lactation: 13 mg (Upper intake limit: 40 mg)Zinc sulfate injection: IV:Full term infants and children up to 5 years of age: 100 mcg zinc/kg/day is recommended.  Premature infants (birth weight less than 1500 g) up to 3 kg in body weight: 300 mcg zinc/kg/day is recommended.''"
What is ziprasidone? Ziprasidone,''Ziprasidone is an antipsychotic medicine.''Ziprasidone oral is used to treat schizophrenia and the manic symptoms of bipolar disorder (manic depression).''Ziprasidone injection is used to quickly treat agitation in people with schizophrenia.''Ziprasidone may also be used for purposes not listed in this medication guide.''''
Important Information Ziprasidone,"''You should not use  ziprasidone if you have a heart rhythm disorder, long QT syndrome, uncontrolled heart failure, or if you have recently had a heart attack.''Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact, and some drugs should not be used together.''Stop taking ziprasidone and call your doctor right away if you have sudden dizziness, fast or pounding heartbeats, fluttering in your chest, shortness of breath, or a new or worsening skin rash with fever, or swollen glands.''Ziprasidone is not approved for use in older adults with dementia-related psychosis.''''"
Before taking this medicine Ziprasidone,"''You should not use this medicine if you are allergic to ziprasidone, or if you have:''a heart rhythm disorder;long QT syndrome (in you or a family member);uncontrolled or untreated heart failure; orif you have recently had a heart attack.''Ziprasidone can cause a serious heart problem. Your risk may be higher if you also use certain other medicines. Your doctor may change your treatment plan if you also use:''an antidepressant;bronchodilator asthma medication;cancer medicine;certain medicines for infections;heart or blood pressure medication;medicine to treat or prevent malaria;medicine to prevent nausea or vomiting;medicine to treat a psychiatric disorder; ormedicine to treat HIV or AIDS.''Ziprasidone may increase the risk of death in older adults with dementia-related psychosis and is not approved for this use.''Tell your doctor if you have ever had:''any heart problems;a heart attack or stroke;fainting spells;breast cancer;low blood levels of potassium or magnesium;diabetes (ziprasidone may raise your blood sugar);seizures or epilepsy;suicidal thoughts;Alzheimer's disease;trouble swallowing;liver disease; orkidney disease.''Taking antipsychotic medicine in the last 3 months of pregnancy may cause breathing problems, feeding problems, or withdrawal symptoms in the newborn. If you get pregnant, tell your doctor right away. Do not stop taking ziprasidone without your doctor's advice.''You should not breastfeed while using this medicine.''Older adults may be more sensitive to the effects of this medicine.''Ziprasidone is not approved for use by anyone younger than 18 years old.''''"
How should I take ziprasidone? Ziprasidone,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Ziprasidone oral is taken by mouth.''Ziprasidone injection is injected into a muscle. A healthcare provider will give you this injection if you are unable to take the medicine by mouth.''Take  ziprasidone with food. Swallow the capsule whole.''You may need frequent medical tests.''If you are diabetic, check your blood sugar levels on a regular basis while you are taking ziprasidone.''It may take several weeks before your symptoms improve. Do not stop using ziprasidone suddenly, even if you feel fine. Keep using the medication as directed and tell your doctor if your symptoms do not improve.''Store at room temperature away from moisture, light, and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''''"
What happens if I overdose? Ziprasidone,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking ziprasidone? Ziprasidone,"''While you are taking ziprasidone, you may be more sensitive to extreme temperatures, such as very hot or cold conditions. Avoid getting too cold, or becoming overheated or dehydrated. Drink plenty of fluids, especially in hot weather and during exercise. It is easier to become dangerously overheated and dehydrated while you are taking ziprasidone.''Avoid driving or hazardous activity until you know how  ziprasidone will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid drinking alcohol. Dangerous side effects could occur.''''"
Ziprasidone side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, or yellowing of your skin or eyes.''Stop using ziprasidone and call your doctor at once if you have:''fast or pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out);uncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking or eye movement);any skin rash, no matter how mild;low white blood cell counts--fever, mouth sores, skin sores, sore throat, cough, trouble breathing;high blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor; orsevere nervous system reaction--very stiff (rigid) muscles, high fever, sweating, confusion, agitation.''Common side effects may include:''dizziness, drowsiness, weakness;headache;nausea, vomiting;trouble swallowing;weight gain;feeling restless or being unable to sit still;tremors, involuntary muscle movements;vision problems; orrunny nose, new or worsening cough.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
