Questions,Answer
Vasopressin side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Tell your caregivers right away if you have:''numbness or tingling in your hands or feet;loss of color in your lips or around your mouth;numbness or tingling in your hands or feet, loss of feeling anywhere in your body;unusual skin changes (sores, tightness, discoloration, pain), especially in your lower legs or feet;chest pain or tightness, trouble breathing;slow heart rate, weak pulse, slow breathing;unusual bleeding;severe stomach pain, nausea, and vomiting;little or no urination;low sodium level --headache, confusion, slurred speech, severe weakness, vomiting, loss of coordination, feeling unsteady; orsymptoms of water intoxication--severe or pounding headache, severe drowsiness, feeling very weak.''Common side effects may include:''fast or slow heartbeats;low sodium level;numbness or tingling;pounding in your head or ears;dizziness, spinning sensation;pale skin, numbness in your fingers or toes;stomach pain, gas, nausea, vomiting; orsweating.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Vasotec?,''Vasotec (enalapril) is an ACE inhibitor. ACE stands for angiotensin converting enzyme.''Vasotec is used to treat high blood pressure (hypertension) in adults and children who are at least 1 month old.''Vasotec is also used to treat congestive heart failure in adults.''Vasotec is also used to treat a disorder of the ventricles (the lower chambers of the heart that allow blood to flow out of the heart). This disorder can decrease the heart's ability to pump blood to the body.''
Important Information Vasotec,"''Do not use Vasotec if you are pregnant. If you become pregnant, stop taking this medicine and tell your doctor right away.''You should not use Vasotec if you have ever had angioedema. Do not take Vasotec within 36 hours before or after taking medicine that contains sacubitril (such as Entresto).''If you have diabetes, do not use enalapril together with any medication that contains aliskiren (a blood pressure medicine).''Vasotec can affect your heart or your electrolyte levels. Call your doctor if you have chest pain, pounding heartbeats or fluttering in your chest, a slow heart rate or weak pulse, a tingly feeling, muscle weakness, or muscle tightness or contraction.''"
Before taking this medicine Vasotec,"''You should not use Vasotec if you are allergic to enalapril:''you have hereditary angioedema;you recently took a heart medicine called sacubitril; oryou have ever had a severe allergic reaction to any ACE inhibitor (benazepril, captopril, fosinopril, lisinopril, moexipril, perindopril, quinapril, ramipril, or trandolapril).''Do not take Vasotec within 36 hours before or after taking medicine that contains sacubitril (such as Entresto).''If you have diabetes, do not use enalapril together with any medication that contains aliskiren (a blood pressure medicine).''You may also need to avoid taking enalapril with aliskiren if you have kidney disease.''To make sure this medicine is safe for you, tell your doctor if you have:''kidney disease (or if you are on dialysis);liver disease; oran electrolyte imbalance (such as high levels of potassium in your blood).''Do not use if you are pregnant. If you become pregnant, stop taking this medicine and tell your doctor right away. Enalapril can cause injury or death to the unborn baby if you take the medicine during your second or third trimester.''You should not breast-feed while you are using Vasotec.''Enalapril is not approved for use by anyone younger than 1 month old.''"
How should I take Vasotec?,"''Take Vasotec exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Your blood pressure will need to be checked often. Your kidney or liver function may also need to be tested.''Call your doctor if you have ongoing vomiting or diarrhea, or if you are sweating more than usual. You can easily become dehydrated while taking Vasotec. This can lead to very low blood pressure, electrolyte disorders, or kidney failure.''If you need surgery, tell the surgeon ahead of time that you are using enalapril.''If you are being treated for high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''"
Vasotec dosing information,"''Usual Adult Dose for Hypertension:''Initial dose: 5 mg orally once a dayMaintenance dose: 10 to 40 mg orally per day as a single dose or in 2 divided dosesMaximum dose: 40 mg orally daily as a single dose or in 2 divided dosesIn combination with diuretics:Initial dose: 2.5 mg orally once a dayIf feasible, the diuretic should be discontinued 2 to 3 days prior to initiation of therapy with enalapril. If required, diuretic therapy may be gradually resumed.''Usual Adult Dose for Congestive Heart Failure:''Initial dose: 2.5 mg orally once a dayMaintenance dose: 2.5 to 20 mg daily in 2 divided dosesMaximum dose: 40 mg orally per day in 2 divided dosesComments:-Treatment is usually combined with diuretics and digitalis.-Doses should be titrated upward, as tolerated, over a period of a few days or weeks.''Usual Adult Dose for Left Ventricular Dysfunction:''Initial dose: 2.5 mg orally twice a dayMaintenance dose: 20 mg orally per day in 2 divided dosesComments:-After the initial dose, the patient should be observed for at least 2 hours and until blood pressure has stabilized for at least an additional hour.-If possible, the dose of any concomitant diuretic should be reduced which may diminish the likelihood of hypotension.''Usual Pediatric Dose for Hypertension:''Children 1 month to 17 years:Initial dose: 0.08 mg/kg/day (up to 5 mg) in 1 to 2 divided doses. Adjust dosage based on patient response.Maximum dose: Doses greater than 0.58 mg/kg (40 mg) have not been evaluated in pediatric patients.Comment:-Not recommended in neonates and in pediatric patients with glomerular filtration rate less than 30 mL/min, as no data are available.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Vasotec,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Vasotec?,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid becoming overheated or dehydrated during exercise, in hot weather, or by not drinking enough fluids. Enalapril can decrease sweating and you may be more prone to heat stroke.''Drinking alcohol can further lower your blood pressure and may increase certain side effects of enalapril.''Do not use potassium supplements or salt substitutes, unless your doctor has told you to.''"
Vasotec side effects,"''Get emergency medical help if you have signs of an allergic reaction to Vasotec: hives; severe stomach pain; difficulty breathing; swelling of your face, lips, tongue, or throat. You may be more likely to have an allergic reaction if you are African-American.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;chest pain;jaundice (yellowing of the skin or eyes);little or no urination;fever, chills, sore throat; orhigh potassium - nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement.''Common Vasotec side effects may include:''dizziness;tiredness; orfeeling light-headed.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Vasotec?,"''Tell your doctor about all your current medicines. Many drugs can interact with enalapril, especially:''a diuretic (""water pill""), or any other blood pressure medications;lithium;gold injections to treat arthritis;insulin or oral diabetes medicine; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete and many other drugs may interact with Vasotec. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is venlafaxine? Venlafaxine,"''Venlafaxine is an antidepressant belonging to a group of drugs called selective serotonin and norepinephrine reuptake inhibitors (SSNRIs). Venlafaxine affects chemicals in the brain that may be unbalanced in people with depression.''Venlafaxine is used to treat major depressive disorder, anxiety and panic disorder.''"
Important information Venlafaxine,"''You should not take venlafaxine if you have uncontrolled narrow-angle glaucoma, or if you are being treated with methylene blue injection.''Do not use venlafaxine within 7 days before or 14 days after you have used a MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor, such as: mood or behavioral changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Do not stop using venlafaxine without first talking to your doctor.''Do not give this medicine to anyone younger than 18 years old without the advice of a doctor. Venlafaxine is not FDA approved for use in children.''"
Before taking this medicine Venlafaxine,"''You should not take this medicine if you are allergic to venlafaxine or desvenlafaxine (Pristiq).''Do not use venlafaxine within 7 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. A dangerous drug interaction could occur.''Some medicines can interact with venlafaxine and cause a serious condition called serotonin syndrome. Be sure your doctor knows if you also take opioid medicine, herbal products, or medicine for depression, mental illness, Parkinson's disease, migraine headaches, serious infections, or prevention of nausea and vomiting. Ask your doctor before making any changes in how or when you take your medications.''To make sure venlafaxine is safe for you, tell your doctor if you have ever had:''bipolar disorder (manic depression);cirrhosis or other liver disease;kidney disease;heart disease, high blood pressure, high cholesterol;diabetes;narrow-angle glaucoma;a thyroid disorder;a history of seizures;a bleeding or blood clotting disorder;low levels of sodium in your blood; orif you are switching to venlafaxine from another antidepressant.''Some young people have thoughts about suicide when first taking an antidepressant. Your doctor will need to check your progress at regular visits while you are using venlafaxine. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Venlafaxine may cause serious lung problems in a newborn if the mother takes the medicine late in pregnancy (during the third trimester). However, you may have a relapse of depression if you stop taking your antidepressant. Tell your doctor right away if you become pregnant while taking this medicine. Do not start or stop taking this medicine during pregnancy without your doctor's advice.''Venlafaxine can pass into breast milk and may harm a nursing baby. Talk to you doctor before using this drug if breastfeeding.''Venlafaxine is not approved for use by anyone younger than 18 years old.''"
How should I take venlafaxine? Venlafaxine,"''Take venlafaxine exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Venlafaxine should be taken with food. Try to take your dose at the same time each day.''Do not crush, chew, break, or open an extended-release tablet or capsule. Swallow it whole.''To make the extended-release capsule easier to swallow, you may open the capsule and sprinkle the medicine into a small amount of applesauce. Swallow all of the mixture without chewing, and do not save any for later use.''It may take several weeks before your symptoms improve. Keep using the medication as directed. Do not stop using venlafaxine without first talking to your doctor. You may have unpleasant side effects if you stop taking this medicine suddenly.''Your blood pressure will need to be checked regularly.''This medicine can cause you to have a false positive drug screening test. If you provide a urine sample for drug screening, tell the laboratory staff that you are taking this medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Venlafaxine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking venlafaxine? Venlafaxine,"''Drinking alcohol with this medicine can cause side effects.''Ask your doctor before taking a nonsteroidal anti-inflammatory drug (NSAID) for pain, arthritis, fever, or swelling. This includes aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib (Celebrex), diclofenac, indomethacin, meloxicam, and others. Using an NSAID with venlafaxine may cause you to bruise or bleed easily.''Venlafaxine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''"
Venlafaxine side effects,"''Get emergency medical help if you have signs of an allergic reaction to venlafaxine: skin rash or hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''blurred vision, tunnel vision, eye pain or swelling, or seeing halos around lights;easy bruising or bleeding (nosebleeds, bleeding gums), blood in your urine or stools, coughing up blood;cough, chest tightness, trouble breathing;a seizure (convulsions);low levels of sodium in the body - headache, confusion, slurred speech, severe weakness, vomiting, hallucinations, feeling unsteady, slow breathing; orsevere nervous system reaction - very stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, feeling like you might pass out.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea''Common venlafaxine side effects may include:''nausea, vomiting, diarrhea;changes in appetite or weight;dry mouth, yawning;dizziness, headache, anxiety, feeling nervous;fast heartbeats, tremors or shaking;sleep problems (insomnia), strange dreams, tired feeling;vision changes;increased sweating; ordecreased sex drive, impotence, or difficulty having an orgasm.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect venlafaxine? Venlafaxine,"''Taking this medicine with other drugs that make you sleepy can worsen this effect. Ask your doctor before taking venlafaxine with a sleeping pill, narcotic pain medicine, muscle relaxer, or medicine for anxiety, depression, or seizures.''Many drugs can interact with venlafaxine. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any you start or stop using, especially:''any other antidepressant;cimetidine;St. John's wort;tramadol;tryptophan (sometimes called L-tryptophan);a blood thinner - warfarin, Coumadin, Jantoven;medicine to treat mood disorders, thought disorders, or mental illness - buspirone, lithium, and many others; ormigraine headache medicine - sumatriptan, zolmitriptan, and others.''This list is not complete and many other drugs can interact with venlafaxine. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is Venofer? Venofer Injection,"''Venofer injection contains iron sucrose, a form of the mineral iron. Iron is important for many functions in the body, especially for the transport of oxygen in the blood.''Venofer is used to treat iron deficiency anemia in people with kidney disease.''Venofer is not for treating other forms of anemia not caused by iron deficiency.''Venofer is for use in adults and children at least 2 years old.''"
Important Information Venofer Injection,"''You should not receive Venofer if you have ever had an allergic reaction to an iron injection, or if you have iron overload (the buildup of excess iron) or hemochromatosis.''Iron sucrose can make it harder for your body to absorb iron medications you take by mouth. Tell your doctor if you are taking iron supplements or other iron-based oral medications.''Before you receive Venofer, tell your doctor if you have low blood pressure, hepatitis, or if you have received many blood transfusions in the past.''"
Before taking this medicine Venofer Injection,"''You should not be treated with this medicine if you have ever had an allergic reaction to an iron injection.''To make sure Venofer injection is safe for you, tell your doctor if you have:''hemochromatosis or iron overload (the buildup of excess iron).''Tell your doctor if you are pregnant or breastfeeding. Iron sucrose can pass into breast milk and cause diarrhea or constipation in the nursing baby.''How is Venofer given?''Venofer is given as an infusion into a vein. A healthcare provider will give you this injection.''This medicine is sometimes given slowly, and the infusion can take up to 2.5 hours to complete.''Tell your caregivers if you feel any burning, pain, or swelling around the IV needle when Venofer is injected.''You will be watched closely for at least 30 minutes to make sure you do not have an allergic reaction.''You will need frequent medical tests to help your doctor determine how long to treat you with Venofer.''''What happens if I miss a dose?''Call your doctor for instructions if you miss an appointment for your Venofer injection.''"
What happens if I overdose? Venofer Injection,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Venofer? Venofer Injection,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''"
Venofer side effects Venofer Injection,"''Get emergency medical help if you have signs of an allergic reaction to Venofer: hives, rash, itching; feeling light-headed; difficulty breathing; swelling of your face, lips, tongue, or throat.''Tell your caregivers right away if you have:''problems with your dialysis vein access point;chest pain;high blood pressure - severe headache, blurred vision, pounding in your neck or ears;low blood pressure - a light-headed feeling, like you might pass out; orsigns of inflammation in the lining of your stomach - pain or swelling, bloating, nausea, vomiting, loss of appetite, diarrhea, fever.''Common Venofer side effects may include:''fever, cold or flu symptoms (sore throat, cough, stuffy nose, sneezing);high or low blood pressure;headache, dizziness;nausea, vomiting;diarrhea;muscle or joint pain, back pain;pain or swelling in an arm or leg;itching; orbruising or irritation where the medicine was injected.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Ventolin? Ventolin HFA,"''Ventolin (albuterol) is a bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.''Ventolin HFA is used to treat or prevent bronchospasm, or narrowing of the airways in the lungs, in people with asthma or certain types of chronic obstructive pulmonary disease (COPD). It is also used to prevent exercise-induced bronchospasm.''Ventolin HFA is for use in adults and children who are at least 4 years old.''"
Important Information Ventolin HFA,"''It is important to keep Ventolin on hand at all times. Get your prescription refilled before you run out of medicine completely. Keep using all of your other medications as prescribed by your doctor.''Talk with your doctor if any of your asthma medications do not seem to work as well in treating or preventing attacks. If it seems like you need to use more of any of your medications in a 24-hour period, talk with your doctor. An increased need for medication could be an early sign of a serious asthma attack.''Only use Ventolin as prescribed by your physician. An overdose of albuterol can be fatal. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Extreme heat can cause the Ventolin HFA canister to burst. Do not store your inhaler in your car on hot days. Do not throw an empty canister into open flame.''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''"
Before taking this medicine Ventolin HFA,"''You should not use Ventolin if you are allergic to albuterol.''Ventolin is not approved for use by anyone younger than 4 years old.''Albuterol may increase the risk of death or hospitalization in people with asthma, but the risk in people with obstructive airway disease or chronic obstructive pulmonary disease (COPD) is not known.''To make sure this medicine is safe for you, tell your doctor if you have:''heart disease, high blood pressure;a thyroid disorder;seizures;diabetes; orlow levels of potassium in your blood.''Tell your doctor if you are pregnant or plan to become pregnant. It is not known whether albuterol will harm an unborn baby. However, having uncontrolled asthma during pregnancy may increase the risk of premature birth, low birth weight, or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of preventing bronchospasm may outweigh any risks to the baby.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of albuterol on the baby.''It may not be safe to breastfeed while using Ventolin HFA. Ask your doctor about any risk.''How should I use Ventolin?''Use Ventolin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Do not allow a young child to use Ventolin without help from an adult.''To prevent exercise-induced bronchospasm, use this medicine 15 to 30 minutes before you exercise. The effects of Ventolin should last about 4 to 6 hours.''Seek medical attention if your breathing problems get worse quickly, or if you think your asthma medications are not working as well.''Ventolin HFA must be shaken well before each use.''Always use the new inhaler device provided with your refill. Do not float a medicine canister in water to see if it is empty.''Your dose needs may change due to surgery, illness, stress, or a recent asthma attack. Do not change your dose or dosing schedule without your doctor's advice.''Store at room temperature away from moisture, heat, or cold temperatures.''Store Ventolin HFA with the mouthpiece down.''Keep the inhaler canister away from open flame or high heat. The canister may explode if it gets too hot. Do not puncture or burn an empty inhaler canister.''''What happens if I miss a dose?''Ventolin should be used only when needed. Use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Ventolin HFA,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of albuterol can be fatal.''Overdose symptoms may include dry mouth, tremors, chest pain, fast heartbeats, nausea, general ill feeling, seizure (convulsions), feeling light-headed or fainting.''"
What should I avoid while using Ventolin? Ventolin HFA,''Rinse with water if this medicine gets in your eyes.''
Ventolin side effects Ventolin HFA,"''Get emergency medical help if you have signs of an allergic reaction to Ventolin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using this medicine;chest pain, fast heart rate, pounding heartbeats or fluttering in your chest;severe headache, pounding in your neck or ears;pain or burning when you urinate;high blood sugar - increased thirst, increased urination, dry mouth, fruity breath odor; orlow potassium - leg cramps, constipation, irregular heartbeats, increased thirst or urination, numbness or tingling, muscle weakness or limp feeling.''Common Ventolin side effects may include:''chest pain, fast or pounding heartbeats;dizziness;upset stomach, vomiting;painful urination;feeling shaky or nervous;headache, back pain, body aches; orcough, sore throat, sinus pain, runny or stuffy nose.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Ventolin? Ventolin HFA,"''Tell your doctor about all your other medicines, especially:''any other inhaled medicines or bronchodilators;digoxin;a diuretic or ""water pill"";an antidepressant - amitriptyline, desipramine, imipramine, doxepin, nortriptyline, and others;a beta blocker - atenolol, carvedilol, labetalol, metoprolol, propranolol, sotalol, and others; oran MAO inhibitor - isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''This list is not complete. Other drugs may interact with albuterol, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is verapamil? Verapamil,"''Verapamil is a calcium channel blocker. It works by relaxing the muscles of your heart and blood vessels.''Verapamil is used to treat hypertension (high blood pressure), angina (chest pain), and certain heart rhythm disorders.''Verapamil injection is used to rapidly or temporarily restore normal heartbeats in people with certain heart rhythm disorders.''"
Important Information Verapamil,"''You should not use verapamil if you have a serious heart condition such as ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker), severe heart failure, Wolff-Parkinson-White, Lown-Ganong-Levine syndrome, or slow heartbeats that have caused you to faint.''"
Before taking this medicine Verapamil,"''You should not use verapamil if you are allergic to it, or if you have a serious heart condition such as:''""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker);very low blood pressure; orif your heart cannot pump blood properly.''You may not be able to use verapamil if you have:''severe congestive heart failure;certain heart rhythm disorders (such as ""Afib,"" Wolff-Parkinson-White syndrome, Lown-Ganong-Levine syndrome);a heart condition that causes you to have very rapid heartbeats; orif you are receiving an intravenous beta-blocker (such as atenolol, metoprolol, or propranolol).''To make sure verapamil is safe for you, tell your doctor if you have ever had:''congestive heart failure;kidney disease;liver disease; ora nerve-muscle disorder such as myasthenia gravis or muscular dystrophy.''It is not known whether verapamil will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''You should not breastfeed while using this medicine.''Verapamil oral is not approved for use by anyone younger than 18 years old.''How should I use verapamil?''Verapamil injection is given as an infusion into a vein, usually in an emergency situation. A healthcare provider will give you this injection. Your heart rate will be constantly monitored to help determine when your heartbeats have returned to normal.''Oral verapamil is taken by mouth. Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use this medicine in larger or smaller amounts or for longer than recommended.''Do not use the injection if it looks cloudy or has particles in it. Call your pharmacist for new medicine.''Swallow a capsule or tablet whole and do not crush, chew, break, or open it.''Your blood pressure will need to be checked often. Your liver function may also need to be checked.''If you need surgery, tell the surgeon ahead of time that you take verapamil.''If you have high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Verapamil injection: Call your doctor for instructions if you miss a dose.''Verapamil oral: Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Verapamil,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of verapamil can be fatal.''
What should I avoid while taking verapamil? Verapamil,"''Drinking alcohol with verapamil can cause side effects.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''Grapefruit may interact with verapamil and lead to unwanted side effects. Avoid the use of grapefruit products.''"
Verapamil side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''chest pain, fast or slow heart rate;a light-headed feeling, like you might pass out;shortness of breath (even with mild exertion), swelling, rapid weight gain;fever, upper stomach pain, not feeling well; orlung problems--anxiety, sweating, pale skin, wheezing, gasping for breath, cough with foamy mucus.''Common side effects may include:''nausea, constipation;headache, dizziness; orlow blood pressure.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Versed?,"''Versed is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) sedative.''Versed is used to sedate a person who is having a minor surgery, dental work, or other medical procedure.''Versed may also be used for purposes not listed in this medication guide.''''"
Important Information Versed,"''Versed can slow or stop your breathing, especially if you have recently used a narcotic (opioid) medication. This medicine is given in a hospital, dentist office, or other clinic setting where your vital signs can be watched closely.''You should not take Versed if you have narrow-angle glaucoma, if you are allergic to cherries, or if you are allergic to this medicine or similar medicines (Valium, Xanax, Ativan, and others).''Do not drink alcohol for at least 24 hours after taking Versed.''''"
Before taking this medicine Versed,"''You should not take  Versed if:''you have narrow-angle glaucoma;you are allergic to cherries; oryou are allergic to Versed or to other benzodiazepines, such as alprazolam (Xanax), chlordiazepoxide (Librium), clorazepate (Tranxene), diazepam (Valium), lorazepam (Ativan), or oxazepam (Serax).''To make sure Versed is safe for you, tell your doctor if you have:''open-angle glaucoma;asthma, emphysema, bronchitis, chronic obstructive pulmonary disorder (COPD), or other breathing problems;kidney or liver disease;congestive heart failure; orif you also use a narcotic (opioid) medication.''Versed can cause birth defects in an unborn baby, and generally should not be used during pregnancy. Tell your doctor if you are pregnant.''Midazolam can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''''"
How should I take  Versed?,"''Versed can slow or stop your breathing, especially if you have recently used a narcotic (opioid) medication. This medicine should be used only in a hospital, dentist office, or other clinic setting where any serious side effects can be quickly treated.''Versed is usually given as a single dose just before your surgery or procedure.''After you take Versed, you will be watched closely to make sure the medicine is working and does not cause harmful side effects.''Your breathing, blood pressure, oxygen levels, and other vital signs will be watched closely while you are in surgery.''Versed can make you very drowsy, dizzy, or light-headed. These effects may last longer in older adults. Use caution to avoid falling or accidental injury after you have received this medicine injection. You may need help getting out of bed for at least the first 8 hours.''''What happens if I miss a dose?''Because you will receive  Versed in a clinical setting, you are not likely to miss a dose.''''"
What happens if I overdose? Versed,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of midazolam can be fatal.''Since this medication is given by a healthcare professional in a medical setting, an overdose is unlikely to occur.''''"
What should I avoid while taking  Versed?,"''Do not drink alcohol for at least 24 hours after taking Versed. This medication can increase the effects of alcohol, which could be dangerous.''Grapefruit and grapefruit juice may interact with Versed and lead to potentially dangerous effects. Avoid the use of grapefruit products while taking this medicine.''Versed injection can cause extreme drowsiness that may last for 24 hours after you have received the medication. Older adults may feel sleepy for even longer.''Avoid driving or doing anything that requires you to be awake and alert until the effects of  Versed have worn off completely.''''"
 Versed side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Tell your caregivers right away if you have:''cough, wheezing, trouble breathing, weak or shallow breathing;slow heart rate;a light-headed feeling, like you might pass out;agitation, hostility, tremors; orconfusion, hallucinations, unusual thoughts or behavior.''The sedative effects of midazolam may last longer in older adults. Accidental falls are common in elderly patients who take benzodiazepines. Use caution to avoid falling or accidental injury while you are taking Versed.''Common side effects may include:''amnesia or forgetfulness after your procedure;drowsiness, dizziness;nausea, vomiting;runny nose, sneezing; orblurred vision.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is solifenacin? VESIcare,"''Solifenacin is used to treat symptoms of overactive bladder, such as frequent or urgent urination, and incontinence (urine leakage).''Solifenacin may also be used for purposes not listed in this medication guide.''"
Important Information VESIcare,"''You should not use this medicine if you have untreated or uncontrolled narrow-angle glaucoma, a blockage in your digestive tract (stomach or intestines), or if you are unable to urinate.''"
Before taking this medicine VESIcare,"''You should not use solifenacin if you are allergic to it, or if you have:''untreated or uncontrolled narrow-angle glaucoma;a stomach disorder causing delayed emptying; orif you are unable to urinate.''Tell your doctor if you have ever had:''glaucoma;liver disease;kidney disease;trouble emptying your bladder (or you have a weak stream of urine);slow digestion;a blockage in your stomach or intestines; orlong QT syndrome.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''You should not breastfeed while using solifenacin.''Solifenacin is not approved for use by anyone younger than 18 years old.''"
How should I take solifenacin? VESIcare,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Solifenacin is usually taken once per day with or without food. Follow your doctor's instructions.''Take this medicine with water.''Do not crush, chew, or break the tablet. Swallow it whole.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the missed dose on the same day you remember it. Take your next dose at the regular time the next day and stay on your once-daily schedule.''Do not take 2 doses on the same day.''"
What happens if I overdose? VESIcare,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
