Questions,Answer
 YF-Vax side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; wheezing, chest tightness, difficult breathing; swelling of your face, lips, tongue, or throat.''You should not receive a booster vaccine if you had a life-threatening allergic reaction after the first vaccine. Keep track of any and all side effects that occur within 30 days after you receive this vaccine. If you ever need to receive a booster dose, you will need to tell your doctor if the previous shot caused any side effects.''Seek medical attention right away if you have any of these symptoms similar to yellow fever that may occur within 10 days after vaccination:''fever, headache, confusion, extreme tiredness;muscle pain or weakness;a light-headed feeling, like you might pass out;easy bruising, unusual bleeding;little or no urination; orvomiting, loss of appetite, jaundice (yellowing of the skin or eyes).''Becoming infected with yellow fever is much more dangerous to your health than receiving this vaccine. However, like any medicine, this vaccine can cause side effects but the risk of serious side effects is extremely low.''Call your doctor at once if you have any of these rare but serious side effects within 10 days after you receive the vaccine:''high fever, vomiting, increased sensitivity to light;extreme tiredness, neck stiffness, seizure;problems with walking, breathing, speech, swallowing, vision, or eye movement;weakness or prickly feeling in your fingers or toes;severe pain (especially at night); orloss of bladder or bowel control.''Serious side effects may be more likely in older adults.''Common side effects (may occur within 5 to 10 days after vaccination) include:''low fever, general ill feeling;mild headache, muscle pain;weakness; orpain, swelling, or a lump where the shot was given.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report vaccine side effects to the US Department of Health and Human Services at 1-800-822-7967.''''"
What is Yondelis?,"''Yondelis (trabectedin) is a cancer medicine that interferes with the growth and spread of cancer cells in the body.''Yondelis is used to treat liposarcoma, a rare type of cancer that grows in fatty tissues of the body.''Yondelis is also used to treat leiomyosarcoma, a rare fast-growing type of cancer that grows in many tissues of the body, including fat, muscle, bone, joints, and blood vessels.''Yondelis is used to treat cancer that has spread to other parts of the body or cannot be treated with surgery.''"
Important Information,"''Yondelis affects your immune system. You may get infections more easily, even serious or fatal infections. Call your doctor if you have a fever, mouth sores, skin sores, sore throat, cough, or trouble breathing.''"
Before taking this medicine,"''You should not be treated with Yondelis if you are allergic to trabectedin.''Tell your doctor if you have ever had:''liver disease;heart disease; orkidney disease.''Yondelis can harm an unborn baby or cause birth defects if the mother or the father is taking this medicine.''If you are a woman, do not use this medicine if you are pregnant. You may need to have a negative pregnancy test before starting this treatment. Use effective birth control to prevent pregnancy while you are using this medicine and for at least 2 months after your last dose.If you are a man, use effective birth control if your sex partner is able to get pregnant. Keep using birth control for at least 5 months after your last dose.Tell your doctor right away if a pregnancy occurs while either the mother or the father is using Yondelis.''You should not breast-feed while using trabectedin.''How is Yondelis given?''Yondelis is given as an infusion into a vein, through a central line IV. A healthcare provider will give you this injection.''Before you receive a dose of trabectedin, you may need a blood test to check your liver function.''Yondelis must be given slowly and the infusion can take up to 24 hours to complete.''Yondelis is usually given once every 3 weeks. Your doctor will determine how long to treat you with trabectedin.''You may be given steroid medication to prevent certain side effects of trabectedin.''Tell your caregivers if you feel any burning, pain, or swelling around the IV needle when Yondelis is injected.''Trabectedin affects your immune system. You may get infections more easily, even serious or fatal infections. Your doctor will need to examine you on a regular basis.''Your heart function may need to be checked using an electrocardiograph or ECG (sometimes called an EKG).''"
Yondelis dosing information,''Usual Adult Dose for Soft Tissue Sarcoma:''-Normal Bilirubin and AST or ALT 2.5 Times the Upper Limit of Normal (ULN) or Less:1.5 mg/m2 via IV infusion every 21 days (3 weeks)-Serum Bilirubin Levels Above Institutional ULN:No recommended dose.Duration of Therapy: Until disease progression or unacceptable toxicityComments:-Administer this drug over 24 hours through a central venous line using an infusion set with a 0.2 micron polyethersulfone (PES) in-line filter.-Complete infusion within 30 hours of drug reconstitution.-Administer dexamethasone 20 mg IV 30 minutes prior to each dose.Use: Treatment of patients with unresectable or metastatic liposarcoma or leiomyosarcoma who received a prior anthracycline-containing regimen.''''What happens if I miss a dose?''Call your doctor for instructions if you miss an appointment for your Yondelis injection.''
What happens if I overdose?,"''Since this medicine is given by a healthcare professional in a medical setting, an overdose is unlikely to occur.''"
What should I avoid while receiving Yondelis?,"''Grapefruit may interact with trabectedin and lead to unwanted side effects. Avoid the use of grapefruit products.''Trabectedin can pass into body fluids (urine, feces, vomit). For at least 48 hours after you receive a dose, avoid allowing your body fluids to come into contact with your hands or other surfaces. Caregivers should wear rubber gloves while cleaning up a patient's body fluids, handling contaminated trash or laundry or changing diapers. Wash hands before and after removing gloves. Wash soiled clothing and linens separately from other laundry.''"
Yondelis side effects,"''Get emergency medical help if you have signs of an allergic reaction to Yondelis: hives; chest tightness, wheezing, difficult breathing; feeling light-headed; swelling of your face, lips, tongue, or throat.''Capillary leak syndrome is a rare but serious side effect of trabectedin. Tell your doctor right away if you have signs of this condition: stuffy or runny nose followed by weakness or tired feeling, and sudden swelling in your arms, legs and other parts of the body.''Call your doctor at once if you have:''pain, burning, irritation, or skin changes where the injection was given;heart problems - chest pain, fast or pounding heartbeats, shortness of breath (even with mild exertion), swelling, rapid weight gain;breakdown of muscle tissue - unexplained muscle pain, tenderness, or weakness (especially if you also have fever, unusual tiredness, and dark colored urine);liver problems - nausea, upper stomach pain, confusion, tiredness, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes); orlow blood cell counts - fever, chills, tiredness, mouth sores, skin sores, easy bruising, unusual bleeding, pale skin, cold hands and feet, feeling light-headed or short of breath.''Your cancer treatments may be delayed or permanently discontinued if you have certain side effects.''Common Yondelis side effects may include:''nausea, vomiting, loss of appetite;diarrhea, constipation;swelling, tiredness;low blood cell counts;abnormal liver or kidney function tests;headache; orfeeling short of breath.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Yonsa?,''Yonsa works by reducing androgen production in the body. Androgens are male hormones that can promote tumor growth in the prostate gland.''Yonsa is used together with steroid medication (prednisone or methylprednisolone) to treat prostate cancer that has spread to other parts of the body.  Yonsa is used in men whose prostate cancer cannot be treated with surgery or other medicines.''Yonsa may also be used for purposes not listed in this medication guide.''''
Important Information Yonsa,''Yonsa tablets should not be handled by a woman who is pregnant or who may become pregnant. This medicine can harm an unborn baby or cause miscarriage.''''
Before taking this medicine Yonsa,"''You should not use Yonsa if you are allergic to it.''Tell your doctor if you have ever had:''liver disease;heart problems, high blood pressure;a heart attack;low levels of potassium in your blood; orproblems with your adrenal gland or pituitary gland.''Yonsa is not for use by women or children.''Yonsa can harm an unborn baby or cause miscarriage. Yonsa tablets should not be handled by a woman who is pregnant or who may become pregnant. If this cannot be avoided, the woman should wear latex gloves.''Yonsa can also harm an unborn baby if the father is taking this medicine at the time of conception or during pregnancy.''Use effective birth control if your sex partner is able to get pregnant. Keep using birth control for at least 3 weeks after your last dose.''Use a condom if your sex partner is pregnant.''Yonsa should also not be used by a woman who is breast-feeding a baby.''Yonsa is not approved for use by anyone younger than 18 years old.''''"
How should I take  Yonsa?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Yonsa is usually taken once per day while also taking a steroid 1 or 2 times per day. Follow your doctor's dosing instructions very carefully.''Your prednisone or methylprednisolone dosage needs may change if you have surgery, are ill, or are under stress. Do not change your medication dose or schedule without your doctor's advice.''Take this medicine with a full glass of water.''You may take Yonsa with or without food.''Take Zytiga on an empty stomach, at least 1 hour before or 2 hours after a meal.''Swallow the tablet whole and do not crush, chew, or break it.''Your blood pressure will need to be checked often, and you may need frequent blood tests.''You should not stop using Yonsa or your steroid medicine suddenly. Follow your doctor's instructions about tapering your prednisone dose.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose and take the medicine the following day. Do not take two doses at one time.''Call your doctor for instructions if you miss more than one dose of  Yonsa.''''"
What happens if I overdose? Yonsa,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Yonsa?,''Avoid eating for at least 2 hours before you take Zytiga and for at least 1 hour after your dose. Food can increase the amount of Zytiga your body absorbs.''Avoid taking an herbal supplement containing St. John's wort.''''
 Yonsa side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''swelling in your ankles or feet, pain in your legs;shortness of breath;pain or burning when you urinate, blood in your urine;fast heartbeats;headache, confusion;a light-headed feeling, like you might pass out;muscle weakness; orliver problems--stomach pain (upper right side), nausea, vomiting, dark urine, jaundice (yellowing of the skin or eyes).''Common side effects may include:''indigestion, vomiting, diarrhea, constipation;painful or difficult urination;swelling in your legs or feet;feeling weak, feeling very hot;muscle pain;abnormal blood tests;joint pain or swelling;bruising; orcold symptoms such as stuffy nose, sneezing, cough, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Yonsa?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Tell your doctor about all your other prostate cancer medicines, especially radium Ra 223 (Xofigo).''Other drugs may affect Yonsa, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Yupelri? Yupelri Inhalation,"''Yupelri (revefenacin) is an anticholinergic medicine. Anticholinergic medicines help the muscles around the airways in your lungs stay relaxed.''Yupelri is a prescription medicine used to treat chronic obstructive pulmonary disease (COPD), including emphysema and chronic bronchitis.''Yupelri relaxes the muscles in your lungs to help prevent wheezing, cough, chest tightness, and shortness of breath.''"
Important Information Yupelri Inhalation,"''Yupelri is not a rescue medicine for bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''"
Before taking this medicine Yupelri Inhalation,"''You should not use Yupelri if you are allergic to revefenacin.''To make sure Yupelri is safe for you, tell your doctor if you have ever had:''glaucoma;urination problems;an enlarged prostate; orliver disease.''Tell your doctor if you are pregnant or breastfeeding.''Yupelri is not approved for use by anyone younger than 18 years old.''"
How should I take Yupelri? Yupelri Inhalation,"''Use Yupelri exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Yupelri is an inhaled medicine that should be used only with a standard jet nebulizer connected to an air compressor. The usual dose is 1 vial per day. Do not mix this medicine with other medicines in the nebulizer cup (reservoir).''Yupelri is not a rescue medicine for bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Do not use the medicine if it has changed colors or looks cloudy. Call your pharmacist for new medicine.''Store this medicine in the foil pouch at room temperature. Use the medicine right away after opening. Discard any pouch not used before the expiration date on the label.''You should not stop using Yupelri suddenly. Stopping suddenly may make your condition worse.''"
Yupelri dosing information Yupelri Inhalation,"''Usual Adult Dose for Chronic Obstructive Pulmonary Disease -- Maintenance:''One 175 mcg vial once a day via a nebulizer with a mouthpiece''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time.''"
What happens if I overdose? Yupelri Inhalation,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, vomiting, vision problems, trouble urinating, or feeling light-headed.''"
What should I avoid while taking Yupelri? Yupelri Inhalation,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Yupelri side effects Yupelri Inhalation,"''Get emergency medical help if you have signs of an allergic reaction to Yupelri: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using this medicine;blurred vision, tunnel vision, eye pain or redness, or seeing halos around lights;painful or difficult urination; ortrouble emptying your bladder (a weak stream of urine).''Common Yupelri side effects may include:''headache;back pain; orcold symptoms such as runny nose, sneezing, cough, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Yupelri? Yupelri Inhalation,"''Tell your doctor about all your other medicines, especially:''medicine to treat depression, anxiety, mood disorders, or mental illness;cold or allergy medicine (Benadryl and others);medicine to treat Parkinson's disease;medicine to treat stomach problems, motion sickness, or irritable bowel syndrome;medicine to treat overactive bladder; orbronchodilator asthma medication.''This list is not complete. Other drugs may interact with revefenacin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
