Questions,Answer
What should I avoid while taking benzonatate? Tessalon Perles,''Avoid eating or drinking anything while you feel numbness or tingling in your mouth or throat.''''
 Tessalon Perles side effects,"''Stop taking  Tessalon Perles and get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe drowsiness or dizziness;confusion, hallucinations.ongoing numbness or tingling in your mouth, throat, or face;numbness in your chest;a choking feeling;chills; orburning in your eyes.''Some of these side effects may result from chewing or sucking on a Tessalon Perles capsule.''Common side effects may include:''headache, dizziness;nausea, upset stomach;constipation;itching, rash; orstuffy nose.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Tessalon Perles?,"''Using Tessalon Perles with other drugs that make you drowsy can worsen this effect. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety or seizures.''Other drugs may affect Tessalon Perles, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is testosterone? Testosterone Injection,"''Testosterone is a naturally occurring sex hormone that is produced in a man's testicles. Small amounts of testosterone are also produced in a woman's ovaries and adrenal system.''Testosterone injection is used in men and boys to treat conditions caused by a lack of this hormone, such as delayed puberty or growth. It is only recommended for males with a known medical condition, such as a genetic disorder, problem with certain brain structures (called the hypothalamus and pituitary) or previous chemotherapy.''Testosterone injection is also used in women to treat certain types of breast cancer that have spread to other parts of the body.''Testosterone should not be used to enhance athletic performance or to treat normal male aging.''Testosterone injection is also used ""off-label"" for the treatment of gender dysphoria. Injections are typically administered weekly by the user in a home setting.''"
Important information Testosterone Injection,"''Do not use this medicine if you are pregnant or may become pregnant.''You should not receive testosterone if you have prostate cancer, male breast cancer, a serious heart condition, or severe liver or kidney disease.''Misuse of testosterone can cause dangerous or irreversible effects. Testosterone injections should be given only by a healthcare professional. Testosterone can lead to serious problems with the heart, brain, liver, endocrine, and mental health systems. Stopping testosterone may also lead to unpleasant withdrawal symptoms.''Testosterone injections have also been linked to a condition called pulmonary oil microembolism (POME), or a blood clot in the lung that can be fatal. Seek medical help immediately for symptoms including chest pain, dizziness, trouble breathing, urge to cough, throat tightening and fainting.''"
Before taking this medicine Testosterone Injection,"''You should not receive testosterone if you are allergic to it, or if you have:''prostate cancer;male breast cancer;a serious heart condition;severe liver disease;severe kidney disease; orif you are pregnant or may become pregnant.''To make sure testosterone is safe for you, tell your doctor if you have:''heart disease or coronary artery disease;a history of heart attack, stroke, or blood clot;diabetes;enlarged prostate;high cholesterol or triglycerides (a type of fat in the blood);breast cancer (in men, or in women who have hypercalcemia);liver or kidney disease;high calcium levels;if you are bedridden or otherwise debilitated; orif you take a blood thinner (warfarin, Coumadin, Jantoven).''This medicine can harm an unborn baby. Do not use testosterone if you are pregnant or may become pregnant. Tell your doctor right away if you become pregnant during treatment. Use effective birth control while you are receiving this medicine.''It is not known whether testosterone passes into breast milk or if it could harm a nursing baby. You should not breastfeed while using this medicine.''How is testosterone injection given?''Testosterone is injected into a muscle. The injection is usually given every 2 to 4 weeks.''Testosterone injections should be given only by a healthcare professional. Misuse can lead to serious side effects or death.''The length of treatment will depend on the condition being treated.''Testosterone will not enhance athletic performance and should not be used for that purpose.''While receiving this medicine, you will need frequent blood tests.''Testosterone can affect bone growth in boys who are treated for delayed puberty. Bone development may need to be checked with x-rays every 6 months during treatment.''''What happens if I miss a dose?''Call your doctor for instructions if you miss an appointment for your testosterone injection.''"
What happens if I overdose? Testosterone Injection,"''Since this medication is given by a healthcare professional in a medical setting, an overdose is unlikely to occur.''"
What should I avoid while receiving testosterone injection? Testosterone Injection,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Testosterone side effects Testosterone Injection,"''Get emergency medical help if you have any signs of an allergic reaction to testosterone: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Get emergency medical help if you have any signs of a blood clot in the lung after using testosterone. These symptoms include chest pain, dizziness, trouble breathing, urge to cough, throat tightening and fainting.''Misuse of testosterone can cause dangerous or irreversible effects, such as enlarged breasts, small testicles, infertility, high blood pressure, heart attack, stroke, liver disease, bone growth problems, addiction, and mental effects such as aggression and violence.''Call your doctor at once if you have:''chest pain or pressure, pain spreading to your jaw or shoulder;swelling in your ankles or feet, rapid weight gain;chest pain, sudden cough, wheezing, rapid breathing, coughing up blood;pain, swelling, warmth, or redness in one or both legs;nausea or vomiting;changes in skin color;increased or ongoing erection of the penis;impotence, ejaculation problems, decreased amounts of semen, decrease in testicle size;painful or difficult urination;shortness of breath (even with mild exertion);stomach pain, constipation, increased thirst or urination, muscle pain or weakness, joint pain, confusion, and feeling tired or restless; orupper stomach pain, itching, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Women receiving testosterone may develop male characteristics, which could be irreversible if treatment is continued. Call your doctor at once if you notice any of these signs of excess testosterone:''acne;changes in menstrual periods;male-pattern hair growth (such as on the chin or chest);hoarse or deepened voice; orenlarged clitoris.''Common testosterone side effects (in men or women) may include:''breast swelling;headache, anxiety;increased facial or body hair growth, male-pattern baldness;increased or decreased interest in sex;numbness or tingly feeling; orpain or swelling where the medicine was injected.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect testosterone? Testosterone Injection,"''Certain drugs may interact with testosterone, including;''Blood thinners (including warfarin, Coumadin, Jantoven)Anti-inflammatory drugs, such as oxyphenbutazone''Other prescription and over-the-counter medicines, vitamins, and herbal products may also react with testosterone. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is tetracycline? Tetracycline,"''Tetracycline is an antibiotic that fights infection caused by bacteria.''Tetracycline is used to treat many different bacterial infections of the skin, intestines, respiratory tract, urinary tract, genitals, lymph nodes, and other body systems. It is often used in treating severe acne, or sexually transmitted diseases such as syphilis, gonorrhea, or chlamydia.''Tetracycline is also used to treat infections you can get from direct contact with infected animals or contaminated food.''In some cases, tetracycline is used when penicillin or another antibiotic cannot be used to treat serious infections such as Anthrax, Listeria, Clostridium, Actinomyces, and others.''"
Important information Tetracycline,''Children younger than 8 years old should not take this medicine.''Using tetracycline during pregnancy could harm the unborn baby or cause permanent tooth discoloration later in the baby's life.''Throw away any unused tetracycline when it expires or when it is no longer needed. Do not take this medicine after the expiration date on the label has passed. Expired tetracycline can cause a dangerous syndrome resulting in damage to the kidneys.''Tetracycline passes into breast milk and may affect bone and tooth development in a nursing baby. Do not take this medication without telling your doctor if you are breast-feeding a baby.''Avoid exposure to sunlight or artificial UV rays (sunlamps or tanning beds). Tetracycline can make your skin more sensitive to sunlight and sunburn may result. Use a sunscreen (minimum SPF 15) and wear protective clothing if you must be out in the sun.''
Before taking this medicine Tetracycline,"''You should not use this medicine if you are allergic to tetracycline or similar medicines such as demeclocycline, doxycycline, minocycline, or tigecycline.''To make sure tetracycline is safe for you, tell your doctor if you have:''liver disease; orkidney disease.''If you are using tetracycline to treat gonorrhea, your doctor may test you to make sure you do not also have syphilis, another sexually transmitted disease.''Taking this medicine during pregnancy may affect tooth and bone development in the unborn baby. Taking tetracycline during the last half of pregnancy can cause permanent tooth discoloration later in the baby's life. Tell your doctor if you are pregnant or if you become pregnant while using this medicine.''Tetracycline can make birth control pills less effective. Ask your doctor about using a non-hormonal birth control (condom, diaphragm with spermicide) to prevent pregnancy.''Tetracycline can pass into breast milk and may affect bone and tooth development in a nursing infant. Do not breast-feed while you are taking tetracycline.''Children younger than 8 years old should not take tetracycline. Tetracycline can cause permanent tooth discoloration and can also affect a child's growth.''"
How should I take tetracycline? Tetracycline,"''Take tetracycline exactly as it was prescribed for you. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Take tetracycline on an empty stomach, at least 1 hour before or 2 hours after a meal.''Do not take this medicine with milk or other dairy products, unless your doctor has told you to. Dairy products can make it harder for your body to absorb the medicine.''Shake the oral suspension (liquid) well just before you measure a dose. Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''If you need surgery, tell the surgeon ahead of time that you are using tetracycline.''If you use this medicine long-term, you may need frequent medical tests.''Use this medicine for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may also increase your risk of further infection that is resistant to antibiotics. Tetracycline will not treat a viral infection such as the flu or a common cold.''Do not share this medicine with another person, even if they have the same symptoms you have.''Store this medication at room temperature away from moisture and heat.''Throw away any unused tetracycline after the expiration date on the label has passed. Taking expired tetracycline can cause damage to your kidneys.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Tetracycline,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking tetracycline? Tetracycline,"''For at least 2 hours before or 2 hours after taking tetracycline: avoid taking iron supplements, multivitamins, calcium supplements, antacids, or laxatives.''Antibiotic medicines can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, call your doctor. Do not use anti-diarrhea medicine unless your doctor tells you to.''Avoid exposure to sunlight or tanning beds. Tetracycline can make you sunburn more easily. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''"
Tetracycline side effects,"''Get emergency medical help if you have signs of an allergic reaction to tetracycline: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe blistering, peeling, and red skin rash;fever, chills, body aches, flu symptoms;pale or yellowed skin, easy bruising or bleeding;any signs of a new infection.''Common tetracycline side effects may include:''nausea, vomiting, diarrhea, upset stomach, loss of appetite;white patches or sores inside your mouth or on your lips;swollen tongue, black or ""hairy"" tongue, trouble swallowing;sores or swelling in your rectal or genital area; orvaginal itching or discharge.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect tetracycline? Tetracycline,"''Tell your doctor about all your current medicines and any you start or stop using, especially:''any other antibiotic;isotretinoin (Accutane);tretinoin (Renova, Retin-A, Vesanoid);a blood thinner (warfarin, Coumadin, Jantoven);an antacid or laxative medicine; ora vitamin or mineral supplement that contains iron, zinc, calcium, or magnesium.''This list is not complete. Other drugs may interact with tetracycline, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is theophylline? Theophylline,"''Theophylline is a bronchodilator that is used to treat symptoms of asthma, bronchitis, emphysema, and other breathing problems.''Theophylline may also be used for purposes not listed in this medication guide.''''"
Important Information Theophylline,"''Never use theophylline in larger amounts, or for longer than prescribed. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Overdose can occur if you take too much theophylline at one time, or if your daily doses are too high.''Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact with theophylline.''''"
Before taking this medicine Theophylline,"''You should not use theophylline if you are allergic to it.''Tell your doctor if you have ever had:''a gastric or peptic ulcer;a serious infection called sepsis;liver disease (especially cirrhosis or hepatitis);fluid in your lungs;heart problems;a thyroid disorder;seizures; orkidney disease.''Tell your doctor if you drink alcohol, or if you smoke or have recently quit smoking cigarettes or marijuana.''Also tell your doctor if you have been sick with a high fever (102 degrees or higher) for 24 hours or longer.''Tell your doctor if you are pregnant or breastfeeding.''Do not give  theophylline to a child without medical advice.''''"
How should I take theophylline? Theophylline,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Never use theophylline in larger amounts, or for longer than prescribed.''Theophylline is not a rescue medicine for asthma or bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Swallow the capsule or tablet whole and do not crush or chew it. You may break a scored tablet in half if needed to get the correct dose.''Some tablets are made with a shell that is not absorbed or melted in the body. Part of this shell may appear in your stool. This is normal and will not make the medicine less effective.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Your dose and the number of times you take theophylline daily will depend on the reason you are taking this medication.''Follow your doctor's instructions about whether to take your medication with food or on an empty stomach.''Your dose needs may change if you are ill, or if you switch to a different brand, strength, or form of this medicine. Avoid medication errors by using only the form and strength your doctor prescribes.''You will need regular medical tests to be sure you are using the right dose. Do not change your dose or dosing schedule without your doctor's advice.''Theophylline doses are based on weight in children. Your child's dose needs may change if the child gains or loses weight.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using theophylline.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''''"
What happens if I overdose? Theophylline,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Seizures caused by a theophylline overdose can cause death or permanent brain damage.''Theophylline overdose can occur if you accidentally take too much at one time. Overdose can also occur slowly over time if your daily doses are too high. To be sure you are using the correct dose, your blood will need to be tested often.''Overdose symptoms may include severe nausea and vomiting, seizure, slow heart rate, weak pulse, or fainting.''''"
What should I avoid while using theophylline? Theophylline,"''Do not start or stop smoking without first talking to your doctor. Smoking changes the way your body uses theophylline, and you may need to use a different dose.''Avoid taking an herbal supplement containing St. John's wort.''Avoid driving or hazardous activity until you know how  theophylline will affect you. Your reactions could be impaired.''''"
Theophylline side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe or continued vomiting;ongoing headache, trouble sleeping;rapid heartbeats;a seizure;new signs of illness (especially fever);low potassium level--leg cramps, constipation, irregular heartbeats, fluttering in your chest, increased thirst or urination, numbness or tingling, muscle weakness or limp feeling; orhigh blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor.''Serious side effects may be more likely in older adults.''Common side effects may include:''nausea, vomiting, diarrhea;headache;sleep problems (insomnia);tremors;sweating; orfeeling restless or irritable.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is thiamine? Thiamine,"''Thiamine is vitamin B1. Thiamine is found in foods such as cereals, whole grains, meat, nuts, beans, and peas. Thiamine is important in the breakdown of carbohydrates from foods into products needed by the body.''Thiamine is used to treat or prevent vitamin B1 deficiency. Thiamine injection is used to treat beriberi, a serious condition caused by prolonged lack of vitamin B1.''Thiamine taken by mouth (oral) is available without a prescription. Injectable thiamine must be given by a healthcare professional.''Thiamine may also be used for purposes not listed in this medication guide.''''"
Important Information Thiamine,"''You should not use thiamine if you have ever had an allergic reaction to it.''Ask a doctor or pharmacist before taking thiamine if you have any medical conditions, if you take other medications or herbal products, or if you are allergic to any drugs or foods.''Before you receive injectable thiamine, tell your doctor if you have kidney disease.''Thiamine is only part of a complete program of treatment that may also include a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you should eat or avoid to help control your condition.''''"
Before taking this medicine Thiamine,"''You should not use thiamine if you have ever had an allergic reaction to it.''Ask a doctor or pharmacist if it is safe for you to take this medicine if:''you have any other medical conditions;you take other medications or herbal products; oryou are allergic to any drugs or foods.''To make sure you can safely receive injectable thiamine, tell your doctor if you have kidney disease.''Thiamine is not expected to harm an unborn baby. Your thiamine dose needs may be different during pregnancy. Do not take thiamine without medical advice if you are pregnant or plan to become pregnant.''It is not known whether thiamine passes into breast milk. Your dose needs may be different while you are nursing. Do not take thiamine without medical advice if you are breast-feeding a baby.''''"
How should I take thiamine? Thiamine,"''Use exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Injectable thiamine is injected into a muscle. You may be shown how to use injections at home. Do not self-inject this medicine if you do not fully understand how to give the injection and properly dispose of used needles and syringes.''Do not use the injectable medication if it has changed colors or has particles in it. Call your doctor for a new prescription.''The recommended dietary allowance of thiamine increases with age. Follow your healthcare provider's instructions. You may also consult the National Academy of Sciences ""Dietary Reference Intake"" or the U.S. Department of Agriculture's ""Dietary Reference Intake"" (formerly ""Recommended Daily Allowances"" or RDA) listings for more information.''Thiamine is only part of a complete program of treatment that may also include a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you should eat or avoid to help control your condition.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''''"
What happens if I overdose? Thiamine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking thiamine? Thiamine,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Thiamine side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have a serious side effect such as:''blue colored lips;chest pain, feeling short of breath;black, bloody, or tarry stools; orcoughing up blood or vomit that looks like coffee grounds.''Less serious side effects may include:''nausea, tight feeling in your throat;sweating, feeling warm;mild rash or itching;feeling restless; ortenderness or a hard lump where a thiamine injection was given.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Thiamine dosing information,"''Usual Adult Dose for Beriberi:10 to 20 mg IM three times daily for up to 2 weeks. Thereafter, use an oral therapeutic multivitamin preparation containing 5 to 10 mg thiamine daily for one month. A complete and balanced diet should follow. Neuritis of pregnancy:If vomiting severe to preclude oral therapy, give 5 to 10 mg IM daily.'Wet' with myocardial failure:Treat as an emergency cardiac condition. Thiamine is administered slowly by the IV route.Usual Adult Dose for Thiamine Deficiency:If dextrose administered: to patients with marginal thiamine status, give 100 mg in each of the first few liters of IV fluid to avoid precipitating heart failure.Usual Adult Dose for Vitamin/Mineral Supplementation:50 to 100 mg orally once a dayUsual Adult Dose for Wernicke's Encephalopathy:100 mg IV as an initial dose followed by 50 to 100 mg/day IM or IV until the patient is on a regular, balanced, diet.Usual Pediatric Dose for Beriberi:10 to 25 mg IM or IV daily (if critically ill), or 10 to 50 mg orally every day for 2 weeks, then 5 to 10 mg orally daily for 1 month.  If collapse occurs: 25 mg IV.  Administer with caution.Usual Pediatric Dose for Thiamine Deficiency:If dextrose administered: to patients with marginal thiamine status, give 100 mg in each of the first few liters of IV fluid to avoid precipitating heart failure.Usual Pediatric Dose for Vitamin/Mineral Supplementation:Infants: 0.3 to 0.5 mg orally once a day; children: 0.5 to 1 mg orally once a day.''"
What is timolol? Timolol,"''Timolol is a beta-blocker that affects the heart and circulation (blood flow through arteries and veins).''Timolol is used to treat hypertension (high blood pressure). Timolol is sometimes given with other blood pressure medication.''Timolol is also used to lower the risk of death after a heart attack, or to lower the risk of having another heart attack.''Timolol is also used to prevent migraine headaches.''Timolol may also be used for purposes not listed in this medication guide.''''"
Important Information Timolol,"''You should not use  timolol if you have asthma or other breathing disorders, or a serious heart condition such as ""AV block,"" very slow heartbeats, or heart failure.''''"
Before taking this medicine Timolol,"''You should not use timolol if you are allergic to it, or if you have:''asthma, chronic obstructive pulmonary disease (COPD), sleep apnea, or other breathing disorder;a serious heart condition such as ""AV block"" (second or third degree);very slow heartbeats; orheart failure.''To make sure timolol is safe for you, tell your doctor if you have:''congestive heart failure;coronary artery disease (hardened arteries);diabetes;overactive thyroid;liver or kidney disease;myasthenia gravis or other muscle disorders;allergies (or if you are undergoing allergy treatments or skin-testing);peripheral vascular disease such as Raynaud's syndrome; ora condition for which you are being treated with IV heart or blood pressure medication (such as diltiazem, nicardipine, or verapamil).''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''Timolol can pass into breast milk and may harm a nursing baby. You should not breast-feed while using this medicine.''Timolol is not approved for use by anyone younger than 18 years old.''''"
How should I take timolol? Timolol,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use  timolol in larger or smaller amounts or for longer than recommended.''Your blood pressure will need to be checked often.''If you need surgery, tell the surgeon ahead of time that you are using timolol. You may need to stop using the medicine for a short time.''You should not stop using timolol suddenly. Stopping suddenly may make your condition worse.''If you are being treated for high blood pressure: Keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''If you are taking timolol to prevent migraine headaches: It may take 6 to 8 weeks of daily use before timolol is fully effective. Keep using the medication as directed and tell your doctor if you still have migraine headaches.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Timolol,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include slow heart rate, wheezing, trouble breathing, or fainting.''''"
What should I avoid while taking timolol? Timolol,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Timolol side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''new or worsening chest pain;slow or uneven heartbeats;a light-headed feeling, like you might pass out;shortness of breath (even with mild exertion), swelling, rapid weight gain;muscle weakness;drooping eyelids, vision problems; ora cold feeling in your hands and feet.''Common side effects may include:''trouble breathing;dizziness;nausea, upset stomach;feeling tired; oritching.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Timolol dosing information,"''Usual Adult Dose for Hypertension:Initial dose: 10 mg orally twice a dayMaintenance dose: 10 to 20 mg orally twice a dayMaximum dose: 30 mg orally twice a dayComment:-There should be an interval of at least 7 days between increases in dosages.-This drug may be used with a thiazide diuretic or with other antihypertensive agents.  Use: For hypertension alone or in combination with other antihypertensive agents, especially thiazide-type diureticsUsual Adult Dose for Myocardial Infarction:Initial dose: 10 mg orally twice a dayUse: For patients who have survived the acute phase of myocardial infarction, and are clinically stable, to reduce cardiovascular mortality and the risk of reinfarctionUsual Adult Dose for Migraine Prophylaxis:Initial dose: 10 mg orally twice a dayMaintenance dose: 10 to 30 mg given in 1 to 2 divided dosesUse: For the prophylaxis of migraine headache''"
What is tizanidine? Tizanidine,''Tizanidine is a short-acting muscle relaxer. It works by blocking nerve impulses (pain sensations) that are sent to your brain.''Tizanidine is used to treat spasticity by temporarily relaxing muscle tone.''Tizanidine may also be used for purposes not listed in this medication guide.''
Important information Tizanidine,"''Tizanidine is a short-acting medication that should be taken only for daily activities that require relief from muscle spasticity.''You should not take tizanidine if you are also taking fluvoxamine (Luvox) or ciprofloxacin (Cipro).''Do not use tizanidine at a time when you need muscle tone for safe balance and movement during certain activities. In some situations, it may endanger your physical safety to be in a state of reduced muscle tone.''Switching between tablets and capsules, or changing the way you take it with regard to eating, can cause an increase in side effects or a decrease in therapeutic effect. Follow your doctor's instructions carefully. After making any changes in how you take tizanidine, contact your doctor if you notice any change in how well the medicine works or if it causes increased side effects.''Do not take more than three doses (36 mg) of tizanidine in a 24-hour period. Too much of this medicine can damage your liver. Cold or allergy medicine, narcotic pain medicine, sleeping pills, other muscle relaxers, and medicine for seizures, depression or anxiety can add to sleepiness caused by tizanidine.''Avoid drinking alcohol. It can increase some of the side effects of this medicine.''"
Before taking this medicine Tizanidine,"''You should not use tizanidine if you are allergic to it, or if:''you also take the antidepressant fluvoxamine (Luvox); oryou also take the antibiotic ciprofloxacin (Cipro).''To make sure this medicine is safe for you, tell your doctor if you have:''liver disease;kidney disease; orlow blood pressure.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether tizanidine passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''"
How should I take tizanidine? Tizanidine,"''Take tizanidine exactly as it was prescribed for you. Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use this medicine in larger or smaller amounts or for longer than recommended.''In most cases you may take tizanidine up to 3 times in one day if needed. Allow 6 to 8 hours to pass between doses.''You may take tizanidine with or without food, but take it the same way each time. Switching between taking with food and taking it without food can make the medicine less effective or cause increased side effects.''Switching between tablets and capsules can also cause changes in side effects or how well the medicine works.''Taking the tablets with food can increase your blood levels of tizanidine.Taking the capsules with food can decrease your blood levels of tizanidine.''Follow your doctor's instructions carefully. After making any changes in how you take tizanidine, contact your doctor if you notice any change in side effects or in how well the medicine works.''Tizanidine is a short-acting medication, and its effects will be most noticeable between 1 and 3 hours after you take it. You should take this medicine only for daily activities that require relief from muscle spasms.''Do not take more than three doses (36 mg) in a 24-hour period. Too much of this medicine can damage your liver.''You will need frequent blood tests to check your liver function.''If you stop using this medicine suddenly after long-term use, you may have withdrawal symptoms such as dizziness, fast heartbeats, tremors, and anxiety. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Tizanidine,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include weakness, drowsiness, confusion, slow heart rate, shallow breathing, feeling light-headed, or fainting.''"
What should I avoid while taking tizanidine? Tizanidine,"''Do not use tizanidine at a time when you need muscle tone for safe balance and movement during certain activities. In some situations, it may be dangerous for you to have reduced muscle tone.''Drinking alcohol with this medicine can cause side effects.''This medicine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''"
Tizanidine side effects,"''Get emergency medical help if you have signs of an allergic reaction to tizanidine: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;weak or shallow breathing;confusion, hallucinations; orpain or burning when you urinate.''Common tizanidine side effects may include:''drowsiness, dizziness, weakness;feeling nervous;blurred vision;flu-like symptoms;dry mouth, trouble speaking;abnormal liver function tests;runny nose, sore throat;urination problems;vomiting, constipation; oruncontrolled muscle movements.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is tolterodine? Tolterodine,"''Tolterodine reduces spasms of the bladder muscles.''Tolterodine is used to treat overactive bladder with symptoms of urinary frequency, urgency, and incontinence.''Tolterodine may also be used for purposes not listed in this medication guide.''''"
Important Information Tolterodine,"''You should not take this medication if you are allergic to tolterodine or fesoterodine (Toviaz), if you have untreated or uncontrolled narrow-angle glaucoma, or if you have a blockage of the urinary tract, stomach, or intestines.''Before you take tolterodine, tell your doctor if you have kidney or liver disease, glaucoma, myasthenia gravis, or a personal or family history of ""Long QT syndrome.""''Do not crush, chew, break, or open a controlled-release capsule. Swallow it whole. Breaking or opening the pill may cause too much of the drug to be released at one time.''Tolterodine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Drinking alcohol can increase some of the side effects of tolterodine.''There are many other drugs that can interact with tolterodine. Tell your doctor about all medications you use. This includes prescription, over the counter, vitamin, and herbal products. Do not start a new medication without telling your doctor. Keep a list of all your medicines and show it to any healthcare provider who treats you.''''"
Before taking this medicine Tolterodine,"''You should not use this medication if you are allergic to tolterodine or fesoterodine (Toviaz), or if you have:''a blockage of the urinary tract (difficulty urinating);a blockage in your stomach or intestines; oruntreated or uncontrolled narrow-angle glaucoma.''To make sure you can safely take tolterodine, tell your doctor if you have any of these other conditions:''liver disease;kidney disease;myasthenia gravis;glaucoma; ora personal or family history of Long QT syndrome.''FDA pregnancy category C. It is not known whether tolterodine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant while using this medication..''It is not known whether tolterodine passes into breast milk or if it could harm a nursing baby. Do not use this medication without telling your doctor if you are breast-feeding a baby.''''"
