Questions,Answer
What other drugs will affect Imitrex?,"''Using Imitrex while you are using certain other medicines can cause high levels of serotonin to build up in your body, a condition called ""serotonin syndrome,"" which can be fatal. Tell your doctor if you also use:''medicine to treat depression or a psychiatric disorder;medicine for Parkinson's disease;medicine for serious infections;herbal products;stimulant medicine;opioid medicine; ormedicine to prevent nausea and vomiting.''This list is not complete. Other drugs may interact with sumatriptan, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Imodium A-D?,''Imodium A-D (loperamide) slows the rhythm of digestion so that the small intestines have more time to absorb fluid and nutrients from the foods you eat.''Imodium A-D is used to treat diarrhea.''Imodium A-D is also used to reduce the amount of stool in people who have an ileostomy (re-routing of the bowel through a surgical opening in the stomach).''
Important Information,"''You should not use Imodium A-D if you have ulcerative colitis, bloody or tarry stools, diarrhea with a high fever, or diarrhea caused by antibiotic medication.''Do not take more than the recommended dose of this medicine. Misuse of loperamide can cause serious heart problems that could be fatal.''Serious heart problems may also happen if you take Imodium A-D with other medicines. Ask a doctor or pharmacist about safely using medications together.''Loperamide may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Imodium A-D should not be given to a child younger than 2 years old. Loperamide can cause serious breathing problems and heart problems in a child.''Drink plenty of liquids while you are taking this medicine. It may take up to 48 hours of taking Imodium A-D before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve after 10 days of treatment.''"
Before taking this medicine,"''You should not use Imodium A-D if you are allergic to loperamide, or if you have:''stomach pain without diarrhea;diarrhea with a high fever;ulcerative colitis;diarrhea that is caused by a bacterial infection; orstools that are bloody, black, or tarry.''Do not give Imodium A-D to a child younger than 2 years old. Do not give this medicine to an older child or teenager without a doctor's advice.''Ask a doctor or pharmacist if it is safe for you to use this medicine if you have:''a fever;mucus in your stools;liver disease; ora heart rhythm disorder.''Ask your doctor before using Imodium A-D to treat diarrhea caused by Clostridium difficile.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''You should not breast-feed while you are using loperamide.''"
How should I take Imodium A-D?,"''Use Imodium A-D exactly as directed on the label, or as prescribed by your doctor.''Imodium A-D is safe when used as directed. TAKING TOO MUCH LOPERAMIDE CAN CAUSE SERIOUS HEART PROBLEMS OR DEATH.''Carefully follow all dosing directions on the medicine label. A safe dose of loperamide is different for an adult than for a child. This medicine doses in children are based on the child's age.''Take Imodium A-D with a full glass of water. Diarrhea can cause your body to lose fluids and electrolytes. Drink plenty of liquids to keep from getting dehydrated.''The chewable tablet must be chewed before swallowing. Take the chewable tablet on an empty stomach (1 hour before or 2 hours after a meal)''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Not all liquid forms of this medicine are the same strengths. Carefully follow all dosing instructions for the medicine you are using.''Store at room temperature away from moisture and heat. Do not allow the liquid medicine to freeze.''Stop taking Imodium A-D and call your doctor if you still have diarrhea after 2 days of treatment, or if you also have stomach bloating.''''What happens if I miss a dose?''Since Imodium A-D is used when needed, it does not have a daily dosing schedule. Call your doctor if your symptoms do not improve after using this medicine.''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of loperamide can be fatal.''Overdose symptoms may include fast or irregular heartbeats, or fainting. A person caring for you should seek emergency medical attention if you pass out and are hard to wake up.''"
What should I avoid while taking Imodium A-D?,''Avoid drinking tonic water. It can interact with loperamide and may cause serious heart problems.''Avoid becoming dehydrated by drinking plenty of fluids. Avoid vigorous exercise or exposure to hot weather if you are dehydrated.''Imodium A-D liquid may contain alcohol. Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''
Imodium A-D side effects,"''Get emergency medical help if you have signs of an allergic reaction to Imodium A-D (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Stop taking this medicine and call your doctor at once if you have:''diarrhea that is watery or bloody;stomach pain or bloating;ongoing or worsening diarrhea; orfast or pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out).''Common Imodium A-D side effects may include:''constipation;dizziness, drowsiness;nausea; orstomach cramps.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Imuran?,"''Imuran weakens your body's immune system, to help keep it from ""rejecting"" a transplanted organ such as a kidney. Organ rejection happens when the immune system treats the new organ as an invader and attacks it.''Imuran is used to prevent your body from rejecting a transplanted kidney. This medicine is also used to treat symptoms of rheumatoid arthritis.''Imuran may also be used for purposes not listed in this medication guide.''''"
Important Information Imuran,"''Imuran may cause a rare type of lymphoma (cancer) of the liver, spleen, and bone marrow that can be fatal. This has occurred mainly in teenagers and young men with Crohn's disease or ulcerative colitis.''''"
Before taking this medicine Imuran,"''You should not take  Imuran if you are allergic to Imuran.''You should not use Imuran to treat rheumatoid arthritis if you are pregnant. This medicine can harm an unborn baby. Use effective birth control to prevent pregnancy while using this medicine.''Imuran may cause a rare type of lymphoma (cancer) of the liver, spleen, and bone marrow that can be fatal. This has occurred mainly in teenagers and young men with Crohn's disease or ulcerative colitis. However, anyone with an inflammatory autoimmune disorder may have a higher risk of lymphoma. Talk with your doctor about your own risk.''While taking Imuran, you may have a higher risk of developing skin cancer. Ask your doctor about skin symptoms to watch for.''Tell your doctor if you have ever had:''kidney disease, or a kidney transplant (if you are using Imuran for rheumatoid arthritis);any type of viral, bacterial, or fungal infection;liver disease; orchemotherapy with medications like cyclophosphamide, chlorambucil, melphalan, busulfan, and others.''You should not breast-feed while you are using Imuran.''''"
How should I take  Imuran?,"''Your doctor will perform blood tests to make sure you do not have conditions that would prevent you from safely using Imuran.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''When given for kidney transplant, Imuran is usually given right before or on the day of transplant. For rheumatoid arthritis, this medicine is taken on a daily basis.''It may take up to 8 weeks before your symptoms improve. Keep using Imuran as directed and tell your doctor if your symptoms have not improved after 12 weeks of use.''Take with food if Imuran upsets your stomach.''You may not be able to continue taking other arthritis medications together with Imuran. Do not change your dose or dosing schedule without your doctor's advice.''Imuran affects your immune system. You may get infections more easily, even serious or fatal infections. Your doctor will need to examine you on a regular basis.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Imuran,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Imuran?,"''Avoid sunlight or tanning beds. Imuran can increase your risk of developing skin cancer. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''Avoid being near people who are sick or have infections. Tell your doctor at once if you develop signs of infection.''Do not receive a ""live"" vaccine while using Imuran. The vaccine may not work as well and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), and zoster (shingles).''''"
 Imuran side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Imuran may cause a serious brain infection that can lead to disability or death. Call your doctor right away if you have problems with speech, thought, vision, or muscle movement. These symptoms may start gradually and get worse quickly.''Stop using Imuran and call your doctor right away if you have any of these symptoms of lymphoma:''fever, swollen glands, body aches, night sweats, not feeling well;pale skin, rash, easy bruising or bleeding;cold hands and feet, feeling light-headed or short of breath;pain in your upper stomach that may spread to your shoulder; orfeeling full after eating only a small amount, weight loss.''Also call your doctor at once if you have:''signs of infection (fever, chills, weakness, flu symptoms, sore throat, cough, pain or burning when you urinate);severe nausea, vomiting, or diarrhea;easy bruising, unusual bleeding;rapid heartbeats, shortness of breath;pale skin, cold hands and feet; ordark urine, jaundice (yellowing of the skin or eyes).''Common side effects may include:''nausea, diarrhea, stomach pain;hair loss; orskin rash.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Incruse Ellipta?,"''Incruse Ellipta (umeclidinium) is an anticholinergic that works by relaxing muscles in the airways to improve breathing.''Incruse Ellipta is used to prevent airflow obstruction and reduce flare-ups in adults with COPD (chronic obstructive pulmonary disease, including bronchitis and emphysema.''Incruse Ellipta is for use only in people with COPD and should not be used to treat asthma.''"
Important Information Incruse Ellipta,"''You should not use Incruse Ellipta if you are allergic to umeclidinium or have a severe allergy to milk proteins.''Incruse Ellipta is not a rescue medicine. It will not work fast enough to treat a bronchospasm attack. Use only a fast acting inhalation medicine for an attack.''Seek medical attention if your breathing problems do not improve, or if your symptoms get worse quickly.''"
Before taking this medicine Incruse Ellipta,"''You should not use Incruse Ellipta if you are allergic to umeclidinium, or if you have:''a severe allergy to milk proteins.''To make sure Incruse Ellipta is safe for you, tell your doctor if you have:''glaucoma;heart disease;an enlarged prostate; orurination problems.''Tell your doctor if you are pregnant or breastfeeding.''Incruse Ellipta is not approved for use by anyone younger than 18 years old.''How should I use Incruse Ellipta?''Use Incruse Ellipta exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Incruse Ellipta is a powder that comes with a special inhaler device preloaded with blister packs containing measured doses of the medicine. The device opens and loads a blister of powdered medicine each time you use the inhaler. Follow the patient instructions provided with the inhaler device.''The usual dose is 1 inhalation per day. Use the medicine at the same time each day, and not more than once in a 24-hour period.''Incruse Ellipta is not a rescue medicine. It will not work fast enough to treat a bronchospasm attack. Use only a fast acting inhalation medicine for an attack. Tell your doctor if any of your medicines seem to stop working as well in controlling your COPD.''Do not stop using this medicine without your doctor's advice, even if you feel fine.''Do not try to clean or take apart the inhaler device. Always use the new inhaler device provided with your refill.''Store at room temperature away from moisture, heat, and light. Keep the inhaler device in the sealed foil tray until ready to start using it.''Throw the inhaler away 6 weeks after opening, or when the dose indicator shows a zero (whichever comes first).''"
Incruse Ellipta dosing information,"''Usual Adult Dose for Chronic Obstructive Pulmonary Disease -- Maintenance:''1 inhalation (62.5 mcg) orally once a dayMaximum dose: 1 inhalation every 24 hoursUse: Treatment of airflow obstruction in patients with COPD, including chronic bronchitis and/or emphysema''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time. Do not use more than once in a 24-hour period.''"
What happens if I overdose? Incruse Ellipta,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Incruse Ellipta?,"''Do not use a second inhaled bronchodilator that contains aclidinium, arformoterol, indacaterol, olodaterol, salmeterol, tiotropium, or vilanterol.''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Incruse Ellipta side effects,"''Get emergency medical help if you have signs of an allergic reaction to Incruse Ellipta: hives, rash, severe itching; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using this medicine;blurred vision, nausea, vomiting, eye pain or redness, or seeing halos or bright colors around lights; orpainful or difficult urination, or urinating more often.''Common Incruse Ellipta side effects may include:''cold symptoms such as stuffy nose, sneezing, sore throat, cough;fast or irregular heartbeats;bruising, darkened skin;mouth pain, tooth pain;muscle or joint pain;stomach pain; oraltered sense of taste.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Incruse Ellipta?,"''Tell your doctor about all your other medicines, especially:''atropine;medicine to treat depression, anxiety, mood disorders, or mental illness;cold or allergy medicine (Benadryl and others);medicine to treat Parkinson's disease;medicine to treat stomach problems, motion sickness, or irritable bowel syndrome;medicine to treat overactive bladder; oranother bronchodilator medication.''This list is not complete. Other drugs may interact with umeclidinium, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is indapamide? Indapamide,"''Indapamide is a thiazide diuretic (water pill) that helps prevent your body from absorbing too much salt, which can cause fluid retention.''Indapamide treats fluid retention (edema) in people with congestive heart failure.  indapamide is also used to treat high blood pressure (hypertension).''Indapamide may also be used for purposes not listed in this medication guide.''''"
Important Information Indapamide,''You should not use this medicine if you are allergic to sulfa drugs or if you are unable to urinate.''''
Before taking this medicine Indapamide,"''You should not use indapamide if you are allergic to it, or if:''you are unable to urinate; oryou are allergic to sulfa drugs.''To make sure indapamide is safe for you, tell your doctor if you have:''cirrhosis or other liver disease;kidney disease;low levels of potassium or sodium in your blood;gout;diabetes;lupus; orif you are on a low-salt diet.''Indapamide is not expected to be harmful to an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether indapamide passes into breast milk or if it could harm a nursing baby. You should not breast-feed while using  indapamide.''Indapamide is not approved for use by anyone younger than 18 years old.''''"
How should I take indapamide? Indapamide,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use this medicine in larger or smaller amounts or for longer than recommended.''Indapamide is usually taken once per day in the morning. Follow your doctor's dosing instructions very carefully.''Call your doctor if you have ongoing vomiting or diarrhea, or if you are sweating more than usual. You can easily become dehydrated while taking this medicine, which can lead to severely low blood pressure or a serious electrolyte imbalance.''While using indapamide, you may need frequent medical tests and blood pressure checks. Your blood and urine may both be tested if you have been vomiting or are dehydrated.''If you are being treated for high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Indapamide,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include vomiting, weakness, dizziness, dry mouth, thirst, and muscle pain or weakness.''''"
What should I avoid while taking indapamide? Indapamide,"''Avoid becoming overheated or dehydrated during exercise, in hot weather, or by not drinking enough fluids. Follow your doctor's instructions about the type and amount of liquids you should drink. In some cases, drinking too much liquid can be as unsafe as not drinking enough.''''"
Indapamide side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have signs of an electrolyte imbalance, such as:''drowsiness, lack of energy, feeling tired;leg cramps, muscle weakness or limp feeling;severe weakness, loss of coordination, feeling unsteady;fast or irregular heartbeats, fluttering in your chest, feeling restless;numbness or tingling;vomiting, constipation;headache, confusion, slurred speech;a light-headed feeling, like you might pass out;dry mouth, increased thirst; orlittle or no urinating.''Common side effects may include:''dizziness;weakness, tiredness;back pain, muscle cramps;feeling anxious or agitated;headache; orrunny nose.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Indapamide dosing information,''Usual Adult Dose for Edema:Initial dose:  2.5 mg orally once a day.Usual Adult Dose for Hypertension:Initial dose:  1.25 mg orally once a day.''
What is Inderal?,"''Inderal (propranolol) is a beta-blocker. Beta-blockers affect the heart and circulation (blood flow through arteries and veins).''Inderal is used to treat tremors, angina (chest pain), hypertension (high blood pressure), heart rhythm disorders, and other heart or circulatory conditions. It is also used to treat or prevent heart attack, and to reduce the severity and frequency of migraine headaches.''Inderal may also be used for purposes not listed in this medication guide.''"
Important information Inderal,"''You should not use Inderal if you have asthma, very slow heart beats, or a serious heart condition such as ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker).''"
Before taking this medicine Inderal,"''You should not use Inderal if you are allergic to propranolol, or if you have:''asthma;very slow heart beats that have caused you to faint; ora serious heart condition such as ""sick sinus syndrome"" or ""AV block"" (unless you have a pacemaker).''To make sure Inderal is safe for you, tell your doctor if you have:''a muscle disorder;asthma, bronchitis, emphysema, or other breathing disorders;low blood sugar, or diabetes (propranolol can make it harder for you to tell when you have low blood sugar);slow heartbeats, low blood pressure;congestive heart failure;depression;liver or kidney disease;a thyroid disorder;pheochromocytoma (tumor of the adrenal gland); orproblems with circulation (such as Raynaud's syndrome).''FDA pregnancy category C. It is not known whether Inderal will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant while using this medicine.''Propranolol can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''"
How should I take Inderal?,"''Take Inderal exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Adults may take Inderal with or without food, but take it the same way each time.''Take this medicine at the same time each day.''Do not crush, chew, break, or open an extended-release capsule. Swallow it whole.''Your blood pressure will need to be checked often.''If you need surgery, tell the surgeon ahead of time that you are using Inderal. You may need to stop using Inderal for a short time.''Do not skip doses or stop using Inderal suddenly. Stopping suddenly may make your condition worse. Follow your doctor's instructions about tapering your dose.''This medicine can cause unusual results with certain medical tests. Tell any doctor who treats you that you are using Inderal.''If you are being treated for high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Inderal is only part of a complete program of treatment for hypertension that may also include diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely if you are being treated for hypertension.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''For regular (short-acting) propranolol: Take the missed dose as soon as you remember. Skip the missed dose if your next dose is less than 4 hours away.''For extended-release propranolol (Inderal LA, InnoPran XL and others): Take the missed dose as soon as you remember. Skip the missed dose if your next dose is less than 8 hours away.''Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Inderal,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include slow or uneven heartbeats, dizziness, weakness, or fainting.''"
What should I avoid while taking propranolol? Inderal,"''Avoid drinking alcohol. It may increase your blood levels of Inderal.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''"
Inderal side effects,"''Get emergency medical help if you have any signs of an allergic reaction to Inderal: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''slow or uneven heartbeats;a light-headed feeling, like you might pass out;wheezing or trouble breathing;shortness of breath (even with mild exertion), swelling, rapid weight gain;sudden weakness, vision problems, or loss of coordination;cold feeling in your hands and feet;depression, confusion, hallucinations;liver problems - nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);low blood sugar - headache, hunger, weakness, sweating, confusion, irritability, dizziness, fast heart rate, or feeling jittery;low blood sugar in a baby - pale skin, blue or purple skin, sweating, fussiness, crying, not wanting to eat, feeling cold, drowsiness, weak or shallow breathing (breathing may stop for short periods), seizure (convulsions), or loss of consciousness; orsevere skin reaction - fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain, followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common Inderal side effects may include:''nausea, vomiting, diarrhea, constipation, stomach cramps;decreased sex drive, impotence, or difficulty having an orgasm;sleep problems (insomnia); ortired feeling.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Indocin?,"''Indocin is a nonsteroidal anti-inflammatory drug (NSAID).''Indocin is used to treat moderate to severe osteoarthritis, rheumatoid arthritis, gouty arthritis, or ankylosing spondylitis. This medicine is also used to treat shoulder pain caused by bursitis or tendinitis.''Extended-release Indocin (Indocin SR) should not be used to treat gouty arthritis.''Indocin may also be used for purposes not listed in this medication guide.''''"
Important Information Indocin,"''Indocin can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use  Indocin just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Indocin may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using this medicine, especially in older adults.''''"
Before taking this medicine Indocin,"''Indocin can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use this medicine just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Indocin may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using this medicine, especially in older adults.''You should not use Indocin if you are allergic to it, or if you have ever had an asthma attack or severe allergic reaction after taking aspirin or an NSAID.''Tell your doctor if you have ever had:''heart disease, high blood pressure;a heart attack, stroke, or blood clot;fluid retention;bleeding problems;stomach ulcers or bleeding;asthma;liver or kidney disease; orif you smoke.''If you are pregnant, you should not take Indocin unless your doctor tells you to. Taking an NSAID during the last 20 weeks of pregnancy can cause serious heart or kidney problems in the unborn baby and possible complications with your pregnancy.''This medicine may temporarily affect fertility (ability to have children) in women.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Indocin is not approved for use by anyone younger than 14 years old.''''"
How should I take  Indocin?,"''Follow all directions on your prescription label and read all medication guides. Use the lowest dose that is effective in treating your condition.''Swallow the extended-release capsule whole and do not crush, chew, break, or open it.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Your dose needs may change if you switch to a different brand, strength, or form of  Indocin. Avoid medication errors by using only the form and strength your doctor prescribes.''If you use this medicine long-term, you may need frequent medical tests.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''Store at room temperature away from moisture and heat. Do not allow the liquid medicine to freeze.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Indocin,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include severe drowsiness, stomach pain, or vomiting.''''"
What should I avoid while taking  Indocin?,"''Avoid alcohol. Heavy drinking can increase your risk of stomach bleeding.''Avoid taking aspirin unless your doctor tells you to.''Ask a doctor or pharmacist before using other medicines for pain, fever, swelling, or cold/flu symptoms. They may contain ingredients similar to Indocin (such as aspirin, ibuprofen, ketoprofen, or naproxen).''''"
 Indocin side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, leg swelling, feeling short of breath.''Stop using Indocin and call your doctor at once if you have:''a skin rash, no matter how mild;changes in your vision;heart problems--swelling, rapid weight gain, feeling short of breath;signs of liver or pancreas problems--loss of appetite, upper stomach pain (that may spread to your back), nausea, vomiting, diarrhea, unusual tiredness, itching, flu-like symptoms, dark urine, jaundice (yellowing of the skin or eyes);signs of stomach bleeding--bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;kidney problems--little or no urination, swelling in your feet or ankles, feeling tired or short of breath; orlow red blood cells (anemia)--pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet.''Common side effects may include:''indigestion, nausea;headache; ordizziness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Indocin?,"''Ask your doctor before using Indocin if you take an antidepressant. Taking certain antidepressants with an NSAID may cause you to bruise or bleed easily.''Ask a doctor or pharmacist before using Indocin with any other medications, especially:''cyclosporine;lithium;methotrexate;probenecid;heart or blood pressure medication, including a diuretic or ""water pill"";a blood thinner--warfarin, Coumadin, Jantoven; orother NSAIDs (nonsteroidal anti-inflammatory drugs)--aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, meloxicam, and others.''This list is not complete. Other drugs may affect Indocin, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is indomethacin? Indomethacin,"''Indomethacin is a nonsteroidal anti-inflammatory drug (NSAID).''Indomethacin is used to treat moderate to severe osteoarthritis, rheumatoid arthritis, gouty arthritis, or ankylosing spondylitis. Indomethacin is also used to treat shoulder pain caused by bursitis or tendinitis.''Extended-release indomethacin (Indocin SR) should not be used to treat gouty arthritis.''Indomethacin may also be used for purposes not listed in this medication guide.''''"
Important Information Indomethacin,"''Indomethacin can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use  indomethacin just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Indomethacin may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using indomethacin, especially in older adults.''''"
Before taking this medicine Indomethacin,"''Indomethacin can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use this medicine just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Indomethacin may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using indomethacin, especially in older adults.''You should not use indomethacin if you are allergic to it, or if you have ever had an asthma attack or severe allergic reaction after taking aspirin or an NSAID.''Tell your doctor if you have ever had:''heart disease, high blood pressure;a heart attack, stroke, or blood clot;fluid retention;bleeding problems;stomach ulcers or bleeding;asthma;liver or kidney disease; orif you smoke.''If you are pregnant, you should not take indomethacin unless your doctor tells you to. Taking an NSAID during the last 20 weeks of pregnancy can cause serious heart or kidney problems in the unborn baby and possible complications with your pregnancy.''This medicine may temporarily affect fertility (ability to have children) in women.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Indomethacin is not approved for use by anyone younger than 14 years old.''''"
How should I take indomethacin? Indomethacin,"''Follow all directions on your prescription label and read all medication guides. Use the lowest dose that is effective in treating your condition.''Swallow the extended-release capsule whole and do not crush, chew, break, or open it.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Your dose needs may change if you switch to a different brand, strength, or form of  indomethacin. Avoid medication errors by using only the form and strength your doctor prescribes.''If you use this medicine long-term, you may need frequent medical tests.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''Store at room temperature away from moisture and heat. Do not allow the liquid medicine to freeze.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Indomethacin,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include severe drowsiness, stomach pain, or vomiting.''''"
What should I avoid while taking indomethacin? Indomethacin,"''Avoid alcohol. Heavy drinking can increase your risk of stomach bleeding.''Avoid taking aspirin unless your doctor tells you to.''Ask a doctor or pharmacist before using other medicines for pain, fever, swelling, or cold/flu symptoms. They may contain ingredients similar to indomethacin (such as aspirin, ibuprofen, ketoprofen, or naproxen).''''"
Indomethacin side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, leg swelling, feeling short of breath.''Stop using indomethacin and call your doctor at once if you have:''a skin rash, no matter how mild;changes in your vision;heart problems--swelling, rapid weight gain, feeling short of breath;signs of liver or pancreas problems--loss of appetite, upper stomach pain (that may spread to your back), nausea, vomiting, diarrhea, unusual tiredness, itching, flu-like symptoms, dark urine, jaundice (yellowing of the skin or eyes);signs of stomach bleeding--bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;kidney problems--little or no urination, swelling in your feet or ankles, feeling tired or short of breath; orlow red blood cells (anemia)--pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet.''Common side effects may include:''indigestion, nausea;headache; ordizziness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
