Questions,Answer
Ultracet dosing information,"''Usual Adult Dose of Ultracet for Pain:''Usual dose: 2 tablets orally every 4 to 6 hours as needed for painMaximum dose: 8 tablets per dayMaximum duration: 5 daysComments:-Each tablet contains Tramadol 37.5 mg and Acetaminophen 325 mg. Maximum daily doses are Tramadol: 300 mg per day and Acetaminophen 2600 mg per day.-Use of more than 1 product at time containing acetaminophen is not recommended.-Due to the risks of addiction, abuse, and misuse, this drug is reserved for patients who have not been or are not expected to tolerate non-opioid pain medications or who have not obtained or are not expected to obtain analgesia with other pain management treatments.Use: For the short-term (use should be limited to 5 days or less) management of acute pain, severe enough to require an opioid analgesic and for whom alternative treatments are inadequate.''''What happens if I miss a dose?''Since Ultracet is used for pain, you are not likely to miss a dose. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''"
What happens if I overdose? Ultracet,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of this medicine can be fatal, especially in a child or another person using the medicine without a prescription. Overdose can cause severe muscle weakness, pinpoint pupils, very slow breathing, extreme drowsiness, or coma.''The first signs of an acetaminophen overdose include loss of appetite, nausea, vomiting, stomach pain, sweating, and confusion or weakness. Later symptoms may include pain in your upper stomach, dark urine, and yellowing of your skin or the whites of your eyes.''"
What should I avoid while taking Ultracet?,''Do not drink alcohol. Dangerous side effects or death could occur.''Avoid driving or operating machinery until you know how Ultracet will affect you. Dizziness or severe drowsiness can cause falls or other accidents.''Ask a doctor or pharmacist before using any other medicine that may contain acetaminophen (sometimes abbreviated as APAP). Taking certain medications together can lead to a fatal overdose.''
Ultracet side effects,"''Get emergency medical help if you have signs of an allergic reaction to Ultracet: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''In rare cases, acetaminophen may cause a severe skin reaction that can be fatal. This could occur even if you have taken acetaminophen in the past and had no reaction. Stop taking this medicine and call your doctor right away if you have skin redness or a rash that spreads and causes blistering and peeling.''This medicine can slow or stop your breathing, and death may occur. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Stop using this medicine and call your doctor at once if you have:''noisy breathing, sighing, shallow breathing, breathing that stops during sleep;a slow heart rate or weak pulse;a light-headed feeling, like you might pass out;seizure (convulsions);chest pain;liver problems - upper stomach pain, loss of appetite, dark urine, jaundice (yellowing of the skin or eyes); orlow cortisol levels - nausea, vomiting, loss of appetite, dizziness, worsening tiredness or weakness.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Serious side effects may be more likely in older adults and those who are overweight, malnourished, or debilitated.''Long-term use of opioid medication may affect fertility (ability to have children) in men or women. It is not known whether opioid effects on fertility are permanent.''Common Ultracet side effects may include:''dizziness, drowsiness;stomach pain, nausea, loss of appetite;diarrhea, constipation; orsweating.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Ultram?,''Ultram (tramadol) is a narcotic-like pain reliever.''Ultram is used to treat moderate to severe pain.''The extended-release form of this medicine is for around-the-clock treatment of pain. This form of Ultram is not for use on an as-needed basis for pain.''
Important Information Ultram,"''You should not take Ultram if you have severe breathing problems, a blockage in your stomach or intestines, or if you have recently used alcohol, sedatives, tranquilizers, narcotic medication, or an MAO inhibitor (isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others).''Ultram can slow or stop your breathing, and may be habit-forming. MISUSE OF THIS MEDICINE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH, especially in a child or other person using the medicine without a prescription.''Taking tramadol during pregnancy may cause life-threatening withdrawal symptoms in the newborn.''Fatal side effects can occur if you use tramadol with alcohol, or with other drugs that cause drowsiness or slow your breathing.''"
Before taking this medicine Ultram,"''You should not take Ultram if you are allergic to tramadol, or if you have:''severe asthma or breathing problems;a stomach or bowel obstruction (including paralytic ileus);if you have recently used alcohol, sedatives, tranquilizers, or narcotic medications; orif you have used an MAO inhibitor in the past 14 days (such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine).''Ultram should not be given to a child younger than 12 years old, or anyone younger than 18 years old who recently had surgery to remove the tonsils or adenoids. Ultram ER should not be given to anyone younger than 18 years old.''Avoid giving this medicine to children between 12 to 18 years of age who have conditions that may cause breathing problems.''Seizures have occurred in some people taking tramadol. Talk with your doctor about your seizure risk, which may be higher if you have ever had:''a head injury, epilepsy or other seizure disorder;drug or alcohol addiction;a metabolic disorder; orif you also use certain antibiotics, antifungal medications, heart or blood pressure medications, or medicines to treat HIV or AIDS.''If you use Ultram while you are pregnant, your baby could become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on habit-forming medicine may need medical treatment for several weeks. Tell your doctor if you are pregnant or plan to become pregnant.''Do not breastfeed while taking tramadol. This medicine can pass into breast milk and cause drowsiness, breathing problems, or death in a nursing baby.''To make sure this medicine is safe for you, tell your doctor if you have ever had:''breathing problems, sleep apnea;liver or kidney disease;urination problems;problems with your gallbladder, pancreas, or thyroid;a stomach disorder; ormental illness, or suicide attempt.''"
How should I take Ultram?,"''Take Ultram exactly as prescribed. Follow all directions on your prescription label. Tramadol can slow or stop your breathing, especially when you start using this medicine or whenever your dose is changed. Never take this medicine in larger amounts, or for longer than prescribed. Tell your doctor if the medicine seems to stop working as well in relieving your pain.''Ultram may be habit-forming, even at regular doses. Never share this medicine with another person, especially someone with a history of drug abuse or addiction. MISUSE OF PAIN MEDICATION CAN CAUSE ADDICTION, OVERDOSE, OR DEATH, especially in a child or other person using the medicine without a prescription. Selling or giving away this medicine is against the law.''Stop taking all other around-the-clock narcotic pain medications when you start taking this medicine.''Ultram can be taken with or without food, but take it the same way each time.''Do not crush, break, or open an Ultram ER extended-release tablet. Swallow the tablet whole to avoid exposure to a potentially fatal dose.''Never crush or break a tablet to inhale the powder or mix it into a liquid to inject the drug into your vein. This practice has resulted in death.''If you use the Ultram ER extended-release tablet, the tablet shell may pass into your stools (bowel movements). This is normal and does not mean that you are not receiving enough of the medicine.''Do not stop using this medicine suddenly, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture and heat. Keep track of your medicine. Tramadol is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''Do not keep leftover opioid medication. Just one dose can cause death in someone using this medicine accidentally or improperly. Ask your pharmacist where to locate a drug take-back disposal program. If there is no take-back program, mix the leftover medicine with cat litter or coffee grounds in a sealed plastic bag and throw the bag in the trash.''''What happens if I miss a dose?''Since Ultram is used for pain, you are not likely to miss a dose. Skip any missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Ultram,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. A tramadol overdose can be fatal, especially in a child or other person using Ultram without a prescription. Overdose symptoms may include severe drowsiness, pinpoint pupils, slow breathing, or no breathing.''Your doctor may recommend you get naloxone (a medicine to reverse an opioid overdose) and keep it with you at all times. A person caring for you can give the naloxone if you stop breathing or don't wake up. Your caregiver must still get emergency medical help and may need to perform CPR (cardiopulmonary resuscitation) on you while waiting for help to arrive.''Anyone can buy naloxone from a pharmacy or local health department. Make sure any person caring for you knows where you keep naloxone and how to use it.''"
What should I avoid while taking Ultram?,''Do not drink alcohol. Dangerous side effects or death could occur.''Rramadol may impair your thinking or reactions. Avoid driving or operating machinery until you know how this medicine will affect you. Dizziness or severe drowsiness can cause falls or other accidents.''
Ultram side effects,"''Get emergency medical help if you have signs of an allergic reaction to Ultram (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Like other narcotic medicines, tramadol can slow your breathing. Death may occur if breathing becomes too weak.''Tramadol can slow or stop your breathing, and death may occur. A person caring for you should give naloxone and/or seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Call your doctor at once if you have:''noisy breathing, sighing, shallow breathing, breathing that stops during sleep;a slow heart rate or weak pulse;a light-headed feeling, like you might pass out;seizure (convulsions);missed menstrual periods;impotence, sexual problems, loss of interest in sex; orlow cortisol levels - nausea, vomiting, loss of appetite, dizziness, worsening tiredness or weakness.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Serious side effects may be more likely in older adults and those who are overweight, malnourished, or debilitated.''Long-term use of opioid medication may affect fertility (ability to have children) in men or women.''Common Ultram side effects may include:''constipation, nausea, vomiting, stomach pain;dizziness, drowsiness, tiredness;headache; oritching.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Ultram?,"''You may have breathing problems or withdrawal symptoms if you start or stop taking certain other medicines. Tell your doctor if you also use an antibiotic, antifungal medication, heart or blood pressure medication, seizure medication, or medicine to treat HIV or hepatitis C.''Tramadol can interact with many other drugs and cause dangerous side effects or death. Be sure your doctor knows if you also use:''cold or allergy medicines, bronchodilator asthma/COPD medication, or a diuretic (""water pill"");medicines for motion sickness, irritable bowel syndrome, or overactive bladder;other narcotic medications - opioid pain medicine or prescription cough medicine;a sedative like Valium - diazepam, alprazolam, lorazepam, Xanax, Klonopin, Versed, and others;drugs that make you sleepy or slow your breathing - a sleeping pill, muscle relaxer, medicine to treat mood disorders or mental illness; ordrugs that affect serotonin levels in your body - a stimulant, or medicine for depression, Parkinson's disease, migraine headaches, serious infections, or nausea and vomiting.''This list is not complete. Other drugs may interact with tramadol, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is  Ultram ER?,''Ultram ER is an pain medicine similar to an opioid. This medicine is used to treat moderate to severe pain.''The extended-release form of tramadol is for around-the-clock treatment of pain. This form of tramadol is not for use on an as-needed basis for pain.''Ultram ER may also be used for purposes not listed in this medication guide.''''
Important Information,"''MISUSE OF  Ultram ER CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it.''Ultram ER should not be given to a child younger than 12 years old, or anyone younger than 18 years old who recently had surgery to remove the tonsils or adenoids. Ultram ER should not be given to anyone younger than 18 years old.''Taking Ultram ER during pregnancy may cause life-threatening withdrawal symptoms in the newborn.''Fatal side effects can occur if you use Ultram ER with alcohol, or with other drugs that cause drowsiness or slow your breathing.''''"
Before taking this medicine,"''You should not take Ultram ER if you are allergic to it, or if you have:''severe asthma or breathing problems;a stomach or bowel obstruction (including paralytic ileus);if you have recently used alcohol, sedatives, tranquilizers, or narcotic medications; orif you have used an MAO inhibitor in the past 14 days (such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine).''Ultram ER should not be given to a child younger than 12 years old. Ultram ER should not be given to anyone younger than 18 years old.''Do not give Ultram ER to anyone younger than 18 years old who recently had surgery to remove the tonsils or adenoids.''Seizures have occurred in some people taking Ultram ER. Your seizure risk may be higher if you have ever had:''a head injury, epilepsy or other seizure disorder;drug or alcohol addiction; ora metabolic disorder.''Tell your doctor if you have ever had:''breathing problems, sleep apnea;liver or kidney disease;urination problems;problems with your gallbladder, pancreas, or thyroid;a stomach disorder; ormental illness, or suicide attempt.''If you use Ultram ER while you are pregnant, your baby could become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on habit-forming medicine may need medical treatment for several weeks.''Do not breastfeed. Tramadol can pass into breast milk and cause breathing problems or death in a nursing baby.''''"
How should I take  Ultram ER?,"''Follow the directions on your prescription label and read all medication guides. Never use Ultram ER in larger amounts, or for longer than prescribed. Tell your doctor if you feel an increased urge to take more of  Ultram ER.''Never share opioid medicine with another person, especially someone with a history of drug abuse or addiction. MISUSE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medicine in a place where others cannot get to it. Selling or giving away opioid medicine is against the law.''Stop taking all other opioid medications when you start taking Ultram ER.''Ultram ER can be taken with or without food, but take it the same way each time.''Swallow the capsule or tablet whole to avoid exposure to a potentially fatal overdose. Do not crush, chew, break, open, or dissolve.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Never crush or break a Ultram ER pill to inhale the powder or mix it into a liquid to inject the drug into your vein. This practice has resulted in death.''Do not stop using Ultram ER suddenly, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture and heat. Keep track of your medicine. You should be aware if anyone is using it improperly or without a prescription.''Do not keep leftover opioid medication. Just one dose can cause death in someone using this medicine accidentally or improperly. Ask your pharmacist where to locate a drug take-back disposal program. If there is no take-back program, mix the leftover medicine with cat litter or coffee grounds in a sealed plastic bag throw the bag in the trash.''''What happens if I miss a dose?''Since  Ultram ER is used for pain, you are not likely to miss a dose. Skip any missed dose if it is almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. A Ultram ER overdose can be fatal, especially in a child or other person using the medicine without a prescription. Overdose symptoms may include severe drowsiness, pinpoint pupils, slow breathing, or no breathing.''Your doctor may recommend you get naloxone (a medicine to reverse an opioid overdose) and keep it with you at all times. A person caring for you can give the naloxone if you stop breathing or don't wake up. Your caregiver must still get emergency medical help and may need to perform CPR (cardiopulmonary resuscitation) on you while waiting for help to arrive.''Anyone can buy naloxone from a pharmacy or local health department. Make sure any person caring for you knows where you keep naloxone and how to use it.''''"
What should I avoid while taking  Ultram ER?,"''Do not drink alcohol. Dangerous side effects or death could occur.''Avoid driving or hazardous activity until you know how  Ultram ER will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''''"
 Ultram ER side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Ultram ER can slow or stop your breathing, and death may occur. A person caring for you should give naloxone and/or seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Call your doctor at once if you have:''noisy breathing, sighing, shallow breathing, breathing that stops during sleep;a slow heart rate or weak pulse;a light-headed feeling, like you might pass out;seizure (convulsions); orlow cortisol levels--nausea, vomiting, loss of appetite, dizziness, worsening tiredness or weakness.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Serious side effects may be more likely in older adults and those who are overweight, malnourished, or debilitated.''Long-term use of opioid medication may affect fertility (ability to have children) in men or women.''Common side effects may include:''constipation, nausea, vomiting, stomach pain;dizziness, drowsiness, tiredness;headache; oritching.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Ultram ER?,"''You may have breathing problems or withdrawal symptoms if you start or stop taking certain other medicines. Tell your doctor if you also use an antibiotic, antifungal medication, heart or blood pressure medication, seizure medication, or medicine to treat HIV or hepatitis C.''Opioid medication can interact with many other drugs and cause dangerous side effects or death. Be sure your doctor knows if you also use:''cold or allergy medicines, bronchodilator asthma/COPD medication, or a diuretic (""water pill"");medicines for motion sickness, irritable bowel syndrome, or overactive bladder;other narcotic medications--opioid pain medicine or prescription cough medicine;a sedative like Valium--diazepam, alprazolam, lorazepam, Xanax, Klonopin, Versed, and others;drugs that make you sleepy or slow your breathing--a sleeping pill, muscle relaxer, medicine to treat mood disorders or mental illness; ordrugs that affect serotonin levels in your body--a stimulant, or medicine for depression, Parkinson's disease, migraine headaches, serious infections, or nausea and vomiting.''This list is not complete and many other drugs may affect Ultram ER. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is  Ultravate?,''Halobetasol is a highly potent steroid that helps reduce inflammation in the body.''Ultravate (for the skin) is used to treat inflammation and itching caused by plaque psoriasis or skin conditions that respond to steroid medication.''Ultravate may also be used for purposes not listed in this medication guide.''''
Important Information,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine,"''You should not use halobetasol if you are allergic to it.''Tell your doctor if you have ever had:''any type of skin infection;a skin reaction to any steroid medicine;an adrenal gland disorder;liver disease; orif you plan to have surgery.''Steroid medicines can increase the glucose (sugar) levels in your blood or urine. Tell your doctor if you have diabetes.''It is not known whether  Ultravate will harm an unborn baby. Tell your doctor if you are pregnant.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk. If you apply halobetasol to your chest, avoid areas that may come into contact with the baby's mouth.''Ultravate is not approved for use by anyone younger than 12 years old. Some brands or forms of this medicine are for use only in adults 18 and over.''Children can absorb larger amounts of this medicine through the skin and may be more likely to have side effects.''''How should I use  Ultravate?''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Do not take by mouth. Topical medicine is for use only on the skin. Do not use on open wounds or on sunburned, windburned, dry, or irritated skin. Rinse with water if this medicine gets in your eyes or mouth.''Wash your hands before and after using halobetasol, unless you are using this medicine to treat the skin on your hands.''Shake the foam before each use.''Apply a thin layer of halobetasol topical to the affected skin and rub it in gently. Do not apply this medicine over a large area of skin unless your doctor has told you to.''Do not cover the treated skin area with a bandage or other covering unless your doctor tells you to. Covering treated areas can increase the amount of medicine absorbed through your skin and may cause harmful effects.''If you are treating the diaper area, do not use plastic pants or tight-fitting diapers.''This medicine is for short-term use only (2 weeks, or up to 8 weeks for psoriasis). Follow your doctor's dosing instructions very carefully.''If you use halobetasol to treat plaque psoriasis, you should stop using the medicine once your skin symptoms are controlled.''You may need medical tests to be sure this medicine is not causing harmful effects.''Call your doctor if your symptoms do not improve, or if they get worse.''You should not stop using halobetasol suddenly. Follow your doctor's instructions about tapering your dose.''Store at room temperature away from moisture and heat. Do not freeze.''Keep Ultravate foam away from open flame or high heat. The canister may explode if it gets too hot. Do not puncture or burn an empty canister.''''What happens if I miss a dose?''Apply the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not apply two doses at one time.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if anyone has accidentally swallowed the medication.''High doses or long-term use of  Ultravate can lead to thinning skin, easy bruising, changes in body fat (especially in your face, neck, back, and waist), increased acne or facial hair, menstrual problems, impotence, or loss of interest in sex.''''"
What should I avoid while using halobetasol topical?,"''Avoid applying  Ultravate to your face, scalp, underarms, or groin area.''Do not use Ultravate to treat any skin condition that has not been checked by your doctor.''Avoid using other topical steroid medications on the areas you treat with halobetasol unless your doctor tells you to.''''"
 Ultravate side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''worsening of your skin condition;redness, warmth, swelling, oozing, or severe irritation of any treated skin;blurred vision, tunnel vision, eye pain, or seeing halos around lights;high blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor; orpossible signs of absorbing this medicine through your skin--weight gain (especially in your face or your upper back and torso), slow wound healing, thinning or discolored skin, increased body hair, muscle weakness, nausea, diarrhea, tiredness, mood changes, menstrual changes, sexual changes.''Common side effects may include:''burning, stinging, itching, or dryness of treated skin;pain where the foam was applied;redness or crusting around your hair follicles;stretch marks;spider veins;headache; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Ultravate?,"''Medicine used on the skin is not likely to be affected by other drugs you use. But many drugs can interact with each other. Tell each of your healthcare providers about all medicines you use, including prescription and over-the-counter medicines, vitamins, and herbal products.''''"
What is umeclidinium? Umeclidinium,"''Umeclidinium is used to prevent airflow obstruction and reduce flare-ups in adults with COPD (chronic obstructive pulmonary disease), including bronchitis and emphysema.''umeclidinium is for use only in people with COPD and should not be used to treat asthma.''Umeclidinium may also be used for purposes not listed in this medication guide.''''"
Important Information Umeclidinium,"''You should not use this medicine if you are allergic to umeclidinium or have a severe allergy to milk proteins.''Umeclidinium is not a rescue medicine. It will not work fast enough to treat a bronchospasm attack. Use only a fast acting inhalation medicine for an attack.''Seek medical attention if your breathing problems do not improve, or if your symptoms get worse quickly.''''"
Before taking this medicine Umeclidinium,"''You should not use umeclidinium if you are allergic to it, or if you have:''a severe allergy to milk proteins.''Tell your doctor if you have ever had:''glaucoma;heart disease;an enlarged prostate; orurination problems.''Tell your doctor if you are pregnant or breastfeeding.''Umeclidinium is not approved for use by anyone younger than 18 years old.''''How should I use umeclidinium?''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Use the medicine at the same time each day, and not more than once in a 24-hour period.''Umeclidinium is not a rescue medicine for bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Do not stop using umeclidinium without your doctor's advice, even if you feel fine.''Do not try to clean or take apart the inhaler device. Always use the new inhaler device provided with your refill.''Store at room temperature away from moisture, heat, and light. Keep the inhaler device in the sealed foil tray until ready to start using it.''Throw the inhaler away 6 weeks after opening, or when the dose indicator shows a zero (whichever comes first).''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time. Do not use more than once in a 24-hour period.''''"
What happens if I overdose? Umeclidinium,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while using umeclidinium? Umeclidinium,"''Do not use a second inhaled bronchodilator that contains aclidinium, arformoterol, indacaterol, olodaterol, salmeterol, tiotropium, or vilanterol.''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Umeclidinium side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives, rash, severe itching; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using  umeclidinium;blurred vision, nausea, vomiting, eye pain or redness, or seeing halos or bright colors around lights; orpainful or difficult urination, or urinating more often.''Common side effects may include:''cold symptoms such as stuffy nose, sneezing, sore throat, cough;fast or irregular heartbeats;bruising, darkened skin;mouth pain, tooth pain;muscle or joint pain;stomach pain; oraltered sense of taste.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Umeclidinium dosing information,"''Usual Adult Dose for Chronic Obstructive Pulmonary Disease -- Maintenance:1 inhalation (62.5 mcg) orally once a dayMaximum dose: 1 inhalation every 24 hoursUse: Treatment of airflow obstruction in patients with COPD, including chronic bronchitis and/or emphysema''"
What is umeclidinium and vilanterol?,"''Umeclidinium and vilanterol is a combination medicine used to prevent airflow obstruction and reduce flare-ups in adults with COPD (chronic obstructive pulmonary disease), including bronchitis and emphysema.''umeclidinium and vilanterol is for use only in people with COPD and should not be used to treat asthma.''Umeclidinium and vilanterol may also be used for purposes not listed in this medication guide.''''"
Important Information,"''You should not use this medicine if you are allergic to umeclidinium or vilanterol, or if you have a severe allergy to milk proteins.''Umeclidinium and vilanterol is not a rescue medicine. It will not work fast enough to treat an bronchospasm attack.''Seek medical attention if your breathing problems do not improve, or if your symptoms get worse quickly.''''"
Before taking this medicine,"''You should not use  umeclidinium and vilanterol if you are allergic to umeclidinium or vilanterol, or if you have a severe allergy to milk proteins.''Tell your doctor if you have ever had:''heart disease, high blood pressure;a seizure;liver disease;glaucoma;diabetes;a thyroid disorder; oran enlarged prostate or urination problems.''Tell your doctor if you are pregnant or breastfeeding.''Umeclidinium and vilanterol is not approved for use by anyone younger than 18 years old.''''How should I use umeclidinium and vilanterol?''Follow all directions on your prescription label and read all medication guides. Use the medicine exactly as directed.''Umeclidinium and vilanterol is not a rescue medicine for bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Use the medicine at the same time each day, and not more than once in a 24-hour period.''Store at room temperature away from moisture, heat, and light. Keep the inhaler device in the sealed foil tray until ready to start using it.''Throw the inhaler away 6 weeks after opening, or when the dose indicator shows a zero (whichever comes first).''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time. Do not use more than once in a 24-hour period.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include include headache, chest pain, fast heart rate, tremor, and feeling shaky or nervous.''''"
What should I avoid while using umeclidinium and vilanterol?,"''Do not use a second inhaled bronchodilator that contains formoterol, arformoterol, indacaterol, olodaterol, salmeterol, or vilanterol.''''"
Umeclidinium and vilanterol side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using  umeclidinium and vilanterol;painful or difficult urination, or urinating more often;blurred vision, tunnel vision, eye pain or redness, or seeing halos around lights;high blood sugar--increased thirst or urination, hunger, dry mouth, fruity breath odor; orlow potassium level--leg cramps, constipation, irregular heartbeats, fluttering in your chest, numbness or tingling, muscle weakness or limp feeling.''Common side effects may include:''stuffy nose, sinus pain, sore throat;chest pain, cough;diarrhea, constipation;muscle spasms; orpain in your neck, arms, or legs.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Umeclidinium and vilanterol dosing information,"''Usual Adult Dose for Chronic Obstructive Pulmonary Disease -- Maintenance:One inhalation (umeclidinium 62.5 mcg-vilanterol 25 mcg) orally once a dayMaximum dose: One inhalation every 24 hoursUse: Long term treatment of airflow obstruction in patients with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and/or emphysema''"
What other drugs will affect umeclidinium and vilanterol?,"''Tell your doctor about all your other medicines, especially:''atropine;antifungal, or antiviral medicine;monoamine oxidase inhibitors, tricyclic antidepressants, drugs that prolong QT interval;beta-blockers;medicine to treat depression, anxiety, mood disorders, or mental illness;cold or allergy medicine (Benadryl and others);medicine to treat Parkinson's disease;medicine to treat stomach problems, motion sickness, or irritable bowel syndrome;medicine to treat overactive bladder; oranother bronchodilator medication.''This list is not complete. Other drugs may affect umeclidinium and vilanterol, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is  Unasyn?,''Unasyn are penicillin antibiotics that fight bacteria.''Unasyn is a combination medicine used to treat many different types of infections caused by bacteria.''Unasyn may also be used for purposes not listed in this medication guide.''''
Important Information Unasyn,"''You should not use  Unasyn if you have ever had a severe allergic reaction to any type of penicillin or cephalosporin antibiotic, or if you have had liver problems while using Unasyn.''''"
