Questions,Answer
Important Information Wellbutrin XL,"''You should not take Wellbutrin XL if you have seizures or an eating disorder, or if you have suddenly stopped using alcohol, seizure medication, or sedatives. If you take Wellbutrin for depression, do not also take Zyban to quit smoking.''Do not use Wellbutrin XL within 14 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''''"
Before taking this medicine Wellbutrin XL,"''You should not take Wellbutrin XL if you are allergic to it, or if you have:''a seizure disorder;an eating disorder such as anorexia or bulimia; orif you have suddenly stopped using alcohol, seizure medication, or a sedative (such as Xanax, Valium, Fiorinal, Klonopin, and others).''Do not use an MAO inhibitor within 14 days before or 14 days after you take Wellbutrin XL. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, and tranylcypromine.''Do not take Wellbutrin XL to treat more than one condition at a time. If you take this medicine for depression, do not also take  Wellbutrin XL to quit smoking.''Wellbutrin XL may cause seizures, especially if you have certain medical conditions or use certain drugs. Tell your doctor about all of your medical conditions and the drugs you use.''Tell your doctor if you have ever had:''a head injury, seizures, or brain or spinal cord tumor;narrow-angle glaucoma;heart disease, high blood pressure, or a heart attack;diabetes;kidney or liver disease (especially cirrhosis);depression, bipolar disorder, or other mental illness; orif you drink alcohol.''Some young people have thoughts about suicide when first taking an antidepressant. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Ask your doctor about taking this medicine if you are pregnant. It is not known whether Wellbutrin XL will harm an unborn baby. However, you may have a relapse of depression if you stop taking your antidepressant. Tell your doctor right away if you become pregnant. Do not start or stop taking this medicine without your doctor's advice.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of bupropion on the baby.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Wellbutrin XL is not approved for use by anyone younger than 18 years old.''''"
How should I take  Wellbutrin XL?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed. Too much of this medicine can increase your risk of a seizure.''You may take Wellbutrin XL with or without food.''Swallow the extended-release tablet whole and do not crush, chew, or break it.''You should not change your dose or stop using Wellbutrin XL suddenly, unless you have a seizure while taking this medicine. Stopping suddenly can cause unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''If you take Zyban to help you stop smoking, you may continue to smoke for about 1 week after you start the medicine. Set a date to quit smoking during the first 2 weeks of treatment. Talk to your doctor if you have trouble quitting after taking Zyban for 7 to 12 weeks.''Your doctor may prescribe a nicotine replacement product (such as patches or gum) to help you stop smoking. Start using the nicotine replacement product on the same day you stop (quit) smoking or using tobacco products.''Some people taking Wellbutrin XL (Wellbutrin or Zyban) have had high blood pressure that is severe, especially when also using a nicotine replacement product (patch or gum). Your blood pressure may need to be checked before and during treatment with this medicine.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''You may have nicotine withdrawal symptoms when you stop smoking, including: increased appetite, weight gain, trouble sleeping, trouble concentrating, slower heart rate, having the urge to smoke, and feeling anxious, restless, depressed, angry, frustrated, or irritated. These symptoms may occur with or without using medication such as Zyban.''Smoking cessation may also cause new or worsening mental health problems, such as depression.''This medicine may affect a drug-screening urine test and you may have false results. Tell the laboratory staff that you use Wellbutrin XL.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''''"
What happens if I overdose? Wellbutrin XL,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of  Wellbutrin XL can be fatal. Overdose symptoms may include muscle stiffness, hallucinations, fast or uneven heartbeat, shallow breathing, or fainting.''''"
What should I avoid while taking bupropion? Wellbutrin XL,"''Drinking alcohol with Wellbutrin XL may increase your risk of seizures. If you drink alcohol regularly, talk with your doctor before changing the amount you drink. This medicine can also cause seizures in a regular drinker who suddenly stops drinking at the start of treatment with this medicine.''Avoid driving or hazardous activity until you know how  Wellbutrin XL will affect you. Your reactions could be impaired.''''"
 Wellbutrin XL side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, itching, fever, swollen glands, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, depression, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''a seizure (convulsions);confusion, unusual changes in mood or behavior;blurred vision, tunnel vision, eye pain or swelling, or seeing halos around lights;fast or irregular heartbeats; ora manic episode--racing thoughts, increased energy, reckless behavior, feeling extremely happy or irritable, talking more than usual, severe problems with sleep.''Common side effects may include:''dry mouth, sore throat, stuffy nose;ringing in the ears;blurred vision;nausea, vomiting, stomach pain, loss of appetite, constipation;sleep problems (insomnia);tremors, sweating, feeling anxious or nervous;fast heartbeats;confusion, agitation, hostility;rash;weight loss;increased urination;headache, dizziness; ormuscle or joint pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is desiccated thyroid?,"''Desiccated (dried) thyroid is a combination of hormones that are normally produced by your thyroid gland to regulate the body's energy and metabolism. Desiccated thyroid is given when the thyroid does not produce enough of this hormone on its own.''Desiccated thyroid treats hypothyroidism (low thyroid hormone). Desiccated thyroid is also used to treat or prevent goiter (enlarged thyroid gland), and is also given as part of a medical tests for thyroid disorders.''Desiccated thyroid should not be used to treat obesity or weight problems.''Desiccated thyroid may also be used for purposes not listed in this medication guide.''''"
Important Information,"''You may not be able to use  Westhroid if you have a thyroid disorder called thyrotoxicosis, or an adrenal gland problem that is not controlled by treatment.''Call your doctor if you have signs of thyroid toxicity, such as chest pain, fast or pounding heartbeats, feeling hot or nervous, or sweating more than usual.''''"
Before taking this medicine,"''Since thyroid hormone occurs naturally in the body, almost anyone can take desiccated thyroid. However, you may not be able to use this medication if you have a thyroid disorder called thyrotoxicosis, or an adrenal gland problem that is not controlled by treatment.''To make sure desiccated thyroid is safe for you, tell your doctor if you have:''heart disease, angina (chest pain);coronary artery disease;congestive heart failure;any type of diabetes; orproblems with your adrenal gland.''Desiccated thyroid is not expected to be harmful to an unborn baby, but your dose needs may be different during pregnancy. Tell your doctor if you become pregnant while taking this medicine.''Small amounts of desiccated thyroid can pass into breast milk, but this is not expected to harm a nursing baby. However, do not use this medication without telling your doctor if you are breast-feeding a baby.''''"
How should I take desiccated thyroid?,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use  Westhroid in larger or smaller amounts or for longer than recommended.''While using desiccated thyroid, you may need frequent blood tests.''Keep using this medicine as directed, even if you feel well. You may need to take thyroid medication for the rest of your life.''Call your doctor if you notice any signs of thyroid toxicity, such as chest pain, fast or pounding heartbeats, feeling hot or nervous, or sweating more than usual.''If you need surgery, tell the surgeon ahead of time that you are using desiccated thyroid. You may need to stop using the medicine for a short time.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking desiccated thyroid?,"''If you also take cholestyramine (Prevalite, Questran) or colestipol (Colestid), avoid taking these medications within 4 hours before or after you take desiccated thyroid.''Avoid taking an antacid within 4 hours before or after you take desiccated thyroid. Some antacids can make it harder for your body to absorb desiccated thyroid.''''"
Desiccated thyroid side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include temporary hair loss (especially in children).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Wilate?,''Wilate is an injection containing antihemophilic and von Willebrand factors. Antihemophilic and von Willebrand factors are naturally occurring proteins in the blood that help the blood to clot.''A lack of antihemophilic factor VIII is the cause of hemophilia A. A lack of von Willebrand factor is the cause of von Willebrand disease. This medicine works by temporarily raising levels of factor VIII or von Willebrand factor in the blood to aid in clotting.''Wilate is used to treat bleeding episodes in people with von Willebrand disease.''
Important information,"''You should not use Wilate if you have ever had a severe allergic reaction to antihemophilic factor in the past.''Carefully follow all instructions about how to store this medicine. Each brand of antihemophilic and von Willebrand factor complex may have specific storage instructions.''Before using this medicine''You should not use Wilate if you have ever had a severe allergic reaction to antihemophilic factor.''To make sure you can safely use this medication, tell your doctor if you have ever had a stroke or a blood clot.''Your doctor may want you to receive a hepatitis vaccination before you start using Wilate.''It is not known whether Wilate will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether antihemophilic and von Willebrand factor complex passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''Wilate is made from human plasma (part of the blood) which may contain viruses and other infectious agents. Donated plasma is tested and treated to reduce the risk of it containing infectious agents, but there is still a small possibility it could transmit disease. Talk with your doctor about the risks and benefits of using this medication.''How should I use Wilate?''Use Wilate exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not use this medicine in larger or smaller amounts or for longer than recommended. Always check the strength of the medicine on the label to be sure you are using the correct potency.''Wilate is injected into a vein through an IV. You may be shown how to use an IV at home. Do not give yourself this medicine if you do not understand how to use the injection and properly dispose of needles, IV tubing, and other items used.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''Always wash your hands before preparing and giving your injection.''Wilate is a powder medicine that must be mixed with a liquid (diluent) before using it. If you are using the injections at home, be sure you understand how to properly mix and store the medicine.''After mixing the medicine with a diluent, store at room temperature and use it within 3 hours. Do not refrigerate or freeze.''Do not use Wilate if it has changed colors or has particles in it. Call your pharmacist for new medicine.''While using this medicine, you may need frequent blood tests.''Store Wilate for up to 36 months at +2°C to +8°C (36°F to 46°F) protected from light from the date of manufacture. Within this period, Wilate may be stored for a period of up to 6 months at room temperature (maximum of +25°C or 77°F). The starting date of room temperature storage should be clearly recorded on the product carton. Once stored at room temperature, the product must not be returned to the refrigerator. The shelf-life then expires after the storage at room temperature, or the expiration date on the product vial, whichever is earliest. Do not freeze.Do not use after the expiration date.Store Wilate in the original container to protect from light.Reconstituted the Wilate powder only directly before injection. Use the solution immediately after reconstitution. Use the reconstituted solution on one occasion only, and discard any remaining solution.''If stored in a refrigerator, take the vials out of the refrigerator and allow them to reach room temperature before preparing your dose.''Wear a medical alert tag or carry an ID card stating that you have hemophilia or von Willebrand disease. Any medical care provider who treats you should know that you have a bleeding or blood-clotting disorder.''''What happens if I miss a dose?''Since Wilate is used only when needed, you may not be on a dosing schedule. If you are on a schedule, use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Wilate?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Wilate side effects,"''Get emergency medical help if you have signs of an allergic reaction to Wilate: hives; chest tightness, wheezing, difficult breathing; feeling like you might pass out; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''hot flashes when the injection is given;sudden numbness or weakness (especially on one side of the body), slurred speech, problems with vision or balance;sudden cough, coughing up blood;pain, swelling, warmth, or redness in one or both legs;pale or yellowed skin, dark colored urine, fever, confusion or weakness;bleeding from a wound or where the medicine was injected; orbleeding that is not controlled.''Common Wilate side effects may include:''nosebleeds;rash or itching;numbness or tingling;headache, dizziness; orback pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Winlevi cream?,''Winlevi cream is a prescription medicine used on the skin (topical) to treat acne vulgaris in people 12 years of age and older.''It is not known if this medication is safe and effective in children under 12 years of age.''
Important Information,"''Winlevi cream is for use on the skin only (topical). Do not use the cream in or on your eyes, mouth, or vagina.''Before using Winlevi''Before using Winlevi cream, tell your healthcare provider about all of your medical conditions, including if you:have skin problems, including eczema, cuts or sunburnare pregnant or plan to become pregnant. It is not known if Winlevi cream will harm your unborn baby.are breastfeeding or plan to breastfeed. It is not known if Winlevi cream passes into your breast milk. Talk to your healthcare provider about the best way to feed your baby during treatment with Winlevi cream.Tell your healthcare provider about the medicines you take, including prescription and over-the-counter medicines, vitamins, and herbal supplements.''How should I use Winlevi cream?''Use Winlevi cream exactly as your healthcare provider tells you to use it.Before applying the cream, gently wash and dry the affected skin area.After the skin is dry, apply a thin even layer of Winlevi cream to the affected areas 2 times each day, in the morning and the evening.Wash your hands after applying the cream.''"
What should I avoid while using Winlevi cream?,"''Avoid using Winlevi cream on skin areas with cuts, abrasions, eczema , or on sunburned skin.Avoid getting Winlevi cream into your eyes, lips, mouth, corners of the nose, or mucous membranes. If contact with mucous membranes happens, rinse well with water.Avoid using skin products that may dry or irritate your skin such as:medicated or abrasive soaps and cleanserssoaps, cleansers, and cosmetics that have strong skin drying effectsproducts that contain high amounts of alcoholastringents, spices, or lime''"
What is witch hazel topical?,"''Witch hazel is a plant also known as Avellano de Bruja, Café du Diable, Hamamelis, Hamamélis, Hamamélis de Virginie, Hamamelis virginiana, Hazel, Noisetier des Sorcières, Snapping Tobacco Wood, Spotted Elder, Virginian Witch Hazel, Winter Bloom, and other names. Witch hazel is a liquid distilled from dried leaves, bark, and twigs of this plant.''Witch hazel topical (for the skin) has been used in alternative medicine as a possibly effective aid in treating hemorrhoids, minor bleeding, and skin irritation.''Witch hazel topical has also been used to treat eczema. However, research has shown that witch hazel topical may not be effective in treating this condition.''Other uses not proven with research have included treating bruises or varicose veins.''It is not certain whether witch hazel topical is effective in treating any medical condition. Medicinal use of this product has not been approved by the FDA. This product should not be used in place of medication prescribed for you by your doctor.''Witch hazel topical may also be used for purposes not listed in this product guide.''''"
Important Information,"''Follow all directions on the product label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine,"''Before using witch hazel topical, talk to your healthcare provider. You may not be able to use this product if you have certain medical conditions.''Witch hazel topical is thought to be possibly safe when used on a child's skin. Ask a healthcare provider about using  witch hazel topical on a child.''Ask a doctor before using this product if you are pregnant or breast-feeding.''''How should I use witch hazel topical?''When considering the use of an alternative medicine, seek the advice of your doctor. You may also consider consulting a practitioner who is trained in the use of natural medicines.''If you choose to use witch hazel topical, use it as directed on the package or as directed by your doctor, pharmacist, or other healthcare provider. Do not use more of this product than is recommended on the label.''Do not take by mouth. Topical medicine is for use only on the skin. Witch hazel may cause stomach upset or liver problems when taken by mouth.''Witch hazel topical is available in different forms, such as liquid, gel, soap, or topical pad.''Call your doctor if the condition you are treating with witch hazel topical does not improve, or if it gets worse while using this product.''Store witch hazel topical as directed on the label.''''What happens if I miss a dose?''Since witch hazel topical is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose.''''"
What happens if I overdose?,''An overdose of witch hazel topical is not expected to be dangerous. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if anyone has accidentally swallowed the medication.''''
What should I avoid while using witch hazel topical?,"''Follow your healthcare provider's instructions about any restrictions on food, beverages, or activity.''''"
Witch hazel topical side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Although not all side effects are known, witch hazel topical is thought to be likely safe for most people when used as directed.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is desiccated thyroid?,"''Desiccated (dried) thyroid is a combination of hormones that are normally produced by your thyroid gland to regulate the body's energy and metabolism. Desiccated thyroid is given when the thyroid does not produce enough of this hormone on its own.''Desiccated thyroid treats hypothyroidism (low thyroid hormone). Desiccated thyroid is also used to treat or prevent goiter (enlarged thyroid gland), and is also given as part of a medical tests for thyroid disorders.''Desiccated thyroid should not be used to treat obesity or weight problems.''Desiccated thyroid may also be used for purposes not listed in this medication guide.''''"
Important Information,"''You may not be able to use  WP Thyroid if you have a thyroid disorder called thyrotoxicosis, or an adrenal gland problem that is not controlled by treatment.''Call your doctor if you have signs of thyroid toxicity, such as chest pain, fast or pounding heartbeats, feeling hot or nervous, or sweating more than usual.''''"
Before taking this medicine,"''Since thyroid hormone occurs naturally in the body, almost anyone can take desiccated thyroid. However, you may not be able to use this medication if you have a thyroid disorder called thyrotoxicosis, or an adrenal gland problem that is not controlled by treatment.''To make sure desiccated thyroid is safe for you, tell your doctor if you have:''heart disease, angina (chest pain);coronary artery disease;congestive heart failure;any type of diabetes; orproblems with your adrenal gland.''Desiccated thyroid is not expected to be harmful to an unborn baby, but your dose needs may be different during pregnancy. Tell your doctor if you become pregnant while taking this medicine.''Small amounts of desiccated thyroid can pass into breast milk, but this is not expected to harm a nursing baby. However, do not use this medication without telling your doctor if you are breast-feeding a baby.''''"
How should I take desiccated thyroid?,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use  WP Thyroid in larger or smaller amounts or for longer than recommended.''While using desiccated thyroid, you may need frequent blood tests.''Keep using this medicine as directed, even if you feel well. You may need to take thyroid medication for the rest of your life.''Call your doctor if you notice any signs of thyroid toxicity, such as chest pain, fast or pounding heartbeats, feeling hot or nervous, or sweating more than usual.''If you need surgery, tell the surgeon ahead of time that you are using desiccated thyroid. You may need to stop using the medicine for a short time.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking desiccated thyroid?,"''If you also take cholestyramine (Prevalite, Questran) or colestipol (Colestid), avoid taking these medications within 4 hours before or after you take desiccated thyroid.''Avoid taking an antacid within 4 hours before or after you take desiccated thyroid. Some antacids can make it harder for your body to absorb desiccated thyroid.''''"
Desiccated thyroid side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include temporary hair loss (especially in children).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
