Questions,Answer
What is  Xeljanz XR?,"''Xeljanz XR is used to treat moderate to severe rheumatoid arthritis or active psoriatic arthritis in adults who have tried methotrexate or other medications without successful treatment of symptoms. This medicine is sometimes given in combination with methotrexate or other arthritis medicines.''Xeljanz XR is also used to treat moderate to severe ulcerative colitis in adults who cannot use certain other medications, or after other treatments have failed.''Xeljanz XR may also be used for purposes not listed in this medication guide.''''"
Important Information,"''You should not use Xeljanz XR if you have a serious infection. Before you start treatment, your doctor may perform tests to make sure you do not have an infection.''Xeljanz XR affects your immune system. You may get infections more easily, even serious or fatal infections. Call your doctor if you have a fever, chills, aches, tiredness, cough, trouble breathing, skin sores, diarrhea, weight loss, or burning when you urinate.''If you've ever had hepatitis B or C, using Xeljanz XR can cause this virus to become active or get worse. Tell your doctor if you don't feel well and you have right-sided upper stomach pain, vomiting, loss of appetite, or yellowing of your skin or eyes.''''"
Before taking this medicine,"''You should not use Xeljanz XR if you are allergic to it, or if you have any kind of infection.''Tell your doctor if you have ever had:''liver disease (especially hepatitis B or C);heart problems (especially if you are 50 or older);lung disease;a blood clot;a chronic infection;HIV, or a weak immune system;a stomach or intestinal problem such as diverticulitis or an ulcer;kidney disease (or if you are on dialysis);diabetes; orif you are scheduled to receive any vaccine.''Taking Xeljanz XR at too high a dose may increase the risk of death in people with rheumatoid arthritis who are 50 and older and have at least 1 risk for heart disease. This includes high blood pressure, high cholesterol, diabetes, smoking, being overweight, or having a family history of heart disease. Talk to your doctor about your specific risk, and take only your recommended dose.''Tell your doctor if you have ever had tuberculosis or if anyone in your household has tuberculosis. Also tell your doctor if you have recently traveled. Tuberculosis and some fungal infections are more common in certain parts of the world, and you may have been exposed during travel.''Using Xeljanz XR may increase your risk of developing certain cancers, such as lymphoma or skin cancer. Ask your doctor about this risk.''It is not known whether  Xeljanz XR will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant. Xeljanz XR may affect your ability to have children during treatment and in the future.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of tofacitinib on the baby.''Do not breastfeed while you are using this medicine, and for at least 18 hours after your last dose (36 hours if you take extended-release tablets). If you use a breast pump during this time, do not feed the milk to your baby.''Xeljanz XR is not approved for use by anyone younger than 18 years old.''''"
How should I take  Xeljanz XR?,"''Before you start treatment, your doctor may perform tests to make sure you do not have an infection.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''A safe dose of tofacitinib is not the same for all conditions. Avoid medication errors by using only the form and strength your doctor prescribes.''You may take Xeljanz XR with or without food.''Swallow the extended-release tablet whole and do not crush, chew, or break it.''If you've ever had shingles (herpes zoster) or hepatitis B or C, using Xeljanz XR can cause these viruses to become active or get worse.''You will need frequent medical tests.''Store in the original container at room temperature away from moisture and heat.''Some tablets are made with a shell that is not absorbed or melted in the body. Part of this shell may appear in your stool. This is normal and will not make the medicine less effective.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Xeljanz XR?,"''Do not receive a ""live"" vaccine while using Xeljanz XR, or you could develop a serious infection. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), and zoster (shingles).''''"
 Xeljanz XR side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Some people taking high doses of tofacitinib have developed serious or fatal blood clots. Stop taking Xeljanz XR and seek emergency medical attention if you have:''sudden shortness of breath;pain while breathing;cough with pink or red mucus;pain in your chest or back;clammy or blue-colored skin, heavy sweating; orpain, swelling, or redness in an arm or a leg.''You may get infections more easily, even serious or fatal infections. Call your doctor right away if you have signs of infection such as:''fever, chills, sweating, tiredness, muscle pain;feeling short of breath;skin sores with warmth, redness, or swelling;increased urination, pain or burning when you urinate;mouth sores, stomach pain, diarrhea; orsigns of tuberculosis: fever, cough, night sweats, loss of appetite, weight loss, and feeling very tired.''Further doses may be delayed until your infection clears up.''Also call your doctor at once if you have:''low red blood cells (anemia)--pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet;signs of hepatitis--loss of appetite, vomiting, stomach pain (upper right side), dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);shingles--burning pain, numbness, tingling, itching, skin rash or blisters; orsigns of perforation (a hole or tear) in your stomach or intestines--fever, ongoing stomach pain, change in bowel habits.''Common side effects may include:''skin rash, shingles;increased blood pressure;abnormal blood tests;headache;diarrhea; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Xeljanz XR?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Tell your doctor about all your current medicines. Many drugs can affect Xeljanz XR, especially:''azathioprine;cyclosporine; orother drugs to treat arthritis or ulcerative colitis--abatacept, adalimumab, anakinra, certolizumab, etanercept, golimumab, infliximab, rituximab, secukinumab, tocilizumab, ustekinumab, vedolizumab.''This list is not complete and many other drugs may affect Xeljanz XR. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Xeloda?,''Xeloda (capecitabine) is a cancer medicine that interferes with the growth of cancer cells and slows their spread in the body.''Xeloda is used to treat breast or colorectal cancer that has spread to other parts of the body.''Xeloda is often used in combination with other cancer drugs.''Xeloda is sometimes given after other treatments have failed.''
Important Information Xeloda,"''You should not take Xeloda if you have severe kidney disease or a metabolic disorder called DPD (dihydropyrimidine dehydrogenase) deficiency.''If you take a blood thinner (warfarin, Coumadin, Jantoven), you may need to have more frequent ""INR"" or prothrombin time tests. Taking a blood thinner can increase your risk of severe bleeding while you are using Xeloda, and for a short time after you stop taking Xeloda. This risk is higher in adults older than 60.''"
Before taking this medicine Xeloda,"''You should not take Xeloda if you are allergic to capecitabine or fluorouracil (Adrucil), or if you have:''severe kidney disease.''To make sure Xeloda is safe for you, tell your doctor if you have ever had:''a metabolic disorder called DPD (dihydropyrimidine dehydrogenase) deficiency;liver or kidney disease;heart problems; orif you take a blood thinner (warfarin, Coumadin, Jantoven).''Capecitabine can harm an unborn baby if the mother or the father is using this medicine.''If you are a woman, do not use Xeloda if you are pregnant. You may need to have a negative pregnancy test before starting this treatment. Use effective birth control to prevent pregnancy while you are using this medicine and for at least 6 months after your last dose.If you are a man, use effective birth control if your sex partner is able to get pregnant. Keep using birth control for at least 3 months after your last dose.Tell your doctor right away if a pregnancy occurs while either the mother or the father is using Xeloda.''This medicine may affect fertility (ability to have children) in both men and women. However, it is important to use birth control to prevent pregnancy because capecitabine can harm an unborn baby.''Do not breastfeed while using this medicine, and for at least 2 weeks after your last dose.''"
How should I take Xeloda?,"''Take Xeloda exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Xeloda is usually taken twice per day, and may be only part of a treatment program that may also include other medications taken on different schedules. Follow your doctor's dosing instructions very carefully.''Take with food or within 30 minutes after eating a meal.''Swallow the tablet whole with water and do not crush, chew, or break it. Tell your doctor if you have trouble swallowing the tablet whole.''Xeloda is given in a 3-week treatment cycle, and you may only need to take the medicine during the first 2 weeks of each cycle. Your doctor will determine how long to treat you with Xeloda.''Call your doctor if you are sick with vomiting or diarrhea, or if you are sweating more than usual. You can easily become dehydrated while taking Xeloda. This can lead to very low blood pressure, a serious electrolyte imbalance, or kidney failure.''If you have diarrhea, ask your doctor about what medicines you can take to treat your diarrhea.''You may need frequent medical tests to be sure this medicine is not causing harmful effects. Your cancer treatments may be delayed based on the results. Xeloda can have long lasting effects on your body. You may also need medical tests for a short time after your last dose.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''"
Xeloda dosing information,"''Usual Adult Dose for Colorectal Cancer:''MONOTHERAPY:For first line treatment of patients with metastatic colorectal carcinoma when treatment with fluoropyrimidine therapy alone is preferred:-RECOMMENDED DOSE: 1250 mg/m2 orally 2 times a day (morning and evening; equivalent to 2500 mg/m2 total daily dose) for 2 weeks followed by a 1 week rest period given as 3 week cyclesADJUVANT TREATMENT IN PATIENTS WITH DUKES' C COLON CANCER:-RECOMMENDED DOSE: 1250 mg/m2 orally 2 times a day (morning and evening; equivalent to 2500 mg/m2 total daily dose) for 2 weeks followed by a 1 week rest period given as 3 week cycles for a total of 8 cycles (24 weeks)Comments:-The tablets should be swallowed whole with water within 30 minutes after a meal.Use:Colorectal Cancer:-As monotherapy for adjuvant treatment in patients with Dukes' C colon cancer who have undergone complete resection of the primary tumor when treatment with fluoropyrimidine therapy alone is preferred; this drug was non-inferior to 5-fluorouracil and leucovorin (5-FU/LV) for disease-free survival (DFS); physicians should consider results of combination chemotherapy trials, which have shown improvement in DFS and OS, when prescribing this drug as a single-agent in the adjuvant treatment of Dukes' C colon cancer-As first-line treatment of patients with metastatic colorectal carcinoma when treatment with fluoropyrimidine therapy alone is preferred; combination chemotherapy has shown a survival benefit compared to 5-FU/LV alone; survival benefit over 5-FU/LV has not been demonstrated with this drug as monotherapy; use of this drug instead of 5-FU/LV in combinations has not been adequately studied to assure safety or preservation of the survival advantage''Usual Adult Dose for Breast Cancer:''MONOTHERAPY:-RECOMMENDED DOSE: 1250 mg/m2 orally 2 times a day (morning and evening; equivalent to 2500 mg/m2 total daily dose) for 2 weeks followed by a 1 week rest period combined with docetaxel 75 mg/m2 as a 1 hour IV infusion, every 3 weeksIN COMBINATION WITH DOCETAXEL:-RECOMMENDED DOSE: 1250 mg/m2 orally 2 times a day (morning and evening; equivalent to 2500 mg/m2 total daily dose) for 2 weeks followed by a 1 week rest period given as 3 week cyclesComments:-The manufacturer prescribing information for docetaxel should be consulted for premedication advice.-The tablets should be swallowed whole with water within 30 minutes after a meal.Use:Breast Cancer:-In combination with docetaxel for the treatment of patients with metastatic breast cancer after failure of prior anthracycline-containing chemotherapy-As monotherapy for the treatment of patients with metastatic breast cancer resistant to both paclitaxel and an anthracycline-containing chemotherapy regimen or resistant to paclitaxel and for whom further anthracycline therapy is not indicated (e.g., patients who have received cumulative doses of 400 mg/m2 of doxorubicin or doxorubicin equivalents); resistance is defined as progressive disease while on treatment, with or without an initial response, or relapse within 6 months of completing treatment with an anthracycline-containing adjuvant regimen''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Xeloda,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Xeloda?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Xeloda side effects,"''Get emergency medical help if you have signs of an allergic reaction to Xeloda (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Diarrhea may occur and could be severe. Stop taking Xeloda and tell your doctor right away if the number of bowel movements you usually have per day increases by 4 or more, or if you have bowel movements at night.''Stop using Xeloda and call your doctor at once if you have:''severe diarrhea;bloody diarrhea with severe stomach pain and fever;severe nausea or loss of appetite that causes you to eat much less than usual;vomiting (more than once in 24 hours);fever above 100.5 degrees;sores or ulcers in your mouth, redness or swelling of your mouth or tongue, trouble eating or swallowing;jaundice (yellowing of the skin or eyes);dehydration symptoms - feeling very thirsty or hot, being unable to urinate, heavy sweating, or hot and dry skin;""hand and foot syndrome"" - pain, tenderness, redness, swelling, blistering, or peeling skin on your hands or feet;heart problems - chest pain, irregular heartbeats, swelling in your lower legs, rapid weight gain, feeling lightheaded or short of breath; orlow blood cell counts - fever, chills, tiredness, mouth sores, skin sores, easy bruising, unusual bleeding, pale skin, cold hands and feet, feeling light-headed or short of breath.''Your cancer treatments may be delayed or permanently discontinued if you have certain side effects.''Common Xeloda side effects may include:''nausea, vomiting, diarrhea, stomach pain;feeling weak or tired;hand and foot syndrome; orjaundice.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Xelpros?,''Xelpros (for the eyes) is used to treat certain types of glaucoma and other causes of high pressure inside the eye.''Xelpros may also be used for purposes not listed in this medication guide.''''
Important Information Xelpros,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Xelpros,"''You should not use  Xelpros if you are allergic to latanoprost or benzalkonium chloride.''Tell your doctor if you have ever had:''swelling or an infection in your eye;herpes infection of the eyes;retinal detachment; oreye surgery or injury affecting the lens of your eye.''Xelpros is not approved for use by anyone younger than 18 years old.''Xelpros may cause a gradual change in the color of your eyes or eyelids and lashes, usually an increase in brown pigment. You may also notice increased growth or thickness of your eyelashes. These changes occur slowly and you may not notice them for months or years. Color changes may be permanent even after your treatment ends, and may occur only in the eye being treated. This could result in a cosmetic difference in eye or eyelash color from one eye to the other.''Tell your doctor if you are pregnant or breastfeeding.''''How should I use  Xelpros?''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''The usual dose of this medicine is 1 drop into the affected eye every evening. Follow your doctor's dosing instructions very carefully.''Do not use while wearing soft contact lenses. A preservative in this medicine could permanently stain the lenses. Use the medicine at least 15 minutes before inserting your contact lenses.''Wash your hands before using the eye drops.''To apply the eye drops:''Tilt your head back slightly and pull down your lower eyelid to create a small pocket. Hold the dropper above the eye with the tip down. Look up and away from the dropper and squeeze out a drop.Close your eyes for 2 or 3 minutes with your head tipped down, without blinking or squinting. Gently press your finger to the inside corner of the eye for about 1 minute, to keep the liquid from draining into your tear duct.Wait at least 5 minutes before using any other eye drops your doctor has prescribed.''Do not touch the tip of the eye dropper or place it directly on your eye. A contaminated dropper can infect your eye, which could lead to serious vision problems.''Tell your doctor right away if you have an eye injury or eye infection, or if you plan to have eye surgery.''Store an unopened bottle of latanoprost eye drops in a refrigerator. Do not freeze.''After your first use, store the eye drops at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use. Throw away the medicine after 6 weeks have passed since you first opened the bottle.''''What happens if I miss a dose?''Skip the missed dose and use the medicine at the next regularly scheduled time. Do not use extra medicine to make up the missed dose.''''"
What happens if I overdose? Xelpros,''An overdose of  Xelpros is not expected to be dangerous. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if anyone has accidentally swallowed the medication.''''
What should I avoid while using latanoprost ophthalmic? Xelpros,"''Avoid using too much of  Xelpros, which can actually make it less effective in lowering the pressure inside the eye.''Do not use other eye medications unless your doctor tells you to.''''"
 Xelpros side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using latanoprost and call your doctor at once if you have:''eye swelling, redness, severe discomfort, crusting or drainage (may be signs of infection);red, swollen, or itchy eyelids;increased sensitivity to light;vision changes; orsevere burning, stinging, or irritation after using this medicine.''Common side effects may include:''watery eyes;itchy eyes;puffy eyelids;stinging, burning, or redness of the eyes;blurred vision;feeling like something is in your eye;your eyes may be more sensitive to light;darkened eye color; oreyelash thickening.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Xelpros?,"''Medicine used in the eyes is not likely to be affected by other drugs you use. But many drugs can interact with each other. Tell each of your healthcare providers about all medicines you use, including prescription and over-the-counter medicines, vitamins, and herbal products.''''"
What is Xenical?,"''Xenical (orlistat) blocks some of the fat that you eat, keeping it from being absorbed by your body.''Xenical is used to aid in weight loss, or to help reduce the risk of regaining weight already lost. This medicine must be used together with a reduced-calorie diet and is to used only by adults.''Xenical is the prescription-strength form of orlistat. The alli brand of orlistat is available without a prescription.''"
Important information Xenical,"''Do not take Xenical if you are pregnant. Weight loss is not recommended during pregnancy.''You should not use this medicine if you have a digestive disorder (problems absorbing food). You should not use Xenical if you have gallbladder problems, or if you are pregnant. Do not use alli if you have had an organ transplant, if you use cyclosporine, or if you are not overweight.''Xenical is only part of a complete program of treatment that also includes diet, exercise, and weight control. Your daily intake of fat, protein, and carbohydrates should be evenly divided over all of your daily meals. Follow your diet, medication, and exercise routines very closely.''Avoid a diet that is high in fat. High-fat meals taken in combination with Xenical can increase your risk of unpleasant side effects on your stomach or intestines.''"
Before taking this medicine Xenical,"''You should not use Xenical if you are allergic to orlistat, or if you have malabsorption syndrome (an inability to absorb food and nutrients properly).''You also should not use this medicine if you have:''gallbladder problems; orif you are pregnant.''Do not use alli if:''you are not overweight;you have had an organ transplant; oryou use cyclosporine (to prevent organ transplant rejection).''To make sure Xenical is safe for you, tell your doctor if you have ever had:''kidney stones;gallbladder disease;pancreatitis;underactive thyroid;liver disease;kidney disease; oran eating disorder (anorexia or bulimia).''Do not use Xenical if you are pregnant. Weight loss is not recommended during pregnancy, even if you are overweight. Stop taking orlistat and tell your doctor right away if you become pregnant.''Taking orlistat can make it harder for your body to absorb certain vitamins. These vitamins are important if you are nursing a baby. Do not use this medicine without a doctor's advice if you are breast-feeding a baby.''Xenical is not approved for use by anyone younger than 12 years old. Do not give alli to anyone under 18 years old.''"
How should I take Xenical?,"''Use Xenical exactly as directed on the label, or as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended.''Never share this medicine with another person, especially someone with a history of eating disorders.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''Xenical is usually taken 3 times per day with each main meal that contains some fat (no more than 30% of the calories for that meal). You may take the medicine either with your meal or up to 1 hour after eating.''If you skip a meal or you eat a meal that does not contain any fat, skip your dose for that meal.''The fat content of your daily diet should not be greater than 30% of your total daily caloric intake. For example, if you eat 1200 calories per day, no more than 360 of those calories should be in the form of fat.''Read the label of all food items you consume, paying special attention to the number of servings per container. Your doctor, nutrition counselor, or dietitian can help you develop a healthy eating plan.''Xenical is only part of a complete program of treatment that also includes diet, exercise, and weight control. Your daily intake of fat, protein, and carbohydrates should be evenly divided over all of your daily meals. Follow your diet, medication, and exercise routines very closely.''Orlistat can make it harder for your body to absorb certain vitamins, and you may need to take a vitamin and mineral supplement while you are taking Xenical. Follow your doctor's instructions about the type of supplement to use. Take the supplement at bedtime, or at least 2 hours before or after you take orlistat.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed. Throw away any unused Xenical after the expiration date on the medicine label has passed.''Keep track of your medicine. Orlistat is a medicine that may be misused as a weight-loss aid, and you should be aware if anyone is using your medicine improperly or without a prescription.''"
Xenical dosing information,"''Usual Adult Dose for Obesity:''120 mg orally three times a day with each main meal containing fat. The dose may be taken during the meal or within 1 hour of completing the meal.''Usual Pediatric Dose for Obesity:''12 years or older:120 mg orally three times a day with each main meal containing fat. The dose may be taken during the meal or within 1 hour of completing the meal.''''What happens if I miss a dose?''Take the missed dose as soon as you remember, but no more than 1 hour after eating a meal. If it has been more than an hour since your last meal, skip the missed dose and take the medicine at your next regularly scheduled time. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Xenical,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Xenical?,"''Avoid eating high-fat meals or you could have unpleasant side effects on your stomach or intestines.''If you also take cyclosporine, do not take it within 3 hours before or 3 hours after you take Xenical.''If you also take levothyroxine (such as Synthroid), do not take it within 4 hours before or 4 hours after you take Xenical.''"
Xenical side effects,"''Get emergency medical help if you have signs of an allergic reaction to Xenical: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Xenical and call your doctor at once if you have:''severe stomach pain;severe pain in your lower back;blood in your urine, painful or difficult urination;kidney problems - little or no urinating; swelling in your feet or ankles; feeling tired or short of breath; orliver problems - nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common Xenical side effects are caused by orlistat's fat-blocking action. These are signs that the medicine is working properly. These side effects are usually temporary and may lessen as you continue using Xenical:''oily or fatty stools;oily spotting in your undergarments;orange or brown colored oil in your stool;gas and oily discharge;loose stools, or an urgent need to go to the bathroom, inability to control bowel movements;an increased number of bowel movements; orstomach pain, nausea, rectal pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Xeomin?,"''Xeomin (incobotulinumtoxinA), also called botulinum toxin type A), is made from the bacteria that causes botulism. Botulinum toxin blocks nerve activity in the muscles, causing a temporary reduction in muscle activity.''Xeomin injection is used in adults to treat:''muscle spasms and stiffness of the arms (upper limb spasticity);cervical dystonia (severe spasms in the neck muscles), or muscle stiffness in the elbows, wrists, fingers, ankles, or toes;certain eye muscle conditions caused by nerve disorders (including uncontrolled blinking or spasm of the eyelids, and a condition in which the eyes do not point in the same direction);chronic drooling (sialorrhea); orto temporarily lessen the appearance of facial wrinkles (sometimes called ""frown lines"") between the eyebrows.''Xeomin is also used in children at least 2 years old to treat upper limb spasticity that is not caused by cerebral palsy.''"
Important Information Xeomin,"''You should not receive Xeomin injection if you are allergic to botulinum toxin, or if you have an infection, swelling, or muscle weakness in the area where the medicine will be injected.''The botulinum toxin contained in this medicine can spread to other body areas beyond where it was injected. This can cause serious life-threatening side effects.''Call your doctor at once if you have a hoarse voice, drooping eyelids, vision problems, severe muscle weakness, loss of bladder control, or trouble breathing, talking, or swallowing. Some of these effects can occur up to several weeks after a Xeomin injection. Do not seek botulinum toxin injections from more than one medical professional at a time. If you switch healthcare providers, be sure to tell your new provider how long it has been since your last botulinum toxin injection.''Using Xeomin more often than prescribed will not make it more effective and may result in serious side effects.''The effects of a Xeomin injection are temporary. Your symptoms may return completely within 3 months after an injection. After repeat injections, it may take less and less time before your symptoms return, especially if your body develops antibodies to the botulinum toxin.''Before using this medicine''To make sure Xeomin is safe for you, tell your doctor if you have ever had:''other botulinum toxin injections such as Botox, Dysport, or Myobloc (especially in the last 4 months);amyotrophic lateral sclerosis (ALS, or ""Lou Gehrig's disease"");myasthenia gravis;Lambert-Eaton syndrome;a breathing disorder such as asthma or emphysema;problems with swallowing;facial muscle weakness (droopy eyelids, weak forehead, trouble raising your eyebrows);a change in the normal appearance of your face;a seizure disorder;bleeding problems;heart disease; orsurgery (especially on your face).''Tell your doctor if you have ever had a side effect after receiving a botulinum toxin in the past.''IncobotulinumtoxinA is made from donated human plasma and may contain viruses or other infectious agents. Donated plasma is tested and treated to reduce the risk of contamination, but there is still a small possibility it could transmit disease. Ask your doctor about any possible risk.''It is not known whether Xeomin will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It may not be safe to breastfeed while using this Xeomin. Ask your doctor about any risk.''How is Xeomin given?''Xeomin is injected into a muscle or into a gland. A healthcare provider will give you this injection once every 12 to 16 weeks. Xeomin injections should be spaced at least 3 months apart.''Botulinum toxin injections should be given only by a trained medical professional, even when used for cosmetic purposes.''Your Xeomin injection may be given into more than one area at a time, depending on the condition being treated.''While receiving injections for eye muscle conditions, you may need to use eye drops, ointment, a special contact lens or other device to protect the surface of your eye. Follow your doctor's instructions.''It may take up to 7 days after injection before neck muscle spasm symptoms begin to improve.''The effects of a Xeomin injection are temporary. Your symptoms may return completely within 3 months. After repeat injections, it may take less and less time before your symptoms return, especially if your body develops antibodies to the botulinum toxin.''Do not seek botulinum toxin injections from more than one medical professional at a time. If you switch healthcare providers, be sure to tell your new provider how long it has been since your last botulinum toxin injection.''Using this medicine more often than prescribed will not make it more effective and may result in serious side effects.''''What happens if I miss a dose?''Since botulinum toxin has a temporary effect and is given at widely spaced intervals, missing a dose is not likely to be harmful.''"
What happens if I overdose? Xeomin,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may not appear right away, but can include severe muscle weakness, trouble swallowing, weak or shallow breathing, or loss of movement in any part of your body.''"
What should I avoid while using Xeomin?,''Avoid going back to your normal physical activities too quickly after receiving an injection.''This medicine may impair your vision or depth perception. Avoid driving or hazardous activity until you know how this medicine will affect you.''
Xeomin side effects,"''Get emergency medical help if you have signs of an allergic reaction to Xeomin: hives; wheezing, difficulty breathing; feeling like you might pass out; swelling of your face, lips, tongue, or throat.''The botulinum toxin contained in this medication can spread to other body areas beyond where it was injected. This has caused serious life-threatening side effects in some people receiving botulinum toxin injections, even for cosmetic purposes.''Call your doctor at once if you have any of these side effects (up to several hours or several weeks after you have received a Xeomin injection):''unusual or severe muscle weakness (especially in a body area that was not injected with the medication);trouble breathing, talking, or swallowing;hoarse voice, drooping eyelids;blurred vision, double vision;seizure;vision changes, eye pain or irritation;wheezing, tightness in your chest;eyelid swelling, crusting or drainage from your eyes, problems with vision;feeling like you might pass out; orloss of strength, loss of bladder control.''Common Xeomin side effects may include:''pain where the medicine was injected;dry mouth, tooth problems;muscle weakness;vision problems;trouble swallowing;dry eyes, drooping eyelids;headache, neck pain, body aches;a seizure;increased blood pressure;diarrhea; orcold symptoms such as stuffy nose, sneezing, sore throat, cough, and chest congestion.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Xeomin?,"''Other medicines can increase some of the side effects of Xeomin. Tell your doctor about all your other medicines, especially:''an antibiotic such as amikacin, gentamicin, kanamycin, neomycin, paromomycin, streptomycin, tobramycin;muscle relaxers;medicine to treat depression, anxiety, mood disorders, or mental illness;cold or allergy medicine (Benadryl and others);medicine to treat Parkinson's disease;medicine to treat stomach problems, motion sickness, or irritable bowel syndrome;medicine to treat overactive bladder; orbronchodilator asthma medication.''This list is not complete. Other drugs may interact with incobotulinumtoxinA, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Xgeva?,"''Xgeva (denosumab) is a monoclonal antibody. Monoclonal antibodies are made to target and destroy only certain cells in the body. This may help to protect healthy cells from damage.''The Xgeva brand of denosumab is used to prevent bone fractures and other skeletal conditions in people with multiple myeloma, and in people with tumors that have spread to the bone.''Xgeva is also used to treat giant cell bone tumor in adults and teenagers with fully matured bone structure.''Xgeva is also used to treat high blood levels of calcium caused by cancer, when other medicines such as pamidronate or zoledronic acid (Zometa) have been used without success.''Prolia is another brand of denosumab used to treat osteoporosis in postmenopausal women who have high risk of bone fracture.''"
