Questions,Answer
What other drugs will affect Keflex?,"''Metformin (a diabetes drug) and probenecid (an antibiotic) have been shown to interact with Keflex.''Other drugs may interact with Keflex, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is Kenalog topical?,"''Kenalog contains triamcinolone, a potent corticosteroid. Triamcinolone reduces the actions of chemicals in the body that cause inflammation.''Kenalog topical is used to treat the inflammation caused by a number of conditions such as allergic reactions, eczema, and psoriasis. The dental paste form of triamcinolone (Kenalog Orabase) is used to treat mouth ulcers.''Kenalog topical may also be used for purposes not listed in this medication guide.''"
Important information Kenalog,"''Use Kenalog exactly as directed on the label, or as it has been prescribed by your doctor. Do not use the medication in larger amounts or for longer than recommended.''Do not cover treated skin areas with a bandage or other covering unless your doctor has told you to. If you are treating the diaper area of a baby, do not use plastic pants or tight-fitting diapers. Covering the skin that is treated with Kenalog can increase the amount of the drug your skin absorbs, which may lead to unwanted side effects. Follow your doctor's instructions.''Avoid using Kenalog on your face, near your eyes, or on body areas where you have skin folds or thin skin.''Do not use Kenalog on a child without a doctor's advice. Children are more sensitive to the effects of Kenalog.''Kenalog topical will not treat a bacterial, fungal, or viral skin infection.''Contact your doctor if your condition does not improve or if it gets worse after using this medication for several days.''Before using Kenalog''Do not use Kenalog if you are allergic to triamcinolone.''To make sure you can safely use Kenalog, tell your doctor if you have any of these other conditions:''any skin infection, especially tuberculosis infection of the skin;chicken pox or herpes infection (including cold sores);diabetes; ora stomach ulcer.''It is not known whether Kenalog will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant while using this medication. It is not known whether triamcinolone passes into breast milk or if it could harm a nursing baby. Do not use Kenalog without telling your doctor if you are breastfeeding a baby. Do not use this medication on a child without a doctor's advice. Children are more sensitive to the effects of Kenalog.''How should I use Kenalog?''Use Kenalog exactly as prescribed by your doctor. Do not use in larger or smaller amounts or for longer than recommended. Follow the directions on your prescription label.''Kenalog topical will not treat a bacterial, fungal, or viral skin infection.''Wash your hands before and after each application, unless you are using Kenalog to treat a hand condition.''Apply a small amount to the affected area and rub it gently into the skin.''Avoid using Kenalog on your face, near your eyes or mouth, or on body areas where you have skin folds or thin skin.''If you are using the dental paste, apply the medication in a thin layer, just enough to cover the mouth ulcer. The paste may stick better if you dry the mouth ulcer before applying the medication.''Do not cover treated skin areas with a bandage or other covering unless your doctor has told you to. If you are treating the diaper area of a baby, do not use plastic pants or tight-fitting diapers. Covering the skin that is treated with Kenalog can increase the amount of the drug your skin absorbs, which may lead to unwanted side effects. Follow your doctor's instructions. Contact your doctor if your condition does not improve or if it gets worse after using this medication for several days. It is important to use Kenalog regularly to get the most benefit.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''"
What happens if I overdose? Kenalog,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222, especially if anyone has accidentally swallowed this medicine. An overdose of Kenalog applied to the skin is not expected to produce life-threatening symptoms.''"
What should I avoid? Kenalog,"''Avoid getting Kenalog in your eyes, mouth, and nose, or on your lips. If it does get into any of these areas, wash with water. Do not use Kenalog on sunburned, windburned, irritated, or broken skin. Also avoid using Kenalog in open wounds.''Avoid using skin products that can cause irritation, such as harsh soaps or skin cleansers, or skin products with alcohol, spices, astringents, or lime. Avoid using other medications on the areas you treat with Kenalog unless your doctor tells you to.''"
Kenalog side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to Kenalog: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using this medication and call your doctor at once if you have any of these signs that you may be absorbing triamcinolone through your skin or gums:''blurred vision, or seeing halos around lights;uneven heartbeats;mood changes;sleep problems (insomnia);weight gain, puffiness in your face; orfeeling tired.''Less serious Kenalog side effects may include:''skin redness, burning, itching, or peeling;thinning of your skin; orblistering skin; orstretch marks.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Keppra?,"''Keppra (levetiracetam) is an anti-epileptic drug, also called an anticonvulsant.''Keppra is used to treat partial onset seizures in adults and children who are at least 1 month old.''Keppra is also used to treat tonic-clonic seizures in people who are at least 6 years old, and myoclonic seizures in people who are at least 12 years old.''"
Important Information Keppra,"''Do not stop using Keppra without first talking to your doctor, even if you feel fine. You may have increased seizures if you stop using this medicine suddenly. You may need to use less and less before you stop the medication completely.''Some people have thoughts about suicide when first taking this medicine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Wear a medical alert tag or carry an ID card stating that you take Keppra. Any medical care provider who treats you should know that you take seizure medication.''Levetiracetam may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert. Tell your doctor if you are pregnant or plan to become pregnant while using this medication. Do not start or stop taking Keppra during pregnancy without your doctor's advice. Having a seizure during pregnancy could harm both the mother and the baby. Seizure control is very important during pregnancy and the benefits of preventing seizures may outweigh any risks posed by using this medicine.''"
Before taking this medicine Keppra,"''You should not use Keppra if you are allergic to levetiracetam.''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);depression or other mood problems;mental illness or psychosis; orsuicidal thoughts or actions.''You may have thoughts about suicide while taking Keppra. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Follow your doctor's instructions about taking seizure medication if you are pregnant. Seizure control is very important during pregnancy, and having a seizure could harm both mother and baby. Your dose needs may be different during pregnancy. Do not start or stop taking this medicine without your doctor's advice, and tell your doctor right away if you become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of levetiracetam on the baby.''It may not be safe to breastfeed while using Keppra. Ask your doctor about any risk.''Do not give this medicine to a child without medical advice.''"
How should I take Keppra?,"''Take Keppra exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Take the medicine at the same time each day, with or without food.''Levetiracetam doses are based on weight in children. Your child's dose needs may change if the child gains or loses weight.''Your dose needs may change if you switch to a different brand, strength, or form of this medicine. Avoid medication errors by using only the form and strength your doctor prescribes.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Swallow the extended-release tablet whole and do not crush, chew, or break it.''You should not stop using Keppra suddenly, unless your doctor tells you to stop the medicine because of a serious side effect. Stopping suddenly may cause increased seizures. Follow your doctor's instructions very carefully.''Use all seizure medications as directed and read all medication guides you receive. Do not change your dose or dosing schedule without your doctor's advice.''In case of emergency, wear or carry medical identification to let others know you use seizure medication.''Your kidney function may need to be tested often.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Keppra,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include extreme drowsiness, agitation, aggression, shallow breathing, weakness, or fainting.''"
What should I avoid while taking Keppra?,"''Drinking alcohol with this medicine can cause side effects and may also increase the risk of seizures.''Avoid driving or hazardous activity until you know how this medicine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''"
Keppra side effects,"''Get emergency medical help if you have signs of an allergic reaction to Keppra (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, panic attacks, trouble sleeping, or if you feel agitated, hostile, irritable, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''unusual changes in mood or behavior (unusual risk-taking behavior, being irritable or talkative);confusion, hallucinations, loss of balance or coordination;extreme drowsiness, feeling very weak or tired;problems with walking or movement;the first sign of any skin rash, no matter how mild;easy bruising, unusual bleeding; orfever, chills, weakness, or other signs of infection.''Common Keppra side effects may include:''dizziness, drowsiness, tiredness;weakness;feeling aggressive or irritable;loss of appetite;stuffy nose; orinfection.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Keppra?,"''Other drugs may interact with levetiracetam, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is  Keppra XR?,"''Keppra XR is used to treat partial onset seizures in adults and children who are at least 1 month old. The Spritam brand of  Keppra XR is not for use in children younger than 4 years old or children who weigh less than 44 pounds.''Keppra XR is also used to treat tonic-clonic seizures in people who are at least 6 years old, and myoclonic seizures in people who are at least 12 years old.''Keppra XR may also be used for purposes not listed in this medication guide.''''"
Important Information,''Some people have thoughts about suicide when first taking this medicine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''''
Before taking this medicine,"''You should not use Keppra XR if you are allergic to it.''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);depression or other mood problems;mental illness or psychosis; orsuicidal thoughts or actions.''You may have thoughts about suicide while taking  Keppra XR. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Follow your doctor's instructions about taking seizure medication if you are pregnant. Seizure control is very important during pregnancy, and having a seizure could harm both mother and baby. Your dose needs may be different during pregnancy. Do not start or stop taking this medicine without your doctor's advice, and tell your doctor right away if you become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of levetiracetam on the baby.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Do not give this medicine to a child without medical advice.''''"
How should I take  Keppra XR?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Take the medicine at the same time each day, with or without food.''Keppra XR doses are based on weight in children. Your child's dose needs may change if the child gains or loses weight.''Your dose needs may change if you switch to a different brand, strength, or form of this medicine. Avoid medication errors by using only the form and strength your doctor prescribes.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Swallow the extended-release tablet whole and do not crush, chew, or break it.''To take the Spritam dissolvable tablet:''Remove a tablet from the package only when you are ready to take the medicine.Use dry hands to remove the tablet and place it on your tongue. Then take a sip of liquid and hold it in your mouth.Do not swallow the tablet whole. Allow it to dissolve in your mouth with the sip of liquid.Swallow only after the tablet has completely dissolved, which should take less than 30 seconds.''You should not stop using Keppra XR suddenly, unless your doctor tells you to stop the medicine because of a serious side effect. Stopping suddenly may cause increased seizures. Follow your doctor's instructions very carefully.''Use all seizure medications as directed and read all medication guides you receive. Do not change your dose or dosing schedule without your doctor's advice.''In case of emergency, wear or carry medical identification to let others know you use seizure medication.''Your kidney function may need to be tested often.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include extreme drowsiness, agitation, aggression, shallow breathing, weakness, or fainting.''''"
What should I avoid while taking  Keppra XR?,"''Drinking alcohol with  Keppra XR can cause side effects and may also increase the risk of seizures.''Avoid driving or hazardous activity until you know how this medicine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''''"
 Keppra XR side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, panic attacks, trouble sleeping, or if you feel agitated, hostile, irritable, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''unusual changes in mood or behavior (unusual risk-taking behavior, being irritable or talkative);confusion, hallucinations, loss of balance or coordination;extreme drowsiness, feeling very weak or tired;problems with walking or movement;the first sign of any skin rash, no matter how mild;easy bruising, unusual bleeding; orfever, chills, weakness, or other signs of infection.''Common side effects may include:''dizziness, drowsiness, tiredness;weakness;feeling aggressive or irritable;loss of appetite;stuffy nose; orinfection.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Kesimpta?,''Kesimpta (ofatumumab) is a prescription medicine used to treat adults with relapsing forms of multiple sclerosis (MS) including:''clinically isolated syndromerelapsing-remitting diseaseactive secondary progressive disease''It is not known if Kesimpta is safe or effective in children.''
Important information,"''Kesimpta can cause serious side effects, including:''Infections. Serious infections can happen during treatment with Kesimpta. If you have an active infection, your healthcare provider should delay your treatment until your infection is gone. Kesimpta taken before or after other medicines that weaken the immune system may increase your risk of getting infections.''Tell your healthcare provider right away if you have any infections or get any symptoms, including painful and frequent urination, nasal congestion, runny nose, sore throat, fever, chills, cough, or body aches.''Hepatitis B virus (HBV) reactivation. Before starting treatment, your healthcare provider will do blood tests to check for HBV. If you have ever had HBV infection, the HBV may become active again during or after treatment. Hepatitis B virus becoming active again (called reactivation) may cause serious liver problems, including liver failure or death. You should not receive Kesimpta if you have active hepatitis B liver disease. Your healthcare provider will monitor you for HBV infection during and after you stop using this medicine.''Tell your healthcare provider right away if you get worsening tiredness or yellowing of your skin or white part of your eyes during treatment.''Progressive Multifocal Leukoencephalopathy (PML). PML may happen with Kesimpta. PML is a rare, serious brain infection caused by a virus that may get worse over days or weeks. PML can result in death or severe disability. Tell your healthcare provider right away if you have any new or worsening neurologic signs or symptoms. These may include weakness on one side of your body, loss of coordination in arms and legs, vision problems, changes in thinking and memory which may lead to confusion and personality changes.Weakened immune system. Kesimpta taken before or after other medicines that weaken the immune system could increase your risk of getting infections.''Who should not take Kesimpta?''Do not use Kesimpta if you:''have active hepatitis B virus infection.''Before using Kesimpta''Before using Kesimpta, tell your healthcare provider about all of your medical conditions, including if you:''have or think you have an infection including HBV or PML. See Important information.have ever taken, currently take, or plan to take medicines that affect your immune system. These medicines could increase your risk of getting an infection.have had a recent vaccination or are scheduled to receive any vaccinations.You should receive any required ‘live’ or ‘live-attenuated’ vaccines at least 4 weeks before you start treatment. You should not receive ‘live’ or ‘live-attenuated’ vaccines while you are being treated with Kesimpta and until your healthcare provider tells you that your immune system is no longer weakened.Whenever possible, you should receive any ‘non-live’ vaccines at least 2 weeks before you start treatment with Kesimpta.Talk to your healthcare provider about vaccinations for your baby if you used ofatumumab during your pregnancy.are pregnant, think that you might be pregnant, or plan to become pregnant. It is not known if this medicine will harm your unborn baby. Females who can become pregnant should use birth control (contraception) during treatment with Kesimpta and for 6 months after your last treatment. Talk with your healthcare provider about what birth control method is right for you during this time.are breastfeeding or plan to breastfeed. It is not known if ofatumumab passes into your breast milk. Talk to your healthcare provider about the best way to feed your baby if you take Kesimpta.''Tell your healthcare provider about all the medicines you take, including prescription and over-the-counter medicines, vitamins, and herbal supplements.Know the medicines you take. Keep a list of them to show your healthcare provider and pharmacist when you get a new medicine.''How should I use Kesimpta?''See the detailed Instructions for Use that comes with Kesimpta for information about how to prepare and inject a dose of Kesimpta and how to properly throw away (dispose of) used pens or prefilled syringes.''Use Kesimpta exactly as your healthcare provider tells you to use it.Kesimpta is given as an injection under your skin (subcutaneous injection), in your thigh or stomach-area (abdomen) by you or a caregiver. A caregiver may also give you an injection in your upper outer arm.Your healthcare provider will show you how to prepare and inject Kesimpta the right way before you use it for the first time.Do not inject into areas where the skin is tender, bruised, red, scaly or hard. Avoid areas with moles, scars or stretch marks.The initial dosing is 20 mg of Kesimpta given by subcutaneous injection at Weeks 0, 1, and 2. There is no injection at Week 3. Starting at Week 4 and then every month, the recommended dose is 20 mg of Kesimpta administered by subcutaneous injection.If you miss an injection at Week 0, 1, or 2, talk to your healthcare provider. If you miss a monthly injection, give it as soon as possible without waiting until the next scheduled dose. After that, use your injections a month apart.''"
What is ketamine? Ketamine,''Ketamine is used to put you to sleep for surgery and to prevent pain and discomfort during certain medical tests or procedures.''Ketamine may also be used for purposes not listed in this medication guide.''''
Important Information Ketamine,"''You should not be treated with ketamine if you have untreated or uncontrolled hypertension (high blood pressure).''Tell your caregivers at once if you have serious side effects within 24 hours after you receive ketamine, including severe confusion, hallucinations, unusual thoughts, or extreme fear.''''"
Before taking this medicine Ketamine,"''You should not receive ketamine if you are allergic to it, or if you have untreated or uncontrolled hypertension (high blood pressure).''Tell your doctor if you have ever had:''heart disease;high blood pressure;alcoholism; orif you drink large amounts of alcohol.''Ketamine may be harmful to an unborn baby. Tell your doctor if you are pregnant.''Anesthesia medicine may affect brain development in a child under 3, or an unborn baby whose mother receives  ketamine during late pregnancy. These effects may be more likely when the anesthesia is used for 3 hours or longer, or used for repeated procedures. Effects on brain development could cause learning or behavior problems later in life.''Negative brain effects from anesthesia have been seen in animal studies. However, studies in human children receiving single short uses of anesthesia have not shown a likely effect on behavior or learning. More research is needed.''In some cases, your doctor may decide to postpone a surgery or procedure based on these risks. Treatment may not be delayed in the case of life-threatening conditions, medical emergencies, or surgery needed to correct certain birth defects.''Ask your doctor for information about all medicines that will be used during your surgery or procedure. Also ask how long the procedure will last.''It may not be safe to breast-feed shortly after receiving this medicine. Ask your doctor about any risk.''''How is ketamine given?''Ketamine is injected into a muscle, or as an infusion into a vein. You will receive this injection in a clinic or hospital setting.''Your breathing, blood pressure, heart function, and other vital signs will be watched closely while you are receiving ketamine.''You may feel strange or slightly confused when you first come out of anesthesia. Tell your caregivers if these feelings are severe or unpleasant.''''What happens if I miss a dose?''Since ketamine is usually given for anesthesia, you are not likely to be on a dosing schedule.''''"
What happens if I overdose? Ketamine,"''Since ketamine is given by a healthcare professional in a medical setting, an overdose is unlikely to occur. Your vital signs will be closely watched while you are under anesthesia to make sure the medication is not causing any harmful effects.''''"
What should I avoid after receiving ketamine? Ketamine,''ketamine may impair your thinking or reactions. You will probably not be allowed to drive yourself home after your surgery or medical procedure. Avoid driving or operating machinery for at least 24 hours after you have received ketamine.''''
Ketamine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Tell your caregivers at once if you have any of these serious side effects within 24 hours after you receive ketamine: severe confusion, hallucinations, unusual thoughts, or extreme fear.''Call your doctor at once if you have:''painful or difficult urination, increased urination, loss of bladder control, blood in your urine;a light-headed feeling, like you might pass out;slow heart rate, weak or shallow breathing; orjerky muscle movements that may look like convulsions.''Common side effects may include:''dream-like feeling;blurred vision, double vision;dizziness, drowsiness;nausea, vomiting, loss of appetite; orsleep problems (insomnia).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Ketamine dosing information,"''Usual Adult Dose for Anesthesia:IV:-Induction: 1 to 4.5 mg/kg IV; alternatively, 1 to 2 mg/kg IV at a rate of 0.5 mg/kg/min; (2 mg/kg dose provides 5 to 10 minutes of surgical anesthesia within 30 seconds)-Maintenance: The maintenance dose should be adjusted according to the patient's anesthetic needs and whether an additional anesthetic is employed.  Increments of one-half to the full induction dose may be repeated as needed for maintenance of anesthesia.IM:-Induction: 6.5 to 13 mg/kg IM; (9 to 13 mg/kg IM provides 12 to 25 minutes of surgical anesthesia)-Maintenance: The maintenance dose should be adjusted according to the patient's anesthetic needs and whether an additional anesthetic is employed.  Increments of one-half to the full induction dose may be repeated as needed for maintenance of anesthesia.Comments:-This drug should be administered slowly over a period of 60 seconds (more rapid administration may result in respiratory depression and enhanced pressor response).-The larger the total dose, the longer will be complete recovery.-Because of rapid induction following the initial IV injection, the patient should be in a supported position during administration.Usual Pediatric Dose for Anesthesia:16 years and older: See adult dosing''"
What is ketoconazole? Ketoconazole,''Ketoconazole is an antifungal medication that is used to treat certain infections caused by fungus.''ketoconazole should be used only when you cannot use other antifungal medications. Ketoconazole can cause serious harm to your liver that may result in liver transplant or cause death.''Ketoconazole is not for use in treating fungal infections of the fingernails or toenails. This medicine is also not for use in treating prostate cancer or Cushing syndrome.''Ketoconazole may also be used for purposes not listed in this medication guide.''''
Important Information Ketoconazole,"''This medicine should be used only when you cannot use other antifungal medications. Ketoconazole can cause serious harm to your liver that may result in liver transplant or cause death.''Call your doctor at once if you have any signs of liver damage, such as nausea, vomiting, stomach pain, fever, tiredness, loss of appetite, dark urine, clay-colored stools, or jaundice (yellowing of the skin or eyes).''Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact, and some drugs should not be used together.''Ketoconazole can also cause a serious heart problem. Call your doctor right away if you have fast or pounding heartbeats, shortness of breath, and sudden dizziness.''''"
Before taking this medicine Ketoconazole,"''You should not use ketoconazole if you are allergic to it, or if you have liver disease.''Some medicines can cause unwanted or dangerous effects when used with ketoconazole. Your doctor may change your treatment plan if you also use:''cisapride;colchicine;irinotecan;methadone;tolvaptan;antipsychotic medicine--pimozide, lurasidone;cholesterol medication--lovastatin, simvastatin, and others;ergot medicine--dihydroergotamine, ergotamine, ergonovine, methylergonovine;heart medication--disopyramide, dofetilide, dronedarone, eplerenone, felodipine, nisoldipine, quinidine, ranolazine; ora sedative--alprazolam, midazolam, or triazolam.''Tell your doctor if you have ever had:''liver problems;long QT syndrome (in you or a family member); orproblems with your adrenal gland.''It is not known whether  ketoconazole will harm an unborn baby. Tell your doctor if you are pregnant.''You should not breast-feed while using this medicine.''Do not give this medicine to a child without medical advice.''''"
How should I take ketoconazole? Ketoconazole,"''Your doctor will perform blood tests to make sure you do not have conditions that would prevent you from safely using ketoconazole.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''You may need to use this medicine for up to 6 months.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Skipping doses can increase your risk of infection that is resistant to medication. Ketoconazole will not treat a viral infection such as the flu or a common cold.''While using ketoconazole, you may need frequent blood tests to check your liver function.''Store at room temperature away from moisture, heat, and light.''Do not share this medicine with another person, even if they have the same symptoms you have.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Ketoconazole,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking ketoconazole? Ketoconazole,''Do not drink alcohol. Dangerous side effects could occur.''Ketoconazole could make you sunburn more easily. Avoid sunlight or tanning beds. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''''
Ketoconazole side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, fever, chest pain, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Call your doctor at once if you have:''fast or pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out);unusual weakness or tiredness, dizziness, nausea, and vomiting; orliver problems--upper stomach pain, fever, loss of appetite, dark urine, clay-colored stools, or jaundice (yellowing of the skin or eyes).''Common side effects may include:''nausea, diarrhea, stomach painbreast swelling;headache, dizziness; orabnormal liver function tests.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect ketoconazole? Ketoconazole,"''Some medicines can make it harder for your body to absorb ketoconazole. If you take an antacid, take it 1 hour before or 2 hours after you take ketoconazole. Tell your doctor if you also take a stomach acid reducer, such as Nexium, Prevacid, Prilosec, Protonix, Zantac, and others.''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Ketoconazole can cause a serious heart problem. Your risk may be higher if you also use certain other medicines for infections, asthma, heart problems, high blood pressure, depression, mental illness, cancer, malaria, or HIV.''Many drugs can affect ketoconazole. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is ketoconazole topical? Ketoconazole topical,"''Ketoconazole topical (for the skin) is an antifungal medicine used to treat infections such as athlete's foot, jock itch, ringworm, and seborrhea (dry, flaking skin or dandruff).''Ketoconazole topical is also used to treat a fungal infection called pityriasis, which causes scaly discolored patches on the skin of the neck, chest, arms, or legs.''Ketoconazole topical may also be used for purposes not listed in this medication guide.''''"
Important Information Ketoconazole topical,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Ketoconazole topical,"''You should not use  ketoconazole topical if you are allergic to ketoconazole.''Ask a doctor or pharmacist if this medicine is safe to use if you have:''asthma or a sulfite allergy;an allergic reaction to an antifungal medicine, such as clotrimazole, econazole, or miconazole.''Ask a doctor before using this medicine if you are pregnant.''You should not breast-feed while using ketoconazole topical.''Always follow directions on the medicine label about using this medicine on a child.''''How should I apply ketoconazole topical?''Use exactly as directed on the label, or as prescribed by your doctor.''Using more of this medicine or applying it more often than prescribed will not make it work any faster, and may increase side effects.''Do not take by mouth. Topical medicine is for use only on the skin. Do not use on open wounds or irritated skin. Rinse with water if this medicine gets in your eyes, nose, or mouth.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Wash your hands before and after using this medicine.''Clean and dry the skin before applying ketoconazole cream, foam, or gel.''This medicine may be flammable. Do not use near high heat or open flame, or while smoking. Avoid heat or smoking until the medicine has completely dried on your skin.''Ketoconazole shampoo is not for daily use. Allow at least 3 days to pass between uses.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Skipping doses can increase your risk of infection that is resistant to medication.''Call your doctor if your symptoms do not begin to improve after 2 to 4 weeks of treatment, or if your condition gets worse.''Store ketoconazole topical at room temperature. Protect from light and do not refrigerate or freeze.''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose? Ketoconazole topical,''An overdose of ketoconazole topical is not expected to be dangerous. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if anyone has accidentally swallowed the medication.''''
What should I avoid while using ketoconazole topical? Ketoconazole topical,"''Do not get  ketoconazole topical in your eyes. If contact does occur, rinse with water.''Avoid covering treated skin areas with tight-fitting, synthetic clothing (such as nylon or polyester) that doesn't allow air to circulate to your skin. If you are treating your feet, wear clean cotton socks and sandals or shoes that allow for air circulation. Keep your feet as dry as possible.''You may need to avoid sunlight if you are treating pityriasis. Follow your doctor's instructions.''Avoid using skin products that can cause irritation, such as harsh soaps, shampoos, hair coloring or permanent chemicals, hair removers or waxes, or skin products with alcohol, spices, astringents, or lime.''Avoid using other medications on the areas you treat with ketoconazole topical unless your doctor tells you to.''''"
Ketoconazole topical side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''burning, stinging, or severe irritation after using this medicine;redness, pain, or oozing of treated skin; orshortness of breath.''Common side effects may include:''thinning hair;changes in the color or texture of your hair;dry skin; ormild itching.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is ketoprofen? Ketoprofen,"''Ketoprofen is a nonsteroidal anti-inflammatory drug (NSAID). Ketoprofen works by reducing hormones that cause inflammation and pain in the body.''Ketoprofen is used to treat pain or inflammation caused by arthritis.''The ketoprofen regular capsule is also used to treat mild to moderate pain, or menstrual pain.''Only ketoprofen extended-release capsules are used for treating arthritis. This form of ketoprofen will not work fast enough to treat acute pain.''Ketoprofen may also be used for purposes not listed in this medication guide.''''"
Important Information Ketoprofen,"''Ketoprofen can increase your risk of fatal heart attack or stroke, especially if you use it long term or take high doses, or if you have heart disease. Do not use  ketoprofen just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Ketoprofen may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using ketoprofen, especially in older adults.''''"
