Questions,Answer
What other drugs will affect Adderall?,"''Ask your doctor before using a stomach acid medicine (including Alka-Seltzer or sodium bicarbonate). Some of these medicines can change the way your body absorbs Adderall, and may increase side effects.''Tell your doctor about all your current medicines and any you start or stop using, especially:''buspirone, lithium, selective serotonin reuptake inhibitor (SSRI) drugs (including citalopram, fluoxetine, paroxetine, sertraline, others), tricyclic antidepressants (amitriptyline, others) or other medicine to treat depression or mental illness;blood pressure medicine;heartburn medicine;a blood thinner such as warfarin, Coumadin, Jantoven;cold or allergy medicine that contains a decongestant;opioid (narcotic) medicine; orseizure medicine.''This list is not complete and many other drugs can interact with Adderall. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is  Advair Diskus?,"''Advair Diskus inhalation is a steroid and bronchodilator combination medicine that is used to prevent asthma attacks. It is also used to prevent flare-ups or worsening of chronic obstructive pulmonary disease (COPD) associated with chronic bronchitis and/or emphysema.''In people with COPD, Advair Diskus is for long-term treatment. In people with asthma,  Advair Diskus is for short-term treatment until symptoms are well controlled with with other medicines.''Advair Diskus is for use in adults and children who are at least 4 years old. Advair HFA and AirDuo Respiclick are for use in adults and children who are at least 12 years old.''Advair Diskus may also be used for purposes not listed in this medication guide.''''"
Important Information Advair Diskus,"''Advair Diskus is not a rescue medicine. It will not work fast enough to treat an asthma or bronchospasm attack.''Seek medical attention you have worsening breathing problems, or if you think your medications are not working as well.''''"
Before taking this medicine Advair Diskus,"''You should not use  Advair Diskus if you are allergic to fluticasone or salmeterol, or:''if you have a severe allergy to milk proteins; orif you are having an asthma attack or severe COPD symptoms.''Fluticasone can weaken your immune system, making it easier for you to get an infection or worsening an infection you already have or have recently had. Tell your doctor about any illness or infection you have had within the past several weeks.''Tell your doctor if you have ever had:''glaucoma or cataracts;heart disease or high blood pressure;a seizure;diabetes;a food or drug allergy;a weak immune system;any type of infection (bacterial, fungal, viral, or parasitic);osteoporosis;a thyroid disorder; orliver or kidney disease.''Long-term use of steroids may lead to bone loss (osteoporosis), especially if you smoke, if you do not exercise, if you do not get enough vitamin D or calcium in your diet, or if you have a family history of osteoporosis. Talk with your doctor about your risk.''Tell your doctor if you are pregnant. It is not known whether this medicine will harm an unborn baby. However, having untreated or uncontrolled asthma during pregnancy may cause complications such as low birth weight, premature birth, or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of treating asthma may outweigh any risks to the baby.''It may not be safe to breast-feed while using this medicine. Ask your doctor about any risk.''Do not give this medicine to a child without medical advice.''''How should I use  Advair Diskus?''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed. Using too much of this medicine can cause life-threatening side effects.''Advair Diskus is not a rescue medicine for asthma or bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your asthma medications are not working as well.''Advair Diskus is a powder form of fluticasone and salmeterol that comes with a special inhaler device pre-loaded with blister packs containing measured doses of the medicine. Advair HFA and AirDuo Respiclick each come in a canister that is used with an actuator inhaler device.''Use the medicine at the same time each day. Use only the inhaler device provided with your medication.''Shake the Advair HFA inhaler for at least 5 seconds before each spray.''Do not allow a young child to use this medicine without help from an adult.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Rinse your mouth with water without swallowing after each use of your inhaler.''Your dose needs may change due to surgery, illness, stress, or a recent asthma attack. Do not change your medication dose or schedule without your doctor's advice.''If you also use an oral steroid medication, you should not stop using it suddenly. Follow your doctor's instructions about tapering your dose.''If you use a peak flow meter at home, tell your doctor if your numbers are lower than normal.''Your vision and your bone mineral density may need to be checked often.''Store your medicine at room temperature, away from moisture, heat, and sunlight. Avoid high heat, such as open flame or in a car on a hot day. Carefully follow all storage and disposal directions provided with your medicine.''Once your asthma is under control, your doctor may want you to stop using this medicine. Do not stop using the medicine unless your doctor tells you to.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''''"
What happens if I overdose? Advair Diskus,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include chest pain, fast heart rate, and feeling shaky or short of breath.''Long term use of an inhaled steroid can lead to glaucoma, cataracts, thinning skin, changes in body fat (especially in your face, neck, back, and waist), increased acne or facial hair, menstrual problems, impotence, or loss of interest in sex.''''"
What should I avoid while using  Advair Diskus?,"''Avoid being near people who are sick or have infections. Call your doctor for preventive treatment if you are exposed to chickenpox or measles. These conditions can be serious or even fatal in people who are using a steroid such as fluticasone.''Do not use a second inhaled bronchodilator unless your doctor tells you to. This includes formoterol (Perforomist, Symbicort, Bevespi, Dulera), arformoterol (Brovana), indacaterol (Arcapta), olodaterol (Striverdi, Stiolto Respimat), salmeterol (Serevent), or vilanterol (Anoro Ellipta, Breo Ellipta, Trelegy Ellipta).''''"
 Advair Diskus side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using  Advair Diskus;fever, chills, cough with mucus, feeling short of breath;chest pain, fast or irregular heartbeats, severe headache, pounding in your neck or ears;tremors, nervousness;blurred vision, tunnel vision, eye pain, or seeing halos around lights;signs of thrush (a fungal infection)--sores or white patches in your mouth or throat, trouble swallowing;high blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor;low potassium level--leg cramps, constipation, irregular heartbeats, fluttering in your chest, increased thirst or urination, numbness or tingling, muscle weakness or limp feeling; orsigns of a hormonal disorder--worsening tiredness or weakness, feeling light-headed, nausea, vomiting.''Fluticasone can affect growth in children. Talk with your doctor if you think your child is not growing at a normal rate while using this medication.''Common side effects may include:''headache, muscle pain, bone pain, back pain;nausea, vomiting;thrush, throat irritation;ongoing cough, hoarseness or deepened voice;cold symptoms such as stuffy nose, sneezing, sore throat; orear infection (in a child)--fever, ear pain or full feeling, trouble hearing, drainage from the ear, fussiness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Advair Diskus?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Tell your doctor about all your other medicines, especially:''antifungal medicine; ormedicine to treat HIV or AIDS.''This list is not complete and many other drugs may affect Advair Diskus. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Advil?,"''Advil (ibuprofen) is a nonsteroidal anti-inflammatory drug (NSAID). Ibuprofen works by reducing hormones that cause inflammation and pain in the body.''Advil is used to reduce fever and treat pain or inflammation caused by many conditions such as headache, toothache, back pain, arthritis, menstrual cramps, or minor injury.''Advil is used in adults and children who are at least 2 years old. For children under 2 years check with a doctor.''"
Important Information Advil,"''Do not take more than your recommended dose. An ibuprofen overdose can damage your stomach or intestines. Use only the smallest amount of medication needed to get relief from your pain, swelling, or fever.''"
Before taking this medicine Advil,"''Advil can increase your risk of fatal heart attack or stroke, even if you don't have any risk factors. Do not use this medicine just before or after heart bypass surgery (coronary artery bypass graft, or CABG).''Advil may also cause stomach or intestinal bleeding, which can be fatal. These conditions can occur without warning while you are using this medicine, especially in older adults.''You should not use Advil if you are allergic to ibuprofen, or if you have ever had an asthma attack or severe allergic reaction after taking aspirin or an NSAID.''Ask a doctor or pharmacist if this medicine is safe to use if you have ever had:''heart disease, high blood pressure, high cholesterol, diabetes, or if you smoke;a heart attack, stroke, or blood clot;stomach ulcers or bleeding;liver or kidney disease;asthma; orif you take aspirin to prevent heart attack or stroke.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''If you are pregnant, you should not take ibuprofen unless your doctor tells you to. Taking an NSAID during the last 20 weeks of pregnancy can cause serious heart or kidney problems in the unborn baby and possible complications with your pregnancy.''Do not give Advil to a child younger than 2 years old without the advice of a doctor.''"
How should I take Advil?,"''Use Advil exactly as directed on the label, or as prescribed by your doctor. Use the lowest dose that is effective in treating your condition.''An ibuprofen overdose can damage your stomach or intestines. The maximum amount of ibuprofen for adults is 800 milligrams per dose or 3200 mg per day (4 maximum doses).''A child's dose of ibuprofen is based on the age and weight of the child. Carefully follow the dosing instructions provided with Junior Strength Advil for the age and weight of your child. Ask a doctor or pharmacist if you have questions.''Take Advil with food or milk to lessen stomach upset.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''You must chew the chewable tablet before you swallow it.''Store at room temperature away from moisture and heat. Do not allow the liquid medicine to freeze.''''What happens if I miss a dose?''Since Advil is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''"
What happens if I overdose? Advil,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Overdose symptoms may include nausea, vomiting, stomach pain, drowsiness, black or bloody stools, coughing up blood, shallow breathing, fainting, or coma.''"
What should I avoid while taking Advil?,"''Ask a doctor or pharmacist before using other medicines for pain, fever, swelling, or cold/flu symptoms. They may contain ingredients similar to ibuprofen (such as aspirin, ketoprofen, or naproxen).''Avoid taking aspirin unless your doctor tells you to.''If you also take aspirin to prevent stroke or heart attack, taking ibuprofen can make aspirin less effective in protecting your heart and blood vessels. If you take both medicines, take ibuprofen at least 8 hours before or 30 minutes after you take aspirin (non-enteric coated form).''Avoid drinking alcohol. It may increase your risk of stomach bleeding.''"
Advil side effects,"''Get emergency medical help if you have signs of an allergic reaction to Advil (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Get emergency medical help if you have signs of a heart attack or stroke: chest pain spreading to your jaw or shoulder, sudden numbness or weakness on one side of the body, slurred speech, leg swelling, feeling short of breath.''Stop using Advil and call your doctor at once if you have:''changes in your vision;shortness of breath (even with mild exertion);swelling or rapid weight gain;a skin rash, no matter how mild;signs of stomach bleeding - bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;liver problems - nausea, upper stomach pain, itching, tired feeling, flu-like symptoms, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);low red blood cells (anemia) - pale skin, feeling light-headed or short of breath, rapid heart rate, trouble concentrating; orkidney problems - little or no urinating, painful or difficult urination, swelling in your feet or ankles, feeling tired or short of breath.''Common Advil side effects may include:''nausea, vomiting, gas;bleeding; ordizziness, headache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Advil?,"''Ask your doctor before using Advil if you take an antidepressant. Taking certain antidepressants with an NSAID may cause you to bruise or bleed easily.''Ask a doctor or pharmacist before using ibuprofen with any other medications, especially:''cyclosporine;lithium;methotrexate;a blood thinner (warfarin, Coumadin, Jantoven);heart or blood pressure medication, including a diuretic or ""water pill""; orsteroid medicine (such as prednisone).''This list is not complete. Other drugs may interact with ibuprofen, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is albuterol inhalation? Albuterol Inhalation,"''Albuterol is a bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.''Albuterol inhalation is used to treat or prevent bronchospasm, or narrowing of the airways in the lungs, in people with asthma or certain types of chronic obstructive pulmonary disease (COPD). It is also used to prevent exercise-induced bronchospasm.''Albuterol inhalation is for use in adults and children who are at least 4 years old. Always follow your doctor's directions when giving albuterol to a child.''"
Important information Albuterol Inhalation,"''It is important to keep albuterol on hand at all times. Get your prescription refilled before you run out of medicine completely. Keep using all of your other medications as prescribed by your doctor.''Talk with your doctor if any of your asthma medications do not seem to work as well in treating or preventing attacks. If it seems like you need to use more of any of your medications in a 24-hour period, talk with your doctor. An increased need for medication could be an early sign of a serious asthma attack.''Only use albuterol as prescribed by your physician. An overdose of albuterol can be fatal. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of albuterol can be fatal. Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''"
Before taking this medicine Albuterol Inhalation,"''You should not use this medicine if you are allergic to albuterol. You should not use ProAir RespiClick if you are allergic to milk proteins.''Albuterol may increase the risk of death or hospitalization in people with asthma, but the risk in people with obstructive airway disease or chronic obstructive pulmonary disease (COPD) is not known.''To make sure albuterol inhalation is safe for you, tell your doctor if you have:''heart disease, high blood pressure, congestive heart failure;a heart rhythm disorder;a seizure disorder such as epilepsy;diabetes;overactive thyroid; orlow levels of potassium in your blood.''Tell your doctor if you are pregnant or plan to become pregnant. It is not known whether albuterol will harm an unborn baby. However, having uncontrolled asthma during pregnancy may increase the risk of premature birth, low birth weight, or eclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of preventing bronchospasm may outweigh any risks to the baby.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of albuterol on the baby.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''How should I use albuterol inhalation?''Use albuterol inhalation exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not use albuterol inhalation in larger or smaller amounts or for longer than recommended.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''You may need to prime your albuterol inhaler device before the first use. Your medicine comes with directions for priming if needed. You may also need to shake your albuterol device just before each use.''Keeping your inhaler clean is important to ensure you are receiving the medication. Clean the plastic actuator with the canister removed at least once a week. Your medicine comes with directions for properly cleaning your device.''Follow all medication instructions very carefully.''Do not allow a young child to use albuterol inhalation without help from an adult.''The usual dose of albuterol inhalation is 2 inhalations every 4 to 6 hours. To prevent exercise-induced bronchospasm, use 2 inhalations 15 to 30 minutes before you exercise. The effects of albuterol inhalation should last about 4 to 6 hours.''Seek medical attention if you think your asthma medications are not working as well. An increased need for medication could be an early sign of a serious asthma attack.''Use the dose counter on your albuterol inhaler device and get your prescription refilled before you run out of medicine completely. Always use the new inhaler device provided with your refill. Do not float a medicine canister in water to see if it is empty.''ProAir HFA, Proventil HFA, or Ventolin HFA must be shaken before each use. You do not need to shake ProAir RespiClick before using.''Follow all product instructions on how to clean your albuterol inhaler device and mouthpiece. Do not try to clean or take apart the ProAir RespiClick inhaler device.''Asthma is often treated with a combination of drugs. Use all medications as directed by your doctor. Read the medication guide or patient instructions provided with each medication. Do not change your doses or medication schedule without your doctor's advice.''Store at room temperature away from moisture, heat, or cold temperatures.''Keep the albuterol canister away from open flame or high heat, such as in a car on a hot day. The canister may explode if it gets too hot. Do not puncture or burn an empty inhaler canister.''''What happens if I miss a dose?''Use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''"
What happens if I overdose? Albuterol Inhalation,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of albuterol can be fatal.''Overdose symptoms may include dry mouth, tremors, chest pain, fast or irregular heartbeat, nausea, general ill feeling, seizure (convulsions), feeling light-headed or fainting.''"
What should I avoid while using albuterol inhalation? Albuterol Inhalation,''Rinse with water if this medicine gets in your eyes.''
Albuterol inhalation side effects Albuterol Inhalation,"''Get emergency medical help if you have signs of an allergic reaction to albuterol: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''wheezing, choking, or other breathing problems after using this medicine;chest pain, fast heart rate, pounding heartbeats or fluttering in your chest;pain or burning when you urinate;increased thirst, increased urination, hunger, dry mouth, fruity breath odor, drowsiness, dry skin, blurred vision, weight loss; orsigns of low potassium - leg cramps, constipation, irregular heartbeats, fluttering in your chest, extreme thirst, increased urination, numbness or tingling, muscle weakness or limp feeling.''Common albuterol side effects may include:''chest pain, fast or pounding heartbeats;upset stomach, vomiting;painful urination;dizziness;feeling shaky or nervous;headache, back pain, body aches; orcough, sore throat, sinus pain, runny or stuffy nose.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect albuterol inhalation? Albuterol Inhalation,"''Tell your doctor about all your current medicines and any you start or stop using, especially:''any other inhaled medicines or bronchodilators;digoxin;a diuretic or ""water pill"";an antidepressant - amitriptyline, desipramine, imipramine, doxepin, nortriptyline, and others;a beta blocker - atenolol, carvedilol, labetalol, metoprolol, propranolol, sotalol, and others; ora MAO inhibitor - isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, tranylcypromine, and others or methylene blue injection''This list is not complete. Other drugs may interact with albuterol inhalation, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Aldactone?,"''Aldactone (spironolactone) is a potassium-sparing diuretic (water pill) that prevents your body from absorbing too much salt and keeps your potassium levels from getting too low.''Aldactone is used to treat heart failure, high blood pressure (hypertension), or hypokalemia (low potassium levels in the blood).''Aldactone also treats fluid retention (edema) in people with congestive heart failure, cirrhosis of the liver, or a kidney disorder called nephrotic syndrome.''Aldactone is also used to diagnose or treat a condition in which you have too much aldosterone in your body. Aldosterone is a hormone produced by your adrenal glands to help regulate the salt and water balance in your body.''"
Important Information Aldactone,"''You should use Aldactone with caution if you have kidney problems, high levels of potassium in your blood, Addison's disease, if you are unable to urinate, or if you are also taking eplerenone.''Aldactone has caused tumors in animals but it is not known whether this could occur in people. Do not use this medicine for any condition that has not been checked by your doctor.''"
Before taking this medicine Aldactone,"''You should not use Aldactone if you are allergic to spironolactone, or if you have:''Addison's disease (an adrenal gland disorder);high levels of potassium in your blood (hyperkalemia);if you are unable to urinate; orif you are also taking eplerenone.''To make sure Aldactone is safe for you, tell your doctor if you have:''an electrolyte imbalance (such as low levels of calcium, magnesium, or sodium in your blood);kidney disease;liver disease; orheart disease.''Tell your doctor if you are pregnant or plan to become pregnant. Having congestive heart failure, cirrhosis, or uncontrolled high blood pressure during pregnancy may lead to medical problems in the mother or the baby. Your doctor should decide whether you take Aldactone if you are pregnant.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''"
How should I take Aldactone?,"''Take Aldactone exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Do not share this medicine with another person, even if they have the same symptoms you have.''You may take Aldactone with or without food, but take it the same way each time.''You will need frequent medical tests.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using Aldactone.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''If you are being treated for high blood pressure, keep using this medication even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medication for the rest of your life.''Store at room temperature away from heat, light, and moisture.''"
Aldactone dosing information,"''Usual Adult Dose of Aldactone for Edema:''25 to 200 mg orally per day in single or divided doses'Duration of therapy: When given as the sole diuretic, continue the initial dose for at least 5 days, after which the initial dose may be adjusted to an optimal maintenance dose.Comments:-A second diuretic that acts more proximally at the renal tubule may be added if adequate diuresis has not been achieved after 5 days. The dose of this drug should remain unchanged if a second diuretic is added.Uses:-Treatment of edematous conditions in patients with congestive heart failure who are only partially responsive to or intolerant of other therapeutic measures or who are taking digitalis when other therapies are considered inappropriate.-Treatment of edematous conditions in patients with liver cirrhosis accompanied by edema and/or ascites. -Treatment of edematous conditions in patients with nephrotic syndrome when treatment of the underlying disease, restriction of fluid and sodium intake, and the use of other diuretics do not provide an adequate response.'Usual Adult Dose of Aldactone for Hypertension:''Initial dose: 50 to 100 mg orally per day in single or divided doses'Duration of therapy: Treatment should be continued for at least 2 weeks to achieve a maximum response. Subsequently, the dose may be adjusted according to patient response.'Usual Adult Dose for Congestive Heart Failure:''Initial dose: 25 mg orally once a day assuming serum potassium is less than or equal to 5 mEq/L and serum creatinine is less than or equal to 2.5 mg/dL'Maintenance dose:-Patients tolerant of initial dose: May increase to 50 mg orally once a day as clinically indicated-Patients intolerant of initial dose: May decrease to 25 mg orally every other dayUse: To increase survival and reduce the need for hospitalization of severe heart failure patients (New York Heart Association [NYHA] class III to IV) when used in addition to standard therapy.'Usual Adult Dose for Primary Hyperaldosteronism:''Diagnostic dose:'-Long test: 400 mg orally per day for 3 to 4 weeks-Short test: 400 mg orally per day for 4 daysMaintenance dose: 100 to 400 mg orally per day until surgery; may be used long-term at the lowest effective dose in patients deemed unsuitable for surgery.Comments:-For the long test, correction of hypokalemia and hypertension provides presumptive evidence of primary hyperaldosteronism.-For the short test, increased serum potassium with this drug and a decrease upon discontinuation provide presumptive evidence of primary hyperaldosteronism.Uses:-Initial diagnostic measure to provide presumptive evidence of primary hyperaldosteronism while patients are on normal diets.-Short-term preoperative treatment of patients with primary hyperaldosteronism.-Long-term maintenance therapy for patients deemed unsuitable for surgery or those with idiopathic hyperaldosteronism.'Usual Adult Dose for Hypokalemia:''25 to 100 mg orally per day'Uses:-Treatment of patients with hypokalemia when other measures are considered inappropriate or inadequate.-Prophylaxis of hypokalemia in patients taking digitalis when other measures are considered inadequate or inappropriate.'''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Aldactone,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Aldactone?,"''Drinking alcohol can increase certain side effects.''Do not use potassium supplements or salt substitutes, unless your doctor has told you to.''Avoid a diet high in salt. Too much salt will cause your body to retain water and can make this medication less effective.''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''"
Aldactone side effects,"''Get emergency medical help if you have signs of an allergic reaction to Aldactone: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;little or no urination;high potassium level - nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement; osigns of other electrolyte imbalances - increased thirst or urination, confusion, vomiting, muscle pain, slurred speech, severe weakness, numbness, loss of coordination, feeling unsteady.''Common Aldactone side effects may include:''breast swelling or tenderness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Aldactone?,"''Using Aldactone with other drugs that make you dizzy can worsen this effect. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety, depression, or seizures.''Tell your doctor about all your other medicines, especially:''colchicine;digoxin;lithium;loperamide;trimethoprim;heart or blood pressure medicine (especially another diuretic);medicine to prevent a blood clot; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may interact with spironolactone, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is alendronate? Alendronate,"''Alendronate is used to treat osteoporosis caused by menopause, steroid use, or gonadal failure.  alendronate is for use when you have a high risk of bone fracture due to osteoporosis.''Alendronate is also used to treat Paget's disease of bone.''Alendronate may also be used for purposes not listed in this medication guide.''''"
Important Information Alendronate,"''You should not take alendronate if you have problems with your esophagus, or low levels of calcium in your blood.''Do not take alendronate if you cannot sit upright or stand for at least 30 minutes after taking the medicine.''Alendronate can cause serious problems in the stomach or esophagus. Stop using alendronate and call your doctor at once if you have chest pain, new or worsening heartburn, or pain when swallowing.''Also call your doctor if you have muscle spasms, numbness or tingling (in hands and feet or around the mouth), new or unusual hip pain, or severe pain in your joints, bones, or muscles.''''"
Before taking this medicine Alendronate,"''You should not take alendronate if you are allergic to it, or if you have:''low levels of calcium in your blood (hypocalcemia); orproblems with the muscles in your esophagus (the tube that connects your mouth and stomach).''Do not take alendronate if you cannot sit upright or stand for at least 30 minutes. Alendronate can cause serious problems in the stomach or esophagus. You must stay upright for at least 30 minutes after taking  alendronate.''Tell your doctor if you have ever had:''trouble swallowing;problems with your stomach or digestion;hypocalcemia;a dental problem (you may need a dental exam before you begin taking alendronate);kidney disease; orany condition that makes it hard for your body to absorb nutrients from food (malabsorption).''The effervescent tablet contains a lot of sodium. Tell your doctor if you are on a low-salt diet before using this form of alendronate.''This medicine may cause jaw bone problems (osteonecrosis). The risk is highest in people with cancer, blood cell disorders, pre-existing dental problems, or people treated with steroids, chemotherapy, or radiation. Ask your doctor about your own risk.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or trying to become pregnant. Stop using the medicine and tell your doctor right away if you become pregnant.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''''"
How should I take alendronate? Alendronate,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Alendronate is taken either once daily or once per week. Follow your doctor's dosing instructions very carefully.''Take alendronate first thing in the morning, at least 30 minutes before you eat or drink anything or take any other medicine. If you take alendronate only once per week, take it on the same day each week and always first thing in the morning.''Take with a full glass (6 to 8 ounces) of plain water. Do not use coffee, tea, soda, juice, or mineral water. Do not eat or drink anything other than plain water.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Do not crush, chew, or suck on an alendronate regular tablet. Swallow it whole.''Dissolve the effervescent tablet in at least 4 ounces of water (at room temperature, not hot or cold). Let the tablet dissolve for 5 minutes. Stir this mixture for 10 seconds and drink all of it right away. Add a little more water to the glass, swirl gently and drink right away.''For at least 30 minutes after taking alendronate:''Do not lie down or recline.Do not take any other medicine including vitamins, calcium, or antacids.''Pay special attention to your dental hygiene while taking alendronate. Brush and floss your teeth regularly. If you need to have any dental work (especially surgery), tell the dentist ahead of time that you are using alendronate.''Alendronate is only part of a complete program of treatment that may also include diet changes, exercise, bone mineral density testing, and taking calcium and vitamin supplements. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat. Keep unused effervescent tablets in the foil blister pack.''Your doctor will determine how long to treat you with this medicine. Alendronate is often given for only 3 to 5 years.''''What happens if I miss a dose?''Once-daily dosing: If you forget to take alendronate first thing in the morning, do not take it later in the day. Wait until the following morning and skip the missed dose. Do not take two (2) doses in one day.''Once-per-week dosing: If you forget to take alendronate on your scheduled day, take it first thing in the morning on the day after you remember the missed dose. Then return to your regular weekly schedule on your chosen dose day. Do not take 2 doses in one day.''''"
What happens if I overdose? Alendronate,''Drink a full glass of milk and seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Do not make yourself vomit and do not lie down.''''
What should I avoid while taking alendronate? Alendronate,"''Avoid taking any other medicines for at least 30 minutes after taking alendronate. This includes vitamins, calcium, and antacids. Some medicines can make it harder for your body to absorb alendronate.''Avoid smoking, or try to quit. Smoking can reduce your bone mineral density, making fractures more likely.''Avoid drinking large amounts of alcohol. Heavy drinking can also cause bone loss.''''"
Alendronate side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; wheezing, difficulty breathing; swelling of your face, lips, tongue, or throat.''Stop using alendronate and call your doctor at once if you have:''chest pain, new or worsening heartburn;difficulty or pain when swallowing;pain or burning under the ribs or in the back;severe heartburn, burning pain in your upper stomach, or coughing up blood;new or unusual pain in your thigh or hip;jaw pain, numbness, or swelling;severe joint, bone, or muscle pain; orlow calcium levels--muscle spasms or contractions, numbness or tingly feeling (around your mouth, or in your fingers and toes).''Common side effects may include:''heartburn, upset stomach;stomach pain, nausea;diarrhea, constipation; orbone pain, muscle or joint pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Aleve?,"''Aleve (naproxen) is a nonsteroidal anti-inflammatory drug (NSAID). Naproxen works by reducing hormones that cause inflammation and pain in the body.''Aleve is used to temporarily relieve minor aches and pains due to arthritis, muscular aches, backache, menstrual cramps, headache, toothache,and the common cold. Aleve is also used to temporarily reduce fever.''Aleve may also be used for purposes not listed in this medication guide.''"
