Questions,Answer
Fentanyl patch side effects Fentanyl Patch,"''Get emergency medical help if you have signs of an allergic reaction to a fentanyl patch: hives; chest pain, difficult breathing; swelling of your face, lips, tongue, or throat.''Opioid medicine can slow or stop your breathing, and death may occur. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Remove the skin patch and call your doctor at once if you have:''slow heart rate, sighing, weak or shallow breathing (up to several days after removing the skin patch);breathing that stops during sleep;confusion, severe drowsiness, feeling like you might pass out;chest pain, fast or pounding heartbeats; orlow cortisol levels - nausea, vomiting, loss of appetite, dizziness, worsening tiredness or weakness.''Seek medical attention right away if you have symptoms of serotonin syndrome, such as: agitation, hallucinations, fever, sweating, shivering, fast heart rate, muscle stiffness, twitching, loss of coordination, nausea, vomiting, or diarrhea.''Serious side effects may be more likely in older adults and those who are overweight, malnourished, or debilitated.''Common fentanyl patch side effects may include:''headache, dizziness, drowsiness, tiredness;nausea, vomiting, stomach pain, diarrhea, constipation;itching, redness, or rash where a patch was worn;sleep problems (insomnia); orincreased sweating, or cold feeling.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is ferrous fumarate? Ferrous fumarate,"''Ferrous fumarate is a type of iron. You normally get iron from the foods you eat. In your body, iron becomes a part of your hemoglobin (HEEM o glo bin) and myoglobin (MY o glo bin). Hemoglobin carries oxygen through your blood to tissues and organs. Myoglobin helps your muscle cells store oxygen.''Ferrous fumarate is used to treat iron deficiency anemia (a lack of red blood cells caused by having too little iron in the body).''Ferrous fumarate may also be used for purposes not listed in this medication guide.''''"
Important Information Ferrous fumarate,"''You should not use ferrous fumarate if you have iron overload syndrome, or other red blood cell disorders.''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if a child has accidentally swallowed it. An overdose of ferrous fumarate can be fatal to a child younger than 6 years old.''''"
Before taking this medicine Ferrous fumarate,"''You should not use ferrous fumarate if you are allergic to it, or if you have:''iron overload syndrome; orhemolytic anemia.''Ask a doctor or pharmacist if  ferrous fumarate is safe to use if you have ever had:''a stomach ulcer;an intestinal disorder such as ulcerative colitis; orblood transfusions.''Tell your doctor if you are pregnant or breastfeeding. Your dose needs may be different during pregnancy or while you are nursing.''Do not give ferrous fumarate to a child without the advice of a doctor.''''"
How should I take ferrous fumarate? Ferrous fumarate,"''Use exactly as directed on the label, or as prescribed by your doctor.''Take ferrous fumarate on an empty stomach, at least 1 hour before or 2 hours after a meal.''Take with food if ferrous fumarate upsets your stomach.''You may need frequent medical tests.''You may need to follow a special diet while using ferrous fumarate. Follow all instructions of your doctor or dietitian. Learn about the foods to eat to make sure you get enough iron from both your diet and your medication.''Do not take this medicine for longer than 6 months without a doctor's advice.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Ferrous fumarate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if you think you have used too much of  ferrous fumarate, or if a child has accidentally swallowed it. An overdose of ferrous fumarate can be fatal to a child younger than 6 years old.''Overdose symptoms may include stomach pain, nausea, vomiting, diarrhea, cold or clammy skin, blue lips, and loss of consciousness.''''"
What should I avoid while taking ferrous fumarate? Ferrous fumarate,"''Avoid eating foods that are high fiber at the same time you take your ferrous fumarate dose. High-fiber foods include whole grains, raw vegetables, and bran.''Avoid milk or other dairy products for at least 2 hours before or 2 hours after you take ferrous fumarate.''Do not take any vitamin or mineral supplements that your doctor has not prescribed or recommended.''''"
Ferrous fumarate side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe stomach pain;severe nausea or vomiting;coughing up blood or vomit that looks like coffee grounds;blood or tarry stools; orbright red blood in your stools.''Common side effects may include:''constipation, diarrhea;stomach cramps;loss of appetite; orblack or dark-colored stools or urine.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Ferrous fumarate dosing information,"''Usual Adult Dose for Iron Deficiency Anemia:Initial dose: 360 mg/day ferrous fumarate (120 mg/day elemental iron) for 3 months-Give in divided doses (1 to 3 times daily)Usual Adult Dose for Anemia Associated with Chronic Renal Failure:Initial dose: 600 mg/day ferrous fumarate (200 mg/day elemental iron) orally in divided doses (1 to 3 times daily)Comments:-If goals are not met with oral iron after 1 to 3 months, consider IV iron supplementation.-Smaller daily doses may be better tolerated.Usual Adult Dose for Vitamin/Mineral Supplementation:Initial dose: 1 tablet orally once a dayor Initial dose: 18 to 54 mg/day ferrous fumarate (6 to 18 mg/day elemental iron) orally, in divided doses (1 to 3 times daily)51 and over: 15 to 24 mg/day ferrous fumarate (5 to 8 mg/day elemental) orally, in divided doses (1 to 3 times daily)Usual Pediatric Dose for Iron Deficiency Anemia:0 to 5 years: 9 to 18 mg/kg/day ferrous fumarate (3 to 6 mg/kg/day elemental iron)5 to 12 years: 180 mg ferrous fumarate (60 mg/day elemental)12-18 years male: 360 mg ferrous fumarate (120 mg elemental) orally daily12-18 years female: 180 to 360 mg/day ferrous fumarate (60 to 120 mg/day elemental)-Give in divided doses (1 to 3 times daily)Usual Pediatric Dose for Vitamin/Mineral Supplementation:Preterm infant (less than 37 weeks gestation), 0 to 12 months: 6 mg/kg/day ferrous fumarate (2 mg/kg/day elemental iron) 0 to 6 months: 0.6 to 0.81 mg/day ferrous fumarate (0.2 to 0.27 mg/day elemental)7 to 12 months: 21 to 33 mg/day ferrous fumarate (7 to 11 mg/day elemental)1 to 3 years: 12 to 27 mg/day ferrous fumarate (4 to 9 mg/day elemental)4 to 8 years: 12 to 30 mg/day ferrous fumarate (4 to 10 mg/day elemental)9 to 13 years: 18 to 24 mg/day ferrous fumarate (6 to 8 mg/day elemental)14 to 18 years: 24 to 45 mg/day ferrous fumarate (8 to 15 mg/day elemental)-Give in divided doses (1 to 3 times daily)or Tablets (324 to 325 mg ferrous fumarate, 106 mg elemental iron)12 years and older: 1 tablet orally once a day''"
What is ferrous gluconate? Ferrous gluconate,"''Ferrous gluconate is a type of iron. You normally get iron from the foods you eat. In your body, iron becomes a part of your hemoglobin (HEEM o glo bin) and myoglobin (MY o glo bin). Hemoglobin carries oxygen through your blood to tissues and organs. Myoglobin helps your muscle cells store oxygen.''Ferrous gluconate is used to treat or prevent iron deficiency anemia (a lack of red blood cells caused by having too little iron in the body).''Ferrous gluconate may also be used for purposes not listed in this medication guide.''''"
Important Information Ferrous gluconate,"''You should not use  ferrous gluconate if you have hemochromatosis, hemosiderosis, or hemolytic anemia.''''"
Before taking this medicine Ferrous gluconate,"''You should not use ferrous gluconate if you are allergic to it, or if you have:''iron overload disorder (hemochromatosis, hemosiderosis); orhemolytic anemia (caused by the breakdown of red blood cells).''To make sure ferrous gluconate is safe for you, tell your doctor if you have ever had:''ulcerative colitis;stomach ulcers or similar stomach problems;thalassemia (a genetic disorder of red blood cells); orif you receive regular blood transfusions.''Ask a doctor before using this medicine if you are pregnant or breast-feeding. Your dose needs may be different during pregnancy or while you are nursing.''Ferrous gluconate is not approved for use by anyone younger than 18 years old.''''"
How should I take ferrous gluconate? Ferrous gluconate,"''Use this medication exactly as directed on the label, or as prescribed by your doctor. Do not use it in larger amounts or for longer than recommended.''Take ferrous gluconate on an empty stomach, at least 1 hour before or 2 hours after a meal.''Ferrous gluconate may be taken with food if it upsets your stomach.''Take  ferrous gluconate with a full glass of water or juice.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Do not crush, chew, or break an extended-release tablet. Swallow the pill whole.''Ferrous gluconate can stain your teeth, but this effect is temporary. To prevent tooth staining, mix the liquid form of ferrous gluconate with water or fruit juice (not with milk) and drink the mixture through a straw. You may also clean your teeth with baking soda once per week to treat any tooth staining.''Ferrous gluconate may be only part of a complete program of treatment that also includes a special diet. Follow the diet plan created for you by your doctor or nutrition counselor. Get familiar with the list of foods you should eat to make sure you get enough iron in your diet.''Store at room temperature, away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Ferrous gluconate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222 if you think you have used too much of  ferrous gluconate, or if a child has accidentally swallowed it. An overdose of ferrous gluconate can be fatal to a child.''Overdose symptoms may include drowsiness, severe nausea or stomach pain, vomiting, bloody diarrhea, coughing up blood or vomit that looks like coffee grounds, shallow breathing, weak and rapid pulse, cold or clammy skin, blue lips, and seizure (convulsions).''''"
What should I avoid while taking ferrous gluconate? Ferrous gluconate,"''Ask your doctor before using any vitamin or mineral supplement, or an antacid. Use only the type of antacid or supplements that your doctor recommends. Some minerals or antacids can make it harder for your body to absorb ferrous gluconate.''Avoid taking antacids or antibiotics within 2 hours before or 2 hours after taking ferrous gluconate. This is especially important if you take:''ciprofloxacin, levofloxacin, lomefloxacin, norfloxacin, ofloxacin; ordemeclocycline, doxycycline, minocycline, or tetracycline.''Certain foods can also make it harder for your body to absorb ferrous gluconate. Avoid taking this medicine within 1 hour before or 2 hours after eating fish, meat, liver, and whole grain or ""fortified"" breads or cereals.''''"
Ferrous gluconate side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives, blistering or peeling skin; fever; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''bright red blood in your stools;black or tarry stools;a fever;stomach pain;coughing up blood or vomit that looks like coffee grounds; orpain in your chest or throat when swallowing a ferrous gluconate tablet.''Common side effects may include:''constipation, diarrhea;nausea, vomiting, stomach pain;loss of appetite;green-colored stools; ortemporary staining of the teeth.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Ferrous gluconate dosing information,"''Usual Adult Dose for Iron Deficiency Anemia:Initial dose: 960 mg/day ferrous gluconate (120 mg/day elemental iron) for 3 months-Give in divided doses (1 to 3 times daily)Usual Adult Dose for Vitamin/Mineral Supplementation:Initial dose: 1 tablet orally three to four times a dayor Initial dose: 48 to 144 mg/day ferrous gluconate (6 to 18 mg/day elemental iron) orally, in divided doses (1 to 3 times daily)51 and over: 40 to 64 mg/day ferrous gluconate (5 to 8 mg/day elemental) orally, in divided doses (1 to 3 times daily)Usual Adult Dose for Anemia Associated with Chronic Renal Failure:Initial dose: 1600 mg/day ferrous gluconate (200 mg/day elemental iron) orally in divided doses (1 to 3 times daily)Comments:-If goals are not met with oral iron after 1 to 3 months, consider IV iron supplementation.-Smaller daily doses may be better toleratedUsual Pediatric Dose for Iron Deficiency Anemia:0 to 5 years: 24 to 48 mg/kg/day ferrous gluconate (3 to 6 mg/kg/day elemental iron)5 to 12 years: 480 mg ferrous gluconate (60 mg/day elemental)12 to 18 years male: 480 mg ferrous gluconate (60 mg elemental) orally daily12 to 18 years female: 480 to 960 mg/day ferrous gluconate (60 to 120 mg/day elemental)-Give in divided doses (1 to 3 times daily)Usual Pediatric Dose for Vitamin/Mineral Supplementation:Preterm infant (less than 37 weeks gestation), 0 to 12 months: 16 mg/kg/day ferrous gluconate (2 mg/kg/day elemental iron) 0 to 6 months: 1.6 to 2.16 mg/day ferrous gluconate (0.2 to 0.27 mg/day elemental)7 to 12 months: 56 to 88 mg/day ferrous gluconate (7 to 11 mg/day elemental)1 to 3 years: 32 to 72 mg/day ferrous gluconate (4 to 9 mg/day elemental)4 to 8 years: 32 to 80 mg/day ferrous gluconate (4 to 10 mg/day elemental)9 to 13 years: 48 to 64 mg/day ferrous gluconate (6 to 8 mg/day elemental)14 to 18 years: 64 to 120 mg/day ferrous gluconate (8 to 15 mg/day elemental)-Give in divided doses (1 to 3 times daily)''"
What is ferrous sulfate? Ferrous Sulfate,"''Ferrous sulfate is a type of iron. You normally get iron from the foods you eat. In your body, iron becomes a part of your hemoglobin and myoglobin. Hemoglobin carries oxygen through your blood to tissues and organs. Myoglobin helps your muscle cells store oxygen.''Ferrous Sulfate is an essential body mineral. Ferrous sulfate is used to treat iron deficiency anemia (a lack of red blood cells caused by having too little iron in the body).''Ferrous sulfate may also be used for other purposes not listed in this medication guide.''"
Important information Ferrous Sulfate,"''Ask a doctor or pharmacist if it is safe for you to take ferrous sulfate if you have iron overload syndrome, hemolytic anemia (a lack of red blood cells), porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system), thalassemia (a genetic disorder of red blood cells), if you are an alcoholic, or if you receive regular blood transfusions.''Seek emergency medical attention if you think you have used too much of this medicine, or if anyone has accidentally swallowed it. An overdose of iron can be fatal, especially in a young child.''Overdose symptoms may include nausea, severe stomach pain, bloody diarrhea, coughing up blood or vomit that looks like coffee grounds, shallow breathing, weak and rapid pulse, pale skin, blue lips, and seizure (convulsions).''Take ferrous sulfate on an empty stomach, at least 1 hour before or 2 hours after a meal. Avoid taking antacids or antibiotics within 2 hours before or after taking ferrous sulfate.''Ferrous sulfate is only part of a complete program of treatment that may also include a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you should eat to make sure you get enough iron from both your diet and your medication.''"
Before taking this medicine Ferrous Sulfate,''Ask a doctor or pharmacist if it is safe for you to take ferrous sulfate if you have:''iron overload syndrome;hemolytic anemia (a lack of red blood cells);porphyria (a genetic enzyme disorder that causes symptoms affecting the skin or nervous system);thalassemia (a genetic disorder of red blood cells);if you are an alcoholic; orif you receive regular blood transfusions.''It is not known whether ferrous sulfate could be harmful to an unborn baby. Tell your doctor if you become pregnant during treatment. It is not known whether ferrous sulfate passes into breast milk or if it could harm a nursing baby. Do not use ferrous sulfate without telling your doctor if you are breast-feeding a baby.''Do not give ferrous sulfate to a child without the advice of a doctor.''
How should I take ferrous sulfate? Ferrous Sulfate,"''Use ferrous sulfate exactly as directed on the label, or as prescribed by your doctor. Do not use in larger amounts or for longer than recommended.''Take ferrous sulfate on an empty stomach, at least 1 hour before or 2 hours after a meal. Avoid taking antacids or antibiotics within 2 hours before or after taking ferrous sulfate . Take ferrous sulfate with a full glass of water. Do not crush, chew, break, or open an extended-release tablet or capsule. Swallow the pill whole. Breaking or opening the pill may cause too much of the drug to be released at one time.''Shake the oral suspension (liquid) well just before you measure a dose. Measure the liquid with a special dose-measuring spoon or medicine cup, not with a regular table spoon. If you do not have a dose-measuring device, ask your pharmacist for one.''Ferrous sulfate can stain your teeth, but this effect is temporary. To prevent tooth staining, mix the liquid form of ferrous sulfate with water or fruit juice (not with milk) and drink the mixture through a straw. You may also clean your teeth with baking soda once per week to treat any tooth staining.''Ferrous sulfate is only part of a complete program of treatment that may also include a special diet. It is very important to follow the diet plan created for you by your doctor or nutrition counselor. You should become very familiar with the list of foods you should eat to make sure you get enough iron from both your diet and your medication.''Store ferrous sulfate at room temperature, away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. If it is almost time for your next dose, wait until then to take the medicine and skip the missed dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Ferrous Sulfate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222, especially if a child has accidentally swallowed it. An overdose of ferrous sulfate can be fatal to a child.''Overdose symptoms may include nausea, severe stomach pain, bloody diarrhea, coughing up blood or vomit that looks like coffee grounds, shallow breathing, weak and rapid pulse, pale skin, blue lips, and seizure (convulsions).''"
What should I avoid? Ferrous Sulfate,"''Avoid taking any other multivitamin or mineral product within 2 hours before or after you take ferrous sulfate. Taking similar mineral products together the same time can result in a mineral overdose or serious side effects.''Avoid taking an antibiotic medicine within 2 hours before or after you take ferrous sulfate. This is especially important if you are taking an antibiotic such as ciprofloxacin (Cipro), demeclocycline (Declomycin), doxycycline (Adoxa, Doryx, Oracea, Vibramycin), levofloxacin (Levaquin), minocycline (Dynacin, Minocin, Solodyn, Vectrin), norfloxacin (Noroxin), ofloxacin (Floxin), or tetracycline (Brodspec, Panmycin, Sumycin, Tetracap).''Certain foods can also make it harder for your body to absorb ferrous sulfate. Avoid taking this medication within 1 hour before or 2 hours after eating fish, meat, liver, and whole grain or ""fortified"" breads or cereals.''Avoid using antacids without your doctor's advice. Use only the specific type of antacid your doctor recommends. Antacids contain different medicines and some types can make it harder for your body to absorb ferrous sulfate.''"
Ferrous sulfate side effects Ferrous Sulfate,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious ferrous sulfate side effects may include:''constipation;upset stomach;black or dark-colored stools; ortemporary staining of the teeth.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect ferrous sulfate? Ferrous Sulfate,"''Tell your doctor about all other medicines you use, especially:''acetohydroxamic acid (Lithostat);chloramphenicol;cimetidine (Tagamet);etidronate (Didronel);dimercaprol (an injection used to treat poisoning by arsenic, lead, or mercury);levodopa (Larodopa, Dopar, Sinemet);methyldopa (Aldomet); orpenicillamine (Cuprimine).''This list is not complete and there may be other drugs that can interact with ferrous sulfate. Tell your doctor about all your prescription and over-the-counter medications, vitamins, minerals, herbal products, and drugs prescribed by other doctors. Do not start a new medication without telling your doctor.''''"
What is fexofenadine? Fexofenadine,''Fexofenadine is an antihistamine that is used to treat the symptoms of seasonal allergies (hay fever) in adults and children.''Fexofenadine is also used to treat skin itching and hives caused by a condition called chronic idiopathic urticaria in adults and children at least 6 years old.''There are many brands and forms of fexofenadine available. Not all brands are listed on this leaflet.''Fexofenadine may also be used for purposes not listed in this medication guide.''''
Important Information Fexofenadine,"''Do not take fexofenadine with fruit juice (such as apple, orange, or grapefruit).''''"
Before taking this medicine Fexofenadine,"''You should not use fexofenadine if you are allergic to it.''Ask a doctor or pharmacist if  fexofenadine is safe to use if you have:''kidney disease.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''Older adults may be more sensitive to the effects of this medicine. If you are 65 or older, ask a doctor before taking fexofenadine.''This medicine may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''''"
How should I take fexofenadine? Fexofenadine,"''Use exactly as directed on the label, or as prescribed by your doctor.''Always follow directions on the medicine label about giving cough or cold medicine to a child.''Ask a doctor before giving fexofenadine liquid to a child younger than 2 years old.The disintegrating (melting) tablets are not for use in a child younger than 6 years old.The 12-hour and 24-hour forms of fexofenadine are not for use in a child younger than 12 years old.''Take this medicine only with water.''Take the disintegrating tablet on an empty stomach.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing cup provided, or use a medicine dose-measuring device (not a kitchen spoon).''Remove an orally disintegrating tablet from the package only when you are ready to take the medicine. Place the tablet on your tongue and allow it to dissolve, without chewing. Swallow several times as the tablet dissolves.''Call your doctor if your symptoms do not improve, or if they get worse.''Store fexofenadine in its original package at room temperature, away from moisture and heat. Do not allow liquid medicine to freeze.''''What happens if I miss a dose?''Since allergy medicine is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose? Fexofenadine,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include dry mouth, dizziness, or drowsiness.''''"
What should I avoid while taking fexofenadine? Fexofenadine,"''Do not take fexofenadine with fruit juice (such as apple, orange, or grapefruit). These juices can make it harder for your body to absorb fexofenadine.''Avoid taking an antacid within 2 hours before or after you take fexofenadine. Certain antacids can make it harder for your body to absorb  fexofenadine.''Ask a doctor or pharmacist before using other cough or cold medicines that may contain similar ingredients.''''"
Fexofenadine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using fexofenadine and call your doctor at once if you have:''flu-like symptoms (fever, chills, unusual tiredness);new or worsening cough;pain; orsigns of an ear infection--fever, ear pain or full feeling, trouble hearing, drainage from the ear, fussiness in a child.''Common side effects may include:''headache;back pain; orcold symptoms such as stuffy nose, sinus pain, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is finasteride? Finasteride,''Finasteride prevents the conversion of testosterone to dihydrotestosterone (DHT) in the body. DHT is involved in the development of benign prostatic hyperplasia (BPH).''Finasteride (Propecia) is used to treat male pattern hair loss in men. Finasteride (Proscar) is used to treat symptoms of benign prostatic hyperplasia (BPH) in men with an enlarged prostate.''finasteride is for use in men only.''Finasteride may also be used for purposes not listed in this medication guide.''''
Important Information Finasteride,''Finasteride should never be taken by a woman or a child.''Finasteride can cause birth defects if a woman is exposed to it during pregnancy. Finasteride tablets should not be handled by a woman who is pregnant or may become pregnant.''''
Before taking this medicine Finasteride,"''You should not use finasteride if you are allergic to it.''finasteride should never be taken by a woman or a child. Finasteride can be absorbed through the skin, and women or children should not be permitted to handle finasteride tablets.''Using finasteride may increase your risk of developing prostate cancer. Talk with your doctor if you have concerns about this risk.''Tell your doctor if you have ever had:''liver disease, or abnormal liver function tests;prostate cancer;a bladder muscle disorder;stricture of your urethra;urination problems; oran allergic reaction to a similar medicine called dutasteride (Avodart).''Although finasteride is not for use by women, this medicine can cause birth defects if a woman is exposed to it during pregnancy. Finasteride tablets should not be handled by a woman who is pregnant or who may become pregnant.''If a woman accidentally comes into contact with a broken or crushed tablet, wash the area with soap and water right away.''''"
How should I take finasteride? Finasteride,"''Your doctor will perform blood tests to make sure you do not have conditions that would prevent you from safely using finasteride.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take this medicine with a full glass of water.''Take the medicine at the same time each day, with or without food.''Use finasteride regularly to get the most benefit.''It may take up to 3 months or longer before you receive the full benefit of taking finasteride. Your doctor will determine how long to treat you with this medicine. Keep using the medication as directed.''You will need frequent medical tests. Your doctor will also test your prostate specific antigen (PSA) to check for prostate cancer.''Store at room temperature away from moisture, heat, and light. Keep the bottle tightly closed when not in use.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''''"
What happens if I overdose? Finasteride,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking finasteride? Finasteride,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''''"
Finasteride side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you notice any signs of male breast cancer, such as:''breast lumps;breast pain or tenderness;nipple discharge; orany other breast changes.''Common side effects may include:''loss of interest in sex;impotence;trouble having an orgasm; orabnormal ejaculation.''The sexual side effects of finasteride may continue after you stop taking  finasteride. Talk to your doctor if you have concerns about these side effects.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Finasteride dosing information,''Usual Adult Dose for Benign Prostatic Hyperplasia:5 mg orally once a day Comments:-Dosing is the same both in monotherapy and in combination therapy.Usual Adult Dose for Androgenetic Alopecia:1 mg orally once a day For the treatment of male pattern hair loss (androgenetic alopecia) in men only.  (Safety and efficacy have been demonstrated in men between 18 to 41 years of age with mild to moderate hair loss of the vertex and anterior mid scalp area):Comments:-Daily use for 3 months or more is necessary before benefit is observed.  Continued use is recommended to sustain benefit.  -Withdrawal of treatment leads to reversal of effect within 12 months.Use: For the treatment of male pattern hair loss (androgenetic alopecia) in men only.  (Safety and efficacy have been demonstrated in men between 18 to 41 years of age with mild to moderate hair loss of the vertex and anterior mid scalp area).''
What is Fioricet?,"''Fioricet contains a combination of acetaminophen, butalbital, and caffeine Acetaminophen is a pain reliever and fever reducer. Butalbital is in a group of drugs called barbiturates. It relaxes muscle contractions involved in a tension headache. Caffeine is a central nervous system stimulant. It relaxes muscle contractions in blood vessels to improve blood flow.''Fioricet is used to treat tension headaches that are caused by muscle contractions.''Fioricet may also be used for purposes not listed in this medication guide.''"
Important information Fioricet,"''You should not use Fioricet if you have porphyria, or if you have recently used alcohol, sedatives, tranquilizers, or other narcotic medications.''Do not use Fioricet if you have taken a MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, and tranylcypromine.''Do not take more Fioricet than is recommended. An overdose of acetaminophen can damage your liver or cause death. Call your doctor at once if you have nausea, pain in your upper stomach, itching, loss of appetite, dark urine, clay-colored stools, or jaundice (yellowing of your skin or eyes).''In rare cases, acetaminophen may cause a severe skin reaction. Stop taking Fioricet and call your doctor right away if you have skin redness or a rash that spreads and causes blistering and peeling.''"
Before taking this medicine Fioricet,"''Do not use Fioricet if you have taken an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, phenelzine, rasagiline, selegiline, and tranylcypromine.''You should not use Fioricet if you are allergic to acetaminophen, butalbital, or caffeine, if you have porphyria, or if you have recently used alcohol, sedatives, tranquilizers, or other narcotic medications.''To make sure Fioricet is safe for you, tell your doctor if you have:''liver disease, cirrhosis, a history of alcoholism or drug addiction, or if you drink more than 3 alcoholic beverages per day;kidney disease;asthma, sleep apnea, or other breathing disorder;stomach ulcer or bleeding;a history of skin rash caused by any medication;a history of mental illness or suicidal thoughts; orif you use medicine to prevent blood clots.''It is not known whether Fioricet will harm an unborn baby. If you use butalbital while you are pregnant, your baby could become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on habit-forming medicine may need medical treatment for several weeks. Tell your doctor if you are pregnant or plan to become pregnant.''This medicine can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''"
How should I take Fioricet?,"''Take Fioricet exactly as prescribed. Follow all directions on your prescription label. Do not take more of this medication than recommended. An overdose can damage your liver or cause death. Tell your doctor if the medicine seems to stop working as well in relieving your pain.''Butalbital may be habit-forming. Never share Fioricet with another person, especially someone with a history of drug abuse or addiction. Keep the medication in a place where others cannot get to it. Selling or giving away Fioricet is against the law.''Take Fioricet with food or milk if it upsets your stomach.''Store Fioricet at room temperature away from moisture and heat.''Keep track of the amount of medicine used from each new bottle. Butalbital is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''''What happens if I miss a dose?''Since this medicine is used when needed, you may not be on a dosing schedule. If you are on a schedule, use the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra medicine to make up the missed dose.''"
What happens if I overdose? Fioricet,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of Fioricet can be fatal.''The first signs of an acetaminophen overdose include loss of appetite, nausea, vomiting, stomach pain, sweating, and confusion or weakness. Later symptoms may include pain in your upper stomach, dark urine, and yellowing of your skin or the whites of your eyes.''Overdose symptoms may also include insomnia, restlessness, tremor, diarrhea, increased shallow breathing, uneven heartbeats, seizure (convulsions), or fainting.''"
What should I avoid while taking Fioricet?,"''This medication can cause side effects that may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be awake and alert.''Avoid drinking alcohol. It may increase your risk of liver damage while taking acetaminophen.''Ask a doctor or pharmacist before using any other cold, allergy, pain, or sleep medication. Acetaminophen (sometimes abbreviated as APAP) is contained in many combination medicines. Taking certain products together can cause you to get too much acetaminophen which can lead to a fatal overdose. Check the label to see if a medicine contains acetaminophen or APAP.''While you are taking this medication, avoid taking diet pills, caffeine pills, or other stimulants (such as ADHD medications) without your doctor's advice.''"
