Questions,Answer
Eligard dosing information,''Usual Adult Dose for Prostate Cancer:''1 mg injection subcutaneously once a dayOR7.5 mg depot IM or depot subcutaneously once a monthOR22.5 mg depot IM once every 3 monthsOR30 mg depot IM once every 4 monthsOR45 mg subcutaneous injection every 6 monthsUse: Palliative treatment of advanced prostate cancer''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose.''
What happens if I overdose? Eligard,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Eligard?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Eligard side effects,"''Get emergency medical help if you have signs of an allergic reaction to Eligard (hives, sweating, fast heartbeats, dizziness, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Call your doctor at once if you have:''problems with your pituitary gland - sudden severe headache, vomiting, problems with your eyes or vision, changes in mood or behavior;bone pain, loss of movement in any part of your body;swelling, rapid weight gain;a seizure;unusual changes in mood or behavior (crying spells, anger, feeling irritable);sudden chest pain or discomfort, wheezing, dry cough or hack;painful or difficult urination; orhigh blood sugar - increased thirst, increased urination, hunger, dry mouth, fruity breath odor.''Rare but serious side effects may occur. Call your doctor if you have:''pain or unusual sensations in your back, numbness, weakness, or tingly feeling in your legs or feet;muscle weakness or loss of use, loss of bowel or bladder control;heart attack symptoms - chest pain or pressure, pain spreading to your jaw or shoulder, nausea, sweating; orsigns of a stroke - sudden numbness or weakness (especially on one side of the body), sudden severe headache, slurred speech.''Common Eligard side effects may include:''pituitary gland problems;cold symptoms such as stuffy nose, sneezing, sore throat, cough with or without mucus;fever, tiredness, not feeling well;stomach pain, nausea, vomiting, constipation;wheezing, chest tightness, trouble breathing;hot flashes, sweating;dizziness, mood changes;headache, general pain;vaginal swelling, itching, or discharge;weight changes;decreased testicle size;decreased interest in sex; orredness, pain, swelling, or oozing where the shot was given.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Eligard?,"''Eligard can cause a serious heart problem. Your risk may be higher if you also use certain other medicines for infections, asthma, heart problems, high blood pressure, depression, mental illness, cancer, malaria, or HIV.''Other drugs may interact with leuprolide, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Eliquis?,"''Eliquis (apixaban) blocks the activity of certain clotting substances in the blood.''Eliquis is used to lower the risk of stroke or a blood clot in people with a heart rhythm disorder called atrial fibrillation.''Eliquis is also used to lower the risk of forming a blood clot in the legs and lungs of people who have just had hip or knee replacement surgery.''Eliquis is used to treat blood clots in the veins of your legs (deep vein thrombosis) or lungs (pulmonary embolism), and lower the risk of them occurring again.''"
Important Information Eliquis,"''Eliquis increases your risk of severe or fatal bleeding, especially if you take certain medicines at the same time (including some over-the-counter medicines). It is very important to tell your doctor about all medicines you have recently used.''Call your doctor at once if you have signs of bleeding such as: swelling, pain, feeling very weak or dizzy, bleeding gums, nosebleeds, heavy menstrual periods or abnormal vaginal bleeding, blood in your urine, bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds, or any bleeding that will not stop.''Eliquis should be stopped 24-48 hours prior to any surgery, invasive procedure, or dental work. Tell your surgeon if you are taking Eliquis.''Eliquis can cause a very serious blood clot around your spinal cord if you undergo a spinal tap or receive spinal anesthesia (epidural), especially if you have a genetic spinal defect, if you have a spinal catheter in place, if you have a history of spinal surgery or repeated spinal taps, or if you are also using other drugs that can affect blood clotting. This type of blood clot can lead to long-term or permanent paralysis.''Get emergency medical help if you have symptoms of a spinal cord blood clot such as back pain, numbness or muscle weakness in your lower body, or loss of bladder or bowel control.''Do not stop taking Eliquis unless your doctor tells you to. Stopping suddenly can increase your risk of blood clot or stroke.''"
Before taking this medicine Eliquis,"''You should not take Eliquis if you are allergic to apixaban, or if you have active bleeding from a surgery, injury, or other cause.''Eliquis may cause you to bleed more easily, especially if you have a bleeding disorder that is inherited or caused by disease.''Tell your doctor if you have an artificial heart valve, or if you have ever had:''liver or kidney disease (or if you are on dialysis);if you are older than 80; orif you weigh less than 132 pounds (60 kilograms).''Eliquis can cause a very serious blood clot around your spinal cord if you undergo a spinal tap or receive spinal anesthesia (epidural). This type of blood clot could cause long-term paralysis, and may be more likely to occur if:''you have a spinal catheter in place or if a catheter has been recently removed;you have a history of spinal surgery or repeated spinal taps;you have recently had a spinal tap or epidural anesthesia;you are taking aspirin or an NSAID (nonsteroidal anti-inflammatory drug) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), diclofenac, indomethacin, meloxicam, and others; oryou are using other medicines to treat or prevent blood clots.''Taking Eliquis may increase the risk of bleeding while you are pregnant or during your delivery. Tell your doctor if you are pregnant or plan to become pregnant.''You should not breast-feed while using this medicine.''"
How should I take Eliquis?,"''Eliquis is usually taken twice per day. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''You may take Eliquis with or without food.''If you cannot swallow a tablet whole, crush and mix it with water, apple juice, or a spoonful of applesauce. Swallow the mixture right away without chewing. Do not save it for later use.''A crushed tablet mixture may also be given through a nasogastric (NG) feeding tube. Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Do not stop taking Eliquis unless your doctor tells you to.Stopping suddenly can increase your risk of blood clot or stroke.''If you stop taking Eliquis for any reason, your doctor may prescribe another medication to prevent blood clots until you start taking it again.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose on the same day you remember it. Take your next dose at the regular time and stay on your twice-daily schedule. Do not take two doses at one time.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Eliquis,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Eliquis?,"''Avoid activities that may increase your risk of bleeding or injury. Use extra care to prevent bleeding while shaving or brushing your teeth.''Avoid medications that can increase your risk of bleeding, such as aspirin or NSAIDs (nonsteroidal anti-inflammatory drugs)- ibuprofen (Advil, Motrin), naproxen (Aleve), diclofenac, indomethacin, meloxicam, and others.''"
Eliquis side effects,"''Get emergency medical help if you have signs of an allergic reaction to Eliquis: hives; chest pain, wheezing, difficult breathing; feeling light-headed; swelling of your face, lips, tongue, or throat.''Also seek emergency medical attention if you have symptoms of a spinal blood clot: back pain, numbness or muscle weakness in your lower body, or loss of bladder or bowel control.''Call your doctor at once if you have:''bleeding (from any area including nose, mouth, vagina, or rectum) that will not stop;headache, dizziness, weakness, feeling like you might pass out;urine that looks red, pink, or brown; orblack or bloody stools, coughing up blood or vomit that looks like coffee grounds.''The most common side effects of Eliquis include easy bruising, unusual bleeding (nose, mouth, vagina, or rectum), or bleeding from injection sites.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Elmiron?,''Elmiron is used to treat bladder pain and discomfort caused by cystitis (bladder inflammation or irritation).''Elmiron is for use in adults and children at least 16 years old.''Elmiron may also be used for purposes not listed in this medication guide.''''
Important Information Elmiron,"''Taking  Elmiron can make it easier for you to bleed. Call your doctor at once if you have any unusual bleeding (nosebleed, blood in your urine or stools, rectal bleeding, coughing up blood, bleeding gums).''''"
Before taking this medicine Elmiron,"''You should not use Elmiron if you are allergic to it.''Tell your doctor if you have ever had:''a bleeding or blood clotting disorder;eye problems (especially a problem with your retina) in you or a family member;an aneurysm or stroke;a stomach ulcer, intestinal polyps or diverticulitis; orliver disease.''Tell your doctor if you are pregnant or breastfeeding.''''"
How should I take  Elmiron?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take  Elmiron with a full glass of water. Take on an empty stomach, at least 1 hour before or 2 hours after a meal.''Swallow the delayed-release capsule whole and do not crush, chew, break, or open it.''Your doctor will need to check your progress every 3 months to help determine how long to treat you with Elmiron. You may also need blood tests and vision examinations to check for certain side effects.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Elmiron,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Elmiron?,"''Ask a doctor or pharmacist before using any medicine that contains aspirin, ibuprofen, or similar ingredients. This includes medicine for pain, fever, swelling, or cold/flu symptoms.''''"
 Elmiron side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''nosebleeds, bleeding gums;blood in your urine or stools;rectal bleeding;coughing up blood;a light-headed feeling, like you might pass out; orvision problems (blurred vision, trouble reading, trouble seeing in low light).''Common side effects may include:''bruising, blood in your stools;hair loss;nausea, diarrhea, upset stomach;headache;swelling, weight gain;dizziness;rash; orabnormal liver function tests.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Emgality?,''Emgality (galcanezumab) is a calcitonin-gene related peptide antagonist.''Emgality is a prescription medicine used to prevent migraine headaches in adults.''Emgality is also used to treat cluster headache episodes in adults.''It is not known if Emgality is safe and effective in children.''
Important Information Emgality,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''"
Before taking this medicine Emgality,"''You should not use Emgality if you are allergic to galcanezumab.''Emgality is not approved for use by anyone younger than 18 years old.''Tell your doctor if you are pregnant. It is not known whether galcanezumab will harm an unborn baby. However, having migraine headaches during pregnancy may cause preeclampsia (dangerously high blood pressure that can lead to medical problems in both mother and baby). The benefit of preventing migraines may outweigh any risks to the baby.''It may not be safe to breast-feed while using galcanezumab. Ask your doctor about any risk.''How should I use Emgality?''Use Emgality exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Emgality is injected under the skin. A healthcare provider may teach you how to properly use the medication by yourself.''For prevention of migraine headaches: Emgality is usually given as a first dose of 2 injections, followed by 1 injection once per month.''For treatment of a cluster headache episodes: Emgality is usually given as 3 injections at the start of the cluster period, followed by 1 injection once per month until the end of the cluster period.''Follow your doctor's dosing instructions very carefully.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you don't understand all instructions.''Prepare an injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''Avoid injecting into skin that is hard, red, bruised, or tender.''Store this medicine in its original carton in the refrigerator, protected from light. Do not freeze or shake the medicine.''You may briefly store Emgality at room temperature. Protect from light and use the medicine within 7 days. Do not put it back in the refrigerator.''Take a syringe or injection pen out of the refrigerator and let it reach room temperature for 30 minutes before injecting your dose. Do not warm the syringe with hot water, sunlight, or a microwave.''Each prefilled syringe or injection pen is for one use only. Throw it away after one use, even if there is still medicine left inside.''"
Emgality dosing information,"''Usual Adult Dose for Migraine Prophylaxis:''Initial dose: 240 mg subcutaneously onceMaintenance dose: 120 mg subcutaneously monthlyComments:-The first dose is a loading dose consisting of 2 consecutive subcutaneous injections of 120 mg each.-If a dose is missed, administer as soon as possible. Thereafter, dose can be scheduled from the date of the last dose.Use: For the preventive treatment of migraine.''Usual Adult Dose for Cluster Headache:''Dose: 300 mg (three consecutive subcutaneous injections of 100 mg each) at the onset of the cluster period, and then monthly until the end of the cluster period.''''What happens if I miss a dose?''Use the medicine as soon as you remember, and then restart your regular injection schedule 1 month later. Do not use two doses at one time to make up a missed dose.''"
What happens if I overdose? Emgality,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Emgality?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Emgality side effects,"''Get emergency medical help if you have signs of an allergic reaction to Emgality: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''An allergic reaction to galcanezumab can occur several days after an injection.''Common Emgality side effects may include:''pain, redness, itching, or irritation where the medicine was injected.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Emgality?,"''Other drugs may interact with galcanezumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''"
What is empagliflozin? Empagliflozin,"''Empagliflozin is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus.''Empagliflozin is also used to lower the risk of death from heart attack, stroke, or heart failure in adults with type 2 diabetes who also have heart disease.''Empagliflozin is not for treating type 1 diabetes.''Empagliflozin may also be used for purposes not listed in this medication guide.''''"
Important Information Empagliflozin,"''You should not use empagliflozin if you have severe kidney disease, or if you are on dialysis.''Taking empagliflozin can make you dehydrated, which could cause you to feel weak or dizzy (especially when you stand up).''Empagliflozin can cause serious infections in the penis or vagina. Get medical help right away if you have burning, itching, odor, discharge, pain, tenderness, redness or swelling of the genital or rectal area, fever, or if you don't feel well.''''"
Before taking this medicine Empagliflozin,"''You should not use empagliflozin if you are allergic to it, or if you have:''severe kidney disease (or if you are on dialysis).''Tell your doctor if you have ever had:''liver or kidney disease;bladder infections or other urination problems;low blood pressure;heart problems;problems with your pancreas, including surgery;if you drink alcohol often; orif you are on a low salt diet.''Follow your doctor's instructions about using  empagliflozin if you are pregnant or you become pregnant. Controlling diabetes is very important during pregnancy, and having high blood sugar may cause complications in both the mother and the baby.''You should not use empagliflozin during the second or third trimester of pregnancy.''You should not breastfeed while using this medicine.''Empagliflozin is not approved for use by anyone younger than 18 years old.''''"
How should I take empagliflozin? Empagliflozin,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''You may take empagliflozin with or without food.''Call your doctor if you are sick with vomiting or diarrhea, if you consume less food or fluid than usual, or if you are sweating more than usual.''Your blood sugar will need to be checked often, and you may also need to test the level of ketones your urine. Empagliflozin can cause life-threatening ketoacidosis (too much acid in the blood). Even if your blood sugar is normal, contact your doctor if a urine test shows that you have ketones in the urine.''You may have low blood sugar (hypoglycemia) and feel very hungry, dizzy, irritable, confused, anxious, or shaky. To quickly treat hypoglycemia, eat or drink a fast-acting source of sugar (fruit juice, hard candy, crackers, raisins, or non-diet soda).''Your doctor may prescribe a glucagon injection kit in case you have severe hypoglycemia. Be sure your family or close friends know how to give you this injection in an emergency.''Also watch for signs of high blood sugar (hyperglycemia) such as increased thirst or urination.''Blood sugar levels can be affected by stress, illness, surgery, exercise, alcohol use, or skipping meals. Ask your doctor before changing your dose or medication schedule.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using empagliflozin.''Empagliflozin is only part of a treatment program that may also include diet, exercise, weight control, blood sugar testing, and special medical care. Follow your doctor's instructions very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Empagliflozin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking empagliflozin? Empagliflozin,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''''"
Empagliflozin side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Seek medical attention right away if you have signs of a genital infection (penis or vagina): burning, itching, odor, discharge, pain, tenderness, redness or swelling of the genital or rectal area, fever, not feeling well. These symptoms may get worse quickly.''Call your doctor at once if you have:''little or no urination;dehydration symptoms--dizziness, weakness, feeling light-headed (like you might pass out);ketoacidosis (too much acid in the blood)--nausea, vomiting, stomach pain, confusion, unusual drowsiness, or trouble breathing; orsigns of a bladder infection--pain or burning when you urinate, increased urination, blood in your urine, fever, pain in your pelvis or back.''Older adults may be more likely to have side effects from  empagliflozin.''Common side effects may include:''bladder infection; orvaginal yeast infection.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Empagliflozin dosing information,''Usual Adult Dose for Diabetes Type 2:Initial dose: 10 mg orally once a day in the morning -May increase to 25 mg orally once a day for patients tolerating therapy and requiring additional glycemic control Maximum dose: 25 mg per dayComments:-Limitation of use: Not recommended for patients with type 1 diabetes mellitus or for the treatment of diabetic ketoacidosis.-Volume depletion should be corrected prior to initiating therapy.  Uses: -An adjunct to diet and exercise to improve glycemic control in adults with Type 2 diabetes mellitus.  -To reduce the risk of cardiovascular (CV) death in adult patients with type 2 diabetes mellitus and established CV disease.Usual Adult Dose for Cardiovascular Risk Reduction:Initial dose: 10 mg orally once a day in the morning -May increase to 25 mg orally once a day for patients tolerating therapy and requiring additional glycemic control Maximum dose: 25 mg per dayComments:-Limitation of use: Not recommended for patients with type 1 diabetes mellitus or for the treatment of diabetic ketoacidosis.-Volume depletion should be corrected prior to initiating therapy.  Uses: -An adjunct to diet and exercise to improve glycemic control in adults with Type 2 diabetes mellitus.  -To reduce the risk of cardiovascular (CV) death in adult patients with type 2 diabetes mellitus and established CV disease.''
What is enalapril? Enalapril,''Enalapril is an ACE inhibitor. ACE stands for angiotensin converting enzyme.''Enalapril is used to treat high blood pressure (hypertension) in adults and children who are at least 1 month old.''Enalapril is also used to treat congestive heart failure (CHF). CHF is a disorder of the ventricles (the lower chambers of the heart) which decreases the heart’s ability to pump blood to the body.''
Important information Enalapril,"''Do not use enalapril if you are pregnant. If you become pregnant, stop taking this medicine and tell your doctor right away.''You should not use enalapril if you have ever had angioedema. Do not take enalapril within 36 hours before or after taking any medicine that contains sacubatril (such as Entresto).''If you have diabetes, do not use enalapril together with any medication that contains aliskiren (such as Tekturna or Tekamlo).''Enalapril can affect your heart or your electrolyte levels. Call your doctor if you have chest pain, pounding heartbeats or fluttering in your chest, a slow heart rate or weak pulse, a tingly feeling, muscle weakness, or muscle tightness or contraction.''"
Before taking this medicine Enalapril,"''You should not use enalapril if you are allergic to it, or if you have:''you have a history of angioedema;you recently took a heart medicine called sacubatril; orif you are allergic to any other ACE inhibitor, such as benazepril, captopril, fosinopril, lisinopril, moexipril, perindopril, quinapril, ramipril, or trandolapril.''Do not take enalapril within 36 hours before or after taking medicine that contains sacubatril (such as Entresto).''If you have diabetes, do not use enalapril together with any medication that contains aliskiren (Amturnide, Tekturna, Tekamlo).''You may also need to avoid taking enalapril with aliskiren if you have kidney disease.''To make sure enalapril is safe for you, tell your doctor if you have:''kidney disease (or if you are on dialysis);liver disease;a history of blood clot or stroke (including TIA or ""mini-stroke"");an electrolyte imbalance (such as high levels of potassium in your blood); orheart disease.''Do not use if you are pregnant. If you become pregnant, stop taking this medicine and tell your doctor right away. Enalapril can cause injury or death to the unborn baby if you take the medicine during your second or third trimester.''Enalapril can pass into breast milk and may harm a nursing baby. You should not breast-feed while you are using this medicine.''"
How should I take enalapril? Enalapril,"''Take enalapril exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not take this medicine in larger or smaller amounts or for longer than recommended.''You may take enalapril with or without food.''Shake the oral suspension (liquid) well just before you measure a dose. Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Your blood pressure will need to be checked often. Your kidney or liver function may also need to be tested.''Call your doctor if you have ongoing vomiting or diarrhea, or if you are sweating more than usual. You can easily become dehydrated while taking enalapril. This can lead to very low blood pressure, electrolyte disorders, or kidney failure.''If you are being treated for high blood pressure, keep using this medicine even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''If you need surgery, tell the surgeon ahead of time that you are using enalapril.''Store at room temperature away from moisture and heat. Keep the bottle tightly closed when not in use.''Store the liquid medicine in the refrigerator, do not freeze. Throw away any liquid medicine not used within 60 days.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Enalapril,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking enalapril? Enalapril,"''Drinking alcohol can further lower your blood pressure and may increase certain side effects of enalapril.''Do not use salt substitutes or potassium supplements while taking enalapril, unless your doctor has told you to.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy. Get up slowly and steady yourself to prevent a fall.''"
Enalapril side effects,"''Get emergency medical help if you have signs of an allergic reaction to enalapril: hives; severe stomach pain; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;slow heartbeats;pounding heartbeats or fluttering in your chest;little or no urination;jaundice (yellowing of the skin or eyes);numbness, tingling, or burning pain in your hands or feet;fever, chills, cold or flu symptoms;easy bruising, unusual bleeding; orhigh potassium - nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement.''Common enalapril side effects may include:''dizziness, feeling tired;cough; orfeeling light-headed.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect enalapril? Enalapril,"''Tell your doctor about all medicines you use, and those you start or stop using during your treatment with enalapril, especially:''lithium;a diuretic or ""water pill"";gold injections to treat arthritis; orNSAIDs (nonsteroidal anti-inflammatory drugs) - aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may interact with enalapril, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed in this medication guide.''''"
What is Enbrel?,"''Enbrel (etanercept) is a tumor necrosis factor (TNF) blocker. It works by decreasing TNF, a protein produced by the immune system to helps the body fight infections. In people with autoimmune disorders, the immune system produces too much TNF and mistakenly attacks healthy cells.''Enbrel is used to treat rheumatoid arthritis, psoriatic arthritis, or ankylosing spondylitis, and to prevent joint damage caused by these conditions.''Enbrel is also used to treat polyarticular juvenile idiopathic arthritis in children who are at least 2 years old.''Enbrel is also used to treat plaque psoriasis in adults and children who are at least 4 years old.''Enbrel is sometimes used with another medicine called methotrexate when treating rheumatoid arthritis and psoriatic arthritis.''"
Important information Enbrel,"''Using Enbrel may increase your risk of developing certain types of cancer, including a rare type of lymphoma. Ask your doctor about your specific risk. This has occurred mainly in teenagers and young adults using Enbrel or similar medicines to treat Crohn's disease or ulcerative colitis. Call your doctor at once if you have any of the following symptoms: fever, night sweats, itching, loss of appetite, weight loss, tiredness, feeling full after eating only a small amount, pain in your upper stomach that may spread to your shoulder, nausea, easy bruising or bleeding, pale skin, feeling light-headed or short of breath, rapid heart rate, dark urine, clay-colored stools, or jaundice (yellowing of the skin or eyes).''Enbrel can weaken your immune system. Serious and sometimes fatal infections may occur. Call your doctor right away if you have signs of infection such as: fever, chills, cough, sweating, body aches, skin sores or redness, diarrhea, burning when you urinate, or feeling very tired or short of breath.''"
Before taking this medicine Enbrel,"''You should not use Enbrel if you are allergic to etanercept, or if you have a severe infection such as sepsis (infection throughout your body).''To make sure Enbrel is safe for you, tell your doctor if you have:''a weak immune system, HIV or AIDS, tuberculosis, or any type of recurring infection;symptoms of an active infection such as fever, flu symptoms, diarrhea, or painful urination;an open cut or skin sores;diabetes;congestive heart failure;a history of nerve disorders such as multiple sclerosis, Guillain-Barré syndrome, myelitis, or optic neuritis;epilepsy or other seizure disorder;asthma or other breathing disorder;if you have ever had hepatitis B;if you are allergic to latex rubber; orif you are scheduled to receive any vaccines, or if you have recently been vaccinated with BCG (Bacille Calmette-Guerin).''Tell your doctor if you have ever had tuberculosis, were exposed to tuberculosis indicated by a positive PPD test, if anyone in your household has tuberculosis, or if you have recently traveled to an area where certain infections are common (Ohio River Valley, Mississippi River Valley, and the Southwest).''Children should be current on all childhood immunizations before starting treatment with Enbrel.''Using Enbrel may increase your risk of developing certain types of cancer, including a fast-growing lymphoma that can be fatal. This rare lymphoma has occurred in male teenagers and young men using a combination of immunosuppressant medicines to treat Crohn's disease or ulcerative colitis. However, people with autoimmune disorders (including rheumatoid arthritis, Crohn's disease, ankylosing spondylitis, and psoriasis) may have a higher risk of lymphoma. Talk to your doctor about your individual risk.''Tell your doctor if you are pregnant or plan to become pregnant while using this medicine. If you are pregnant, your name may be listed on a pregnancy registry. This is to track the outcome of the pregnancy and to evaluate any effects of Enbrel on the baby.''Etanercept can pass into breast milk and may harm a nursing baby. You should not breast-feed while using this medicine.''How should I use Enbrel?''Before you start treatment with Enbrel, your doctor may perform tests to make sure you do not have an infection.''Enbrel is injected under the skin. A healthcare provider may teach you how to properly use the medication by yourself. Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you don't understand all instructions.''Do not shake this medicine. Prepare an injection only when you are ready to give it. Do not use if the medicine looks cloudy, has changed colors, or has particles in it. Call your pharmacist for new medicine.''You may need to mix Enbrel with a liquid (diluent). When using injections by yourself, be sure you understand how to properly mix and store the medicine.''Etanercept doses are based on weight in children. Your child's dose needs may change if the child gains or loses weight.''If you need surgery, tell the surgeon ahead of time that you are using Enbrel.p''Enbrel affects your immune system. You may get infections more easily, even serious or fatal infections. Your doctor will need to examine you on a regular basis.''If you've ever had hepatitis B, using Enbrel can cause this virus to become active or get worse. You may need frequent liver function tests while using this medicine and for several months after you stop.''Carefully follow all storage instructions provided with your medicine.''Store Enbrel in the refrigerator at 36°F to 46°F (2°C to 8°C).Store Enbrel in the original carton to protect from light or physical damage.If needed, you may store the Enbrel prefilled syringe or the unmixed Enbrel multiple-dose vial and diluent syringe (dose tray) at room temperature between 68°F to 77°F (20°C to 25°C) for up to 14 days.Once an Enbrel prefilled syringe or an unmixed multiple-dose vial has reached room temperature, do not put it back in the refrigerator.Throw away any Enbrel that has been stored at room temperature after 14 days.A mixed (reconstituted) Enbrel multiple-dose vial should be used right away or kept in the refrigerator at 36°F to 46°F (2°C to 8°C) for up to 14 days.Do not store the Enbrel in extreme heat or cold. For example, avoid storing Enbrel in your vehicle’s glove box or trunk.Do not use after the expiration date on the label has passed.Do not freeze.Do not shake.''Each cartridge, injection pen, or prefilled syringe is for one use only. Throw it away after one use, even if there is still medicine left inside.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose of Enbrel.''"
What happens if I overdose? Enbrel,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while using Enbrel?,"''Avoid being near people who are sick or have infections. Call your doctor for preventive treatment if you are exposed to chicken pox.''Do not receive a ""live"" vaccine while using Enbrel. The vaccine may not work as well during this time, and may not fully protect you from disease. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, one form of typhoid, yellow fever, varicella (chickenpox), the older form of the shingles vaccine, and nasal flu (influenza) vaccine.''"
