Questions,Answer
What happens if I overdose? Benazepril,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking benazepril? Benazepril,"''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid becoming overheated or dehydrated during exercise, in hot weather, or by not drinking enough fluids. Benazepril can decrease sweating and you may be more prone to heat stroke.''Drinking alcohol can further lower your blood pressure and may increase certain side effects of benazepril.''Do not use potassium supplements or salt substitutes, unless your doctor has told you to.''''"
Benazepril side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, severe stomach pain, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning in your eyes, skin pain, red or purple skin rash that spreads and causes blistering and peeling).''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;little or no urinating;high potassium--nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement; orliver problems--stomach pain (upper right side), loss of appetite, dark urine, jaundice (yellowing of the skin or eyes).''Common side effects may include:''headache; orcough.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Benazepril dosing information,"''Usual Adult Dose for Hypertension:Initial dose: With a diuretic: 5 mg orally once a day; without a diuretic: 10 mg orally once a dayMaintenance dose: 20 to 40 mg/day orally as a single dose or in two equally divided dosesMaximum dose: 80 mg/dayComments:-The divided dose regimen was more effective in controlling pre-dosing blood pressure.-If discontinuing a diuretic prior to initiating this drug to reduce the likelihood of hypotension, conclude diuretic therapy 2 to 3 days prior to starting this drug.Usual Pediatric Dose for Hypertension:6 YEARS OR OLDER:Initial dose: 0.2 mg/kg orally once a day as monotherapyMaximum dose: 0.6 mg/kg; 40 mg/dayComments:-Doses between 0.1 and 0.6 mg/kg once a day have been studied; doses greater than 0.1 mg/kg were shown to reduce blood pressure; doses above 0.6 mg/kg or 40 mg/day have not been studied in pediatric patients.-Prepare a suspension for pediatric patients who cannot swallow tablets or for whom the calculated dosage does not correspond to available tablet strengths.''"
What is Benicar?,"''Benicar (olmesartan) is an angiotensin II receptor antagonist. Olmesartan keeps blood vessels from narrowing, which lowers blood pressure and improves blood flow.''Benicar is used to treat high blood pressure (hypertension) in adults and children who are at least 6 years old.''Benicar is sometimes given together with other blood pressure medications.''"
Important Information Benicar,"''Do not use if you are pregnant. Stop using Benicar and tell your doctor right away if you become pregnant. Olmesartan can cause injury or death to the unborn baby if you take the medicine during your second or third trimester.''If you have diabetes, do not use Benicar together with any medication that contains aliskiren (a blood pressure medicine - brand names include Amturnide, Tekturna, and Tekamlo).''You may also need to avoid taking olmesartan with aliskiren if you have kidney disease.''"
Before taking this medicine Benicar,"''You should not take Benicar if you are allergic to olmesartan.''To make sure Benicar is safe for you, tell your doctor if you have ever had:''liver disease;congestive heart failure; orif you are on a low salt diet.''Do not use if you are pregnant. If you become pregnant, stop taking this medicine and tell your doctor right away. Olmesartan can cause injury or death to the unborn baby if you take the medicine during your second or third trimester.''You should not breast-feed while using this medicine.''"
How should I take Benicar?,"''Take Benicar exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''You may take Benicar with or without food.''Keep using this medicine as directed, even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medication for the rest of your life.''You may have very low blood pressure while taking this medication. Call your doctor if you are sick with vomiting or diarrhea, or if you are sweating more than usual.''Your blood pressure will need to be checked often.''Store at room temperature away from moisture and heat.''"
Benicar dosing information,"''Usual Adult Dose for Hypertension:''20 mg orally once a day; may increase dose to 40 mg in two weeks if further blood pressure reduction is needed.Maximum dose: 40 mg orally once a dayComments:-For patients with possible intravascular volume depletion (e.g., patients treated with diuretics, especially those with impaired renal function), initiate this drug under close supervision and give consideration to a lower starting dose.-Twice daily dosing offers no additional benefit over the same total dose give once daily.''Usual Pediatric Dose for Hypertension:''6 to 16 years:-20 to less than 35 kg: 10 mg orally once a day; may increase dose to 20 mg in two weeks if further blood pressure reduction is needed-35 kg or more: 20 mg orally once a day; may increase dose to 40 mg in two weeks if further blood pressure reduction is neededComments:-For children who cannot swallow tablets, the same dose can be given using an extemporaneous suspension.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Benicar,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Benicar?,"''Drinking alcohol can increase certain side effects of Benicar.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''"
Benicar side effects,"''Get emergency medical help if you have signs of an allergic reaction to Benicar: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''a light-headed feeling, like you might pass out;little or no urination;fast heart rate;swelling in your hands or feet; orhigh potassium level - nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement.''Common Benicar side effects may include:''dizziness.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Bentyl?,''Bentyl relieves spasms of the muscles in the stomach and intestines.''Bentyl is used to treat functional bowel or irritable bowel syndrome.''Bentyl may also be used for purposes not listed in this medication guide.''''
Important Information Bentyl,"''This medication may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Drinking alcohol can increase certain side effects of dicyclomine.''Avoid becoming overheated or dehydrated during exercise and in hot weather. Bentyl can decrease your sweating, which can lead to heat stroke in a hot environment.''Stop using Bentyl and call your doctor right away if you have serious side effects such as confusion, hallucinations, unusual thoughts or behavior, fast or uneven heart rate, or if you urinate less than usual or not at all.''There are many other medicines that can interact with Bentyl. Tell your doctor about all the prescription and over-the-counter medications you use. This includes vitamins, minerals, herbal products, and drugs prescribed by other doctors. Do not start using a new medication without telling your doctor. Keep a list with you of all the medicines you use and show this list to any doctor or other healthcare provider who treats you.''''"
Before taking this medicine Bentyl,"''You should not take this medication if you are allergic to Bentyl, or if you have:''problems with urination;a bowel obstruction or severe constipation;severe ulcerative colitis or toxic megacolon;gastroesophageal reflux disease (GERD);a serious heart condition or active bleeding;glaucoma;myasthenia gravis; orif you are breast-feeding a baby.''To make sure you can safely take Bentyl, tell your doctor if you have any of these other conditions:''ulcerative colitis;an ileostomy or colostomy;a nerve problem (such as numbness or tingling);liver or kidney disease;heart disease, congestive heart failure, high blood pressure, or a heart rhythm disorder;hiatal hernia; oran enlarged prostate.''FDA pregnancy category B. This medication is not expected to be harmful to an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant during treatment.''Dicyclomine can pass into breast milk and can cause breathing problems or other life-threatening side effects in infants younger than 6 months of age. Do not breast feed a baby while taking this medication.''Older adults may be more likely to have side effects from  Bentyl.''Bentyl should not be given to a child younger than 6 months old.''''"
How should I take  Bentyl?,"''Take exactly as prescribed by your doctor. Do not take in larger or smaller amounts or for longer than recommended. Follow the directions on your prescription label.''Bentyl is usually taken 4 times each day. Your doctor may occasionally change your dose to make sure you get the best results.''Take this medicine with a full glass of water.''Measure liquid medicine with a special dose-measuring spoon or cup, not a regular table spoon. If you do not have a dose-measuring device, ask your pharmacist for one.''Talk with your doctor if your symptoms do not improve after 2 weeks of treatment.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Bentyl,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, vomiting, dilated pupils, weakness or loss of movement in any part of your body, trouble swallowing, fainting, or seizure (convulsions).''''"
What should I avoid while taking  Bentyl?,"''This medication may cause blurred vision and may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert and able to see clearly.''Avoid becoming overheated or dehydrated during exercise and in hot weather. Bentyl can cause decreased sweating, which can lead to heat stroke in a hot environment.''Drinking alcohol can increase certain side effects of dicyclomine.''Avoid using antacids without your doctor's advice. Use only the type of antacid your doctor recommends. Some antacids can make it harder for your body to absorb Bentyl.''''"
 Bentyl side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using Bentyl and call your doctor at once if you have a serious side effect such as:''severe constipation, bloating, or stomach pain;worsening of diarrhea or other irritable bowel symptoms;feeling very thirsty or hot, being unable to urinate, heavy sweating, or hot and dry skinconfusion, hallucinations, unusual thoughts or behavior; orpounding heartbeats or fluttering in your chest.''Less serious side effects may include:''drowsiness, dizziness, weakness, nervousness;blurred vision;dry mouth, stuffy nose; ormild constipation.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is benzonatate? Benzonatate,"''Benzonatate is a non-narcotic cough medicine.''Benzonatate works by numbing the throat and lungs, making the cough reflex less active.''Benzonatate is used to relieve coughing.''"
Important Information Benzonatate,"''You should not use this medication if you are allergic to benzonatate or topical numbing medicines such as tetracaine or procaine (found in some insect bite and sunburn creams).''Never suck or chew on a benzonatate capsule. Swallow the pill whole. Sucking or chewing the capsule may cause your mouth and throat to feel numb or cause other serious side effects.''Serious side effects of benzonatate include choking feeling, chest pain or numbness, feeling like you might pass out, confusion, or hallucinations. Some of these side effects may result from chewing or sucking on a capsule.''Do not give this medication to a child younger than 10 years old without medical advice. An overdose of benzonatate can be fatal to a child.''"
Before taking this medicine Benzonatate,"''You should not use this medicine if you are allergic to benzonatate or topical numbing medicines such as tetracaine or procaine (found in some insect bite and sunburn creams).''Tell your doctor if you are pregnant or breastfeeding.''Benzonatate is not approved for use by anyone younger than 10 years old. An overdose can be fatal, especially to a young child who has accidentally swallowed the medicine.''"
How should I take benzonatate? Benzonatate,"''Take benzonatate exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Always ask a doctor before giving a cough medicine to a child. Death can occur from the misuse of cough and cold medicines in very young children.''Take each dose with a full glass of water.''Never suck or chew on a benzonatate capsule. Swallow the pill whole. Sucking or chewing the capsule may cause serious side effects.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''"
What happens if I overdose? Benzonatate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of benzonatate can be fatal, especially to a child. Accidental death has occurred in children under 10 years old.''Overdose symptoms may include tremors, feeling restless, seizure (convulsions), slow heart rate, weak pulse, fainting, and slow breathing (breathing may stop).''"
What should I avoid while taking benzonatate? Benzonatate,''Avoid eating or drinking anything while you feel numbness or tingling in your mouth or throat.''
Benzonatate side effects,"''Stop taking benzonatate and get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe drowsiness or dizziness;confusion, hallucinations.ongoing numbness or tingling in your mouth, throat, or face;numbness in your chest;a choking feeling;chills; orburning in your eyes.''Some of these side effects may result from chewing or sucking on a benzonatate capsule.''Common benzonatate side effects may include:''headache, dizziness;nausea, upset stomach;constipation;itching, rash; orstuffy nose.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Benzonatate dosing information,''Usual Adult Dose for Cough:''100 mg to 200 mg orally three times a day as needed for coughComments: This drug should be swallowed whole.Use: Symptomatic relief of cough''Usual Pediatric Dose for Cough:''Children older than 10 years:100 mg to 200 mg orally three times a day as needed for coughComments: This drug should be swallowed whole.Use: Symptomatic relief of cough''
What other drugs will affect benzonatate? Benzonatate,"''Using benzonatate with other drugs that make you drowsy can worsen this effect. Ask your doctor before using opioid medication, a sleeping pill, a muscle relaxer, or medicine for anxiety or seizures.''Other drugs may interact with benzonatate, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is benztropine? Benztropine,"''Benztropine reduces the effects of certain chemicals in the body that may be unbalanced as a result of disease (such as Parkinson's), drug therapy, or other causes.''Benztropine is used together with other medicines to treat the symptoms of Parkinson's disease (muscle spasms, stiffness, tremors, poor muscle control).''Benztropine is also used to treat and prevent these symptoms when they are caused by drugs such as chlorpromazine (Thorazine), fluphenazine (Prolixin), perphenazine (Trilafon), and others.''Benztropine may also be used for purposes not listed in this medication guide.''''"
Important Information Benztropine,''Benztropine is not approved for use by anyone younger than 3 years old.''Certain side effects of benztropine may be more likely in older adults.''''
Before taking this medicine Benztropine,"''You should not use benztropine if you are allergic to it.''Benztropine is not approved for use by anyone younger than 3 years old.''To make sure benztropine is safe for you, tell your doctor if you have:''glaucoma;mental illness;a nerve-muscle disorder;a history of alcoholism;a bowel or bladder obstruction;urination problems;kidney disease; orif you are severely ill or otherwise debilitated.''Using benztropine during pregnancy could harm the unborn baby. Tell your doctor if you are pregnant or if you become pregnant while using  benztropine.''It is not known whether benztropine passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''''"
How should I take benztropine? Benztropine,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use this medicine in larger or smaller amounts or for longer than recommended.''It is best to take benztropine at bedtime, especially if you take this medicine only once per day. Follow your doctor's instructions.''It may take up to 3 days before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve or if they get worse.''Your mouth may feel dry while taking benztropine. To prevent or relieve dry mouth, suck on a piece of sugar-free hard candy, chew sugar-free gum, drink water, chew on ice chips, or use a saliva substitute.''Drink plenty of liquids while you are taking benztropine.''Dry mouth may lead to gum disease or cavities. Brush and floss your teeth regularly and see a dentist for routine check-ups while you are taking benztropine.''You should not stop using any of your anti-Parkinson medications suddenly. Stopping suddenly may make your condition worse.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Benztropine,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose can cause headache, severe dizziness, anxiety, confusion, trouble swallowing, hot and dry skin, dilated pupils, weak pulse, irregular heartbeats, fainting, or seizure (convulsions).''''"
What should I avoid while taking benztropine? Benztropine,"''benztropine may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''Avoid becoming overheated or dehydrated during exercise and in hot weather. Benztropine can decrease sweating and you may be more prone to heat stroke.''If you also take ketoconazole, do not take it within 2 hours before you take benztropine.''Drinking alcohol with benztropine can cause side effects.''''"
Benztropine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''fast or pounding heartbeats;confusion, hallucinations;severe mouth dryness that causes trouble talking or swallowing;loss of appetite, weight loss;severe constipation;little or no urination;blurred vision, tunnel vision, eye pain, or seeing halos around lights;severe skin rash;fever, severe weakness or dizziness; ordehydration symptoms--feeling very thirsty or hot, being unable to urinate, heavy sweating, or hot and dry skin.''Side effects such as dry mouth, constipation, and confusion may be more likely in older adults.''Common side effects may include:''nausea, vomiting;dry mouth;blurred vision; oryour eyes may be more sensitive to light.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is bicalutamide? Bicalutamide,"''Bicalutamide is used to treat prostate cancer that has spread to other parts of the body (metastatic).''Bicalutamide is given in combination with another medicine called a luteinizing (LOO-tee-in-ize-ing) hormone-releasing hormone, or LHRH. LHRH helps prevent the testicles from producing testosterone.''Bicalutamide may also be used for purposes not listed in this medication guide.''''"
Important Information Bicalutamide,''Bicalutamide can harm an unborn baby if you father a child while using  bicalutamide. Use effective birth control to prevent pregnancy while using bicalutamide and for at least 130 days (about 19 weeks) after your last dose.''''
Before taking this medicine Bicalutamide,''You should not use this medicine if you are allergic to bicalutamide.''Use effective birth control if your sex partner is able to get pregnant. Bicalutamide can harm an unborn baby if you father a child while using this medicine. Keep using birth control for at least 130 days (about 19 weeks) after your last dose.''Bicalutamide is not for use by women or children.''This medicine can cause birth defects if a woman takes it during pregnancy.''Tell your doctor if you have ever had:''liver disease; ordiabetes.''''
How should I take bicalutamide? Bicalutamide,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Bicalutamide is usually taken once per day in the morning or evening.''Take the medicine at the same time each day, with or without food.''LHRH is given as an injection or a tiny implant injected through a needle under the skin around your navel. LHRH injections are given at intervals such as once every 4 weeks. Follow your doctor's instructions.''You should not stop using bicalutamide unless your doctor tells you to.''You will need frequent medical tests.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose and use your next dose at the regular time. Do not use two doses at one time.''Call your doctor for instructions if you miss an appointment for your LHRH injection.''''"
What happens if I overdose? Bicalutamide,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking bicalutamide? Bicalutamide,''Avoid driving or hazardous activity until you know how  bicalutamide will affect you. Your reactions could be impaired.''Bicalutamide could make you sunburn more easily. Avoid sunlight or tanning beds. Wear protective clothing and use sunscreen (SPF 30 or higher) when you are outdoors.''''
Bicalutamide side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''breast pain or swelling;sudden chest pain, wheezing, dry cough, feeling short of breath;low red blood cells (anemia)--pale skin, unusual tiredness, feeling light-headed or short of breath, cold hands and feet;liver problems--nausea, upper stomach pain, feeling tired, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes), fever, chills;high blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor; or(if you also take warfarin) unusual bruising or bleeding.''Common side effects may include:''anemia;blood in your urine;fever, chills, flu-like symptoms;trouble breathing;hot flashes;pain in your back, pelvis, or stomach;swelling in your arms, ankles, legs, or feet;increased night-time urination;weakness, dizziness; ornausea, diarrhea, constipation.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Bicalutamide dosing information,"''Usual Adult Dose for Prostate Cancer:In combination with an LHRH analog: 50 mg orally once a day (morning or evening)Comments:-Therapy with this drug should be started at the same time as therapy with an LHRH analog.  -If a dose is missed, take the next dose at the scheduled time.  Do not take the missed dose and do not double the next dose.Use: For use in combination therapy with a luteinizing hormone-releasing hormone (LHRH) analog for the treatment of Stage D2 metastatic carcinoma of the prostate''"
What other drugs will affect bicalutamide? Bicalutamide,"''Tell your doctor about all your other medicines, especially:''a blood thinner (warfarin, Coumadin, Jantoven).''This list is not complete. Other drugs may affect bicalutamide, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Biktarvy?,"''Biktarvy contains a combination of bictegravir, emtricitabine, and tenofovir. Bictegravir, emtricitabine, and tenofovir are antiviral medicines that prevent human immunodeficiency virus (HIV) from multiplying in your body.''Biktarvy is used to treat HIV, the virus that can cause acquired immunodeficiency syndrome (AIDS).''Biktarvy is for use in adults and children who weigh at least 55 pounds (25 kilograms).''Biktarvy is not a cure for HIV or AIDS.''"
Important Information Biktarvy,"''Biktarvy may cause a serious condition called lactic acidosis. Too much lactic acid is a serious but rare medical emergency that can lead to death. Tell your healthcare provider right away if you get these symptoms: weakness or being more tired than usual, unusual muscle pain, being short of breath or fast breathing, stomach pain with nausea and vomiting, cold or blue hands and feet, feel dizzy or lightheaded, or a fast or abnormal heartbeat.''If you've ever had hepatitis B, it may become active or get worse after you stop using Biktarvy. You may need frequent liver function tests for several months.''"
Before taking this medicine Biktarvy,"''You should not use Biktarvy if you are allergic to antiviral medicines that contain emtricitabine or tenofovir (such as Atripla, Complera, Emtriva, Descovy, Genvoya, Odefsey, Stribild, or Truvada).''Some medicines can cause unwanted or dangerous effects when used with Biktarvy. Your doctor may need to change your treatment plan if you also use:''dofetilide; orrifampin.''Tell your doctor if you have ever had:''liver disease (especially cirrhosis or hepatitis B); orkidney disease.''Tell your doctor if you are pregnant. HIV can be passed to your baby if you are not properly treated during pregnancy. Take all of your HIV medicines to control your infection. Your name may be listed on a pregnancy registry to track the effects of Biktarvy on the baby.''Women with HIV or AIDS should not breast feed a baby. Even if your baby is born without HIV, the virus may be passed to the baby in your breast milk.''"
How should I take Biktarvy?,"''Take Biktarvy exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Biktarvy is a complete regimen and is not for use with other antiviral medications.''You may take Biktarvy with or without food. If you take a multivitamin or mineral supplement that contains iron or calcium, take it with food at the same time you take Biktarvy.''You will need frequent medical tests.''Store in the original container at room temperature, away from moisture and heat. Keep the bottle tightly closed when not in use.''If you've ever had hepatitis B, this virus may become active or get worse in the months after you stop using Biktarvy. You may need frequent liver function tests while using this medicine and for several months after your last dose.''"
Biktarvy dosing information,"''Usual Adult Dose for HIV Infection:''1 tablet orally once a dayUse: As a complete regimen for the treatment of HIV-1 infection in patients with no antiretroviral treatment history or to replace the current antiretroviral regimen in patients virologically-suppressed (HIV-1 RNA less than 50 copies/mL) on a stable antiretroviral regimen for at least 3 months with no history of treatment failure and no known substitutions associated with resistance to the individual components of this drug''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not use two doses at one time.''Get your prescription refilled before you run out of medicine completely.''"
What happens if I overdose? Biktarvy,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Biktarvy?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Biktarvy side effects,"''Get emergency medical help if you have signs of an allergic reaction to Biktarvy: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''kidney problems - little or no urination, swelling in your feet or ankles, feeling tired or short of breath;lactic acidosis - muscle pain or weakness, numbness or cold feeling, trouble breathing, stomach pain, vomiting, irregular heart rate, dizziness, or feeling very weak or tired; orliver problems - swelling around your midsection, upper stomach pain, unusual tiredness, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Biktarvy affects your immune system, which may cause certain side effects (even weeks or months after you've taken this medicine). Tell your doctor if you have:''signs of a new infection - fever, night sweats, swollen glands, cold sores, cough, wheezing, diarrhea, weight loss;trouble speaking or swallowing, problems with balance or eye movement, weakness or prickly feeling; orswelling in your neck or throat (enlarged thyroid), menstrual changes, impotence.''Common Biktarvy side effects may include:''nausea, diarrhea; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Biktarvy?,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Certain antacids, laxatives, or buffered medicines can make Biktarvy much less effective when taken at the same time. Take your dose on an empty stomach, 2 hours before you take any of these other medicines.''Many drugs can interact with bictegravir, emtricitabine, and tenofovir. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible interactions are listed here. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is biotin? Biotin,"''Biotin is a form of vitamin B found in foods. Biotin helps the body break down fats, carbohydrates, and proteins.''Biotin has been used in alternative medicine as a likely effective aid in treating or preventing biotin deficiency. Biotin deficiency can be caused by malnutrition, rapid weight loss, long-term tube feeding, and other medical conditions.''Biotin has also been used to treat seborrhea (skin rash) in babies. However, research has shown that biotin may not be effective in treating this condition.''Other uses not proven with research have included treating brittle nails or thinning hair, diabetes, nerve pain, and other conditions.''It is not certain whether biotin is effective in treating any medical condition. Medicinal use of this product has not been approved by the FDA. Biotin should not be used in place of medication prescribed for you by your doctor.''Biotin is often sold as an herbal supplement. There are no regulated manufacturing standards in place for many herbal compounds and some marketed supplements have been found to be contaminated with toxic metals or other drugs. Herbal/health supplements should be purchased from a reliable source to minimize the risk of contamination.''Biotin may also be used for purposes not listed in this product guide.''''"
Important Information Biotin,"''Follow all directions on the product label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Biotin,"''You should not use this product if you are allergic to biotin.''Before using biotin, talk to your healthcare provider. Your dose needs may be different:''if you have kidney disease;if you have had stomach surgery; orif you smoke.''Ask a doctor before using biotin if you are pregnant or breastfeeding. Your dose needs may be different during pregnancy or while you are nursing.''Do not give any herbal/health supplement to a child without medical advice.''''"
How should I take biotin? Biotin,"''When considering the use of herbal supplements, seek the advice of your doctor. You may also consider consulting a practitioner who is trained in the use of herbal/health supplements.''If you choose to use biotin, use it as directed on the package or as directed by your doctor, pharmacist, or other healthcare provider. Do not use more of this product than is recommended on the label.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Biotin can cause false results with certain medical tests. Tell any doctor who treats you that you are using biotin.''The recommended dietary allowance of biotin increases with age. Follow your healthcare provider's instructions. You may also consult the Office of Dietary Supplements of the National Institutes of Health, or the U.S. Department of Agriculture (USDA) Nutrient Database (formerly ""Recommended Daily Allowances"") listings for more information.''It may take 3 to 6 months before the condition of your hair or nails improves.''Call your doctor if the condition you are treating with biotin does not improve, or if it gets worse while using this product.''After you stop using biotin, your nails will likely return to their original condition within 6 to 9 months.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Skip the missed dose if it is almost time for your next scheduled dose. Do not use extra biotin to make up the missed dose.''''"
What happens if I overdose? Biotin,"''Since biotin is a water-soluble vitamin, an overdose is unlikely to occur.''''"
What should I avoid while taking biotin? Biotin,"''Follow your healthcare provider's instructions about any restrictions on food, beverages, or activity.''''"
Biotin side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include upset stomach or diarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is bismuth subsalicylate? Bismuth subsalicylate,"''Bismuth subsalicylate is used to treat diarrhea, nausea, heartburn, indigestion, gas, or upset stomach.''Bismuth subsalicylate may also be used for purposes not listed in this medication guide.''''"
Important Information Bismuth subsalicylate,"''You should not use  bismuth subsalicylate if you have bleeding problems, a stomach ulcer, blood in your stools, or if you are allergic to aspirin or other salicylates.''Do not give this medicine to a child or teenager with a fever, flu symptoms, or chickenpox.''''"
Before taking this medicine Bismuth subsalicylate,"''You should not use bismuth subsalicylate if you are allergic to it, or if you have:''black or bloody stools;a stomach ulcer;bleeding problems; orif you are allergic to salicylates such as aspirin, Doan's Extra Strength, Salflex, Tricosal, and others.''Do not give this medicine to a child or teenager with a fever, flu symptoms, or chickenpox. Salicylates can cause Reye's syndrome, a serious and sometimes fatal condition in children.''Ask a doctor or pharmacist if this medicine is safe to use if you have:''mucus in your stools; orif you currently have a fever.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''Do not give this medicine to a child younger than 12 years old without medical advice.''''"
How should I take bismuth subsalicylate? Bismuth subsalicylate,"''Use exactly as directed on the label, or as prescribed by your doctor.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''You must chew the chewable tablet before you swallow it.''Drink plenty of liquids while you are taking bismuth subsalicylate.''Do not take more than 8 doses in one day (24 hours).''Call your doctor if you still have diarrhea after 2 days of using  bismuth subsalicylate.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using bismuth subsalicylate.''Store at room temperature away from moisture and heat. Do not freeze.''''What happens if I miss a dose?''Since bismuth subsalicylate is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''Do not take more than 8 doses per day.''''"
What happens if I overdose? Bismuth subsalicylate,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include weakness, depression, anxiety, feeling irritable, problems with balance or coordination, confusion, tremors, or jerky muscle movements.''''"
