Questions,Answer
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while using omalizumab?,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Omalizumab side effects,"''Some people using omalizumab have had a severe, life-threatening allergic reaction either right after the injection or hours later. Allergic reaction may occur even after using the medication regularly for a year or longer.''You will be watched closely for a short time after each injection, to make sure you do not have an allergic reaction to omalizumab.''Get emergency medical help if you have signs of an allergic reaction:''hives, itching;anxiety or fear, feeling like you might pass out;flushing (warmth, redness, or tingly feeling);chest tightness, wheezing, cough, feeling short of breath, difficult breathing;fast or weak heartbeats; orswelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''trouble breathing;numbness or tingling in your arms or legs;fever, muscle pain, and rash within a few days after receiving an injection;heart attack symptoms--chest pain or pressure, pain spreading to your jaw or shoulder; orsigns of a blood clot--sudden numbness or weakness, problems with vision or speech, coughing up blood, swelling or redness in an arm or leg.''Common side effects may include:''mild rash;fever;nosebleeds;joint pain, bone fractures;arm or leg pain;nausea, vomiting, stomach pain;headache;dizziness, feeling tired;ear pain; orcold symptoms such as stuffy nose, sneezing, sinus pain, cough, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect omalizumab?,"''Other drugs may affect omalizumab, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is omega-3 polyunsaturated fatty acids? Omega-3 polyunsaturated fatty acids,''There are many brands and forms of omega-3 polyunsaturated fatty acids available. Not all brands are listed on this leaflet.''Omega-3 polyunsaturated fatty acids are used together with diet and exercise to help lower triglyceride levels in the blood.''It is not known if omega-3 polyunsaturated fatty acids will prevent a heart attack or stroke. Talk to your doctor about your risk factors.''Omega-3 polyunsaturated fatty acids may also be used for purposes not listed in this medication guide.''''
Important Information Omega-3 polyunsaturated fatty acids,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Omega-3 polyunsaturated fatty acids,''You should not use  omega-3 polyunsaturated fatty acids if you are allergic to omega-3 polyunsaturated fatty acids or soybeans.''Tell your doctor if you have ever had:''an allergy to fish or shellfish;diabetes;liver disease;a heart rhythm disorder;a pancreas disorder; orunderactive thyroid.''Tell your doctor if you are pregnant or breastfeeding.''Omega-3 polyunsaturated fatty acids is not approved for use by anyone younger than 18 years old.''''
How should I take omega-3 polyunsaturated fatty acids? Omega-3 polyunsaturated fatty acids,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Swallow the capsule whole and do not crush, chew, break, or open it.''Take with food.''While using omega-3 polyunsaturated fatty acids, you may need frequent blood tests.''You may need to follow a special diet while using omega-3 polyunsaturated fatty acids. Follow all instructions of your doctor or dietitian. Learn about the foods to eat or avoid to help control your condition.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''Store at room temperature away from moisture and heat. Do not freeze.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Omega-3 polyunsaturated fatty acids,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking omega-3 polyunsaturated fatty acids? Omega-3 polyunsaturated fatty acids,"''Avoid eating foods high in fat or cholesterol, or omega-3 polyunsaturated fatty acids will not be as effective.''Avoid drinking alcohol. It can increase triglycerides and may make your condition worse.''''"
Omega-3 polyunsaturated fatty acids side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''chest pain; oruneven heartbeats.''Common side effects may include:''loss of appetite;diarrhea, constipation, upset stomach, belching;back pain; ordry mouth, altered sense of taste.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Omega-3 polyunsaturated fatty acids dosing information,"''Usual Adult Dose for Hypertriglyceridemia:1 gram prescription only products:4 grams orally daily; may be given as a single dose or 2 divided doses.Comments:-Assess triglyceride levels carefully before starting therapy and identify other possible causes (e.g.  diabetes, hypothyroidism, medications) and manage appropriately.-Patients should be on a lipid lowering diet prior to using this medication, and continue the diet during use of this medication.-Capsules should be swallowed whole; do not break, crush, chew or dissolve capsules.-In clinical trials, the medication was administered with meals.''"
What other drugs will affect omega-3 polyunsaturated fatty acids? Omega-3 polyunsaturated fatty acids,"''Tell your doctor about all your other medicines, especially:''a blood thinner--warfarin, Coumadin, Jantoven.''This list is not complete. Other drugs may affect omega-3 polyunsaturated fatty acids, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is omeprazole? Omeprazole,''Omeprazole is a proton pump inhibitor that decreases the amount of acid produced in the stomach.''Omeprazole is used to treat symptoms of gastroesophageal reflux disease (GERD) and other conditions caused by excess stomach acid. It is also used to promote healing of erosive esophagitis (damage to your esophagus caused by stomach acid).''Omeprazole may also be given together with antibiotics to treat gastric ulcer caused by infection with Helicobacter pylori (H. pylori).''Over-the-counter (OTC) omeprazole is used to help control heartburn that occurs 2 or more days per week. The OTC brand of omeprazole must be taken as a course on a regular basis for 14 days in a row.''
Important Information Omeprazole,"''Omeprazole is not for immediate relief of heartburn symptoms.''Heartburn is often confused with the first symptoms of a heart attack. Seek emergency medical attention if you have chest pain or heavy feeling, pain spreading to the arm or shoulder, nausea, sweating, and a general ill feeling.''Omeprazole can cause kidney problems. Tell your doctor if you are urinating less than usual, or if you have blood in your urine.''Diarrhea may be a sign of a new infection. Call your doctor if you have diarrhea that is watery or has blood in it.''Omeprazole may cause new or worsening symptoms of lupus. Tell your doctor if you have joint pain and a skin rash on your cheeks or arms that worsens in sunlight.''You may be more likely to have a broken bone while taking omeprazole long term or more than once per day.''Prilosec OTC (over-the-counter) should be taken for no longer than 14 days in a row. Allow at least 4 months to pass before you start another 14-day treatment.''"
Before taking this medicine Omeprazole,"''Heartburn can mimic early symptoms of a heart attack. Get emergency medical help if you have chest pain that spreads to your jaw or shoulder and you feel sweaty or light-headed.''You should not use omeprazole if you are allergic to it, or if:''you are also allergic to medicines like omeprazole, such as esomeprazole, lansoprazole, pantoprazole, rabeprazole, Nexium, Prevacid, Protonix, and others; oryou also take HIV medication that contains rilpivirine (such as Complera, Edurant, Odefsey, Juluca).''Ask a doctor or pharmacist if it is safe for you to use omeprazole if you have other medical conditions, especially:''trouble or pain with swallowing;bloody or black stools, vomit that looks like blood or coffee grounds;heartburn that has lasted for over 3 months;frequent chest pain, heartburn with wheezing;unexplained weight loss;nausea or vomiting, stomach pain;liver disease;low levels of magnesium in your blood; orosteoporosis or low bone mineral density (osteopenia).''You may be more likely to have a broken bone in your hip, wrist, or spine while taking a proton pump inhibitor long-term or more than once per day. Talk with your doctor about ways to keep your bones healthy.''Ask a doctor before using omeprazole if you are pregnant or breast-feeding.''Do not give this medicine to a child without medical advice.''"
How should I take omeprazole? Omeprazole,"''Omeprazole is usually taken before eating (at least 1 hour before a meal). Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Use Prilosec OTC (over-the-counter) exactly as directed on the label, or as prescribed by your doctor.''Read and carefully follow any Instructions for Use provided with your medicine. Ask your doctor or pharmacist if you do not understand these instructions.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''If you cannot swallow a capsule whole, open it and sprinkle the medicine into a spoonful of applesauce. Swallow the mixture right away without chewing. Do not save it for later use.''You must dissolve omeprazole powder in a small amount of water. This mixture can either be swallowed or given through a nasogastric (NG) feeding tube using a catheter-tipped syringe.''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve.''>OTC omeprazole should be taken for only 14 days in a row. It may take 1 to 4 days before your symptoms improve. Allow at least 4 months to pass before you start a new 14-day course of treatment.''Call your doctor if your symptoms do not improve, or if they get worse.''Some conditions are treated with a combination of omeprazole and antibiotics. Use all medications as directed.''Omeprazole can affect the results of certain medical tests. Tell any doctor who treats you that you are using this medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Omeprazole,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking omeprazole? Omeprazole,"''Omeprazole can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, call your doctor before using anti-diarrhea medicine.''"
Omeprazole side effects,"''Get emergency medical help if you have signs of an allergic reaction to omeprazole: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Stop using omeprazole and call your doctor at once if you have:''severe stomach pain, diarrhea that is watery or bloody;new or unusual pain in your wrist, thigh, hip, or back;seizure (convulsions);kidney problems - little or no urination, blood in your urine, swelling, rapid weight gain;low magnesium - dizziness, irregular heartbeats, feeling jittery, muscle cramps, muscle spasms, cough or choking feeling; ornew or worsening symptoms of lupus - joint pain, and a skin rash on your cheeks or arms that worsens in sunlight.''Taking this medicine long-term may cause you to develop stomach growths called fundic gland polyps. Talk with your doctor about this risk.''If you use omeprazole for longer than 3 years, you could develop a vitamin B-12 deficiency. Talk to your doctor about how to manage this condition if you develop it.''Common omeprazole side effects may include:''stomach pain, gas;nausea, vomiting, diarrhea; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect omeprazole? Omeprazole,"''Sometimes it is not safe to use certain medications at the same time. Some drugs can affect your blood levels of other drugs you take, which may increase side effects or make the medications less effective.''Tell your doctor about all your current medicines. Many drugs can interact omeprazole, especially:''clopidogrel;methotrexate;St. John's wort; oran antibiotic - amoxicillin, clarithromycin, rifampin.''This list is not complete and many other drugs may affect omeprazole. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Omnicef?,''Omnicef (cefdinir) is in a group of drugs called cephalosporin (SEF a low spor in) antibiotics. It works by fighting bacteria in your body.''Omnicef is used to treat many different types of infections caused by bacteria.''Omnicef may also be used for purposes not listed in this medication guide.''
Important information Omnicef,"''Do not take Omnicef if you are allergic to cefdinir, or to similar antibiotics, such as Ceftin, Cefzil, Keflex, and others.''Before taking Omnicef, tell your doctor if you are allergic to any drugs (especially penicillin). Also tell your doctor if you have kidney disease or a history of intestinal problems.''Take Omnicef for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may also increase your risk of further infection that is resistant to antibiotics. Omnicef will not treat a viral infection such as the common cold or flu.''Antibiotic medicines can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, stop taking Omnicef and call your doctor. Do not use anti-diarrhea medicine unless your doctor tells you to.''"
Before taking this medicine Omnicef,"''Do not take Omnicef if you are allergic to cefdinir or to other cephalosporin antibiotics, such as:''cefaclor (Raniclor);cefadroxil (Duricef);cefazolin (Ancef);cefditoren (Spectracef);cefpodoxime (Vantin);cefprozil (Cefzil);ceftibuten (Cedax);cefuroxime (Ceftin);cephalexin (Keflex); orcephradine (Velosef); and others.''To make sure you can safely take Omnicef, tell your doctor if you have any of these other conditions:''kidney disease (or if you are on dialysis);a history of intestinal problems, such as colitis; orif you are allergic to any drugs (especially penicillins).''Omnicef is not expected to be harmful to an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant during treatment. It is not known whether cefdinir passes into breast milk or if it could harm a nursing baby. Do not use Omnicef without telling your doctor if you are breast-feeding a baby.''Omnicef liquid contains sucrose. Talk to your doctor before using this form of cefdinir if you have diabetes.''"
How should I take Omnicef?,"''Take Omnicef exactly as prescribed by your doctor. Do not take in larger or smaller amounts or for longer than recommended. Follow the directions on your prescription label.''You may take Omnicef with or without food.''Shake the oral suspension (liquid) well just before you measure a dose. To be sure you get the correct dose, measure the liquid with a marked measuring spoon or medicine cup, not with a regular table spoon. If you do not have a dose-measuring device, ask your pharmacist for one.''Omnicef can cause you to have false results with certain medical tests, including urine glucose (sugar) tests. Tell any doctor who treats you that you are using cefdinir.''Take this medication for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may also increase your risk of further infection that is resistant to antibiotics. Cefdinir will not treat a viral infection such as the common cold or flu.''Store Omnicef at room temperature away from moisture and heat. Throw away any unused liquid that is older than 10 days.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Omnicef,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include nausea, vomiting, stomach pain, and diarrhea.''"
What should I avoid? Omnicef,"''Antibiotic medicines can cause diarrhea, which may be a sign of a new infection. If you have diarrhea that is watery or bloody, stop taking Omnicef and call your doctor. Do not use anti-diarrhea medicine unless your doctor tells you to.''Avoid using antacids or mineral supplements that contain iron within 2 hours before or after taking Omnicef. Antacids or iron can make it harder for your body to absorb Omnicef. This does not include baby formula fortified with iron.''Taking Omnicef with products that contain iron may cause your stools (bowel movements) to appear red in color. If this discoloration looks like blood in your stools, call your doctor.''"
Omnicef side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to Omnicef: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe stomach pain, diarrhea that is watery or bloody (even if it occurs months after your last dose);fever, chills, body aches, flu symptoms;pale skin, easy bruising, unusual bleeding;seizure (convulsions);fever, weakness, confusion;dark colored urine, jaundice (yellowing of the skin or eyes); orkidney problems - little or no urination, swelling in your feet or ankles, feeling tired or short of breath.''Common Omnicef side effects may include:''nausea, vomiting, stomach pain, diarrhea;vaginal itching or discharge;headache; orrash (including diaper rash in an infant taking liquid cefdinir.''This is not a complete list of side effects and others may occur. Tell your doctor about any unusual or bothersome side effect. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Omnicef?,"''Tell your doctor about all other medications you use, especially:''probenecid (Benemid); orvitamin or mineral supplements that contain iron.''This list is not complete and other drugs may interact with Omnicef. Tell your doctor about all medications you use. This includes prescription, over-the-counter, vitamin, and herbal products. Do not start a new medication without telling your doctor.''''"
What is ondansetron? Ondansetron,"''Ondansetron blocks the actions of chemicals in the body that can trigger nausea and vomiting.''Ondansetron is used to prevent nausea and vomiting that may be caused by surgery, cancer chemotherapy, or radiation treatment.''Ondansetron may be used for purposes not listed in this medication guide.''"
Important information Ondansetron,"''You should not use ondansetron if you are also using apomorphine (Apokyn).''You should not use ondansetron if you are allergic to it or to similar medicines such as dolasetron (Anzemet), granisetron (Kytril), or palonosetron (Aloxi).''Before taking ondansetron, tell your doctor if you have liver disease, or a personal or family history of Long QT syndrome.''Ondansetron orally disintegrating tablets may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''Serious side effects of ondansetron include blurred vision or temporary vision loss (lasting from only a few minutes to several hours), slow heart rate, trouble breathing, anxiety, agitation, shivering, feeling like you might pass out, and urinating less than usual or not at all. Stop taking this medicine and call your doctor at once if you have any of these side effects. Ondansetron may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''"
Before taking ondansetron Ondansetron,"''You should not use ondansetron if:''you are also using apomorphine (Apokyn); oryou are allergic to ondansetron or similar medicines (dolasetron, granisetron, palonosetron).''To make sure ondansetron is safe for you, tell your doctor if you have:''liver disease;an electrolyte imbalance (such as low levels of potassium or magnesium in your blood);congestive heart failure, slow heartbeats;a personal or family history of long QT syndrome; ora blockage in your digestive tract (stomach or intestines).''Ondansetron is not expected to harm an unborn baby. Tell your doctor if you are pregnant.''It is not known whether ondansetron passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''Ondansetron is not approved for use by anyone younger than 4 years old.''Ondansetron orally disintegrating tablets may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''"
How should I take ondansetron? Ondansetron,"''Take ondansetron exactly as prescribed by your doctor. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Ondansetron can be taken with or without food.''The first dose is usually taken before the start of your surgery, chemotherapy, or radiation treatment. Follow your doctor's dosing instructions very carefully.''Take the ondansetron regular tablet with a full glass of water.''To take the orally disintegrating tablet (Zofran ODT):''Keep the tablet in its blister pack until you are ready to take it. Open the package and peel back the foil. Do not push a tablet through the foil or you may damage the tablet.Use dry hands to remove the tablet and place it in your mouth.Do not swallow the tablet whole. Allow it to dissolve in your mouth without chewing.Swallow several times as the tablet dissolves.''To use ondansetron oral soluble film (strip) (Zuplenz):''Keep the strip in the foil pouch until you are ready to use the medicine.Using dry hands, remove the strip and place it on your tongue. It will begin to dissolve right away.Do not swallow the strip whole. Allow it to dissolve in your mouth without chewing.Swallow several times after the strip dissolves. If desired, you may drink liquid to help swallow the dissolved strip.Wash your hands after using Zuplenz.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Store at room temperature away from moisture, heat, and light. Store liquid medicine in an upright position.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Ondansetron,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include sudden loss of vision, severe constipation, feeling light-headed, or fainting.''"
What should I avoid while taking ondansetron? Ondansetron,''Ondansetron may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''
Ondansetron side effects,"''Get emergency medical help if you have signs of an allergic reaction to ondansetron: rash, hives; fever, chills, difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''severe constipation, stomach pain, or bloating;headache with chest pain and severe dizziness, fainting, fast or pounding heartbeats;fast or pounding heartbeats;jaundice (yellowing of the skin or eyes);blurred vision or temporary vision loss (lasting from only a few minutes to several hours);high levels of serotonin in the body--agitation, hallucinations, fever, fast heart rate, overactive reflexes, nausea, vomiting, diarrhea, loss of coordination, fainting.''Common ondansetron side effects may include:''diarrhea or constipation;headache;drowsiness; ortired feeling.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Ondansetron dosing information,"''Usual Adult Dose of Ondansetron for Nausea/Vomiting -- Chemotherapy Induced:''Oral:Highly Emetogenic Cancer Chemotherapy (HEC):-Recommended dose: 24 mg orally 30 minutes before the start of single-day HEC (including cisplatin doses of 50 mg/m2 or greater)Moderately Emetogenic Cancer Chemotherapy (MEC):-Recommended dose: 8 mg orally twice a day, with the first dose administered 30 minutes before the start of chemotherapy and the subsequent dose 8 hours later; then 8 mg orally 2 times a day (every 12 hours) for 1 to 2 days after the completion of chemotherapyParenteral:-Recommended dose: 0.15 mg/kg IV, with the first dose (infused over 15 minutes) 30 minutes before the start of emetogenic chemotherapy and subsequent doses given 4 and 8 hours after the first dose.-Maximum dose: 16 mg per doseComments:-Multi-day, single-dose administration of 24 mg orally for HEC has not been studied.-The injection formulation should be diluted prior to IV administration.Uses:-Prevention of nausea and vomiting associated with HEC or MEC-Prevention of nausea and vomiting associated with initial and repeat courses of emetogenic chemotherapy''Usual Adult Dose of Ondansetron for Nausea/Vomiting:''Oral:Highly Emetogenic Cancer Chemotherapy (HEC):-Recommended dose: 24 mg orally 30 minutes before the start of single-day HEC (including cisplatin doses of 50 mg/m2 or greater)Moderately Emetogenic Cancer Chemotherapy (MEC):-Recommended dose: 8 mg orally twice a day, with the first dose administered 30 minutes before the start of chemotherapy and the subsequent dose 8 hours later; then 8 mg orally 2 times a day (every 12 hours) for 1 to 2 days after the completion of chemotherapyParenteral:-Recommended dose: 0.15 mg/kg IV, with the first dose (infused over 15 minutes) 30 minutes before the start of emetogenic chemotherapy and subsequent doses given 4 and 8 hours after the first dose.-Maximum dose: 16 mg per doseComments:-Multi-day, single-dose administration of 24 mg orally for HEC has not been studied.-The injection formulation should be diluted prior to IV administration.Uses:-Prevention of nausea and vomiting associated with HEC or MEC-Prevention of nausea and vomiting associated with initial and repeat courses of emetogenic chemotherapy''Usual Adult Dose of Ondansetron for Nausea/Vomiting -- Postoperative:''Oral:-Recommended dose: 16 mg orally 1 hour before the induction of anesthesiaParenteral:-Recommended dose: 4 mg IV (undiluted) immediately before induction of anesthesia or postoperatively (nausea and/or vomiting within 2 hours after surgery)-Alternative route: 4 mg IM (undiluted)Comment:-Administration of a second dose does not provide additional control of nausea and vomiting.Use:-Prevention of postoperative nausea and vomiting''Usual Adult Dose for Nausea/Vomiting--Radiation Induced:''Recommended dose: 8 mg orally 3 times a day-Total Body Irradiation: 8 mg orally 1 to 2 hours before each fraction of radiotherapy administered each day-Single High-dose Fraction Radiotherapy to the Abdomen: 8 mg orally 1 to 2 hours before radiotherapy, with subsequent doses every 8 hours after the first dose for 1 to 2 days after the completion of radiotherapy-Daily Fractionated Radiotherapy to the Abdomen: 8 mg orally 1 to 2 hours before radiotherapy, with subsequent doses every 8 hours after the first dose for each day radiotherapy is givenUse:-Prevention of nausea and vomiting associated with radiotherapy, either as total body irradiation, single high-dose fraction, or daily fractions to the abdomen''Usual Pediatric Dose for Nausea/Vomiting -- Postoperative:''Parenteral:1 month to 12 years:Less than 40 kg:-Recommended dose: 0.1 mg/kg IV over 2 to 5 minutes immediately prior to/following anesthesia induction or postoperatively (nausea and/or vomiting occurring shortly after surgery)40 kg and greater:-Recommended dose: 4 mg IV over 2 to 5 minutes immediately prior to/following anesthesia induction or postoperatively (nausea and/or vomiting occurring shortly after surgery)Use:-Prevention of postoperative nausea and vomiting''Usual Pediatric Dose for Nausea/Vomiting -- Chemotherapy Induced:''Oral:4 to 11 years:-Recommended dose: 4 mg orally 3 times a day, with the first dose administered 30 minutes before the start of chemotherapy, and subsequent doses 4 and 8 hours after the first dose; then 4 mg orally 3 times a day (every 8 hours) for 1 to 2 days after the completion of chemotherapy12 years and older:-Recommended dose: 8 mg orally twice a day, with the first dose administered 30 minutes before the start of chemotherapy and the subsequent dose 8 hours later; then 8 mg orally 2 times a day (every 12 hours) for 1 to 2 days after the completion of chemotherapyParenteral:6 months to 18 years:-Recommended dose: 0.15 mg/kg IV, with the first dose (infused over 15 minutes) 30 minutes before the start of emetogenic chemotherapy, and subsequent doses given 4 and 8 hours after the first dose-Maximum dose: 16 mg (per dose)Comments:-The injection formulation should be diluted in 50 mL prior to IV administration.-This drug should be used to prevent nausea and vomiting associated with moderately to highly emetogenic chemotherapy.Uses:-Prevention of nausea and vomiting associated with moderately emetogenic cancer chemotherapy-Prevention of nausea and vomiting associated with initial and repeat courses of emetogenic chemotherapy''"
What other drugs will affect ondansetron? Ondansetron,"''Ondansetron can cause a serious heart problem, especially if you use certain medicines at the same time, including antibiotics, antidepressants, heart rhythm medicine, antipsychotic medicines, and medicines to treat cancer, malaria, HIV or AIDS. Tell your doctor about all medicines you use, and those you start or stop using during your treatment with ondansetron.''Taking ondansetron while you are using certain other medicines can cause high levels of serotonin to build up in your body, a condition called ""serotonin syndrome,"" which can be fatal. Tell your doctor if you also use:''medicine to treat depression;medicine to treat a psychiatric disorder;a narcotic (opioid) medication; ormedicine to prevent nausea and vomiting.''This list is not complete and many other drugs can interact with ondansetron. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is Onfi?,"''Onfi (clobazam) is a benzodiazepine (ben-zoe-dye-AZE-eh-peen). It is thought that clobazam works by enhancing the activity of certain neurotransmitters in the brain.''Onfi is a prescription medicine used in combination with other medications to treat seizures caused by Lennox-Gastaut syndrome, a severe form of childhood epilepsy that also causes developmental and behavior problems.''Onfi in for use in patients 2 years of age or older. It is not known if this medicine is safe and effective in children less than 2 years old.''"
Important Information Onfi,"''Some people have thoughts about suicide while taking Onfi. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Fatal side effects can occur if you use Onfi with opioid medicine, alcohol, or other drugs that cause drowsiness or slow your breathing.''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Do not stop using Onfi suddenly, or you could have increased seizures or unpleasant withdrawal symptoms.''"
Before taking this medicine Onfi,"''You should not take Onfi if you are allergic to clobazam.''To make sure you can safely take Onfi, tell your doctor if you have:''liver or kidney disease;breathing problems or lung disease;depression, mood problems, or suicidal thoughts or behavior;a drug or alcohol addiction; orif you use a narcotic (opioid) medication.''Some people have thoughts about suicide while taking Onfi. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Clobazam may harm an unborn baby, or cause problems in a newborn. Your baby could also become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on habit-forming medicine may need medical treatment for several weeks. Tell your doctor right away if you become pregnant.''Clobazam can make birth control pills less effective. Ask your doctor about using a non-hormone method of birth control (such as a condom, diaphragm, spermicide) to prevent pregnancy while taking Onfi, and for at least 28 days after your last dose.''Clobazam can pass into breast milk and may cause drowsiness and feeding problems in a nursing baby. You should not breast-feed while using clobazam.''Onfi should not be given to a child younger than 2 years old.''"
How should I take Onfi?,"''Take Onfi exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Clobazam may be habit-forming. Misuse can cause addiction, overdose, or death. Selling or giving away Onfi is against the law.''You may crush the Onfi tablet and mix the medicine into a spoonful of applesauce to make swallowing easier. Swallow right away without chewing. Do not save the mixture for later use.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Do not stop using Onfi suddenly, even if you feel fine. Stopping suddenly may cause increased seizures or unpleasant withdrawal symptoms. Follow your doctor's instructions about tapering your dose.''Contact your doctor if your seizures get worse or you have them more often while taking Onfi .''Store at room temperature away from moisture and heat.''Keep track of your medicine. Clobazam is a drug of abuse and you should be aware if anyone is using it improperly or without a prescription.''"
