Questions,Answer
What is  Qualaquin?,"''The U.S. Food and Drug Administration has banned the sale of all non-approved brands of quinine. Do not purchase Qualaquin on the Internet or from vendors outside of the United States.''Qualaquin is used to treat uncomplicated malaria, a disease caused by parasites. Parasites that cause malaria typically enter the body through the bite of a mosquito. Malaria is common in areas such as Africa, South America, and Southern Asia.''Qualaquin will not treat severe forms of malaria, and it should not be taken to prevent malaria.''Some people have used Qualaquin to treat leg cramps, but this is not an FDA-approved use. Using this medication improperly or without the advice of a doctor can result in serious side effects or death.''Qualaquin may also be used for purposes not listed in this medication guide.''''"
Important Information,"''Qualaquin can cause serious side effects on your heart, kidneys, or blood cells. Stop taking  Qualaquin and call your doctor at once if you have headache with chest pain and severe dizziness, fast or pounding heartbeats, unusual bruising or bleeding (nosebleeds, bleeding gums, purple or red spots under your skin), signs of infection (fever, chills, mouth sores), severe lower back pain, or blood in your urine.''You should not take Qualaquin if you have a heart rhythm disorder called Long QT syndrome, a genetic enzyme deficiency called glucose-6-phosphate dehydrogenase deficiency (G-6-PD), myasthenia gravis, optic neuritis (inflammation of the nerves in your eyes), if you have taken this medicine in the past and it caused a blood cell disorder or severe bleeding.''Some people have used Qualaquin to treat leg cramps, but this is not an FDA-approved use. Using this medication improperly or without the advice of a doctor can result in serious side effects or death.''''"
Before taking this medicine,"''You should not use this medication if you have ever had an allergic reaction to Qualaquin or similar medicines such as mefloquine or quinidine, or if you have:''a heart rhythm disorder called Long QT syndrome;an enzyme deficiency called glucose-6-phosphate dehydrogenase deficiency (G-6-PD);myasthenia gravis;optic neuritis (inflammation of the optic nerve); orif you have taken Qualaquin in the past and it caused a blood cell disorder, severe bleeding, or kidney problems.''To make sure Qualaquin is safe for you, tell your doctor if you have:''heart disease or a heart rhythm disorder;low levels of platelets in your blood;low potassium levels in your blood (hypokalemia); orliver or kidney disease.''FDA pregnancy category C. It is not known whether Qualaquin will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant while using this medication.''Quinine can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''Do not give this medication to a child younger than 16 years old.''''"
How should I take  Qualaquin?,"''Follow all directions on your prescription label. Do not take  Qualaquin in larger or smaller amounts or for longer than recommended.''Take with food if Qualaquin upsets your stomach.''Take this medication for the full prescribed length of time. Your symptoms may get better before your condition is completely cleared.''If you need surgery or medical tests, tell your caregivers ahead of time that you are using Qualaquin. You may need to stop using the medicine for a short time.''Call your doctor if your symptoms do not improve after 2 days of treatment, or if your symptoms return after you have finished the medicine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. If you are more than 4 hours late for your dose, skip the missed dose and take the medicine at your next scheduled dose time. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Qualaquin?,"''Avoid taking other anti-malaria medications without your doctor's advice. This includes chloroquine, halofantrine, and mefloquine.''Avoid using antacids without your doctor's advice. Use only the type of antacid your doctor recommends. Some antacids can make it harder for your body to absorb Qualaquin.''Qualaquin may cause blurred vision and may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert and able to see clearly.''Do not use Qualaquin to treat any condition that has not been checked by your doctor.''''"
 Qualaquin side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''fever, chills, body aches, flu symptoms, sores in your mouth and throat;easy bruising, unusual bleeding (nose, mouth, vagina, or rectum), purple or red pinpoint spots under your skin;headache with chest pain and severe dizziness, fainting, fast or pounding heartbeats;sudden numbness or weakness (especially on one side of the body), sudden severe headache, slurred speech, problems with balance;chest pain, sudden cough, wheezing, rapid breathing, coughing up blood;problems with vision or hearing;pain, swelling, warmth, or redness in one or both legs;severe pain in your side or lower back, blood in your urine, little or no urine;low blood sugar (more common in pregnant women)--headache, hunger, weakness, sweating, confusion, irritability, dizziness, fast heart rate, or feeling jittery;loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes); orsevere skin reaction -- fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain, followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common side effects may include:''headache, blurred vision, changes in color vision;sweating or flushing (warmth, redness, or tingly feeling);mild dizziness, spinning sensation, ringing in your ears; orupset stomach, vomiting, stomach pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is quazepam?,''Quazepam is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) that is used to treat insomnia (trouble falling or staying asleep).''Quazepam may also be used for purposes not listed in this medication guide.''''
Important Information,"''Quazepam can slow or stop your breathing, especially if you have recently used an opioid medication, alcohol, or other drugs that can slow your breathing.''MISUSE OF  quazepam CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it.''Do not drink alcohol while taking quazepam or for several days after you stop taking this medicine.''Do not stop using quazepam suddenly, or you could have unpleasant withdrawal symptoms that may last for several weeks to more than 12 months. Follow your doctor's instructions about tapering your dose.''''"
Before taking this medicine,"''You should not use quazepam if you are allergic to it, or if you have:''a chronic breathing disorder;sleep apnea (breathing stops during sleep); oran allergy to sleep medicine or to other benzodiazepines (such as alprazolam, diazepam, lorazepam, midazolam, Ativan, Valium, Tranxene, Versed, Xanax, and others).''Tell your doctor if you have ever had:''breathing problems;depression, mental illness, suicidal thoughts;alcoholism or drug addiction; orliver or kidney disease.''Tell your doctor if you are pregnant or plan to become pregnant. If you use quazepam while you are pregnant, your baby could become dependent on the drug. This can cause life-threatening withdrawal symptoms in the baby after it is born. Babies born dependent on habit-forming medicine may need medical treatment for several weeks.''You should not breastfeed while using quazepam.''Quazepam is not approved for use by anyone younger than 18 years old.''''"
How should I take quazepam?,"''Follow the directions on your prescription label and read all medication guides. Never use quazepam in larger amounts, or for longer than prescribed. Tell your doctor if you feel an increased urge to use more of  quazepam.''Never share quazepam with another person, especially someone with a history of drug abuse or addiction. MISUSE CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep the medication in a place where others cannot get to it. Selling or giving away this medicine is against the law.''When you first start taking quazepam, you may need to cut the tablet in half to get the correct dose. Follow your doctor's dosing instructions carefully.''Take this medicine only when you are getting ready for several hours of sleep. You may fall asleep very quickly after taking the medicine.''Call your doctor if your insomnia does not improve after taking quazepam for 7 to 10 nights, or if you have any mood or behavior changes. Insomnia can be a symptom of depression, mental illness, or certain medical conditions.''Do not take quazepam for longer than 10 nights in a row, unless your doctor has told you to. The first few nights after you stop taking quazepam, your insomnia symptoms may return and could be worse than before. Follow your doctor's instructions about tapering your dose.''Do not stop using quazepam suddenly, or you could have unpleasant withdrawal symptoms such as problems with memory or concentration, muscle twitching, burning or prickly feeling, sudden changes in mood or behavior, hallucinations, or thoughts of suicide or hurting others). Some withdrawal symptoms may last for several weeks to more than 12 months. Follow your doctor's instructions about tapering your dose.''Store at room temperature away from moisture, heat, and light. Keep track of your medicine. You should be aware if anyone is using it improperly or without a prescription.''''What happens if I miss a dose?''Since quazepam is used when needed, you may not be on a dosing schedule. Take quazepam only when you have time for several hours of sleep. Do not use two doses at one time.''''"
What happens if I overdose?,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of quazepam can be fatal, especially if taken with alcohol.''Overdose symptoms may include extreme drowsiness, confusion, or loss of consciousness.''''"
What should I avoid while taking quazepam?,"''Do not drink alcohol while taking quazepam or for several days after you stop taking  quazepam.''You may still feel sleepy the morning after taking this medicine. Wait until you are fully awake before you drive, operate machinery, or do anything that requires you to be awake and alert. Your reactions may be impaired.''''"
Quazepam side effects,"''Quazepam may cause a severe allergic reaction. Stop taking quazepam and get emergency medical help if you have signs of an allergic reaction: hives; nausea and vomiting; snoring, difficulty breathing; swelling of your face, lips, tongue, or throat.''Quazepam can slow or stop your breathing, especially if you have recently used an opioid medication, alcohol, or other drugs that can slow your breathing. A person caring for you should seek emergency medical attention if you have weak or shallow breathing, if you are hard to wake up, or if you stop breathing.''Call your doctor at once if you have:''confusion, agitation, hallucinations;unusual thoughts or behavior;suicidal thoughts; orworsening depression.''Some people using quazepam have engaged in activity such as driving, eating, making phone calls, or having sex and later having no memory of the activity. Tell your doctor if this happens to you.''The sedative effects of quazepam may last longer in older adults. Accidental falls are common in elderly patients who take benzodiazepines.''Common side effects may include:''daytime drowsiness;headache, dizziness;feeling very tired;upset stomach; ordry mouth.''For 1 to 2 days after you stop taking quazepam, you may have side effects such as:''trouble sleeping;panic attacks, feeling nervous or light-headed;uncontrolled crying;nausea, vomiting, stomach pain; orflushing (sudden warmth, redness, or tingly feeling).''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Quazepam dosing information,"''Usual Adult Dose for Insomnia:Initial dose: 7.5 mg orally once a day at bedtimeMaintenance dose: 7.5 to 15 mg orally once a day at bedtimeComments:-Prolonged administration is not recommended.-The dose may be increased to 15 mg orally at bedtime if necessary for efficacy.-The lowest effective dose should be used as adverse effects are dose related.Use: Treatment of insomnia characterized by difficulty falling asleep, frequent nocturnal awakenings, and/or early morning awakeningsUsual Adult Dose for Insomnia:Initial dose: 7.5 mg orally once a day at bedtimeMaintenance dose: 7.5 to 15 mg orally once a day at bedtimeComments:-Prolonged administration is not recommended.-The dose may be increased to 15 mg orally at bedtime if necessary for efficacy.-The lowest effective dose should be used as adverse effects are dose related.Use: Treatment of insomnia characterized by difficulty falling asleep, frequent nocturnal awakenings, and/or early morning awakenings''"
What is  Questran?,"''Questran helps reduce cholesterol (fatty acids) in the blood. High cholesterol is associated with an increased risk of heart disease and atherosclerosis (clogged arteries).''Questran is used to lower high levels of cholesterol in the blood, especially low-density lipoprotein (LDL) (""bad"" cholesterol).''Questran powder is also used to treat itching caused by a blockage in the bile ducts of the gallbladder.''Questran may also be used for purposes not listed in this medication guide.''''"
Important Information Questran,''You should not use  Questran if you have a blockage in your stomach or intestines.''Wait at least 4 to 6 hours after taking Questran before you take any other medications.''''
Before taking this medicine Questran,"''You should not use Questran if you are allergic to it, or if you have:''a blockage in your digestive tract (stomach or intestines).''To make sure Questran is safe for you, tell your doctor if you have:''chronic constipation;a thyroid disorder;diabetes;kidney disease;liver disease; orcoronary artery disease (clogged arteries).''This medicine may contain phenylalanine. Talk to your doctor before using Questran if you have phenylketonuria (PKU).''Taking Questran can make it harder for your body to absorb certain vitamins. Your doctor may recommend you take a vitamin supplement.''You may have an even greater need for vitamin supplements during pregnancy or while you are breast-feeding a baby. Follow your doctor's instructions about taking vitamin supplements during treatment with Questran.''It is not known whether this medicine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''''"
How should I take  Questran?,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not use  Questran in larger or smaller amounts or for longer than recommended.''Although Questran is usually taken once or twice per day, this medicine may be taken up to 6 times per day. Carefully follow your doctor's dosing instructions.''Mix the Questran powder with at least 2 to 3 ounces of water or other non-carbonated beverage. You may also mix the powder with a brothy soup, crushed pineapple, or applesauce. Measure the powder using the scoop provided with your medication. Do not use any other scoop or measuring cup to measure your this medicine dose.''Questran works best if you take it with meals. However, your dosing schedule may depend on when you need to take any other medications. This medicine should not be taken within 1 hour after or 4 hours before you take other medications.''Use Questran regularly to get the most benefit. Get your prescription refilled before you run out of medicine completely.''Questran can affect the surfaces of your teeth. Sipping the this medicine/liquid mixture slowly or holding the liquid in your mouth for too long may result in tooth discoloration, enamel erosion, or tooth decay. Be sure to brush your teeth regularly while you are using this medicine.''Drink extra fluids to prevent constipation while you are taking Questran.''While using Questran, you may need frequent blood tests.''Questran is only part of a complete program of treatment that may also include diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Questran,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include severe stomach pain or constipation.''''
What should I avoid while taking  Questran?,''Avoid taking other medications at the same time you take Questran. Wait at least 4 to 6 hours after taking this medicine before you take any other medications.''''
 Questran side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''ongoing or worsening constipation;severe stomach pain;blood in your urine;black, bloody, or tarry stools; oreasy bruising, unusual bleeding.''Side effects such as constipation may be more likely in older adults.''Common side effects may include:''mild constipation, diarrhea;stomach pain, nausea, loss of appetite;bloating or gas;irritation of your tongue; oritching or irritation around your rectal area.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is quetiapine? Quetiapine,''Quetiapine is an antipsychotic medicine that is used to treat schizophrenia in adults and children who are at least 13 years old.''Quetiapine is used to treat bipolar disorder (manic depression) in adults and children who are at least 10 years old.''Quetiapine is also used together with antidepressant medications to treat major depressive disorder in adults.''Quetiapine may also be used for purposes not listed in this medication guide.''''
Important Information Quetiapine,''Some people have thoughts about suicide while taking quetiapine. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Quetiapine is not approved for use in older adults with dementia-related psychosis.''''
Before taking this medicine Quetiapine,"''You should not use quetiapine if you are allergic to it.''Quetiapine may increase the risk of death in older adults with dementia-related psychosis and is not approved for this use.''Quetiapine is not approved for use by anyone younger than 10 years old.''Tell your doctor if you have ever had:''liver disease;heart problems;high or low blood pressure;low white blood cell (WBC) counts;abnormal thyroid tests or prolactin levels;constipation or urination problems;an enlarged prostate;a seizure;glaucoma or cataracts;high cholesterol or triglycerides;diabetes (in you or a family member); ortrouble swallowing.''Some people have thoughts about suicide while taking quetiapine. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Taking antipsychotic medicine in the last 3 months of pregnancy may cause withdrawal symptoms, breathing problems, feeding problems, fussiness, tremors, and limp or stiff muscles in the newborn. If you get pregnant, tell your doctor right away. Do not stop taking quetiapine without your doctor's advice.''quetiapine may temporarily affect fertility (your ability to have children) in women.''You should not breastfeed while you are using quetiapine.''''"
How should I take quetiapine? Quetiapine,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''High doses or long-term use of quetiapine can cause a serious movement disorder that may not be reversible. The longer you use quetiapine, the more likely you are to develop this disorder, especially if you are an older adult. Symptoms of this disorder include tremors or other uncontrollable muscle movements.''You may take Seroquel with or without food.''You should take Seroquel XR without food or with a light meal.''Swallow the tablet whole and do not crush, chew, or break it.''Quetiapine may cause you to have high blood sugar (hyperglycemia). If you are diabetic, check your blood sugar levels on a regular basis.''Drink plenty of liquids while you are taking quetiapine.''Blood pressure may need to be checked often in a child or teenager taking quetiapine.''You should not stop using quetiapine suddenly. Stopping suddenly may make your condition worse.''This medicine may affect a drug-screening urine test and you may have false results. Tell the laboratory staff that you use quetiapine.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Quetiapine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of quetiapine can be fatal.''''
What should I avoid while taking quetiapine? Quetiapine,"''Avoid drinking alcohol. Dangerous side effects could occur.''Avoid driving or hazardous activity until you know how  quetiapine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid becoming overheated or dehydrated during exercise and in hot weather. You may be more prone to heat stroke.''''"
Quetiapine side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have:''uncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking or eye movement);mask-like appearance of the face, trouble swallowing, problems with speech;a light-headed feeling, like you might pass out;severe constipation;painful or difficult urination;blurred vision, tunnel vision, eye pain, or seeing halos around lights;severe nervous system reaction--very stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, fainting;high blood sugar--increased thirst, increased urination, dry mouth, fruity breath odor; orlow white blood cell counts--fever, chills, mouth sores, skin sores, sore throat, cough, trouble breathing, feeling light-headed.''Common side effects may include:''speech problems;dizziness, drowsiness, tiredness;lack of energy;fast heartbeats;stuffy nose;increased appetite, weight gain;upset stomach, vomiting, constipation;dry mouth; orabnormal liver function tests.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  QuilliChew ER?,"''QuilliChew ER is used to treat attention deficit disorder (ADD), attention deficit hyperactivity disorder (ADHD), and narcolepsy.''QuilliChew ER may also be used for purposes not listed in this medication guide.''''"
Important Information,"''QuilliChew ER may be habit-forming. Tell your doctor if you have had problems with drug or alcohol abuse.''Stimulants have caused stroke, heart attack, and sudden death in people with high blood pressure, heart disease, or a heart defect.''Do not use QuilliChew ER if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''QuilliChew ER may cause new or worsening psychosis (unusual thoughts or behavior), especially if you have a history of depression, mental illness, or bipolar disorder.''You may have blood circulation problems that can cause numbness, pain, or discoloration in your fingers or toes.''Call your doctor right away if you have: signs of heart problems--chest pain, feeling light-headed or short of breath; signs of psychosis--paranoia, aggression, new behavior problems, seeing or hearing things that are not real; signs of circulation problems--unexplained wounds on your fingers or toes.''''"
Before taking this medicine,"''Do not use QuilliChew ER if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''You may not be able to use QuilliChew ER if you are allergic to it, or if you have:''glaucoma;a personal or family history of tics (muscle twitches) or Tourette's syndrome; orsevere anxiety, tension, or agitation (stimulant medicine can make these symptoms worse).''Stimulants have caused stroke, heart attack, and sudden death in certain people. Tell your doctor if you have:''heart problems or a congenital heart defect;high blood pressure; ora family history of heart disease or sudden death.''Tell your doctor if you or anyone in your family has ever had:''depression, mental illness, bipolar disorder, psychosis, or suicidal thoughts or actions;motor tics (muscle twitches) or Tourette's syndrome;blood circulation problems in the hands or feet;seizures or epilepsy;problems with the esophagus, stomach, or intestines;an abnormal brain wave test (EEG); ordrug or alcohol addiction.''It is not known whether  QuilliChew ER will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of methylphenidate on the baby.''It may not be safe to breastfeed a baby while you are using this medicine. Ask your doctor about any risks.''QuilliChew ER is not approved for use by anyone younger than 6 years old.''''"
How should I take  QuilliChew ER?,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Your dose needs may change if you switch to a different brand, strength, or form of this medicine. Avoid medication errors by using only the form and strength your doctor prescribes.''QuilliChew ER may be habit-forming. Never share this medicine with another person, especially someone with a history of drug abuse or addiction. Keep the medication in a place where others cannot get to it. Selling or giving away this medicine is against the law.''To prevent sleep problems, take this medicine in the morning.''Follow the directions on your medicine label about taking QuilliChew ER with or without food.''Swallow the extended-release capsule or tablet whole and do not crush, chew, or break it.''To make swallowing easier, you may open the capsule and sprinkle the medicine into a spoonful of pudding or applesauce. Swallow right away without chewing. Do not save the mixture for later use.''The chewable tablet must be chewed before you swallow it.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''To take the orally disintegrating tablet (ODT):''Remove a tablet from its blister pack only when you are ready to take the tablet. Use dry hands and take care not to damage a tablet while pushing it out of the blister.Place the tablet in your mouth and allow it to dissolve, without chewing or swallowing it whole. You may sip liquid if needed to help swallow the dissolved tablet.''Your doctor will need to check your progress on a regular basis. Tell any doctor who treats you that you are using this medicine.''If you need surgery, tell your surgeon you currently use this medicine. You may need to stop for a short time.''Store at room temperature away from moisture and heat.''Keep track of your medicine. QuilliChew ER is a drug of abuse and you should be aware if anyone is using it improperly or without a prescription.''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is later than 6:00 p.m. Do not use two doses at one time.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of  QuilliChew ER could be fatal.''''
What should I avoid while taking methylphenidate?,''Avoid drinking alcohol. Alcohol may cause extended-release QuilliChew ER to be released into the bloodstream too fast.''Avoid driving or hazardous activity until you know how  QuilliChew ER will affect you. Your reactions could be impaired.''''
 QuilliChew ER side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''signs of heart problems--chest pain, trouble breathing, feeling like you might pass out;signs of psychosis--hallucinations (seeing or hearing things that are not real), new behavior problems, aggression, hostility, paranoia;signs of circulation problems--numbness, pain, cold feeling, unexplained wounds, or skin color changes (pale, red, or blue appearance) in your fingers or toes; orpenis erection that is painful or lasts 4 hours or longer (rare).''QuilliChew ER can affect growth in children. Tell your doctor if your child is not growing at a normal rate while using this medicine.''Common side effects may include:''excessive sweating;mood changes, feeling nervous or irritable, sleep problems (insomnia);fast heart rate, pounding heartbeats or fluttering in your chest, increased blood pressure;loss of appetite, weight loss;dry mouth, nausea, stomach pain; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  QuilliChew ER?,"''Other drugs may affect QuilliChew ER, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Quillivant XR?,"''Quillivant XR (methylphenidate) is a central nervous system stimulant. It affects chemicals in the brain and nerves that contribute to hyperactivity and impulse control.''Quillivant XR extended-release oral suspension is used to treat attention deficit disorder (ADD), attention deficit hyperactivity disorder (ADHD). The extended-release oral suspension formulation releases methylphenidate into your body throughout the day.''Quillivant XR may help increase attention and decrease impulsiveness and hyperactivity in patients with ADHD.''"
Important Information Quillivant XR,"''You should not use Quillivant XR if you have glaucoma, tics or Tourette's syndrome, or severe anxiety, tension, or agitation.''Do not use Quillivant XR if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''Methylphenidate may cause new or worsening psychosis (unusual thoughts or behavior), especially if you have a history of depression, mental illness, or bipolar disorder.''Methylphenidate may be habit-forming, and this medicine is a drug of abuse. Tell your doctor if you have had problems with drug or alcohol abuse.''Stimulants have caused stroke, heart attack, and sudden death in people with high blood pressure, heart disease, or a heart defect.''You may have blood circulation problems that can cause numbness, pain, or discoloration in your fingers or toes.''Call your doctor right away if you have: signs of heart problems - chest pain, feeling light-headed or short of breath; signs of psychosis - paranoia, aggression, new behavior problems, seeing or hearing things that are not real; signs of circulation problems - unexplained wounds on your fingers or toes.''"
Before taking this medicine Quillivant XR,"''Do not use Quillivant XR if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''You may not be able to use Quillivant XR if you are allergic to methylphenidate, or if you have:''glaucoma;a personal or family history of tics (muscle twitches) or Tourette's syndrome; orsevere anxiety, tension, or agitation (stimulant medicine can make these symptoms worse).''Stimulants have caused stroke, heart attack, and sudden death in certain people. Tell your doctor if you have:''heart problems or a congenital heart defect;high blood pressure; ora family history of heart disease or sudden death.''To make sure Quillivant XR is safe for you, tell your doctor if you or anyone in your family has ever had:''depression, mental illness, bipolar disorder, psychosis, or suicidal thoughts or actions;motor tics (muscle twitches) or Tourette's syndrome;blood circulation problems in the hands or feet;seizures or epilepsy;problems with the esophagus, stomach, or intestines;an abnormal brain wave test (EEG); ordrug or alcohol addiction.''It is not known whether Quillivant XR will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of methylphenidate on the baby.''It may not be safe to breast-feed a baby while you are using this medicine. Ask your doctor about any risks.''Quillivant XR is not approved for use by anyone younger than 6 years old.''"
How should I take Quillivant XR?,"''Take Quillivant XR extended-release oral suspension exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Methylphenidate may be habit-forming. Never share this medicine with another person, especially someone with a history of drug abuse or addiction. Keep the medication in a place where others cannot get to it. Selling or giving away this medicine is against the law.''For patients 6 years and above, recommended starting dose of Quillivant XR 25 mg/5 mL extended-release oral suspension is 20 mg (4 mL) given orally once daily in the morning. Dosage may be increased weekly in increments of 10 mg (2 mL) to 20 mg (4 mL) per day. Daily dosage above 60 mg (12 mL) is not recommended.''Read all patient information, medication guides, and instruction sheets provided to you. Ask the doctor or pharmacist if you have any questions.''Quillivant XR extended-release oral suspension can be taken with or without food. Follow the directions on the medicine label''Dosing Instructions''Remove the Quillivant XR bottle and oral dosing dispenser from the box. If the oral dosing dispenser is missing or not provided, please contact your pharmacist for a replacement;Check and make sure that the Quillivant XR bottle contains liquid medicine. If the medicine still in powder form, do not use it. Return it to your pharmacist;Shake the bottle well (up and down) for at least 10 seconds before each use;Uncap the bottle and check that the bottle adapter has been inserted into the bottle;If bottle adapter has not been inserted into the bottle, insert adapter into the bottle;Once the bottle adapter has been inserted into the bottle, it should not be removed. If the bottle adapter has not been inserted and is missing from the box, contact your pharmacist;Check the Quillivant XR dose in milliliters (mL) as prescribed by your doctor. Locate this number on the oral dosing dispenser;Insert the tip of the oral dosing dispenser into the upright bottle and push the plunger all the way down;With the oral dosing dispenser in place, turn the bottle upside down. Pull the plunger to the number of mL you need;Measure the number of mL of medicine from the white end of the plunger;Remove the oral dosing dispenser from the bottle adapter;Slowly squirt Quillivant XR directly into your or your child's mouth;Cap the bottle tightly. Store the bottle upright at 59°F to 86°F (15°C to 30°C);Clean the oral dosing dispenser after each use by placing in the dishwasher, or by rinsing with tap water.''To prevent sleep problems, take Quillivant XR in the morning.''While using Quillivant XR, your doctor will need to check on progress at regular visits. Your or your childs heart rate, blood pressure, height and weight may also need to be checked often.''From time to time, the doctor may stop Quillivant XR treatment for a while to check ADHD symptoms.''If you need surgery, tell the surgeon ahead of time that you are using Quillivant XR. You may need to stop using the medicine for a short time.''Keep track of the amount of medicine used from each new bottle. Methylphenidate is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''"
Quillivant XR dosing information,"''Usual Adult Dose of Quillivant XR for Attention Deficit Disorder:''Initial Dose: 20 mg orally once a day in the morning before breakfast.Maintenance Dose: Doses may be increased weekly in increments of 10 mg to 20 mg up to a maximum of 60 mg once daily in the morning.Comments: Vigorously shake for at least 10 seconds before each dose. Administer only with the dosing dispenser provided. Wash dispenser after each use (dishwasher safe).''Usual Pediatric Dose of Quillivant XR for Attention Deficit Disorder:''6 years or older: Initial Dose: 20 mg orally once a day in the morning before breakfast.Maintenance Dose: Doses may be increased weekly in increments of 10 mg to 20 mg up to a maximum of 60 mg once daily in the morning.Comments: Vigorously shake for at least 10 seconds before each dose. Administer only with the dosing dispenser provided. Wash dispenser after each use (dishwasher safe).''''What happens if I miss a dose?''Use the medicine as soon as you can, but skip the missed dose if it is later than 6:00 p.m. Do not use two doses at one time.''"
