Questions,Answer
What happens if I overdose? Sevelamer,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking sevelamer? Sevelamer,"''You may be taking other medicines that should not be taken at the same time. Taking sevelamer can make it harder for your body to absorb certain drugs, making them less effective:''ciprofloxacin (Cipro) should be taken at least 2 hours before or 6 hours after you take sevelamer;mycophenolate mofetil (CellCept) should be taken at least 2 hours before you take sevelamer.''''"
Sevelamer side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Stop using sevelamer and call your doctor at once if you have:''choking, or trouble swallowing;black, bloody, or tarry stools;severe constipation with stomach pain; orconstipation that gets worse or does not clear up.''Common side effects may include:''nausea, vomiting, stomach pain, loss of appetite;upset stomach, gas, bloating;diarrhea, constipation;tired feeling;itching; orjoint pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Sevelamer dosing information,"''Usual Adult Dose for Hyperphosphatemia of Renal Failure:Initial Dosing for patients not on a phosphate binder: 800 mg to 1600 mg orally 3 times a day with mealsBased on serum phosphorus level: -Phosphorus greater than 5.5 to less than 7.5 mg/dL: 800 mg 3 times a day with meals-Phosphorus greater than or equal to 7.5 mg/dL: 1600 mg 3 times a day with meals-Titrate in increments of 800 mg 3 times a day at 2-week intervals with the goal of controlling serum phosphorus within target range.Average prescribed dose: 7.2 g/day (2.4 g with each meal)Maximum studied dose: 14 g per day (carbonate); 13 g per day (hydrochloride)Switching from the hydrochloride salt to carbonate: Use the same dose, however further titration may be necessary to achieve desired phosphorus levels.  Switching from calcium acetate: Substitute approximately mg for mg Comment: Treatment of hyperphosphatemia includes reduction in dietary intake of phosphate, inhibition of intestinal phosphate absorption with phosphate binders, and removal of phosphate with dialysis.  Use: To control serum phosphorus levels in patients with chronic kidney disease on dialysis.''"
What is Shingrix? Shingrix Vaccine,"''Shingrix is a vaccine used for the prevention of herpes zoster. Herpes zoster is caused by the same virus (varicella) that causes chickenpox in children. When this virus becomes active again, it can cause herpes zoster, or shingles. Shingrix helps prevent shingles.''Shingrix works by exposing you to a small dose of inactive virus, which causes the body to develop immunity to the disease. This vaccine will not treat an active infection that has already developed in the body.''Shingrix is used to prevent herpes zoster virus (shingles) in people age 50 and older, including people who previously received a live zoster vaccine (Zostavax).''Shingrix will not treat chickenpox, shingles, or nerve pain caused by shingles (post-herpetic neuralgia).''"
Important Information Shingrix Vaccine,"''You should not receive Shingrix if you have ever had a life-threatening allergic reaction to any vaccine containing zoster virus.''You should not receive the second shot if you had a life-threatening allergic reaction after the first shot.''To make sure this vaccine is safe for you, tell your doctor if you have ever had an allergic reaction to any vaccine.''"
Before taking this medicine Shingrix Vaccine,"''You should not receive Shingrix if you have ever had a life-threatening allergic reaction to inactivated zoster virus vaccine.''Tell your doctor if you have ever had an allergic reaction to any vaccine.''It is not known whether zoster vaccine will harm an unborn baby. Tell your doctor if you are pregnant.''It may not be safe to breast-feed a baby shortly after you receive Shingrix. Ask your doctor about any risks.''How is Shingrix given?''Shingrix is given as an injection (shot) into a muscle. A healthcare provider will give you this injection.''Shingrix is usually given in a series of 2 shots. The second shot may be given any time within 2 to 6 months after the first shot.''You may receive Shingrix at the same time that you get a flu shot.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''"
Zoster vaccine dosing information Shingrix Vaccine,"''Usual Adult Dose for Varicella-Zoster -- Prophylaxis:''0.5 mL intramuscularly-Administer two doses, with the second dose given 2 to 6 months after the first doseComments:-This drug is not indicated for prevention of primary varicella infection (chickenpox).Use: Prevention of herpes zoster (shingles) in adults aged 50 years and older''''What happens if I miss a dose?''Call your doctor if you miss the second dose or if you get behind schedule. You must receive all recommended doses of Shingrix to be fully protected against disease.''"
What happens if I overdose? Shingrix Vaccine,''An overdose of Shingrix is unlikely to occur.''
What should I avoid after receiving Shingrix? Shingrix Vaccine,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''"
Shingrix side effects Shingrix Vaccine,"''You should not receive the second shot if you had a life-threatening allergic reaction after the first shot.''Keep track of any and all side effects you have after receiving zoster vaccine. When you receive the second shot, tell the doctor if the first shot caused any side effects.''Becoming infected with shingles is much more dangerous to your health than receiving the vaccine to protect against it. Like any medicine, this vaccine can cause side effects, but the risk of serious side effects is extremely low.''Get emergency medical help if you have signs of an allergic reaction to Shingrix: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have a high fever.''Common Shingrix side effects include:''headache, muscle pain;feeling tired;stomach pain, nausea, vomiting, diarrhea;fever, shivering; orpain, redness, or swelling where the shot was given.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report vaccine side effects to the US Department of Health and Human Services at 1-800-822-7967.''''"
What other drugs will affect Shingrix? Shingrix Vaccine,"''Other drugs may affect zoster vaccine, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is sildenafil? Sildenafil,"''Sildenafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body.''Sildenafil under the name Viagra is used to treat erectile dysfunction (impotence) in men.''Another brand of sildenafil is Revatio, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women.''Do not take Viagra while also taking Revatio.''"
Important Information Sildenafil,"''Do not take sildenafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as ""poppers"". Taking sildenafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure.''Some medicines can cause unwanted or dangerous effects when used with sildenafil. Tell your doctor about all your current medicines, especially riociguat (Adempas). Do not take sildenafil with riociguat.''Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis.''Stop using sildenafil and get emergency medical help if you have sudden vision loss.''"
Before taking this medicine Sildenafil,"''You should not use sildenafil if you are allergic to it, or:''if you take other medicines to treat pulmonary arterial hypertension, such as riociguat (Adempas).''Do not take this medicine if you are also using a nitrate drug for chest pain or heart problems. This includes nitroglycerin, isosorbide dinitrate, and isosorbide mononitrate. Nitrates are also found in some recreational drugs such as amyl nitrate or nitrite (""poppers""). Taking sildenafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure.''To make sure sildenafil is safe for you, tell your doctor if you have ever had:''heart problems (chest pain, a heart rhythm disorder, heart attack);high or low blood pressure;blood circulation problems;retinitis pigmentosa (an inherited condition of the eye);blindness in one or both eyes;bleeding problems;a stomach ulcer;pulmonary veno-occlusive disease (PVOD);liver or kidney disease;a blood cell disorder such as sickle cell anemia, multiple myeloma, or leukemia;a physical deformity of the penis (such as Peyronie's disease); orif you have been told you should not have sexual intercourse for health reasons.''Sildenafil can decrease blood flow to the optic nerve of the eye, causing sudden vision loss. This has occurred in a small number of people taking sildenafil, most of whom also had heart disease, diabetes, high blood pressure, high cholesterol, or certain pre-existing eye problems, and in those who smoked or were over 50 years old. It is not clear whether this medicine is the actual cause of vision loss.''This medicine is not expected to harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant. Women with pulmonary arterial hypertension should not stop taking sildenafil without talking to their doctor.''It is not known whether sildenafil passes into breast milk or if it could harm a nursing baby. Tell your doctor if you are breast-feeding a baby. Women with pulmonary arterial hypertension should not stop taking sildenafil without talking to their doctor.''Do not give this medication to anyone under 18 years old without medical advice.''"
How should I take sildenafil? Sildenafil,"''Take sildenafil exactly as it was prescribed for you. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Revatio is usually taken three times each day, about 4 to 6 hours apart.''Viagra is usually taken only when needed, 30 minutes to 1 hour before sexual activity. You may take it up to 4 hours before sexual activity. Do not take Viagra more than once per day.''Shake the oral suspension (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Viagra can help you have an erection when sexual stimulation occurs. An erection will not occur just by taking a pill. Follow your doctor's instructions.''During sexual activity, if you become dizzy or nauseated, or have pain, numbness, or tingling in your chest, arms, neck, or jaw, stop and call your doctor right away. You could be having a serious side effect of sildenafil.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Since Viagra is used as needed, you are not likely to miss a dose.''If you miss a dose of Revatio, take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Sildenafil,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking sildenafil? Sildenafil,"''Drinking alcohol with sildenafil can cause side effects.''Grapefruit may interact with sildenafil and lead to unwanted side effects. Avoid the use of grapefruit products.''Avoid using any other medicines to treat impotence, such as alprostadil or yohimbine, without first talking to your doctor.''"
Sildenafil side effects,"''Get emergency medical help if you have signs of an allergic reaction to sildenafil: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Stop taking sildenafil and get emergency medical help if you have:''heart attack symptoms - chest pain or pressure, pain spreading to your jaw or shoulder, nausea, sweating;vision changes or sudden vision loss;erection is painful or lasts longer than 4 hours (prolonged erection can damage the penis);ringing in your ears, or sudden hearing loss;irregular heartbeat;swelling in your hands, ankles, or feet;shortness of breath;seizure (convulsions); ora light-headed feeling, like you might pass out.''Common sildenafil side effects may include:''flushing (warmth, redness, or tingly feeling);headache, dizziness;heartburn, nausea, or upset stomachabnormal vision (blurred vision, changes in color vision)runny or stuffy nose, nosebleeds;sleep problems (insomnia); ormuscle pain, back pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect sildenafil? Sildenafil,"''Do not take sildenafil with similar medications such as avanafil (Stendra), tadalafil (Cialis) or vardenafil (Levitra). Tell your doctor about all other medications you use for erectile dysfunction.''Do not take sildenafil if you take other medicines to treat pulmonary arterial hypertension, such as riociguat (Adempas).''Do not take sildenafil if you are also using a nitrate drug for chest pain or heart problems. This includes nitroglycerin, isosorbide dinitrate, and isosorbide mononitrate. Nitrates are also found in some recreational drugs such as amyl nitrate or nitrite (""poppers""). Taking sildenafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure.''In addition, tell your doctor about all your other medicines, especially:''drugs to treat high blood pressure or a prostate disorder;antifungal medicine - ketoconazole or itraconazole; ormedicine to treat HIV/AIDS - ritonavir and others.''This list is not complete. Other drugs may interact with sildenafil, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is simethicone? Simethicone,"''Simethicone is used to relieve painful pressure caused by excess gas in the stomach and intestines. Simethicone is for use in babies, children, and adults.''Simethicone may also be used for purposes not listed in this medication guide.''''"
Important Information Simethicone,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Simethicone,"''You should not use simethicone if you are allergic to it.''Ask a doctor or pharmacist if it is safe for you to take  simethicone if you are allergic to any drugs, or if you have any type of serious illness (especially one that affects your stomach or intestines).''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''The liquid form may contain phenylalanine. Talk to your doctor before using this form of simethicone if you have phenylketonuria (PKU).''''"
How should I take simethicone? Simethicone,"''Use exactly as directed on the label, or as prescribed by your doctor.''Do not take more of this medicine than directed.''Simethicone works best if you take it after meals and at bedtime.''You must chew the chewable tablet before you swallow it.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Simethicone liquid drops can be mixed with water, baby formula, or other liquids to make swallowing easier for an infant or child.''Always follow directions on the medicine label about giving simethicone to a child. Call your doctor if the child's gas symptoms do not improve after treatment with simethicone.''You may need to follow a special diet or increase your exercise while using simethicone. Follow all instructions of your doctor or dietitian. Learn about the foods to eat or avoid to help control your condition.''Store at room temperature away from moisture, heat, and light. Do not allow the liquid form of this medicine to freeze.''''What happens if I miss a dose?''Since simethicone is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose? Simethicone,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking simethicone? Simethicone,"''Ask your doctor before using an antacid, and use only the type your doctor recommends. Some antacids may contain simethicone.''''"
Simethicone side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious side effects may be more likely, and you may have none at all.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is simvastatin? Simvastatin,"''Simvastatin belongs to a group of drugs called HMG CoA reductase inhibitors, or ""statins.""''Simvastatin is used to lower blood levels of ""bad"" cholesterol (low-density lipoprotein, or LDL), to increase levels of ""good"" cholesterol (high-density lipoprotein, or HDL), and to lower triglycerides (a type of fat in the blood).''Simvastatin is also used to lower the risk of stroke, heart attack, and other heart complications in people with diabetes, coronary heart disease, or other risk factors.''Simvastatin is used in adults and children who are at least 10 years old.''"
Important information Simvastatin,"''In rare cases, simvastatin can cause a condition that results in the breakdown of skeletal muscle tissue, potentially leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, and dark colored urine.''Never take simvastatin in larger amounts, or for longer than recommended by your doctor. Follow your doctor's dosing instructions very carefully. Taking too much of this medication may cause serious or life-threatening side effects.''Before taking this medicine, tell your doctor if you have ever had liver or kidney disease, diabetes, or a thyroid disorder, if you are of Chinese descent, or if you drink more than 2 alcoholic beverages daily.''Simvastatin can harm an unborn baby or cause birth defects. Do not use if you are pregnant or planning to become pregnant.''Grapefruit and grapefruit juice may interact with simvastatin and lead to potentially dangerous effects. Do not consume grapefruit products while taking this medication.''Some medicines can cause unwanted or dangerous effects when used with simvastatin. Your doctor may need to change your treatment plan if you use certain antibiotics or antifungal medicines, hepatitis C medication, heart medication, or medicines to treat HIV/AIDS.''Stop taking this medication and tell your doctor right away if you become pregnant.''"
Before taking this medicine Simvastatin,"''You should not take this medicine if you are allergic to simvastatin, if you are pregnant or breast-feeding, or if you have active liver disease.''The following drugs can increase your risk of serious muscle problems if you take them together with simvastatin. These drugs should not be used while you are taking this medicine:''cyclosporine;danazol;gemfibrozil;nefazodone;an antibiotic - clarithromycin, erythromycin, telithromycin;antifungal medication - itraconazole, ketoconazole, posaconazole, voriconazole;hepatitis C medications - boceprevir, telaprevir; orHIV/AIDS medication - atazanavir, cobicistat (Stribild, Tybost), darunavir, fosamprenavir, indinavir, nelfinavir, ritonavir, saquinavir, tipranavir.''Before you start taking simvastatin, tell your doctor if you are already using any of these other medicines:''lomitapide; orheart medication - amiodarone, amlodipine, diltiazem, dronedarone, ranolazine, verapamil.''To make sure simvastatin is safe for you, tell your doctor if you have:''history of liver disease;history of kidney disease;diabetes;a thyroid disorder; orif you drink more than 2 alcoholic beverages daily.''Simvastatin can cause a condition that results in the breakdown of skeletal muscle tissue, potentially leading to kidney failure. This condition may be more likely to occur in older adults and in people who have kidney disease or poorly controlled hypothyroidism (underactive thyroid).''FDA pregnancy category X. This medicine can harm an unborn baby or cause birth defects. Do not take simvastatin if you are pregnant. Stop taking this medication and tell your doctor right away if you become pregnant. Use effective birth control to avoid pregnancy while you are taking this medicine.''Simvastatin may pass into breast milk and could harm a nursing baby. Do not breast-feed while you are taking this medicine.''"
How should I take simvastatin? Simvastatin,"''Take simvastatin exactly as prescribed. Follow all directions on your prescription label. Never take this medicine in larger amounts, or for longer than prescribed. Taking too much of this medication may cause serious or life-threatening side effects.''Simvastatin is usually taken at bedtime or with an evening meal. If you take simvastatin more than once daily, take it with meals. Your doctor may occasionally change your dose to make sure you get the best results.''While using simvastatin, you may need frequent blood tests at your doctor's office.''You may need to take simvastatin on a long-term basis for the treatment of high cholesterol. You may need to stop using this medicine for a short time if you have surgery or a medical emergency. Do not stop taking this medicine unless your doctor tells you to.''Simvastatin is only part of a complete program of treatment that also includes diet, exercise, and weight control. Follow your diet, medication, and exercise routines very closely.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Simvastatin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking simvastatin? Simvastatin,''Grapefruit and grapefruit juice may interact with simvastatin and lead to unwanted side effects. Avoid the use of grapefruit products while taking this medicine.''Avoid eating foods that are high in fat or cholesterol. Simvastatin will not be as effective in lowering your cholesterol if you do not follow a cholesterol-lowering diet plan.''Avoid drinking alcohol. It can raise triglyceride levels and may increase your risk of liver damage.''
Simvastatin side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to simvastatin: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''In rare cases, simvastatin can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, and dark colored urine.''Also call your doctor at once if you have:''signs of a kidney problem - little or no urinating; painful or difficult urination; swelling in your feet or ankles; feeling tired or short of breath; ormuscle weakness in your hips, shoulders, neck, and back;trouble lifting your arms, trouble climbing or standing; orliver problems - nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes).''Common simvastatin side effects may include:''headache;constipation, nausea, stomach pain; orcold symptoms such as stuffy nose, sneezing, sore throat.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect simvastatin? Simvastatin,"''Many drugs can interact with simvastatin. Not all possible interactions are listed here. Tell your doctor about all your medications and any you start or stop using during treatment, especially:''delavirdine;fenofibrate; orfluconazole.''This list is not complete and many other drugs can interact with simvastatin. This includes prescription and over-the-counter medicines, vitamins, and herbal products. Give a list of all your medicines to any healthcare provider who treats you.''''"
What is  Sinemet?,"''Sinemet is a combination medicine used to treat symptoms of Parkinson's disease, such as muscle stiffness, tremors, spasms, and poor muscle control. Parkinson's disease may be caused by low levels of a chemical called dopamine (DOE pa meen) in the brain.''Sinemet is also used to treat Parkinson symptoms caused by carbon monoxide poisoning or manganese intoxication.''Sinemet may also be used for purposes not listed in this medication guide.''''"
Important Information Sinemet,"''You should not use Sinemet if you have narrow-angle glaucoma.''Do not use  Sinemet if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''''"
Before taking this medicine Sinemet,"''You should not use Sinemet if you are allergic to it, or if you have:''narrow-angle glaucoma.''Do not use Sinemet if you have used an MAO inhibitor in the past 14 days. A dangerous drug interaction could occur. MAO inhibitors include isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, tranylcypromine, and others.''Tell your doctor if you have ever had:''heart disease, high blood pressure, or heart attack;liver or kidney disease;an endocrine (hormonal) disorder;asthma, chronic obstructive pulmonary disease (COPD), or other breathing disorder;a stomach or intestinal ulcer;open-angle glaucoma; ordepression, mental illness, or psychosis.''People with Parkinson's disease may have a higher risk of skin cancer (melanoma). Talk to your doctor about this risk and what skin symptoms to watch for.''Tell your doctor if you are pregnant or breastfeeding.''The disintegrating tablet may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''''"
How should I take  Sinemet?,"''If you already take levodopa, you must stop taking it at least 12 hours before you start taking Sinemet.''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Sinemet can be taken with or without food. Take your doses at regular intervals to keep a steady amount of the drug in your body at all times. Get your prescription refilled before you run out of medicine completely.''Swallow the capsule whole and do not crush, chew, break, or open it.''The tablet is sometimes broken in half to give the correct dose. Always swallow a whole or half tablet without chewing or crushing.''Remove an orally disintegrating tablet from the package only when you are ready to take the medicine. Place the tablet in your mouth and allow it to dissolve, without chewing. Swallow several times as the tablet dissolves.''It may take up to several weeks of using Sinemet before your symptoms improve. For best results, keep using the medication as directed. Talk with your doctor if your symptoms do not improve after a few weeks of treatment. Also tell your doctor if the effects of this medication seem to wear off quickly in between doses.''If you use  Sinemet long-term, you may need frequent medical tests at your doctor's office.''This medicine can affect the results of certain medical tests. Tell any doctor who treats you that you are using Sinemet.''Do not stop using Sinemet suddenly, or you could have unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Store at room temperature away from moisture, heat, and light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Sinemet,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Sinemet?,"''Avoid driving or hazardous activity until you know how  Sinemet will affect you. Your reactions could be impaired. Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''Avoid taking iron supplements or eating a diet that is high in protein (protein sources include meat, eggs, and cheese). These things can make it harder for your body to digest and absorb Sinemet. Talk with your doctor or nutrition counselor about the best foods to eat while you are taking this medicine.''''"
 Sinemet side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''uncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking or eye movement);worsening of tremors (uncontrolled shaking);severe or ongoing vomiting or diarrhea;confusion, hallucinations, unusual changes in mood or behavior;depression or suicidal thoughts; orsevere nervous system reaction--very stiff (rigid) muscles, high fever, sweating, confusion, fast or uneven heartbeats, tremors, feeling like you might pass out.''Some people taking Sinemet have fallen asleep during normal daytime activities such as working, talking, eating, or driving. Tell your doctor if you have any problems with daytime sleepiness or drowsiness.''You may have increased sexual urges, unusual urges to gamble, or other intense urges while taking this medicine. Talk with your doctor if this occurs.''You may notice that your sweat, urine, or saliva appears dark in color, such as red, brown, or black. This is not a harmful side effect, but it may cause staining of your clothes or bed sheets.''Common side effects may include:''jerky or twisting muscle movements;headache, dizziness;low blood pressure (feeling light-headed);sleep problems, strange dreams;dry mouth;muscle contractions; ornausea, vomiting, constipation.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is Singulair?,"''Singulair (montelukast) is a leukotriene (loo-koe-TRY-een) inhibitor. Leukotrienes are chemicals your body releases when you breathe in an allergen (such as pollen). These chemicals cause swelling in your lungs and tightening of the muscles around your airways, which can result in asthma symptoms.''Singulair is used to prevent asthma attacks in adults and children as young as 12 months old. Singulair is also used to prevent exercise-induced bronchoconstriction (narrowing of the air passages in the lungs) in adults and children who are at least 6 years old.''Singulair is also used to treat symptoms of year-round (perennial) allergies in adults and children who are at least 6 months old. It is also used to treat symptoms of seasonal allergies in adults and children who are at least 2 years old.''Singulair is used for allergies, only after other treatments have failed.''If you already take Singulair to prevent asthma or allergy symptoms, do not use an extra dose to treat exercise-induced bronchoconstriction.''"
Important Information Singulair,"''Some people using Singulair have had new or worsening mental problems. Stop taking montelukast and call your doctor right away if you have any unusual changes in mood or behavior (such as anger, aggression, confusion, sleep problems, compulsive behaviors, hallucinations, or suicidal thoughts or actions).''Singulair will not work fast enough to treat an asthma attack that has already begun. Use only a fast-acting inhalation medicine to treat an asthma attack. Talk with your doctor if any of your asthma medications do not seem to work as well in treating or preventing attacks.''Call your doctor right away if you feel that this medicine is not working as well as usual, or if it makes your condition worse. If it seems like you need to use more of any of your medications in a 24-hour period, talk with your doctor.''If you already take Singulair to prevent asthma or allergy symptoms, do not use it for exercise-induced bronchoconstriction.''It may take up to several weeks before your symptoms improve. Keep using Singulair as directed and tell your doctor if your symptoms do not improve after several weeks of treatment.''"
Before taking this medicine Singulair,"''You should not use Singulair if you are allergic to montelukast.''To make sure Singulair is safe for you, tell your doctor if you have:''mental illness or psychosis; orasthma, or a history of severe allergic reaction (sneezing, runny or stuffy nose, wheezing, shortness of breath) after taking aspirin or another NSAID.''The chewable tablet may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''Tell your doctor if you are pregnant or breastfeeding.''Do not give this medicine to a child without a doctor's advice.''"
How should I take Singulair?,"''Take Singulair exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Singulair is usually taken once daily in the evening for prevention of asthma or allergy symptoms. For exercise-induced bronchoconstriction, take a single dose at least 2 hours before you exercise, and do not take another dose for at least 24 hours. Follow your doctor's instructions.''Singulair is not a rescue medicine for asthma or bronchospasm attacks. Use only fast-acting inhalation medicine for an attack. Seek medical attention if your breathing problems get worse quickly, or if you think your medications are not working as well.''Swallow the regular tablet whole, with a glass of water.''You must chew the Singulair chewable tablet before you swallow it.''The oral granules can be placed directly into the mouth and swallowed, or mixed with a spoonful of applesauce, mashed carrots, rice, or ice cream. Oral granules can also be mixed with 1 teaspoon of baby formula or breast milk. Do not use any other type of liquid for mixing the granules.''After opening or mixing the Singulair oral granules, you must use them within 15 minutes. Do not save an open packet or mixed medicine for later use.''It may take up to several weeks before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve.''Use all asthma medications as directed. Your dose needs may change due to surgery, illness, stress, or a recent asthma attack. Do not change your dose or dosing schedule without your doctor's advice. Tell your doctor if any of your medicines seem to stop working.''If you also use an oral steroid medication, you should not stop using it suddenly. Follow your doctor's instructions about tapering your dose.''Store Singulair at room temperature away from moisture and heat. Do not open a packet of oral granules until you are ready to use the medicine.''"
